sensitivity_profile,stage,scenario,instrument,wedge,termination_status,primal_status,solver_valid,solver_elapsed_seconds,max_scaled_residual,scaled_residuals_above_tolerance,max_bound_violation,bound_violations_above_tolerance,worst_equation_block,worst_equation_tag,worst_equation_indices,worst_equation_scaled_residual,worst_bound_variable,worst_bound_violation,solver_message,armington_elasticity,cet_transformation_elasticity,service_elasticity,eol_allocation_elasticity,eol_productivity_elasticity,material_substitution_elasticity,target_profile,source_profile,continued_parameter,source_parameter_value,target_parameter_value,trial_fraction,trial_parameter_value,continuation_phase,continuation_path,attempt,trial_accepted
sensitivity_223,policy,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,12.331616904,0.001078652314788875,1,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.001078652314788875,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,2.0,0.5,2.0,2.0,0.5,sensitivity_223,sensitivity_466,circular_metal.material_substitution_elasticity,1.0,0.5,1.0,0.5,direct_target,parameter_only,1,false
sensitivity_223,policy,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,9.932859564,0.0010564436288478252,1,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0010564436288478252,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,2.0,0.5,2.0,2.0,0.5,sensitivity_223,sensitivity_466,circular_metal.material_substitution_elasticity,1.0,0.5,0.5,0.75,parameter_bisection,parameter_only,2,false
sensitivity_223,policy,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,6.058929239,0.0008474817933903367,0,0.0,0,material_composite_production_SK,eqpzs,IND_SK_NEW_ELMA,0.0008474817933903367,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,2.0,0.5,2.0,2.0,0.5,sensitivity_223,sensitivity_466,circular_metal.material_substitution_elasticity,1.0,0.5,0.25,0.875,parameter_bisection,parameter_only,3,true
sensitivity_223,policy,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,8.442138576,0.0010497190543020674,1,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0010497190543020674,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,2.0,0.5,2.0,2.0,0.5,sensitivity_223,sensitivity_466,circular_metal.material_substitution_elasticity,1.0,0.5,0.75,0.625,parameter_bisection,parameter_only,4,false
sensitivity_223,policy,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,5.17480258,0.0009311241420614236,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0009311241420614236,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,2.0,0.5,2.0,2.0,0.5,sensitivity_223,sensitivity_466,circular_metal.material_substitution_elasticity,1.0,0.5,0.5,0.75,parameter_bisection,parameter_only,5,true
sensitivity_223,policy,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,12.956858471,0.001058617581090715,1,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.001058617581090715,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,2.0,0.5,2.0,2.0,0.5,sensitivity_223,sensitivity_466,circular_metal.material_substitution_elasticity,1.0,0.5,1.0,0.5,parameter_bisection,parameter_only,6,false
sensitivity_223,policy,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,5.661254839,0.0009685540112037705,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0009685540112037705,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,2.0,0.5,2.0,2.0,0.5,sensitivity_223,sensitivity_466,circular_metal.material_substitution_elasticity,1.0,0.5,0.75,0.625,parameter_bisection,parameter_only,7,true
sensitivity_223,policy,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,22.000061746,0.0010585209488527259,1,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0010585209488527259,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,2.0,0.5,2.0,2.0,0.5,sensitivity_223,sensitivity_466,circular_metal.material_substitution_elasticity,1.0,0.5,1.0,0.5,parameter_bisection,parameter_only,8,false
sensitivity_223,policy,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,4.878494506,0.0009675165608035163,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0009675165608035163,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,2.0,0.5,2.0,2.0,0.5,sensitivity_223,sensitivity_466,circular_metal.material_substitution_elasticity,1.0,0.5,0.875,0.5625,parameter_bisection,parameter_only,9,true
sensitivity_223,policy,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,19.684826174,0.001066554966184352,1,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.001066554966184352,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,2.0,0.5,2.0,2.0,0.5,sensitivity_223,sensitivity_466,circular_metal.material_substitution_elasticity,1.0,0.5,1.0,0.5,parameter_bisection,parameter_only,10,false
sensitivity_223,policy,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,16.180295348,0.0010567659764741943,1,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0010567659764741943,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,2.0,0.5,2.0,2.0,0.5,sensitivity_223,sensitivity_466,circular_metal.material_substitution_elasticity,1.0,0.5,0.9375,0.53125,parameter_bisection,parameter_only,11,false
sensitivity_223,policy,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,7.259378332,0.0009791144346770198,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0009791144346770198,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,2.0,0.5,2.0,2.0,0.5,sensitivity_223,sensitivity_466,circular_metal.material_substitution_elasticity,1.0,0.5,0.90625,0.546875,parameter_bisection,parameter_only,12,true
sensitivity_223,policy,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,39.482443332,0.0010803977124215214,1,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0010803977124215214,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,2.0,0.5,2.0,2.0,0.5,sensitivity_223,sensitivity_466,circular_metal.material_substitution_elasticity,1.0,0.5,0.96875,0.515625,parameter_bisection,parameter_only,13,false
sensitivity_223,policy,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,9.236649673,0.0008932615680565803,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0008932615680565803,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,2.0,0.5,2.0,2.0,0.5,sensitivity_223,sensitivity_466,circular_metal.material_substitution_elasticity,1.0,0.5,0.9375,0.53125,parameter_bisection,parameter_only,14,true
sensitivity_223,policy,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,6.41549291,0.0009289680017131596,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0009289680017131596,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,2.0,0.5,2.0,2.0,0.5,sensitivity_223,sensitivity_466,circular_metal.material_substitution_elasticity,1.0,0.5,1.0,0.5,parameter_bisection,parameter_only,15,true
