sensitivity_profile,stage,scenario,instrument,wedge,termination_status,primal_status,solver_valid,solver_elapsed_seconds,max_scaled_residual,scaled_residuals_above_tolerance,max_bound_violation,bound_violations_above_tolerance,worst_equation_block,worst_equation_tag,worst_equation_indices,worst_equation_scaled_residual,worst_bound_variable,worst_bound_violation,solver_message,armington_elasticity,cet_transformation_elasticity,service_elasticity,eol_allocation_elasticity,eol_productivity_elasticity,material_substitution_elasticity,target_profile,source_profile,continued_parameter,source_parameter_value,target_parameter_value,trial_fraction,trial_parameter_value,continuation_phase,continuation_path,attempt,trial_accepted
sensitivity_719,policy,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,30.966512989,0.13593597144966862,1,0.0,0,observed_physical_flow_links,quantity_link,physical_SK_OFMA_REP_route_input_mass,0.13593597144966862,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,1.0,2.0,2.0,2.0,sensitivity_719,sensitivity_476,circular_metal.material_substitution_elasticity,1.0,2.0,1.0,2.0,direct_target,parameter_only,1,false
sensitivity_719,policy,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,44.777274381,0.0010796621905586612,1,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0010796621905586612,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,1.0,2.0,2.0,2.0,sensitivity_719,sensitivity_476,circular_metal.material_substitution_elasticity,1.0,2.0,0.5,1.5,parameter_bisection,parameter_only,2,false
sensitivity_719,policy,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,26.840431503,0.0008350471608851162,0,0.0,0,material_composite_production_SK,eqpzs,IND_SK_NEW_ELMA,0.0008350471608851162,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,1.0,2.0,2.0,2.0,sensitivity_719,sensitivity_476,circular_metal.material_substitution_elasticity,1.0,2.0,0.25,1.25,parameter_bisection,parameter_only,3,true
sensitivity_719,policy,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,13.128033728,0.0008200173335558558,0,3.925983305818317e-9,0,material_composite_production_SK,eqpzs,IND_SK_NEW_ELMA,0.0008200173335558558,F_FAC_SK_CAP_IND_SK_REF_OFMA,3.925983305818317e-9,,1.0,2.0,1.0,2.0,2.0,2.0,sensitivity_719,sensitivity_476,circular_metal.material_substitution_elasticity,1.0,2.0,0.75,1.75,parameter_bisection,parameter_only,4,true
sensitivity_719,policy,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,19.223085437,0.030560650999193584,1,0.0,0,observed_physical_flow_links,quantity_link,physical_SK_OFMA_REP_route_input_mass,0.030560650999193584,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,1.0,2.0,2.0,2.0,sensitivity_719,sensitivity_476,circular_metal.material_substitution_elasticity,1.0,2.0,1.0,2.0,parameter_bisection,parameter_only,5,false
sensitivity_719,policy,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,28.139193658,0.0010665718141241731,1,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0010665718141241731,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,1.0,2.0,2.0,2.0,sensitivity_719,sensitivity_476,circular_metal.material_substitution_elasticity,1.0,2.0,0.875,1.875,parameter_bisection,parameter_only,6,false
sensitivity_719,policy,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,20.6037101,0.0010574805496994522,1,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0010574805496994522,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,1.0,2.0,2.0,2.0,sensitivity_719,sensitivity_476,circular_metal.material_substitution_elasticity,1.0,2.0,0.8125,1.8125,parameter_bisection,parameter_only,7,false
sensitivity_719,policy,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,23.102356156,0.0010740572343262977,1,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0010740572343262977,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,1.0,2.0,2.0,2.0,sensitivity_719,sensitivity_476,circular_metal.material_substitution_elasticity,1.0,2.0,0.78125,1.78125,parameter_bisection,parameter_only,8,false
sensitivity_719,policy,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,11.884868129,0.0010578654968971257,1,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0010578654968971257,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,1.0,2.0,2.0,2.0,sensitivity_719,sensitivity_476,circular_metal.material_substitution_elasticity,1.0,2.0,0.765625,1.765625,parameter_bisection,parameter_only,9,false
sensitivity_719,policy,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,25.502827303,0.0010618076834285617,1,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0010618076834285617,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,1.0,2.0,2.0,2.0,sensitivity_719,sensitivity_476,circular_metal.material_substitution_elasticity,1.0,2.0,0.7578125,1.7578125,parameter_bisection,parameter_only,10,false
