sensitivity_profile,stage,scenario,instrument,wedge,termination_status,primal_status,solver_valid,solver_elapsed_seconds,max_scaled_residual,scaled_residuals_above_tolerance,max_bound_violation,bound_violations_above_tolerance,worst_equation_block,worst_equation_tag,worst_equation_indices,worst_equation_scaled_residual,worst_bound_variable,worst_bound_violation,solver_message,armington_elasticity,cet_transformation_elasticity,service_elasticity,eol_allocation_elasticity,eol_productivity_elasticity,material_substitution_elasticity,target_profile,source_profile,continued_parameter,source_parameter_value,target_parameter_value,trial_fraction,trial_parameter_value,continuation_phase,continuation_path,attempt,trial_accepted
sensitivity_716,policy,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,29.254242769,0.10412847073863263,3,0.0,0,observed_physical_flow_links,quantity_link,physical_SK_OFMA_REP_route_input_mass,0.10412847073863263,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,1.0,1.0,2.0,2.0,2.0,sensitivity_716,sensitivity_473,circular_metal.material_substitution_elasticity,1.0,2.0,1.0,2.0,direct_target,parameter_only,1,false
sensitivity_716,policy,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,32.671239565,0.10310616859907273,8,0.0,0,observed_physical_flow_links,quantity_link,physical_SK_OFMA_REP_route_input_mass,0.10310616859907273,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,1.0,1.0,2.0,2.0,2.0,sensitivity_716,sensitivity_473,circular_metal.material_substitution_elasticity,1.0,2.0,0.5,1.5,parameter_bisection,parameter_only,2,false
sensitivity_716,policy,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,14.876972815,0.0009080193693499217,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0009080193693499217,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,1.0,1.0,2.0,2.0,2.0,sensitivity_716,sensitivity_473,circular_metal.material_substitution_elasticity,1.0,2.0,0.25,1.25,parameter_bisection,parameter_only,3,true
sensitivity_716,policy,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,9.013092127,0.013272436031860124,1,0.0,0,observed_physical_flow_links,quantity_link,physical_SK_OFMA_REP_route_input_mass,0.013272436031860124,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,1.0,1.0,2.0,2.0,2.0,sensitivity_716,sensitivity_473,circular_metal.material_substitution_elasticity,1.0,2.0,0.75,1.75,parameter_bisection,parameter_only,4,false
sensitivity_716,policy,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,14.642710212,0.018894968896267184,1,0.0,0,observed_physical_flow_links,quantity_link,physical_SK_OFMA_REP_route_input_mass,0.018894968896267184,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,1.0,1.0,2.0,2.0,2.0,sensitivity_716,sensitivity_473,circular_metal.material_substitution_elasticity,1.0,2.0,0.5,1.5,parameter_bisection,parameter_only,5,false
sensitivity_716,policy,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,5.881641132,0.0008933743028629593,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0008933743028629593,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,1.0,1.0,2.0,2.0,2.0,sensitivity_716,sensitivity_473,circular_metal.material_substitution_elasticity,1.0,2.0,0.375,1.375,parameter_bisection,parameter_only,6,true
sensitivity_716,policy,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,14.612564034,0.09365072272551433,1,0.0,0,observed_physical_flow_links,quantity_link,physical_SK_OFMA_REP_route_input_mass,0.09365072272551433,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,1.0,1.0,2.0,2.0,2.0,sensitivity_716,sensitivity_473,circular_metal.material_substitution_elasticity,1.0,2.0,0.625,1.625,parameter_bisection,parameter_only,7,false
sensitivity_716,policy,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,4.819387819,0.0008612934028847663,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0008612934028847663,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,1.0,1.0,2.0,2.0,2.0,sensitivity_716,sensitivity_473,circular_metal.material_substitution_elasticity,1.0,2.0,0.5,1.5,parameter_bisection,parameter_only,8,true
sensitivity_716,policy,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,5.486907201,0.0008088911748781458,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0008088911748781458,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,1.0,1.0,2.0,2.0,2.0,sensitivity_716,sensitivity_473,circular_metal.material_substitution_elasticity,1.0,2.0,0.75,1.75,parameter_bisection,parameter_only,9,true
sensitivity_716,policy,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,6.100050468,0.0007260518864701249,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0007260518864701249,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,1.0,1.0,2.0,2.0,2.0,sensitivity_716,sensitivity_473,circular_metal.material_substitution_elasticity,1.0,2.0,1.0,2.0,parameter_bisection,parameter_only,10,true
