scenario,instrument,wedge,termination_status,max_scaled_residual,scaled_residuals_above_tolerance,max_bound_violation,bound_violations_above_tolerance,fiscal_basis_kind,fiscal_basis_million_eur,primary_metal_market_demand_reduction_tonnes,primary_metal_market_demand_reduction_per_million_eur,primary_metal_market_demand_tonnes,primary_metal_domestic_demand_tonnes,primary_metal_ce_rise_demand_tonnes,recycled_metal_market_demand_tonnes,recycled_metal_domestic_demand_tonnes,recycled_metal_ce_rise_demand_tonnes,primary_metal_output_tonnes,recycled_metal_output_tonnes,external_metal_import_tonnes,tax_revenue_million_eur,support_expenditure_million_eur,household_transfer_million_eur,solver_elapsed_seconds,solver_attempts,sensitivity_profile,armington_elasticity,cet_transformation_elasticity,service_elasticity,eol_allocation_elasticity,eol_productivity_elasticity,material_substitution_elasticity,solver_valid,solver_message,profile_elapsed_seconds
virgin_metal_tax_tax_0_0025,virgin_metal_tax,0.0025,LOCALLY_INFEASIBLE,0.00013249880625754162,0,0.0,0,tax_revenue,62.6752718080791,-185.4044458270073,-2.958175377280261,5.080090483776673e8,4.3207279569517e8,2.5406487667601988e7,714737.6870223614,696405.3729712322,38903.847298156405,4.411820508460034e8,714727.5919705705,6.682685355294448e7,62.6752718080791,7.105328406950064e-14,62.67527180807896,20.587133287,1,sensitivity_340,0.5,2.0,1.0,0.5,1.0,1.0,true,,138.81544735
virgin_metal_tax_tax_0_005,virgin_metal_tax,0.005,LOCALLY_INFEASIBLE,0.00026972587265694514,0,0.0,0,tax_revenue,125.35091489077118,-273.9244413971901,-2.1852608067191497,5.080091368976629e8,4.3207288904127336e8,2.5406567103840243e7,714834.590856841,696502.2768057252,38999.66698892116,4.411820514210223e8,714824.5032354104,6.682685357841629e7,125.35091489077118,1.7673580152549254e-13,125.35091489077081,12.724483955,1,sensitivity_340,0.5,2.0,1.0,0.5,1.0,1.0,true,,138.81544735
virgin_metal_tax_tax_0_01,virgin_metal_tax,0.01,LOCALLY_INFEASIBLE,0.0005294310635344246,0,0.0,0,tax_revenue,250.69988825539627,-1110.4016416072845,-4.429206767240684,5.080099733748631e8,4.3207378803570324e8,2.540768098952141e7,715086.71598465,696754.4019867984,39192.313843596916,4.411820428573967e8,715076.4944779766,6.6826857670625515e7,250.69988825539627,1.0648587400104411e-12,250.69988825539411,16.660625212,1,sensitivity_340,0.5,2.0,1.0,0.5,1.0,1.0,true,,138.81544735
virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,0.000923359304237148,0,0.0,0,tax_revenue,501.41685707330936,-3221.0076044797897,-6.423811962127281,5.0801208398082596e8,4.320761056856641e8,2.5410223123652793e7,715359.0882510593,697026.7740896309,39583.775440026875,4.411820003336865e8,715349.7805789448,6.682689642704383e7,501.41685707330936,-6.030027039463674e-12,501.41685707332147,11.64753753,1,sensitivity_340,0.5,2.0,1.0,0.5,1.0,1.0,true,,138.81544735
recycling_support_support_0_0025,recycling_support,-0.0025,ALMOST_LOCALLY_SOLVED,8.025117110769344e-7,0,0.0,0,support_expenditure,0.09716524468379818,21.879525303840637,225.1785129038937,5.080088410936962e8,4.320725674460145e8,2.5406147240669172e7,714737.9094741655,696405.5954231087,38904.87905256808,4.411820094486264e8,714727.8142448941,6.682684696734769e7,7.387318330647171e-17,0.09716524468379818,-0.09716524468379804,5.086164506,1,sensitivity_340,0.5,2.0,1.0,0.5,1.0,1.0,true,,138.81544735
recycling_support_support_0_005,recycling_support,-0.005,ALMOST_LOCALLY_SOLVED,8.328930762857567e-7,0,0.0,0,support_expenditure,0.19481860753419572,25.59135127067566,131.3598921303434,5.080088373818702e8,4.3207254517301595e8,2.540611334333041e7,714835.511368265,696503.1973172519,39002.49521698644,4.411820063306939e8,714825.4160431178,6.682684064837931e7,-3.6044290873827846e-15,0.19481860753419572,-0.19481860753420294,3.89635099,1,sensitivity_340,0.5,2.0,1.0,0.5,1.0,1.0,true,,138.81544735
recycling_support_support_0_01,recycling_support,-0.01,ALMOST_LOCALLY_SOLVED,1.6713105515098192e-6,0,0.0,0,support_expenditure,0.39160471848984135,57.053159952163696,145.69068567963058,5.080088059200615e8,4.320724814588676e8,2.540603590191596e7,715032.5428810231,696700.2288300175,39199.23053739218,4.4118198294753194e8,715022.4475894768,6.68268325202153e7,-1.1203019032354098e-14,0.39160471848984135,-0.3916047184898638,4.64027108,1,sensitivity_340,0.5,2.0,1.0,0.5,1.0,1.0,true,,138.81544735
recycling_support_support_0_02,recycling_support,-0.02,ALMOST_LOCALLY_SOLVED,5.845475316084815e-6,0,2.66608600031807e-10,0,support_expenditure,0.7912010431780815,158.44184118509293,200.25484363451636,5.080087045313803e8,4.3207232069512725e8,2.5405903010301966e7,715442.9284483743,697110.6143973597,39598.780060184414,4.411819033175781e8,715432.8330959624,6.682681088212235e7,-3.2941244302673295e-15,0.7912010431780815,-0.791201043178088,4.31880763,1,sensitivity_340,0.5,2.0,1.0,0.5,1.0,1.0,true,,138.81544735
refurbishment_support_support_0_0025,refurbishment_support,-0.0025,ALMOST_LOCALLY_SOLVED,1.201533704998938e-5,0,9.855370687964418e-9,0,support_expenditure,44.031632280851085,-70.04801750183105,-1.590856706266014,5.08008933021239e8,4.3207233681103957e8,2.54061001487342e7,714640.5355657055,696308.2215146688,38807.346488900774,4.4118206804771924e8,714630.4403889528,6.6826873774043866e7,4.01608049720279e-15,44.031632280851085,-44.031632280851085,4.818534699,1,sensitivity_340,0.5,2.0,1.0,0.5,1.0,1.0,true,,138.81544735
refurbishment_support_support_0_005,refurbishment_support,-0.005,ALMOST_LOCALLY_SOLVED,2.0495534179912458e-5,0,4.576968089625342e-9,0,support_expenditure,88.28427769835521,-25.97715789079666,-0.294244440437673,5.080088889503794e8,4.320719712249974e8,2.5405508536101375e7,714723.6776615339,696391.3636104479,38804.763073673035,4.411819894062681e8,714713.5825272212,6.682691745241381e7,2.3975224277458717e-14,88.28427769835521,-88.28427769835517,4.288960741,1,sensitivity_340,0.5,2.0,1.0,0.5,1.0,1.0,true,,138.81544735
