scenario,instrument,wedge,termination_status,max_scaled_residual,scaled_residuals_above_tolerance,max_bound_violation,bound_violations_above_tolerance,fiscal_basis_kind,fiscal_basis_million_eur,primary_metal_market_demand_reduction_tonnes,primary_metal_market_demand_reduction_per_million_eur,primary_metal_market_demand_tonnes,primary_metal_domestic_demand_tonnes,primary_metal_ce_rise_demand_tonnes,recycled_metal_market_demand_tonnes,recycled_metal_domestic_demand_tonnes,recycled_metal_ce_rise_demand_tonnes,primary_metal_output_tonnes,recycled_metal_output_tonnes,external_metal_import_tonnes,tax_revenue_million_eur,support_expenditure_million_eur,household_transfer_million_eur,solver_elapsed_seconds,solver_attempts,sensitivity_profile,armington_elasticity,cet_transformation_elasticity,service_elasticity,eol_allocation_elasticity,eol_productivity_elasticity,material_substitution_elasticity,solver_valid,solver_message,profile_elapsed_seconds
virgin_metal_tax_tax_0_0025,virgin_metal_tax,0.0025,LOCALLY_INFEASIBLE,0.00012834645549897328,0,0.0,0,tax_revenue,62.672444088354666,1064.8453438282013,16.99064651646581,5.080077981278759e8,4.3207151242035055e8,2.5405327289753247e7,714735.9877789915,696403.6737278572,38901.93406405412,4.411819797376163e8,714725.8926210465,6.682684532580637e7,62.672444088354666,-4.636915210850368e-15,62.67244408835467,75.82204103,1,sensitivity_357,2.0,1.0,0.5,1.0,1.0,1.0,true,,707.878172961
virgin_metal_tax_tax_0_005,virgin_metal_tax,0.005,LOCALLY_INFEASIBLE,0.00018398935675911776,0,0.0,0,tax_revenue,125.34371074597766,1889.28059643507,15.072799306731056,5.080069736926233e8,4.3207073846768475e8,2.5405077117549457e7,714827.70417951,696495.3901406766,38999.961328939346,4.411814319317095e8,714817.6193854173,6.682677424037004e7,125.34371074597766,2.4749936368814654e-13,125.34371074597718,64.319404325,3,sensitivity_357,2.0,1.0,0.5,1.0,1.0,1.0,true,,707.878172961
virgin_metal_tax_tax_0_01,virgin_metal_tax,0.01,LOCALLY_INFEASIBLE,0.0004358857595160679,0,0.0,0,tax_revenue,250.66822107474007,4775.570806026459,19.051361140040797,5.080040874024137e8,4.3206771832441807e8,2.540290575120669e7,715045.0264701154,696712.7124016986,39188.89426320371,4.4118122504947066e8,715034.982989138,6.682674847947672e7,250.66822107474007,5.947793492035042e-13,250.66822107473888,10.924975751,1,sensitivity_357,2.0,1.0,0.5,1.0,1.0,1.0,true,,707.878172961
virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,0.0010076382225401304,1,0.0,0,,,,,,,,,,,,,,,,,447.8724086090001,11,sensitivity_357,2.0,1.0,0.5,1.0,1.0,1.0,false,"Policy solve failed at virgin_metal_tax_tax_0_02: status LOCALLY_INFEASIBLE, scaled residuals above tolerance 1, bound violations above tolerance 0.",707.878172961
recycling_support_support_0_0025,recycling_support,-0.0025,ALMOST_LOCALLY_SOLVED,3.366564895757491e-7,0,7.481561790322504e-13,0,support_expenditure,0.09716526822051647,32.64901328086853,336.01526428941287,5.080088303242065e8,4.3207256839832747e8,2.5406150039141104e7,714737.8117054022,696405.497654329,38904.886918749835,4.4118199875521433e8,714727.7165827893,6.6826850716259755e7,3.3318410333175557e-15,0.09716526822051647,-0.0971652682205098,5.105045811,1,sensitivity_357,2.0,1.0,0.5,1.0,1.0,1.0,true,,707.878172961
recycling_support_support_0_005,recycling_support,-0.005,ALMOST_LOCALLY_SOLVED,5.083899881075382e-7,0,2.6834492659438416e-10,0,support_expenditure,0.1948187564061502,27.12841796875,139.2495182147338,5.080088358448018e8,4.3207256919327885e8,2.5406130676505875e7,714836.4724085592,696504.1583494458,39002.5235959032,4.4118198592176634e8,714826.415049008,6.682685155782483e7,9.451653136892952e-15,0.1948187564061502,-0.19481875640613133,3.804233883,1,sensitivity_357,2.0,1.0,0.5,1.0,1.0,1.0,true,,707.878172961
recycling_support_support_0_01,recycling_support,-0.01,ALMOST_LOCALLY_SOLVED,3.4908369577202328e-6,0,3.4091488659638434e-9,0,support_expenditure,0.39160342973058954,108.85656493902206,277.97653614502775,5.080087541166548e8,4.320724828815596e8,2.5406027242271215e7,715032.9001156369,696700.5860623921,39199.09633583173,4.411819789156283e8,715022.8112739256,6.682685072207892e7,-2.808947238409037e-14,0.39160342973058954,-0.3916034297306457,4.29269468,1,sensitivity_357,2.0,1.0,0.5,1.0,1.0,1.0,true,,707.878172961
recycling_support_support_0_02,recycling_support,-0.02,ALMOST_LOCALLY_SOLVED,2.048234156060147e-6,0,0.0,0,support_expenditure,0.7912046383461693,225.18730318546295,284.61322428059196,5.0800863778591657e8,4.3207236632686836e8,2.540597575853332e7,715433.0119766305,697100.6979270442,39598.94509090454,4.4118176058315194e8,715422.9121077105,6.682686458923749e7,1.3549450526441902e-14,0.7912046383461693,-0.7912046383461422,3.834305548,1,sensitivity_357,2.0,1.0,0.5,1.0,1.0,1.0,true,,707.878172961
refurbishment_support_support_0_0025,refurbishment_support,-0.0025,ALMOST_LOCALLY_SOLVED,8.595605071610432e-6,0,4.0441730364742965e-10,0,support_expenditure,43.98395627334166,-123.52316099405289,-2.808368583908386,5.0800898649638075e8,4.320726088359782e8,2.540651553641959e7,714640.8402305865,696308.5261794684,38808.2548596983,4.4118203412893784e8,714630.7455984238,6.682687415485716e7,-1.1082151812593405e-13,43.98395627334166,-43.98395627334188,4.627743271,1,sensitivity_357,2.0,1.0,0.5,1.0,1.0,1.0,true,,707.878172961
refurbishment_support_support_0_005,refurbishment_support,-0.005,ALMOST_LOCALLY_SOLVED,1.65700612235155e-5,0,8.778224809664924e-10,0,support_expenditure,88.09292141406023,-175.3878538608551,-1.9909415086427364,5.080090383610736e8,4.320724973432371e8,2.540676988952515e7,714641.5846049627,696309.2705538368,38808.463211498354,4.4118184113250935e8,714631.4885092237,6.6827191079699434e7,-2.8388227622369366e-14,88.09292141406023,-88.09292141406027,7.889362748,1,sensitivity_357,2.0,1.0,0.5,1.0,1.0,1.0,true,,707.878172961
refurbishment_support_support_0_01,refurbishment_support,-0.01,ALMOST_LOCALLY_SOLVED,3.575251622673046e-5,0,0.0,0,support_expenditure,176.68832692704584,-435.7357144355774,-2.466126212262407,5.080092987089342e8,4.3207251809012353e8,2.540745818582442e7,714650.0298790962,696317.7158297965,38809.422677699215,4.411818078569674e8,714639.9310800689,6.6827345752763964e7,4.369598412965934e-12,176.68832692704584,-176.68832692703708,8.358749726,1,sensitivity_357,2.0,1.0,0.5,1.0,1.0,1.0,true,,707.878172961
refurbishment_support_support_0_02,refurbishment_support,-0.02,ALMOST_LOCALLY_SOLVED,7.261975127545219e-5,0,9.978416573734126e-9,0,support_expenditure,355.41160878338553,-860.3845618367195,-2.420811646479174,5.080097233577816e8,4.320723939423503e8,2.540880260048656e7,714658.8288041985,696326.5147533072,38811.2178430196,4.4118184383870345e8,714648.733996019,6.682750101413388e7,4.082352536569604e-14,355.41160878338553,-355.41160878338553,6.497393648,1,sensitivity_357,2.0,1.0,0.5,1.0,1.0,1.0,true,,707.878172961
repair_support_support_0_0025,repair_support,-0.0025,ALMOST_LOCALLY_SOLVED,1.122207793528211e-7,0,0.0,0,support_expenditure,0.6975664741066244,0.5181028842926025,0.7427290495233999,5.0800886245511687e8,4.3207260120678425e8,2.5406156940920357e7,714640.888079311,696308.5740282771,38807.72841509128,4.4118201234139836e8,714630.792769416,6.6826863021003895e7,-1.7962409955773864e-16,0.6975664741066244,-0.6975664741066248,4.339840668,1,sensitivity_357,2.0,1.0,0.5,1.0,1.0,1.0,true,,707.878172961
repair_support_support_0_005,repair_support,-0.005,ALMOST_LOCALLY_SOLVED,4.6274588094696856e-7,0,2.5897743232596996e-9,0,support_expenditure,1.396887926705361,-1.493685245513916,-1.0692949784717924,5.08008864466905e8,4.3207260321848446e8,2.5406158949813664e7,714640.890252632,696308.5762035345,38807.73410135926,4.411820123414017e8,714630.7924539454,6.6826863021003835e7,-4.0402734152594556e-11,1.396887926705361,-1.3968879267861665,3.344625838,1,sensitivity_357,2.0,1.0,0.5,1.0,1.0,1.0,true,,707.878172961
repair_support_support_0_01,repair_support,-0.01,ALMOST_LOCALLY_SOLVED,2.880139992278429e-6,0,4.9371179468561075e-9,0,support_expenditure,2.800831397758805,-5.487037479877472,-1.9590745391772386,5.0800886846025723e8,4.320726072116523e8,2.5406162938527584e7,714640.8960545101,696308.5820084348,38807.74549701471,4.411820123414036e8,714630.7919473139,6.682686302100394e7,-8.054860565964702e-12,2.800831397758805,-2.8008313977749153,3.093139122,1,sensitivity_357,2.0,1.0,0.5,1.0,1.0,1.0,true,,707.878172961
repair_support_support_0_02,repair_support,-0.02,ALMOST_LOCALLY_SOLVED,8.441767650900677e-7,0,7.961739652360839e-9,0,support_expenditure,5.6302460610462255,34.32955574989319,6.097345547188037,5.08008828643664e8,4.3207252380836856e8,2.5406145340149716e7,714681.8096752672,696349.4956242264,38807.70150651412,4.411819860128799e8,714671.7143352886,6.6826870436324455e7,6.3275307860563734e-15,5.6302460610462255,-5.630246061046212,4.044303484,1,sensitivity_357,2.0,1.0,0.5,1.0,1.0,1.0,true,,707.878172961
reuse_support_support_0_0025,reuse_support,-0.0025,LOCALLY_INFEASIBLE,1.432598551587283e-5,0,3.059516908435815e-9,0,support_expenditure,26.81837163029038,-76.62575101852417,-2.8572111713143,5.080089395989708e8,4.3207261904493684e8,2.540639440109208e7,714641.0627805231,696308.7487294564,38808.00068160083,4.411820371172549e8,714630.9676689296,6.68269065053373e7,-5.315274550492325e-15,26.81837163029038,-26.818371630290386,10.671349339,1,sensitivity_357,2.0,1.0,0.5,1.0,1.0,1.0,true,,707.878172961
reuse_support_support_0_005,reuse_support,-0.005,LOCALLY_INFEASIBLE,1.4674676674264475e-5,0,0.0,0,support_expenditure,53.70960637680892,-120.08222788572311,-2.235768161160328,5.0800898305544764e8,4.320726354062953e8,2.5406566895642404e7,714641.0077633779,696308.6937135806,38808.20722424847,4.411819271103042e8,714630.9026938232,6.682695319612144e7,-8.164911989881537e-13,53.70960637680892,-53.709606376810555,9.635818192,1,sensitivity_357,2.0,1.0,0.5,1.0,1.0,1.0,true,,707.878172961
reuse_support_support_0_01,reuse_support,-0.01,ALMOST_LOCALLY_SOLVED,2.4620353554702033e-5,0,2.7206817202546897e-10,0,support_expenditure,107.71207350026165,164.18933469057083,1.5243354747058322,5.0800869878388506e8,4.3207209902418745e8,2.5407189391186025e7,714641.0884304204,696308.7743779627,38809.72623996576,4.4118174219595987e8,714630.9948781442,6.6827023884842955e7,4.3142421158667304e-14,107.71207350026165,-107.71207350026157,11.321648418,1,sensitivity_357,2.0,1.0,0.5,1.0,1.0,1.0,true,,707.878172961
reuse_support_support_0_02,reuse_support,-0.02,LOCALLY_INFEASIBLE,0.00011363797783692231,0,0.0,0,support_expenditure,216.6116109983608,49.78213155269623,0.2298220825894368,5.080088131910882e8,4.320722279926883e8,2.5407510378758088e7,714640.8031015558,696308.489053501,38811.04753868601,4.4118162031507003e8,714630.6888042944,6.682700216536298e7,-1.4436634536221836e-13,216.6116109983608,-216.61161099836107,11.847491224,1,sensitivity_357,2.0,1.0,0.5,1.0,1.0,1.0,true,,707.878172961
