scenario,instrument,wedge,termination_status,max_scaled_residual,scaled_residuals_above_tolerance,max_bound_violation,bound_violations_above_tolerance,fiscal_basis_kind,fiscal_basis_million_eur,primary_metal_market_demand_reduction_tonnes,primary_metal_market_demand_reduction_per_million_eur,primary_metal_market_demand_tonnes,primary_metal_domestic_demand_tonnes,primary_metal_ce_rise_demand_tonnes,recycled_metal_market_demand_tonnes,recycled_metal_domestic_demand_tonnes,recycled_metal_ce_rise_demand_tonnes,primary_metal_output_tonnes,recycled_metal_output_tonnes,external_metal_import_tonnes,tax_revenue_million_eur,support_expenditure_million_eur,household_transfer_million_eur,solver_elapsed_seconds,solver_attempts,sensitivity_profile,armington_elasticity,cet_transformation_elasticity,service_elasticity,eol_allocation_elasticity,eol_productivity_elasticity,material_substitution_elasticity,solver_valid,solver_message,profile_elapsed_seconds
virgin_metal_tax_tax_0_0025,virgin_metal_tax,0.0025,ALMOST_LOCALLY_SOLVED,2.8356982047892358e-5,0,0.0,0,tax_revenue,62.6750508587531,2490.8774990439415,39.7427280060367,5.080063720957321e8,4.320702911850175e8,2.5406557604707684e7,714686.039759352,696353.7257075704,38861.01075460649,4.4118085403603595e8,714675.9409625025,6.682668273597277e7,62.6750508587531,-1.4273968644865594e-12,62.67505085875595,19.208147149,1,sensitivity_156,2.0,0.5,2.0,2.0,1.0,0.5,true,,296.890642027
virgin_metal_tax_tax_0_005,virgin_metal_tax,0.005,LOCALLY_INFEASIBLE,0.0001351311783694682,0,0.0,0,tax_revenue,125.34720357433292,2501.1019595861435,19.953392562945766,5.0800636187127155e8,4.320704027366148e8,2.540584802205795e7,714771.2646871482,696438.9506387075,38911.0556327825,4.4118034922827655e8,714761.173258666,6.682661539619831e7,125.34720357433292,7.606149665395601e-15,125.3472035743329,29.119468628,1,sensitivity_156,2.0,0.5,2.0,2.0,1.0,0.5,true,,296.890642027
virgin_metal_tax_tax_0_01,virgin_metal_tax,0.01,LOCALLY_INFEASIBLE,0.00023574113725899405,0,0.0,0,tax_revenue,250.67816860440422,5423.133425593376,21.633848116034528,5.0800343983980554e8,4.320675884368191e8,2.5404068751827527e7,714805.1465903344,696472.8325470923,39001.34280476183,4.41179640377169e8,714794.9855382075,6.682651474890429e7,250.67816860440422,6.184319820318994e-13,250.67816860440297,17.620154432,1,sensitivity_156,2.0,0.5,2.0,2.0,1.0,0.5,true,,296.890642027
virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,0.0006273976485579968,0,0.0,0,tax_revenue,501.3161998783087,8169.095717191696,16.295295701943587,5.0800069387751395e8,4.320650977397958e8,2.5402236659072675e7,715096.422215495,696764.1081644415,39199.846659043185,4.4117944597927403e8,715086.3268654562,6.682649649567379e7,501.3161998783087,-7.19736293132023e-14,501.3161998783088,29.514075049,1,sensitivity_156,2.0,0.5,2.0,2.0,1.0,0.5,true,,296.890642027
recycling_support_support_0_0025,recycling_support,-0.0025,ALMOST_LOCALLY_SOLVED,9.209347500149789e-7,0,1.7231791679997076e-10,0,support_expenditure,0.09704381445949319,-25.554572105407715,-263.3302518840537,5.0800888852780324e8,4.320726246961859e8,2.540617791219541e7,714688.954496521,696356.6404176176,38856.27147609566,4.411820395611304e8,714678.9959812149,6.682685759324676e7,-7.106596459432824e-14,0.09704381445949319,-0.09704381445963531,4.700908352,1,sensitivity_156,2.0,0.5,2.0,2.0,1.0,0.5,true,,296.890642027
recycling_support_support_0_005,recycling_support,-0.005,ALMOST_LOCALLY_SOLVED,1.3839023857569854e-6,0,5.273074325936276e-10,0,support_expenditure,0.19433272701977564,86.95662981271744,447.4626129435655,5.080087760166013e8,4.320725256933427e8,2.54061730940579e7,714737.1478767232,696404.8338263185,38905.222500472635,4.4118192485436887e8,714727.0503635902,6.682687324601191e7,5.025123511150486e-16,0.19433272701977564,-0.19433272701977464,4.580782081,1,sensitivity_156,2.0,0.5,2.0,2.0,1.0,0.5,true,,296.890642027
recycling_support_support_0_01,recycling_support,-0.01,ALMOST_LOCALLY_SOLVED,1.888928619986352e-5,0,1.0712262850398806e-9,0,support_expenditure,0.38963001505133343,117.21491730213165,300.83646735144026,5.0800874575831383e8,4.32072493811325e8,2.5406126456382953e7,714834.5119279163,696502.1978768202,39003.13685538213,4.41181923113321e8,714824.4383783838,6.682687299521807e7,-1.0762511465767993e-12,0.38963001505133343,-0.389630015053486,4.306334197,1,sensitivity_156,2.0,0.5,2.0,2.0,1.0,0.5,true,,296.890642027
recycling_support_support_0_02,recycling_support,-0.02,ALMOST_LOCALLY_SOLVED,2.182665329001621e-6,0,1.952754116731013e-9,0,support_expenditure,0.7832635000409128,105.08069509267807,134.1575281973299,5.0800875789253604e8,4.320725053139361e8,2.5406111814733293e7,715030.7470146966,696698.4329635617,39201.510944706555,4.411818851919656e8,715020.6507017349,6.682688291855218e7,5.52055241440099e-13,0.7832635000409128,-0.7832635000398085,4.005790015,1,sensitivity_156,2.0,0.5,2.0,2.0,1.0,0.5,true,,296.890642027
refurbishment_support_support_0_0025,refurbishment_support,-0.0025,ALMOST_LOCALLY_SOLVED,2.5741040984877123e-5,0,2.4946997576217373e-9,0,support_expenditure,44.12725370447731,1206.5949160456657,27.343530692535264,5.080076563783151e8,4.3207151456299525e8,2.540591751909388e7,714642.7609815918,696310.4469298394,38808.572271232806,4.4118059025662446e8,714632.6676252857,6.682713739155041e7,4.669333422319083e-14,44.12725370447731,-44.12725370447721,6.083192549,1,sensitivity_156,2.0,0.5,2.0,2.0,1.0,0.5,true,,296.890642027
refurbishment_support_support_0_005,refurbishment_support,-0.005,LOCALLY_INFEASIBLE,0.0001450517982651601,0,0.0,0,support_expenditure,88.66719256879537,3084.219723880291,34.78422666294861,5.0800577875350726e8,4.3206983039690953e8,2.5405448925639708e7,714635.9805015019,696303.6664504248,38807.786229083176,4.4117865107131314e8,714625.8852981166,6.682713662626773e7,-7.255499968001864e-15,88.66719256879537,-88.6671925687954,14.318302878,1,sensitivity_156,2.0,0.5,2.0,2.0,1.0,0.5,true,,296.890642027
refurbishment_support_support_0_01,refurbishment_support,-0.01,LOCALLY_INFEASIBLE,0.00013455837263727928,0,0.0,0,support_expenditure,179.01082922812788,4651.624053537846,25.98515449369774,5.080042113491776e8,4.320682164256407e8,2.5404552965072356e7,714644.6059865181,696312.291935128,38807.02558433215,4.411782840145078e8,714634.5105151876,6.682708196324152e7,-5.172997807387276e-15,179.01082922812788,-179.01082922812788,33.851297543,1,sensitivity_156,2.0,0.5,2.0,2.0,1.0,0.5,true,,296.890642027
refurbishment_support_support_0_02,refurbishment_support,-0.02,LOCALLY_INFEASIBLE,0.00011820687590817462,0,0.0,0,support_expenditure,364.84834490924425,22437.28072875738,61.49755382428455,5.079864256925024e8,4.320531299924581e8,2.5400871217854444e7,714676.7665109532,696344.4524597143,38802.84786344516,4.411605901803667e8,714666.6717407398,6.6824867399988554e7,-5.107472462357072e-14,364.84834490924425,-364.84834490924436,42.753432056,1,sensitivity_156,2.0,0.5,2.0,2.0,1.0,0.5,true,,296.890642027
repair_support_support_0_0025,repair_support,-0.0025,ALMOST_LOCALLY_SOLVED,3.435512871851454e-7,0,5.925177326695252e-11,0,support_expenditure,0.7001880382635717,-7.196623384952545,-10.278129576163256,5.080088701698545e8,4.3207261021240735e8,2.5406163055190433e7,714640.802377627,696308.4883270526,38807.719986453914,4.411820230001005e8,714630.7028491949,6.6826850068333946e7,2.0026884044915142e-13,0.7001880382635717,-0.7001880382631711,4.138131376,1,sensitivity_156,2.0,0.5,2.0,2.0,1.0,0.5,true,,296.890642027
repair_support_support_0_005,repair_support,-0.005,ALMOST_LOCALLY_SOLVED,1.5169361334669457e-6,0,4.362362880681816e-12,0,support_expenditure,1.407406880556116,24.549811840057373,17.44329388979318,5.080088384234193e8,4.3207258175616056e8,2.540621322010752e7,714641.7412021819,696309.4271511125,38807.93287121457,4.4118198024730384e8,714631.6461723084,6.6826848877128035e7,-3.849021198135274e-15,1.407406880556116,-1.4074068805561235,5.786205528,1,sensitivity_156,2.0,0.5,2.0,2.0,1.0,0.5,true,,296.890642027
repair_support_support_0_01,repair_support,-0.01,ALMOST_LOCALLY_SOLVED,1.9756437613649425e-6,0,9.853608992169833e-9,0,support_expenditure,2.843394393959519,9.37363576889038,3.2966358057129344,5.0800885359959537e8,4.320725969370525e8,2.540622835967296e7,714641.757864668,696309.4438183211,38807.962807649536,4.4118198024744713e8,714631.6295346611,6.682684887713272e7,-8.483004334686519e-13,2.843394393959519,-2.843394393961216,4.412143874,1,sensitivity_156,2.0,0.5,2.0,2.0,1.0,0.5,true,,296.890642027
repair_support_support_0_02,repair_support,-0.02,ALMOST_LOCALLY_SOLVED,4.613990483408405e-6,0,0.0,0,support_expenditure,5.803204277436781,61.51878637075424,10.600830753096718,5.0800880145444477e8,4.3207254679170054e8,2.540618069623271e7,714644.1733374402,696311.8592871035,38808.054148325245,4.411819805158893e8,714634.1084074506,6.682684888570725e7,4.2366523541473334e-13,5.803204277436781,-5.803204277435934,5.249649949,1,sensitivity_156,2.0,0.5,2.0,2.0,1.0,0.5,true,,296.890642027
reuse_support_support_0_0025,reuse_support,-0.0025,ALMOST_LOCALLY_SOLVED,9.061221789863615e-6,0,8.189505561514e-9,0,support_expenditure,26.91002271273868,1171.6579736471176,43.53983592486816,5.080076913152575e8,4.3207156464102256e8,2.5406157478567764e7,714643.8305415205,696311.516489576,38809.33388093101,4.411807877450631e8,714633.7387496374,6.682688941359604e7,-4.0809437264244956e-13,26.91002271273868,-26.910022712739494,5.646440693,1,sensitivity_156,2.0,0.5,2.0,2.0,1.0,0.5,true,,296.890642027
reuse_support_support_0_005,reuse_support,-0.005,LOCALLY_INFEASIBLE,4.814008757618026e-5,0,0.0,0,support_expenditure,54.07920472171602,3032.2917308807373,56.07130775100122,5.0800583068150026e8,4.32069907776546e8,2.540639478976802e7,714664.3181536308,696332.0041025385,38810.96928478286,4.4117896953166395e8,714654.2231822708,6.682676006096031e7,-7.660318020801393e-15,54.07920472171602,-54.07920472171604,21.158218148,1,sensitivity_156,2.0,0.5,2.0,2.0,1.0,0.5,true,,296.890642027
reuse_support_support_0_01,reuse_support,-0.01,ALMOST_LOCALLY_SOLVED,0.00030657669822563955,0,9.902140725543352e-9,0,support_expenditure,109.1935735150052,5939.389670372009,54.393216369604644,5.0800292358356076e8,4.320673400432038e8,2.5409199331912577e7,714782.4169015186,696450.102849609,38823.83158112867,4.4117596102010757e8,714772.326715051,6.682665882317951e7,-3.6098912445194535e-13,109.1935735150052,-109.19357351500591,10.407980376,1,sensitivity_156,2.0,0.5,2.0,2.0,1.0,0.5,true,,296.890642027
reuse_support_support_0_02,reuse_support,-0.02,LOCALLY_INFEASIBLE,0.0004492380880543187,0,0.0,0,support_expenditure,222.67091033291956,8676.37260723114,38.96500263217557,5.080001866006239e8,4.3206482961140144e8,2.5412202781986456e7,714797.6771833259,696465.3631323357,38838.91458678899,4.411733065518099e8,714787.5819664141,6.6826479197735846e7,-4.771188266667466e-14,222.67091033291956,-222.67091033291968,25.322334928,1,sensitivity_156,2.0,0.5,2.0,2.0,1.0,0.5,true,,296.890642027
