scenario,instrument,wedge,termination_status,max_scaled_residual,scaled_residuals_above_tolerance,max_bound_violation,bound_violations_above_tolerance,fiscal_basis_kind,fiscal_basis_million_eur,primary_metal_market_demand_reduction_tonnes,primary_metal_market_demand_reduction_per_million_eur,primary_metal_market_demand_tonnes,primary_metal_domestic_demand_tonnes,primary_metal_ce_rise_demand_tonnes,recycled_metal_market_demand_tonnes,recycled_metal_domestic_demand_tonnes,recycled_metal_ce_rise_demand_tonnes,primary_metal_output_tonnes,recycled_metal_output_tonnes,external_metal_import_tonnes,tax_revenue_million_eur,support_expenditure_million_eur,household_transfer_million_eur,solver_elapsed_seconds,solver_attempts,sensitivity_profile,armington_elasticity,cet_transformation_elasticity,service_elasticity,eol_allocation_elasticity,eol_productivity_elasticity,material_substitution_elasticity,solver_valid,solver_message,profile_elapsed_seconds
virgin_metal_tax_tax_0_0025,virgin_metal_tax,0.0025,LOCALLY_INFEASIBLE,0.00013449042346946882,0,0.0,0,tax_revenue,62.672758973869094,675.831881403923,10.783502951987574,5.0800818714133793e8,4.3207191221991444e8,2.540547244387635e7,714736.3895079853,696404.0754569654,38902.14195223053,4.411820018125335e8,714726.2940552456,6.68268478425602e7,62.672758973869094,1.070535165536003e-15,62.672758973869094,18.328928203,1,sensitivity_348,2.0,1.0,2.0,0.5,1.0,1.0,true,,285.86397146
virgin_metal_tax_tax_0_005,virgin_metal_tax,0.005,LOCALLY_INFEASIBLE,0.00018407323400663138,0,0.0,0,tax_revenue,125.33983872469582,2050.363788187504,16.35843646401245,5.0800681260943115e8,4.320703361336291e8,2.5404210181444533e7,714832.5755427217,696500.2614916553,38998.48045591382,4.411814681817935e8,714822.4795421795,6.682677690089307e7,125.33983872469582,1.0014242003740622e-13,125.33983872469561,20.133500247,1,sensitivity_348,2.0,1.0,2.0,0.5,1.0,1.0,true,,285.86397146
virgin_metal_tax_tax_0_01,virgin_metal_tax,0.01,LOCALLY_INFEASIBLE,0.00023441340551899614,0,0.0,0,tax_revenue,250.65619086436539,4534.426134347916,18.09022198379124,5.08004328547085e8,4.320679126191327e8,2.5401559022120725e7,715071.2397480209,696738.9257876974,39187.05569534596,4.411813893975774e8,715063.5428705607,6.682676547375466e7,250.65619086436539,-4.571230008172178e-12,250.6561908643745,6.403299036,1,sensitivity_348,2.0,1.0,2.0,0.5,1.0,1.0,true,,285.86397146
virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,0.0009268676742570925,0,0.0,0,tax_revenue,501.2745181582884,6064.345740497112,12.097853612782611,5.0800279862747884e8,4.320663679842159e8,2.5399947895693336e7,715393.7267835784,697061.4127458732,39564.412663798474,4.411813568897312e8,715383.7109824368,6.6826761107514404e7,501.2745181582884,1.1554858841898736e-12,501.27451815828607,24.202050825,1,sensitivity_348,2.0,1.0,2.0,0.5,1.0,1.0,true,,285.86397146
recycling_support_support_0_0025,recycling_support,-0.0025,ALMOST_LOCALLY_SOLVED,5.419758075651694e-7,0,4.7838159552557854e-12,0,support_expenditure,0.09716538181000275,21.296127200126648,219.1740186002573,5.0800884167709213e8,4.320725792486448e8,2.5406168714707814e7,714737.8825204679,696405.5684694335,38904.93397744152,4.411819999147003e8,714727.7872882816,6.68268524963968e7,1.9633173974386757e-16,0.09716538181000275,-0.09716538181000237,2.596347367,1,sensitivity_348,2.0,1.0,2.0,0.5,1.0,1.0,true,,285.86397146
recycling_support_support_0_005,recycling_support,-0.005,ALMOST_LOCALLY_SOLVED,5.082067470185692e-7,0,4.971003742907592e-11,0,support_expenditure,0.19481897574936274,39.26668035984039,201.5547007615804,5.08008823706539e8,4.320725588684004e8,2.5406138424705364e7,714836.0312520497,696503.7172009819,39002.568958692886,4.4118197013097924e8,714825.9361372304,6.6826864822918124e7,-2.8299712729528396e-15,0.19481897574936274,-0.1948189757493684,2.243195937,1,sensitivity_348,2.0,1.0,2.0,0.5,1.0,1.0,true,,285.86397146
recycling_support_support_0_01,recycling_support,-0.01,ALMOST_LOCALLY_SOLVED,1.0192832808897379e-6,0,0.0,0,support_expenditure,0.3916063508715987,109.02114921808243,278.3947425148595,5.080087539520701e8,4.3207248767965776e8,2.5406089931487396e7,715034.7573548198,696702.4433037876,39199.39388212908,4.4118189057207936e8,715024.6620334942,6.682687162806037e7,-5.8778598773328515e-15,0.3916063508715987,-0.39160635087161044,2.922489278,1,sensitivity_348,2.0,1.0,2.0,0.5,1.0,1.0,true,,285.86397146
recycling_support_support_0_02,recycling_support,-0.02,ALMOST_LOCALLY_SOLVED,4.955517132832574e-6,0,4.0850235835682976e-11,0,support_expenditure,0.7912097594194191,255.37019342184067,322.7591550554539,5.080086076030259e8,4.320723399622297e8,2.5406007350387868e7,715439.6626692713,697107.3486182141,39599.21576981645,4.41181706824759e8,715429.5674612555,6.6826916561179556e7,9.113559928347748e-16,0.7912097594194191,-0.7912097594194172,2.512501162,1,sensitivity_348,2.0,1.0,2.0,0.5,1.0,1.0,true,,285.86397146
refurbishment_support_support_0_0025,refurbishment_support,-0.0025,ALMOST_LOCALLY_SOLVED,8.845841970065267e-6,0,0.0,0,support_expenditure,44.12711405244251,590.4977563619614,13.38174428674826,5.08008272475463e8,4.320719431533601e8,2.540593368370903e7,714640.3463514472,696308.0323019273,38808.208745243006,4.411816912527673e8,714630.2430944011,6.682684890492761e7,1.7063583178824232e-14,44.12711405244251,-44.127114052442465,3.236134248,1,sensitivity_348,2.0,1.0,2.0,0.5,1.0,1.0,true,,285.86397146
refurbishment_support_support_0_005,refurbishment_support,-0.005,ALMOST_LOCALLY_SOLVED,1.739493494567817e-5,0,4.083631461154684e-9,0,support_expenditure,88.667962514485,1547.319529414177,17.45071709707329,5.080073156536899e8,4.3207102043804306e8,2.540628310740451e7,714642.2334714516,696309.9194202854,38811.73335614067,4.411802152398157e8,714632.139012963,6.682699773690556e7,-1.85813183541112e-14,88.667962514485,-88.66796251448503,2.263958245,1,sensitivity_348,2.0,1.0,2.0,0.5,1.0,1.0,true,,285.86397146
