scenario,instrument,wedge,termination_status,max_scaled_residual,scaled_residuals_above_tolerance,max_bound_violation,bound_violations_above_tolerance,fiscal_basis_kind,fiscal_basis_million_eur,primary_metal_market_demand_reduction_tonnes,primary_metal_market_demand_reduction_per_million_eur,primary_metal_market_demand_tonnes,primary_metal_domestic_demand_tonnes,primary_metal_ce_rise_demand_tonnes,recycled_metal_market_demand_tonnes,recycled_metal_domestic_demand_tonnes,recycled_metal_ce_rise_demand_tonnes,primary_metal_output_tonnes,recycled_metal_output_tonnes,external_metal_import_tonnes,tax_revenue_million_eur,support_expenditure_million_eur,household_transfer_million_eur,solver_elapsed_seconds,solver_attempts,sensitivity_profile,armington_elasticity,cet_transformation_elasticity,service_elasticity,eol_allocation_elasticity,eol_productivity_elasticity,material_substitution_elasticity,solver_valid,solver_message,profile_elapsed_seconds
virgin_metal_tax_tax_0_0025,virgin_metal_tax,0.0025,LOCALLY_INFEASIBLE,6.409326863881007e-5,0,0.0,0,tax_revenue,62.67349689088577,127.8405898809433,2.0397870906024775,5.08008735132631e8,4.320724593242677e8,2.5405949066047445e7,714730.4459445091,696398.1317394964,38902.63084725025,4.41182017260731e8,714723.4541010824,6.682684905081567e7,62.67349689088577,-3.3571324581286494e-12,62.67349689089249,9.548927095,1,sensitivity_334,0.5,0.5,1.0,0.5,1.0,1.0,true,,156.449852451
virgin_metal_tax_tax_0_005,virgin_metal_tax,0.005,LOCALLY_INFEASIBLE,0.0001397186548344241,0,0.0,0,tax_revenue,125.34755847013301,194.04057359695435,1.5480203680488045,5.080086689326473e8,4.320723976666563e8,2.540589779907058e7,714832.4374178416,696500.123348727,38998.487330377866,4.411820175734673e8,714822.4800492182,6.682684898885947e7,125.34755847013301,5.491063346377174e-13,125.3475584701319,10.695048976,1,sensitivity_334,0.5,0.5,1.0,0.5,1.0,1.0,true,,156.449852451
virgin_metal_tax_tax_0_01,virgin_metal_tax,0.01,LOCALLY_INFEASIBLE,0.0002643139602326781,0,6.628938504640728e-9,0,tax_revenue,250.70833063580892,602.2886623740196,2.4023480226867027,5.080082606845585e8,4.320721240626531e8,2.540719105684121e7,715030.8342739758,696698.520230961,39208.1952151378,4.411812355980597e8,715020.7091506693,6.682680439703963e7,250.70833063580892,3.517781653072048e-13,250.7083306358082,20.890379299,1,sensitivity_334,0.5,0.5,1.0,0.5,1.0,1.0,true,,156.449852451
virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,0.0004129320129688285,0,8.865341123371791e-10,0,tax_revenue,501.3861612862677,1901.193885743618,3.7918754695308126,5.0800696177933514e8,4.3207077444395417e8,2.540583711501417e7,715462.0660905945,697129.752036341,39590.84540278536,4.411812129023319e8,715452.9296095762,6.682680374726342e7,501.3861612862677,-9.665144588944592e-14,501.3861612862678,13.730781228,1,sensitivity_334,0.5,0.5,1.0,0.5,1.0,1.0,true,,156.449852451
recycling_support_support_0_0025,recycling_support,-0.0025,ALMOST_LOCALLY_SOLVED,1.8190585361379013e-7,0,0.0,0,support_expenditure,0.09716528110613828,21.005848169326782,216.18676887664319,5.080088419673727e8,4.3207258405103266e8,2.5406148631136023e7,714737.896302855,696405.582251967,38904.895465193375,4.41181999504256e8,714727.8005884022,6.6826846684566334e7,1.4950261767410054e-15,0.09716528110613828,-0.09716528110613531,4.660819774,1,sensitivity_334,0.5,0.5,1.0,0.5,1.0,1.0,true,,156.449852451
recycling_support_support_0_005,recycling_support,-0.005,ALMOST_LOCALLY_SOLVED,3.6474848665861364e-7,0,3.022422916529495e-11,0,support_expenditure,0.1948188525173401,32.660231947898865,167.64410387332458,5.0800883031298894e8,4.320725710434052e8,2.5406136558615323e7,714835.5095484947,696503.195497424,39002.54775941066,4.411819952500561e8,714825.4144402929,6.6826846270806916e7,1.7655668074804027e-16,0.1948188525173401,-0.19481885251733974,3.851819426,1,sensitivity_334,0.5,0.5,1.0,0.5,1.0,1.0,true,,156.449852451
recycling_support_support_0_01,recycling_support,-0.01,ALMOST_LOCALLY_SOLVED,7.304871333435282e-7,0,0.0,0,support_expenditure,0.3916057364782954,104.7941307425499,267.6011124989178,5.0800875817909014e8,4.3207250466028696e8,2.5406083608465612e7,715032.1980006726,696699.883949636,39199.33951011081,4.4118193052332443e8,715022.102779699,6.682683839109312e7,1.0754701730225236e-15,0.3916057364782954,-0.3916057364782932,4.721643066,1,sensitivity_334,0.5,0.5,1.0,0.5,1.0,1.0,true,,156.449852451
recycling_support_support_0_02,recycling_support,-0.02,ALMOST_LOCALLY_SOLVED,1.6337979344971383e-6,0,0.0,0,support_expenditure,0.7912058652666399,258.14958292245865,326.27359610821526,5.0800860482363796e8,4.3207236434615636e8,2.540598038309311e7,715435.0742281787,697102.7601462292,39599.042687816975,4.41181789740214e8,715425.1107398986,6.682682202613825e7,1.3729143828355212e-14,0.7912058652666399,-0.7912058652666125,4.509060149,1,sensitivity_334,0.5,0.5,1.0,0.5,1.0,1.0,true,,156.449852451
refurbishment_support_support_0_0025,refurbishment_support,-0.0025,ALMOST_LOCALLY_SOLVED,9.989323922803011e-6,0,8.571484151852824e-9,0,support_expenditure,44.03163658804074,130.78092592954636,2.970158187694237,5.0800873219229496e8,4.320724073463494e8,2.5406408755678467e7,714640.7912598317,696308.4772088139,38808.42369110942,4.411818535291559e8,714630.696313832,6.682687484677865e7,8.121396693513403e-12,44.03163658804074,-44.03163658802449,4.591561091,1,sensitivity_334,0.5,0.5,1.0,0.5,1.0,1.0,true,,156.449852451
refurbishment_support_support_0_005,refurbishment_support,-0.005,LOCALLY_INFEASIBLE,1.9968912434498165e-5,0,8.933238479698125e-9,0,support_expenditure,88.28433246992888,241.97314190864563,2.740839004373349,5.08008621000079e8,4.320722723798317e8,2.540650269299619e7,714640.2808232914,696307.9667721787,38808.460115379086,4.411816710975779e8,714630.1860256798,6.682689408127297e7,-1.538840443171101e-14,88.28433246992888,-88.2843324699289,18.183928348,1,sensitivity_334,0.5,0.5,1.0,0.5,1.0,1.0,true,,156.449852451
