scenario,instrument,wedge,termination_status,max_scaled_residual,scaled_residuals_above_tolerance,max_bound_violation,bound_violations_above_tolerance,fiscal_basis_kind,fiscal_basis_million_eur,primary_metal_market_demand_reduction_tonnes,primary_metal_market_demand_reduction_per_million_eur,primary_metal_market_demand_tonnes,primary_metal_domestic_demand_tonnes,primary_metal_ce_rise_demand_tonnes,recycled_metal_market_demand_tonnes,recycled_metal_domestic_demand_tonnes,recycled_metal_ce_rise_demand_tonnes,primary_metal_output_tonnes,recycled_metal_output_tonnes,external_metal_import_tonnes,tax_revenue_million_eur,support_expenditure_million_eur,household_transfer_million_eur,solver_elapsed_seconds,solver_attempts,sensitivity_profile,armington_elasticity,cet_transformation_elasticity,service_elasticity,eol_allocation_elasticity,eol_productivity_elasticity,material_substitution_elasticity,solver_valid,solver_message,profile_elapsed_seconds
virgin_metal_tax_tax_0_0025,virgin_metal_tax,0.0025,LOCALLY_INFEASIBLE,0.00013478588526827373,0,0.0,0,tax_revenue,62.6744894053446,-12.978236079216003,-0.20707366270317437,5.0800887595145595e8,4.32072619515514e8,2.5406178270976074e7,714737.9659665929,696405.6519133009,38903.408142377455,4.41182023330153e8,714727.8793801842,6.682685006612865e7,62.6744894053446,1.1956613442426749e-13,62.67448940534436,9.970591783,1,sensitivity_296,1.0,2.0,2.0,1.0,0.5,1.0,true,,214.845126829
virgin_metal_tax_tax_0_005,virgin_metal_tax,0.005,LOCALLY_INFEASIBLE,0.00026586929933825054,0,0.0,0,tax_revenue,125.34942509350283,-46.04727405309677,-0.3673512983306336,5.080089090204939e8,4.3207265791997653e8,2.5406263137639053e7,714834.9703158978,696502.6562642377,38999.243320712914,4.411820238759608e8,714824.8766171196,6.682685008696431e7,125.34942509350283,8.866420895627756e-13,125.34942509350105,18.085903442,1,sensitivity_296,1.0,2.0,2.0,1.0,0.5,1.0,true,,214.845126829
virgin_metal_tax_tax_0_01,virgin_metal_tax,0.01,LOCALLY_INFEASIBLE,0.0005187548127454367,0,0.0,0,tax_revenue,250.69914726531385,503.456229865551,2.0082087847420773,5.0800835951699e8,4.3207209614451015e8,2.540624298598736e7,715060.692194376,696728.3781319245,39192.19273224917,4.411819082039138e8,715050.6218312869,6.682685125921561e7,250.69914726531385,1.392100497821514e-14,250.69914726531383,11.422281475,1,sensitivity_296,1.0,2.0,2.0,1.0,0.5,1.0,true,,214.845126829
virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,0.0008795007087758488,0,0.0,0,tax_revenue,501.4211472076835,-162.0852125287056,-0.3232516487015486,5.080090250584324e8,4.320730127715291e8,2.540775936778003e7,715400.2132192412,697067.8992279053,39584.841866532726,4.411819623658368e8,715390.1559213718,6.6826907397287995e7,501.4211472076835,-1.6499944097174864e-12,501.4211472076868,106.21631494,7,sensitivity_296,1.0,2.0,2.0,1.0,0.5,1.0,true,,214.845126829
recycling_support_support_0_0025,recycling_support,-0.0025,ALMOST_LOCALLY_SOLVED,5.631657653797033e-7,0,2.6098022803149125e-10,0,support_expenditure,0.09716519081138777,19.99979919195175,205.83296368731848,5.080088429734207e8,4.320725659905028e8,2.540613649238576e7,714737.9116260563,696405.5975749879,38904.85652256443,4.411820071249806e8,714727.8164970996,6.682684859787837e7,8.133982101433856e-16,0.09716519081138777,-0.09716519081138615,2.934851794,1,sensitivity_296,1.0,2.0,2.0,1.0,0.5,1.0,true,,214.845126829
recycling_support_support_0_005,recycling_support,-0.005,ALMOST_LOCALLY_SOLVED,8.936908375646335e-7,0,1.4618492842131993e-9,0,support_expenditure,0.1948186172854412,18.785082638263702,96.42344710177507,5.0800884418813723e8,4.3207254743203384e8,2.5406121191041958e7,714835.4495950555,696503.135544005,39002.49490744486,4.411820006839161e8,714825.3544362956,6.682685062937269e7,-1.0054448938883995e-14,0.1948186172854412,-0.1948186172854613,4.251834497,1,sensitivity_296,1.0,2.0,2.0,1.0,0.5,1.0,true,,214.845126829
recycling_support_support_0_01,recycling_support,-0.01,ALMOST_LOCALLY_SOLVED,1.7689715238189407e-6,0,4.407523666285516e-10,0,support_expenditure,0.39160473355781605,67.9935947060585,173.6281226437729,5.0800879497962517e8,4.32072471632996e8,2.5406045096195847e7,715032.226063705,696699.9120126478,39199.22831565871,4.4118194991579425e8,715022.1309087661,6.682685531475346e7,6.952809952090142e-16,0.39160473355781605,-0.39160473355781467,3.871759336,1,sensitivity_296,1.0,2.0,2.0,1.0,0.5,1.0,true,,214.845126829
recycling_support_support_0_02,recycling_support,-0.02,ALMOST_LOCALLY_SOLVED,3.168498982963896e-5,0,9.310809364554282e-10,0,support_expenditure,0.7911968381912133,137.1305913925171,173.32044918937848,5.080087258426285e8,4.320723342768551e8,2.5405863950880427e7,715432.776995555,697100.4629438352,39598.56305846709,4.4118187541899586e8,715422.6861540978,6.682685156443771e7,-4.261514854384001e-14,0.7911968381912133,-0.7911968381912986,4.360937841,1,sensitivity_296,1.0,2.0,2.0,1.0,0.5,1.0,true,,214.845126829
refurbishment_support_support_0_0025,refurbishment_support,-0.0025,ALMOST_LOCALLY_SOLVED,1.0552542835338139e-5,0,4.274754010057426e-12,0,support_expenditure,44.12708914928506,412.24606823921204,9.342244779494846,5.0800845072715163e8,4.3207194024893117e8,2.5405870766591538e7,714640.8084975386,696308.494446276,38807.90614939605,4.41181749132522e8,714630.7129563554,6.682683246996488e7,2.0427799370968365e-15,44.12708914928506,-44.127089149285055,6.016430311,1,sensitivity_296,1.0,2.0,2.0,1.0,0.5,1.0,true,,214.845126829
refurbishment_support_support_0_005,refurbishment_support,-0.005,ALMOST_LOCALLY_SOLVED,2.1125201642483945e-5,0,0.0,0,support_expenditure,88.66772043849852,1294.4668886065483,14.599077118537329,5.0800756850633126e8,4.3207092219464296e8,2.5405875434725456e7,714889.0526646834,696556.7386139225,38809.829618373595,4.4118060556931746e8,714878.9578543693,6.682697639997579e7,-1.3664976310369783e-13,88.66772043849852,-88.6677204384988,3.916274156,1,sensitivity_296,1.0,2.0,2.0,1.0,0.5,1.0,true,,214.845126829
