scenario,instrument,wedge,termination_status,max_scaled_residual,scaled_residuals_above_tolerance,max_bound_violation,bound_violations_above_tolerance,fiscal_basis_kind,fiscal_basis_million_eur,primary_metal_market_demand_reduction_tonnes,primary_metal_market_demand_reduction_per_million_eur,primary_metal_market_demand_tonnes,primary_metal_domestic_demand_tonnes,primary_metal_ce_rise_demand_tonnes,recycled_metal_market_demand_tonnes,recycled_metal_domestic_demand_tonnes,recycled_metal_ce_rise_demand_tonnes,primary_metal_output_tonnes,recycled_metal_output_tonnes,external_metal_import_tonnes,tax_revenue_million_eur,support_expenditure_million_eur,household_transfer_million_eur,solver_elapsed_seconds,solver_attempts,sensitivity_profile,armington_elasticity,cet_transformation_elasticity,service_elasticity,eol_allocation_elasticity,eol_productivity_elasticity,material_substitution_elasticity,solver_valid,solver_message,profile_elapsed_seconds
virgin_metal_tax_tax_0_0025,virgin_metal_tax,0.0025,LOCALLY_INFEASIBLE,5.3832318075285344e-5,0,0.0,0,tax_revenue,62.673010103233146,495.86646926403046,7.9119619186513255,5.080083671067709e8,4.320720993695447e8,2.540557938486095e7,714672.7726947112,696340.4586460107,38898.99141500844,4.4118195834955215e8,714662.6632029412,6.682684297347355e7,62.673010103233146,1.1756103072101423e-13,62.67301010323291,77.369833941,3,sensitivity_443,1.0,0.5,1.0,1.0,2.0,1.0,true,,367.880140348
virgin_metal_tax_tax_0_005,virgin_metal_tax,0.005,LOCALLY_INFEASIBLE,0.00011236629365543816,0,0.0,0,tax_revenue,125.34856019967152,3486.9479581713676,27.818013646242942,5.0800537602528197e8,4.3206968185738057e8,2.540603103734287e7,714810.711203052,696478.3971508932,39004.74804588206,4.411784616786037e8,714800.6184949763,6.68267001970584e7,125.34856019967152,-3.427273797926679e-14,125.34856019967158,26.633191055,1,sensitivity_443,1.0,0.5,1.0,1.0,2.0,1.0,true,,367.880140348
virgin_metal_tax_tax_0_01,virgin_metal_tax,0.01,LOCALLY_INFEASIBLE,0.0002377698754196394,0,0.0,0,tax_revenue,250.69115623928406,4354.9246589541435,17.371672476540734,5.080045080485812e8,4.320687795353872e8,2.5405259477067407e7,714909.786093139,696577.4720420883,39192.668726102485,4.41178356513874e8,714899.6908743416,6.6826704971933894e7,250.69115623928406,-1.0598083745941053e-14,250.69115623928406,16.019889522,1,sensitivity_443,1.0,0.5,1.0,1.0,2.0,1.0,true,,367.880140348
virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,0.0004917738113602951,0,0.0,0,tax_revenue,501.8518111085045,-2831.8936617970467,-5.642888197497743,5.0801169486690193e8,4.3207696736004484e8,2.542889499566465e7,715303.8749104036,696971.5608619273,39725.15945851727,4.411779478318444e8,715293.7600690054,6.682705027389175e7,501.8518111085045,2.4557638898750266e-13,501.85181110850397,25.47717172,1,sensitivity_443,1.0,0.5,1.0,1.0,2.0,1.0,true,,367.880140348
recycling_support_support_0_0025,recycling_support,-0.0025,ALMOST_LOCALLY_SOLVED,2.662489351224099e-7,0,4.420308518154585e-12,0,support_expenditure,0.09716527364840413,10.912746608257294,112.31118071817963,5.080088520604935e8,4.320725922586981e8,2.5406165942153044e7,714736.8941409838,696404.5800900426,38904.838346564895,4.411820108840336e8,714726.7985441985,6.682685101626076e7,1.2599681654961978e-15,0.09716527364840413,-0.0971652736484016,2.730841438,1,sensitivity_443,1.0,0.5,1.0,1.0,2.0,1.0,true,,367.880140348
recycling_support_support_0_005,recycling_support,-0.005,ALMOST_LOCALLY_SOLVED,6.699323500392039e-7,0,0.0,0,support_expenditure,0.19481837759509552,43.642406940460205,224.015862770222,5.080088193308332e8,4.3207255847249013e8,2.540611601001603e7,714833.6654729138,696501.3514221647,39002.358762994336,4.4118200850705093e8,714823.5763415678,6.682685071381922e7,-2.0810780645867396e-13,0.19481837759509552,-0.19481837759551174,2.037789082,1,sensitivity_443,1.0,0.5,1.0,1.0,2.0,1.0,true,,367.880140348
recycling_support_support_0_01,recycling_support,-0.01,ALMOST_LOCALLY_SOLVED,7.271314193236989e-7,0,1.558601042813278e-10,0,support_expenditure,0.3916052381338759,90.72494101524353,231.6744828224895,5.080087722482991e8,4.3207251894167423e8,2.540607697092209e7,715028.5596895667,696696.2456381568,39199.0887128072,4.4118193110147816e8,715018.466649339,6.682684825000535e7,-7.499680828954971e-16,0.3916052381338759,-0.39160523813387743,2.387947718,1,sensitivity_443,1.0,0.5,1.0,1.0,2.0,1.0,true,,367.880140348
recycling_support_support_0_02,recycling_support,-0.02,ALMOST_LOCALLY_SOLVED,2.750504825010935e-6,0,3.66610985772732e-9,0,support_expenditure,0.7912065142814454,230.50385236740112,291.33209624384745,5.0800863246938777e8,4.3207239722145945e8,2.5405998532511607e7,715425.6293309845,697093.3152095731,39598.75413300342,4.411817608966248e8,715415.8381659385,6.682682945014815e7,-2.4146367873454433e-13,0.7912065142814454,-0.7912065142819285,3.16201759,1,sensitivity_443,1.0,0.5,1.0,1.0,2.0,1.0,true,,367.880140348
refurbishment_support_support_0_0025,refurbishment_support,-0.0025,ALMOST_LOCALLY_SOLVED,9.081963462837658e-6,0,9.528842934483621e-9,0,support_expenditure,44.031592647784315,195.9378758072853,4.4499384197756235,5.0800866703536433e8,4.32072372048593e8,2.540647161892114e7,714646.4539748757,696314.139923759,38809.004054742734,4.4118174531805694e8,714636.3590482748,6.682690698245029e7,4.670590540945815e-15,44.031592647784315,-44.03159264778431,4.417559461,1,sensitivity_443,1.0,0.5,1.0,1.0,2.0,1.0,true,,367.880140348
refurbishment_support_support_0_005,refurbishment_support,-0.005,ALMOST_LOCALLY_SOLVED,0.00013235670244714391,0,9.821769752173254e-9,0,support_expenditure,88.28357399454714,1051.1102660894394,11.906068349185336,5.0800781186297405e8,4.320715618600644e8,2.540666134966259e7,715166.97771759,696834.6636662433,38809.21029794089,4.411807857259455e8,715156.8843024676,6.6826982234891444e7,9.464461262435295e-15,88.28357399454714,-88.28357399454713,4.044690701,1,sensitivity_443,1.0,0.5,1.0,1.0,2.0,1.0,true,,367.880140348
