scenario,instrument,wedge,termination_status,max_scaled_residual,scaled_residuals_above_tolerance,max_bound_violation,bound_violations_above_tolerance,fiscal_basis_kind,fiscal_basis_million_eur,primary_metal_market_demand_reduction_tonnes,primary_metal_market_demand_reduction_per_million_eur,primary_metal_market_demand_tonnes,primary_metal_domestic_demand_tonnes,primary_metal_ce_rise_demand_tonnes,recycled_metal_market_demand_tonnes,recycled_metal_domestic_demand_tonnes,recycled_metal_ce_rise_demand_tonnes,primary_metal_output_tonnes,recycled_metal_output_tonnes,external_metal_import_tonnes,tax_revenue_million_eur,support_expenditure_million_eur,household_transfer_million_eur,solver_elapsed_seconds,solver_attempts,sensitivity_profile,armington_elasticity,cet_transformation_elasticity,service_elasticity,eol_allocation_elasticity,eol_productivity_elasticity,material_substitution_elasticity,solver_valid,solver_message,profile_elapsed_seconds
virgin_metal_tax_tax_0_0025,virgin_metal_tax,0.0025,LOCALLY_INFEASIBLE,0.00013230720574086696,0,0.0,0,tax_revenue,62.672930447116485,677.171838760376,10.804853609514472,5.0800818580137956e8,4.3207190496274257e8,2.5405528550291266e7,714688.398128316,696356.0840772298,38854.42276762517,4.411819552863598e8,714678.3024466048,6.682684191849898e7,62.672930447116485,-1.0279473691047247e-14,62.672930447116514,18.403014986,1,sensitivity_123,2.0,1.0,1.0,1.0,1.0,0.5,true,,281.604981711
virgin_metal_tax_tax_0_005,virgin_metal_tax,0.005,LOCALLY_INFEASIBLE,0.00025468386272997634,0,0.0,0,tax_revenue,125.33962800496553,1833.5288980007172,14.628485237949477,5.080070294443203e8,4.320707213837728e8,2.540429101849742e7,714732.8104740878,696400.4964241876,38899.81295886269,4.4118193029899406e8,714722.7060953117,6.682683843127318e7,125.33962800496553,4.244224594440098e-14,125.33962800496545,14.829108351,1,sensitivity_123,2.0,1.0,1.0,1.0,1.0,0.5,true,,281.604981711
virgin_metal_tax_tax_0_01,virgin_metal_tax,0.01,LOCALLY_INFEASIBLE,0.00025122805558219774,0,0.0,0,tax_revenue,250.65453975642174,4917.292093932629,19.617805840305543,5.080039456811244e8,4.320673278139063e8,2.54013159694121e7,714812.4205814056,696480.1067006724,38989.91083419411,4.4118173177417225e8,714798.0126855916,6.682681651907742e7,250.65453975642174,-1.035227514300787e-11,250.6545397564425,11.524278719,1,sensitivity_123,2.0,1.0,1.0,1.0,1.0,0.5,true,,281.604981711
virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,0.0009998331130733895,0,0.0,0,tax_revenue,501.2495747788368,7487.0290259718895,14.936728932439182,5.0800137594419235e8,4.3206484296231323e8,2.5398737050913997e7,715010.3874749101,696678.0734243547,39175.05518711219,4.411816402706847e8,715000.2880583584,6.682680124423211e7,501.2495747788368,3.475067133732706e-14,501.24957477883675,101.39850637100001,5,sensitivity_123,2.0,1.0,1.0,1.0,1.0,0.5,true,,281.604981711
recycling_support_support_0_0025,recycling_support,-0.0025,ALMOST_LOCALLY_SOLVED,2.5273728310182264e-7,0,0.0,0,support_expenditure,0.09704364099839805,9.571041464805603,98.62615794643976,5.0800885340217686e8,4.320725894895382e8,2.5406140660104755e7,714689.2941443552,696356.9800933044,38856.23624419379,4.41182017365314e8,714679.1989469526,6.6826849480133146e7,2.4070528866653495e-15,0.09704364099839805,-0.09704364099839322,4.64211147,1,sensitivity_123,2.0,1.0,1.0,1.0,1.0,0.5,true,,281.604981711
recycling_support_support_0_005,recycling_support,-0.005,ALMOST_LOCALLY_SOLVED,2.5379786578322294e-6,0,1.0574480264914795e-9,0,support_expenditure,0.194324895824335,15.697991728782654,80.782195519473,5.080088472752266e8,4.3207257896271056e8,2.5406128581316415e7,714737.7346190974,696405.4206929647,38904.95445930324,4.411820108404962e8,714727.109113548,6.6826848855472825e7,-2.137314093856702e-13,0.194324895824335,-0.19432489582476245,4.68311931,1,sensitivity_123,2.0,1.0,1.0,1.0,1.0,0.5,true,,281.604981711
recycling_support_support_0_01,recycling_support,-0.01,ALMOST_LOCALLY_SOLVED,8.663278260923102e-6,0,0.0,0,support_expenditure,0.38964151078675713,9.506820738315582,24.398890968058257,5.080088534663976e8,4.320725747152674e8,2.540614473803893e7,714832.0837718622,696499.7721916637,39002.27926768283,4.4118199089216936e8,714812.3110364923,6.682685662279004e7,9.818135414334048e-13,0.38964151078675713,-0.3896415107847936,4.041227444,1,sensitivity_123,2.0,1.0,1.0,1.0,1.0,0.5,true,,281.604981711
recycling_support_support_0_02,recycling_support,-0.02,LOCALLY_INFEASIBLE,4.395979682962603e-6,0,0.0,0,support_expenditure,0.7832450726430793,162.8205413222313,207.8794326439737,5.08008700152677e8,4.320724275717799e8,2.5405979514735654e7,715065.3260407211,696733.0119896508,39201.031869382474,4.4118197033649606e8,715055.2309101267,6.682685374367154e7,1.4184047480557358e-15,0.7832450726430793,-0.7832450726430764,26.278752319,1,sensitivity_123,2.0,1.0,1.0,1.0,1.0,0.5,true,,281.604981711
refurbishment_support_support_0_0025,refurbishment_support,-0.0025,ALMOST_LOCALLY_SOLVED,1.224832870549234e-5,0,9.751044395188985e-9,0,support_expenditure,44.03165011795858,467.40244203805923,10.61514707683931,5.080083955707763e8,4.3207207963699996e8,2.54060878215378e7,714641.0175757246,696308.7035246094,38807.883775229144,4.411811702895482e8,714630.9226235981,6.682726338828441e7,-3.0966249653607364e-14,44.03165011795858,-44.031650117958634,8.919710124,1,sensitivity_123,2.0,1.0,1.0,1.0,1.0,0.5,true,,281.604981711
refurbishment_support_support_0_005,refurbishment_support,-0.005,ALMOST_LOCALLY_SOLVED,1.4170867291704149e-5,0,0.0,0,support_expenditure,88.28404050820139,698.1213832497597,7.9076736772701945,5.080081648518351e8,4.3207177121211123e8,2.540634531788876e7,714865.1689167635,696532.8548656795,38808.65793561822,4.411809267868713e8,714855.0751803466,6.682724254682717e7,3.3515867343030473e-13,88.28404050820139,-88.28404050820072,4.587600986,1,sensitivity_123,2.0,1.0,1.0,1.0,1.0,0.5,true,,281.604981711
