scenario,instrument,wedge,termination_status,max_scaled_residual,scaled_residuals_above_tolerance,max_bound_violation,bound_violations_above_tolerance,fiscal_basis_kind,fiscal_basis_million_eur,primary_metal_market_demand_reduction_tonnes,primary_metal_market_demand_reduction_per_million_eur,primary_metal_market_demand_tonnes,primary_metal_domestic_demand_tonnes,primary_metal_ce_rise_demand_tonnes,recycled_metal_market_demand_tonnes,recycled_metal_domestic_demand_tonnes,recycled_metal_ce_rise_demand_tonnes,primary_metal_output_tonnes,recycled_metal_output_tonnes,external_metal_import_tonnes,tax_revenue_million_eur,support_expenditure_million_eur,household_transfer_million_eur,solver_elapsed_seconds,solver_attempts,sensitivity_profile,armington_elasticity,cet_transformation_elasticity,service_elasticity,eol_allocation_elasticity,eol_productivity_elasticity,material_substitution_elasticity,solver_valid,solver_message,profile_elapsed_seconds
virgin_metal_tax_tax_0_0025,virgin_metal_tax,0.0025,LOCALLY_INFEASIBLE,0.00012877860254500995,0,0.0,0,tax_revenue,62.67448442316254,-5.223625302314758,-0.08334532546045595,5.0800886819684565e8,4.320726080187035e8,2.5406160544618115e7,714689.1626604283,696356.8486083075,38855.51283963274,4.411820228732782e8,714679.0717737413,6.68268500706858e7,62.67448442316254,2.1308095738451805e-13,62.67448442316211,11.244087571,1,sensitivity_013,0.5,1.0,1.0,0.5,0.5,0.5,true,,161.017892286
virgin_metal_tax_tax_0_005,virgin_metal_tax,0.005,LOCALLY_INFEASIBLE,0.00024001634487380574,0,0.0,0,tax_revenue,125.34703438104185,137.20368230342865,1.094590573928888,5.0800872576953804e8,4.320724383870329e8,2.5405869714796145e7,714734.5040312349,696402.1899795968,38903.00456620544,4.411819844192249e8,714724.4094692953,6.682684949596738e7,125.34703438104185,2.4293597672503147e-13,125.34703438104137,15.584306594,1,sensitivity_013,0.5,1.0,1.0,0.5,0.5,0.5,true,,161.017892286
virgin_metal_tax_tax_0_01,virgin_metal_tax,0.01,LOCALLY_INFEASIBLE,0.0004927439140197811,0,0.0,0,tax_revenue,250.69130622585857,-71.6952937245369,-0.28599034726774103,5.080089346685141e8,4.3207273085167146e8,2.5406733750925213e7,714851.0504859596,696518.7364307006,39008.99746449143,4.411817586725176e8,714841.0043919455,6.682686989212782e7,250.69130622585857,-9.08180453912561e-13,250.6913062258604,13.990999758,1,sensitivity_013,0.5,1.0,1.0,0.5,0.5,0.5,true,,161.017892286
virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,0.0007877349638450992,0,0.0,0,tax_revenue,501.3855871287766,-25.506029725074768,-0.05087108680394469,5.080088884792501e8,4.3207269028443e8,2.540671057161344e7,715014.2933827072,696681.9793102769,39198.908138106824,4.4118175911918586e8,715004.3384879144,6.682686990778574e7,501.3855871287766,1.4874009155283167e-12,501.38558712877364,13.28209343,1,sensitivity_013,0.5,1.0,1.0,0.5,0.5,0.5,true,,161.017892286
recycling_support_support_0_0025,recycling_support,-0.0025,ALMOST_LOCALLY_SOLVED,6.620542270192059e-7,0,5.269220564934595e-10,0,support_expenditure,0.09704381132437141,4.6588356494903564,48.007550259110076,5.080088583143847e8,4.3207259300393975e8,2.540617222842816e7,714689.32876045,696357.0147093756,38856.30710678526,4.4118202007225096e8,714679.2336961005,6.6826847537329555e7,9.036089029535049e-15,0.09704381132437141,-0.09704381132435333,4.154284883,1,sensitivity_013,0.5,1.0,1.0,0.5,0.5,0.5,true,,161.017892286
recycling_support_support_0_005,recycling_support,-0.005,ALMOST_LOCALLY_SOLVED,8.184976318098745e-7,0,5.260338919004399e-13,0,support_expenditure,0.1943312685075932,5.298100590705872,27.26324297367954,5.0800885767511976e8,4.320725861062841e8,2.5406163777388554e7,714738.0447188759,696405.7306677996,38905.03012791938,4.411820192301429e8,714727.9497136832,6.6826846947850615e7,6.832445687230153e-15,0.1943312685075932,-0.1943312685075795,3.649263092,1,sensitivity_013,0.5,1.0,1.0,0.5,0.5,0.5,true,,161.017892286
recycling_support_support_0_01,recycling_support,-0.01,ALMOST_LOCALLY_SOLVED,1.0446530947520662e-6,0,0.0,0,support_expenditure,0.38964244960459066,4.880173742771149,12.524748645132355,5.080088580930466e8,4.3207256795460933e8,2.5406122611830402e7,714836.2054983156,696503.8913090545,39003.040956983874,4.411820136798183e8,714826.6158460699,6.682684135191265e7,-2.4813823619796984e-13,0.38964244960459066,-0.3896424496050869,3.841275731,1,sensitivity_013,0.5,1.0,1.0,0.5,0.5,0.5,true,,161.017892286
recycling_support_support_0_02,recycling_support,-0.02,ALMOST_LOCALLY_SOLVED,6.496057391127875e-6,0,0.0,0,support_expenditure,0.783243920827294,576.7992259263992,736.4234953999521,5.080082861739944e8,4.3207205370393074e8,2.5406030690995142e7,715033.1318798935,696700.8178332767,39200.93522183711,4.4118154335419416e8,715023.0210481535,6.6826751874016e7,5.7003393261544206e-15,0.783243920827294,-0.7832439208272826,6.435836309,1,sensitivity_013,0.5,1.0,1.0,0.5,0.5,0.5,true,,161.017892286
refurbishment_support_support_0_0025,refurbishment_support,-0.0025,ALMOST_LOCALLY_SOLVED,1.058505745181803e-5,0,3.150742676211194e-9,0,support_expenditure,44.031629827315236,23.803904831409454,0.5406092148931219,5.080088391693155e8,4.320723955068312e8,2.540628583653247e7,714644.2335462578,696311.919495326,38807.94027440515,4.4118201322597975e8,714634.1379013243,6.68268649568625e7,-3.485595035230789e-14,44.031629827315236,-44.03162982731531,5.14003082,1,sensitivity_013,0.5,1.0,1.0,0.5,0.5,0.5,true,,161.017892286
refurbishment_support_support_0_005,refurbishment_support,-0.005,ALMOST_LOCALLY_SOLVED,2.4135469660065984e-5,0,9.245946430837914e-9,0,support_expenditure,88.28415831333673,274.4679256081581,3.108914791190747,5.0800858850529474e8,4.3207204548276526e8,2.540604890117748e7,714649.8487738805,696317.5347227934,38806.955253633474,4.4118166745762324e8,714639.7537373949,6.682694214733195e7,-1.1619147592664429e-13,88.28415831333673,-88.28415831333696,5.391984015,1,sensitivity_013,0.5,1.0,1.0,0.5,0.5,0.5,true,,161.017892286
