scenario,instrument,wedge,termination_status,max_scaled_residual,scaled_residuals_above_tolerance,max_bound_violation,bound_violations_above_tolerance,fiscal_basis_kind,fiscal_basis_million_eur,primary_metal_market_demand_reduction_tonnes,primary_metal_market_demand_reduction_per_million_eur,primary_metal_market_demand_tonnes,primary_metal_domestic_demand_tonnes,primary_metal_ce_rise_demand_tonnes,recycled_metal_market_demand_tonnes,recycled_metal_domestic_demand_tonnes,recycled_metal_ce_rise_demand_tonnes,primary_metal_output_tonnes,recycled_metal_output_tonnes,external_metal_import_tonnes,tax_revenue_million_eur,support_expenditure_million_eur,household_transfer_million_eur,solver_elapsed_seconds,solver_attempts,sensitivity_profile,armington_elasticity,cet_transformation_elasticity,service_elasticity,eol_allocation_elasticity,eol_productivity_elasticity,material_substitution_elasticity,solver_valid,solver_message,profile_elapsed_seconds
virgin_metal_tax_tax_0_0025,virgin_metal_tax,0.0025,LOCALLY_INFEASIBLE,7.693792392991395e-5,0,0.0,0,tax_revenue,62.67434551578231,36.013323366642,0.5746102822497495,5.080088269598968e8,4.3207256765059817e8,2.5406119207019538e7,714689.6347477153,696357.3206951077,38855.45906728799,4.411820230157199e8,714679.5600837787,6.682685005989143e7,62.67434551578231,4.986816492397405e-13,62.67434551578131,12.733814861,1,sensitivity_181,0.5,0.5,2.0,0.5,2.0,0.5,true,,139.70384093
virgin_metal_tax_tax_0_005,virgin_metal_tax,0.005,LOCALLY_INFEASIBLE,0.0001359427413909573,0,0.0,0,tax_revenue,125.34226440548844,1208.3119230270386,9.640099680328813,5.0800765466129714e8,4.320713610049592e8,2.540482555700092e7,714734.8691167022,696402.555064762,38901.11313632247,4.411819072039395e8,714724.7745230568,6.682684117963563e7,125.34226440548844,5.2120943043002416e-15,125.34226440548842,15.920367474,1,sensitivity_181,0.5,0.5,2.0,0.5,2.0,0.5,true,,139.70384093
virgin_metal_tax_tax_0_01,virgin_metal_tax,0.01,LOCALLY_INFEASIBLE,0.0002465559604581028,0,0.0,0,tax_revenue,250.68006035442457,1497.1917680501938,5.9725203749089015,5.080073657814521e8,4.3207105043736947e8,2.5404447753496163e7,714827.914910856,696495.600854713,38995.57917443634,4.411818965513516e8,714817.8277954807,6.682684018842191e7,250.68006035442457,6.160673875618853e-13,250.68006035442335,13.266976076,1,sensitivity_181,0.5,0.5,2.0,0.5,2.0,0.5,true,,139.70384093
virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,0.0005791851667141454,0,0.0,0,tax_revenue,501.34589723345005,2002.2279495596886,3.9937056643097604,5.080068607452706e8,4.3207051578488517e8,2.540379687256588e7,715044.5494837258,696712.2354846249,39184.131792931155,4.411818887971703e8,715034.1014423044,6.6826839677690275e7,501.34589723345005,2.959782712675501e-12,501.34589723344413,11.969858601,1,sensitivity_181,0.5,0.5,2.0,0.5,2.0,0.5,true,,139.70384093
recycling_support_support_0_0025,recycling_support,-0.0025,ALMOST_LOCALLY_SOLVED,2.8899090804358287e-7,0,0.0,0,support_expenditure,0.09704371408844481,-21.90527468919754,-225.72584834534734,5.0800888487849486e8,4.320726206399779e8,2.5406175788616385e7,714689.1128476987,696356.7989023587,38856.23745887848,4.411820438865334e8,714678.5874311469,6.6826850754328616e7,2.6957790662479513e-14,0.09704371408844481,-0.09704371408839088,4.801652825,1,sensitivity_181,0.5,0.5,2.0,0.5,2.0,0.5,true,,139.70384093
recycling_support_support_0_005,recycling_support,-0.005,ALMOST_LOCALLY_SOLVED,3.641181476594656e-7,0,6.394776507807704e-11,0,support_expenditure,0.1943311546248556,-9.569390535354614,-49.24269890655329,5.080088725426107e8,4.3207260801351774e8,2.5406170522369158e7,714738.0325405076,696405.7184894879,38905.004785990575,4.411820344895153e8,714727.9372248882,6.682684860478213e7,2.899841337334236e-16,0.1943311546248556,-0.19433115462485495,3.832569169,1,sensitivity_181,0.5,0.5,2.0,0.5,2.0,0.5,true,,139.70384093
recycling_support_support_0_01,recycling_support,-0.01,ALMOST_LOCALLY_SOLVED,3.617316734372266e-6,0,1.2581340759901376e-10,0,support_expenditure,0.3896424919172363,16.11919939517975,41.3692031273725,5.080088468540208e8,4.3207258264120716e8,2.5406138716110963e7,714835.9748078355,696503.6607566165,39003.009565791755,4.411820108088058e8,714825.8813341341,6.682684278597644e7,-6.539283242902889e-14,0.3896424919172363,-0.38964249191736705,4.435556611,1,sensitivity_181,0.5,0.5,2.0,0.5,2.0,0.5,true,,139.70384093
recycling_support_support_0_02,recycling_support,-0.02,ALMOST_LOCALLY_SOLVED,1.4604665869603301e-6,0,2.4124025655247846e-12,0,support_expenditure,0.7832514692487157,75.80825686454773,96.78661303663048,5.080087871649633e8,4.32072523282754e8,2.5406079354855232e7,715034.1178456878,696701.8037946059,39201.30276025594,4.4118196452496237e8,715024.0227799237,6.6826831222510576e7,-3.67882188524053e-16,0.7832514692487157,-0.7832514692487164,3.914609569,1,sensitivity_181,0.5,0.5,2.0,0.5,2.0,0.5,true,,139.70384093
refurbishment_support_support_0_0025,refurbishment_support,-0.0025,ALMOST_LOCALLY_SOLVED,9.857441108861168e-6,0,3.540682329911668e-9,0,support_expenditure,44.12715961187462,763.8636609315872,17.310510525722382,5.0800809910955924e8,4.320718560345612e8,2.540621528189032e7,714640.4657505989,696308.1516994989,38809.6659575688,4.411812623828649e8,714630.3706807082,6.682682441856796e7,-2.379413368484699e-13,44.12715961187462,-44.12715961187509,3.796855636,1,sensitivity_181,0.5,0.5,2.0,0.5,2.0,0.5,true,,139.70384093
refurbishment_support_support_0_005,refurbishment_support,-0.005,ALMOST_LOCALLY_SOLVED,1.8307168568713624e-5,0,8.357350298553398e-9,0,support_expenditure,88.66673348823063,2741.2086859941483,30.915864137004757,5.080061217645342e8,4.320700487762553e8,2.540609827414107e7,714693.6500570382,696361.3360052088,38810.606206084805,4.411793561273966e8,714683.5585820737,6.682677672582438e7,-2.553249571892664e-12,88.66673348823063,-88.66673348823574,4.689228791,1,sensitivity_181,0.5,0.5,2.0,0.5,2.0,0.5,true,,139.70384093
refurbishment_support_support_0_01,refurbishment_support,-0.01,ALMOST_LOCALLY_SOLVED,3.445042807257707e-5,0,8.77655551597864e-9,0,support_expenditure,179.00238530233975,5803.481120765209,32.42125020268851,5.080030594920994e8,4.320672185013122e8,2.540650763824945e7,714854.1546490851,696521.8405982174,38815.78085392651,4.4117624167485094e8,714844.0599114816,6.682652650521305e7,-6.5270591559436e-13,179.00238530233975,-179.00238530234105,6.265134104,1,sensitivity_181,0.5,0.5,2.0,0.5,2.0,0.5,true,,139.70384093
refurbishment_support_support_0_02,refurbishment_support,-0.02,ALMOST_LOCALLY_SOLVED,9.124849152826506e-5,0,0.0,0,support_expenditure,364.8402764676687,10748.303848147392,29.460299592498206,5.07998114669372e8,4.32062507085921e8,2.5404188258440774e7,714759.0384069765,696426.7243554707,38812.109220461185,4.41173203039612e8,714748.941315779,6.682615889497793e7,-8.400472658520885e-13,364.8402764676687,-364.84027646767026,15.588191508,1,sensitivity_181,0.5,0.5,2.0,0.5,2.0,0.5,true,,139.70384093
repair_support_support_0_0025,repair_support,-0.0025,ALMOST_LOCALLY_SOLVED,2.2090289810024304e-7,0,2.903532307260567e-13,0,support_expenditure,0.7001846248510581,10.33407598733902,14.759072993836824,5.080088526391442e8,4.3207259091225284e8,2.540615412146639e7,714640.9400369016,696308.6259858281,38807.71518806585,4.411820180552791e8,714630.8449192897,6.682685270071901e7,2.0318420780758246e-15,0.7001846248510581,-0.7001846248510541,3.640307727,1,sensitivity_181,0.5,0.5,2.0,0.5,2.0,0.5,true,,139.70384093
repair_support_support_0_005,repair_support,-0.005,ALMOST_LOCALLY_SOLVED,4.935673003636509e-7,0,0.0,0,support_expenditure,1.4074061335524983,10.354344069957733,7.357040603355805,5.080088526188761e8,4.320725907010333e8,2.5406154230046045e7,714641.0924499371,696308.7783991981,38807.72010063852,4.4118201794409794e8,714630.994897412,6.6826852685973264e7,1.4589399261457723e-11,1.4074061335524983,-1.4074061335233192,2.11700391,1,sensitivity_181,0.5,0.5,2.0,0.5,2.0,0.5,true,,139.70384093
repair_support_support_0_01,repair_support,-0.01,ALMOST_LOCALLY_SOLVED,1.928733933231896e-6,0,0.0,0,support_expenditure,2.8433069798603787,20.61170905828476,7.249202848753567,5.080088423615111e8,4.320725802412414e8,2.5406146373655453e7,714641.8584478947,696309.5443966731,38807.7149713712,4.4118201789405024e8,714631.7632582467,6.682685268182315e7,-1.730354623837332e-10,2.8433069798603787,-2.8433069802064495,2.528703996,1,sensitivity_181,0.5,0.5,2.0,0.5,2.0,0.5,true,,139.70384093
repair_support_support_0_02,repair_support,-0.02,ALMOST_LOCALLY_SOLVED,6.136377419641013e-6,0,2.5782427465691063e-9,0,support_expenditure,5.803097558471563,32.10318869352341,5.5320780617685905,5.080088308700315e8,4.320725678314793e8,2.5406139899047468e7,714642.4856722357,696310.1716212595,38807.72139149148,4.4118201756940436e8,714632.3902247172,6.6826852653425895e7,-3.8934616186050055e-11,5.803097558471563,-5.803097558549433,1.979775409,1,sensitivity_181,0.5,0.5,2.0,0.5,2.0,0.5,true,,139.70384093
reuse_support_support_0_0025,reuse_support,-0.0025,ALMOST_LOCALLY_SOLVED,7.985728012481222e-6,0,9.9967625129106e-9,0,support_expenditure,26.910771387084452,534.3763256072998,19.857339573096304,5.0800832859689456e8,4.3207205249597275e8,2.540598507723611e7,714640.5126030645,696308.1985519492,38808.28309739722,4.4118167306693745e8,714630.4172527866,6.6826805058641545e7,5.736406883576069e-14,26.910771387084452,-26.91077138708433,3.399297058,1,sensitivity_181,0.5,0.5,2.0,0.5,2.0,0.5,true,,139.70384093
reuse_support_support_0_005,reuse_support,-0.005,ALMOST_LOCALLY_SOLVED,1.8167169998974334e-5,0,9.287674325969571e-9,0,support_expenditure,54.080783834267365,1339.851118028164,24.77499442563904,5.0800752312210214e8,4.320712430981797e8,2.540520873790055e7,714639.536679174,696307.2226270295,38806.92020468174,4.4118166923581725e8,714629.4413936173,6.682680461533454e7,-1.3988077942962168e-12,54.080783834267365,-54.080783834270164,2.739861527,1,sensitivity_181,0.5,0.5,2.0,0.5,2.0,0.5,true,,139.70384093
reuse_support_support_0_01,reuse_support,-0.01,ALMOST_LOCALLY_SOLVED,3.641310899557636e-5,0,0.0,0,support_expenditure,109.20902386264122,3330.5696793198586,30.497202168100294,5.0800553240354085e8,4.3206955685129684e8,2.5405643238169357e7,714859.8890432674,696527.5749919544,38810.97145828136,4.411784124159598e8,714849.7964902472,6.682661465462529e7,-6.287399087042211e-13,109.20902386264122,-109.20902386264248,3.421119049,1,sensitivity_181,0.5,0.5,2.0,0.5,2.0,0.5,true,,139.70384093
reuse_support_support_0_02,reuse_support,-0.02,LOCALLY_INFEASIBLE,0.0007228570855822507,0,0.0,0,support_expenditure,222.66516908798863,86776.1555519104,389.71589453049944,5.0792208681766826e8,4.3199018165035117e8,2.540048826038687e7,714856.7266311648,696524.4125771906,38767.9424675998,4.411021208189933e8,714846.6369994407,6.682040915469028e7,-7.46714109271993e-14,222.66516908798863,-222.66516908798877,9.446373431,1,sensitivity_181,0.5,0.5,2.0,0.5,2.0,0.5,true,,139.70384093
