scenario,instrument,wedge,termination_status,max_scaled_residual,scaled_residuals_above_tolerance,max_bound_violation,bound_violations_above_tolerance,fiscal_basis_kind,fiscal_basis_million_eur,primary_metal_market_demand_reduction_tonnes,primary_metal_market_demand_reduction_per_million_eur,primary_metal_market_demand_tonnes,primary_metal_domestic_demand_tonnes,primary_metal_ce_rise_demand_tonnes,recycled_metal_market_demand_tonnes,recycled_metal_domestic_demand_tonnes,recycled_metal_ce_rise_demand_tonnes,primary_metal_output_tonnes,recycled_metal_output_tonnes,external_metal_import_tonnes,tax_revenue_million_eur,support_expenditure_million_eur,household_transfer_million_eur,solver_elapsed_seconds,solver_attempts,sensitivity_profile,armington_elasticity,cet_transformation_elasticity,service_elasticity,eol_allocation_elasticity,eol_productivity_elasticity,material_substitution_elasticity,solver_valid,solver_message,profile_elapsed_seconds
virgin_metal_tax_tax_0_0025,virgin_metal_tax,0.0025,LOCALLY_INFEASIBLE,0.0009917015856185651,0,0.0,0,tax_revenue,62.673394393531254,360.53560996055603,5.752610233566163,5.080085024376322e8,4.3207228526207215e8,2.5405850308174692e7,714649.4709150326,696317.1569215909,38899.270755224105,4.411820278885788e8,714638.7823930396,6.682685020115666e7,62.673394393531254,-6.18601968439391e-12,62.673394393543624,45.471322284,1,sensitivity_392,1.0,1.0,1.0,2.0,1.0,1.0,true,,788.002303248
virgin_metal_tax_tax_0_005,virgin_metal_tax,0.005,LOCALLY_INFEASIBLE,0.0002457615964275295,0,0.0,0,tax_revenue,125.34747994738078,327.8834506869316,2.615796111932787,5.080085350897915e8,4.3207231005600846e8,2.5405882160610378e7,714708.4686919658,696376.1546421911,38992.72594418487,4.411820270268366e8,714698.3675692906,6.682685102187876e7,125.34747994738078,2.4506827393845535e-13,125.3474799473803,15.176862215,1,sensitivity_392,1.0,1.0,1.0,2.0,1.0,1.0,true,,788.002303248
virgin_metal_tax_tax_0_01,virgin_metal_tax,0.01,LOCALLY_INFEASIBLE,0.0005351282368697419,0,0.0,0,tax_revenue,250.6902605933604,1272.1988396048546,5.07478366568242,5.0800759077440256e8,4.320712027148112e8,2.540522850611608e7,715046.1693662838,696713.855315512,39186.3043079786,4.411818552182702e8,715036.0734003149,6.682683670253134e7,250.6902605933604,5.85284178237148e-14,250.6902605933603,20.526194749,1,sensitivity_392,1.0,1.0,1.0,2.0,1.0,1.0,true,,788.002303248
virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,0.0008863423813449367,0,0.0,0,tax_revenue,501.6845952069052,2417.126914560795,4.818020998958362,5.080064458463276e8,4.3206990619130594e8,2.542025050098828e7,718666.4687911522,700334.1547444938,39820.486113084495,4.4117988108827156e8,718656.4124458239,6.682677930226169e7,501.6845952069052,5.3844055505239494e-14,501.68459520690516,491.943338067,18,sensitivity_392,1.0,1.0,1.0,2.0,1.0,1.0,true,,788.002303248
recycling_support_support_0_0025,recycling_support,-0.0025,ALMOST_LOCALLY_SOLVED,7.823390057359332e-7,0,6.8622367451838805e-9,0,support_expenditure,0.09716517214791365,24.15226012468338,248.56910753903279,5.0800883882098204e8,4.3207257468362516e8,2.5406131849070307e7,714738.5500669337,696406.236241823,38904.859326686565,4.411820012485772e8,714727.5161850306,6.682684696440767e7,3.2360402451023156e-15,0.09716517214791365,-0.09716517214790715,5.553382988,1,sensitivity_392,1.0,1.0,1.0,2.0,1.0,1.0,true,,788.002303248
recycling_support_support_0_005,recycling_support,-0.005,ALMOST_LOCALLY_SOLVED,4.955052238519997e-7,0,1.8067046359744316e-9,0,support_expenditure,0.1948187643791711,42.73235863447189,219.34416210187499,5.080088202408835e8,4.32072553534434e8,2.540613546156175e7,714835.1199165597,696502.805865229,39002.42374900872,4.411819810015221e8,714825.0261143824,6.68268487685372e7,8.344753743031662e-17,0.1948187643791711,-0.19481876437917092,4.395497441,1,sensitivity_392,1.0,1.0,1.0,2.0,1.0,1.0,true,,788.002303248
recycling_support_support_0_01,recycling_support,-0.01,ALMOST_LOCALLY_SOLVED,2.7430162566128215e-6,0,3.990272415381212e-9,0,support_expenditure,0.39160748523034916,276.9298174381256,707.1617062560271,5.080085860434247e8,4.320723379457571e8,2.5406110889043648e7,715068.6074787121,696736.2934160974,39199.31122739311,4.41181765598429e8,715058.5704532391,6.682682424627179e7,1.868055708070358e-14,0.39160748523034916,-0.3916074852303118,5.961978652,1,sensitivity_392,1.0,1.0,1.0,2.0,1.0,1.0,true,,788.002303248
recycling_support_support_0_02,recycling_support,-0.02,ALMOST_LOCALLY_SOLVED,3.15762983083582e-6,0,1.6397080773842665e-12,0,support_expenditure,0.7911988272063873,439.0827306509018,554.9587733860042,5.080084238905115e8,4.3207216698334974e8,2.540591010004189e7,715451.1353495617,697118.8213094618,39597.59676413331,4.411817605888987e8,715440.9780142923,6.682682373890252e7,6.270685315960968e-14,0.7911988272063873,-0.791198827206262,4.536695202,1,sensitivity_392,1.0,1.0,1.0,2.0,1.0,1.0,true,,788.002303248
refurbishment_support_support_0_0025,refurbishment_support,-0.0025,ALMOST_LOCALLY_SOLVED,9.617162205210841e-6,0,7.640924798532249e-9,0,support_expenditure,44.031412691386215,441.1008154153824,10.017866528767406,5.0800842187242675e8,4.320721033002527e8,2.540636070220173e7,714643.9736917043,696311.6596407456,38808.860760794996,4.4118142318285716e8,714633.8776043779,6.682705109702397e7,1.2550003203561696e-14,44.031412691386215,-44.03141269138619,5.817491128,1,sensitivity_392,1.0,1.0,1.0,2.0,1.0,1.0,true,,788.002303248
refurbishment_support_support_0_005,refurbishment_support,-0.005,LOCALLY_INFEASIBLE,2.2445413246918733e-5,0,0.0,0,support_expenditure,88.2835725244224,519.036561191082,5.879197526215853,5.08008343936681e8,4.320719675042319e8,2.5406604356944826e7,714655.4669462318,696323.15289527,38809.31099162709,4.411813185333546e8,714645.3715361112,6.682705309320364e7,-2.5150702440127193e-15,88.2835725244224,-88.28357252442241,11.274390283,1,sensitivity_392,1.0,1.0,1.0,2.0,1.0,1.0,true,,788.002303248
