scenario,instrument,wedge,termination_status,max_scaled_residual,scaled_residuals_above_tolerance,max_bound_violation,bound_violations_above_tolerance,fiscal_basis_kind,fiscal_basis_million_eur,primary_metal_market_demand_reduction_tonnes,primary_metal_market_demand_reduction_per_million_eur,primary_metal_market_demand_tonnes,primary_metal_domestic_demand_tonnes,primary_metal_ce_rise_demand_tonnes,recycled_metal_market_demand_tonnes,recycled_metal_domestic_demand_tonnes,recycled_metal_ce_rise_demand_tonnes,primary_metal_output_tonnes,recycled_metal_output_tonnes,external_metal_import_tonnes,tax_revenue_million_eur,support_expenditure_million_eur,household_transfer_million_eur,solver_elapsed_seconds,solver_attempts,sensitivity_profile,armington_elasticity,cet_transformation_elasticity,service_elasticity,eol_allocation_elasticity,eol_productivity_elasticity,material_substitution_elasticity,solver_valid,solver_message,profile_elapsed_seconds
virgin_metal_tax_tax_0_0025,virgin_metal_tax,0.0025,LOCALLY_INFEASIBLE,8.503272244355505e-5,0,0.0,0,tax_revenue,62.67431268485595,63.48327523469925,1.0129074020150965,5.08008799489946e8,4.320725407908855e8,2.5406101040333018e7,714737.7154556407,696405.4014034193,38903.270909758314,4.411820228436992e8,714727.6335049814,6.682684999344341e7,62.67431268485595,2.2338610051729057e-13,62.674312684855494,5.847870705,1,sensitivity_416,1.0,0.5,1.0,0.5,2.0,1.0,true,,131.3585083
virgin_metal_tax_tax_0_005,virgin_metal_tax,0.005,LOCALLY_INFEASIBLE,9.375411393659914e-5,0,0.0,0,tax_revenue,125.34197586570308,1331.3319718837738,10.621597136064151,5.0800753164124936e8,4.320712334698195e8,2.5404724458616566e7,714829.035692557,696496.7216466775,38996.40318745523,4.411819625979052e8,714818.918488912,6.682684523101915e7,125.34197586570308,3.209818402286645e-14,125.34197586570302,9.387204678,1,sensitivity_416,1.0,0.5,1.0,0.5,2.0,1.0,true,,131.3585083
virgin_metal_tax_tax_0_01,virgin_metal_tax,0.01,LOCALLY_INFEASIBLE,0.0003431177479786684,0,0.0,0,tax_revenue,250.67765111093735,1926.2052818536758,7.68399286221664,5.080069367679394e8,4.320706454422315e8,2.5404087561990183e7,715018.8807435672,696686.5666939203,39186.38936069959,4.4118195975555766e8,715008.7804896104,6.6826844656928234e7,250.67765111093735,-1.5776707417580761e-13,250.67765111093763,12.187446544,1,sensitivity_416,1.0,0.5,1.0,0.5,2.0,1.0,true,,131.3585083
virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,0.0004701458071517961,0,0.0,0,tax_revenue,501.26805826566203,6757.3186302781105,13.480449270312107,5.0800210565459096e8,4.320653901571372e8,2.5399343319010425e7,715350.4831098423,697018.1690572193,39559.70875278951,4.411815997246339e8,715340.3842685077,6.68268078350942e7,501.26805826566203,1.8712458972508957e-12,501.2680582656583,16.467586124,1,sensitivity_416,1.0,0.5,1.0,0.5,2.0,1.0,true,,131.3585083
recycling_support_support_0_0025,recycling_support,-0.0025,ALMOST_LOCALLY_SOLVED,1.8523303754830553e-7,0,0.0,0,support_expenditure,0.09716528815630827,19.90265917778015,204.8330175871352,5.0800884307056206e8,4.3207258518701303e8,2.54061494249882e7,714737.8712005658,696405.557149596,38904.89620019341,4.411819990096361e8,714727.7757085571,6.68268475652952e7,1.8564604538625278e-15,0.09716528815630827,-0.09716528815630458,4.566532524,1,sensitivity_416,1.0,0.5,1.0,0.5,2.0,1.0,true,,131.3585083
recycling_support_support_0_005,recycling_support,-0.005,ALMOST_LOCALLY_SOLVED,3.713513743636006e-7,0,0.0,0,support_expenditure,0.19481885542809987,25.937208473682404,133.13500080209036,5.0800883703601277e8,4.3207257786266845e8,2.540614102309199e7,714835.4293042495,696503.1152531967,39002.54443762622,4.4118199458786637e8,714825.3341079815,6.68268534998091e7,-7.205389172276025e-16,0.19481885542809987,-0.19481885542810132,5.104346988,1,sensitivity_416,1.0,0.5,1.0,0.5,2.0,1.0,true,,131.3585083
recycling_support_support_0_01,recycling_support,-0.01,ALMOST_LOCALLY_SOLVED,7.441057590570003e-7,0,0.0,0,support_expenditure,0.39160548566906894,92.78147733211517,236.92588773008484,5.080087701917439e8,4.320725170081776e8,2.5406083476835243e7,715032.0271473547,696699.7130962436,39199.30652866516,4.411819289323641e8,715021.9323025034,6.6826849176767044e7,-3.536233132924789e-16,0.39160548566906894,-0.39160548566906955,3.665069015,1,sensitivity_416,1.0,0.5,1.0,0.5,2.0,1.0,true,,131.3585083
recycling_support_support_0_02,recycling_support,-0.02,ALMOST_LOCALLY_SOLVED,7.151568288010777e-6,0,3.19918267712066e-11,0,support_expenditure,0.7912037737410894,238.0981360077858,300.9314969290075,5.0800862487508523e8,4.320723835393664e8,2.540596975875094e7,715431.5859280307,697099.2718769594,39598.91510628191,4.411817958141098e8,715421.4908162556,6.682684223902504e7,6.041235836995097e-16,0.7912037737410894,-0.7912037737410884,4.403794873,1,sensitivity_416,1.0,0.5,1.0,0.5,2.0,1.0,true,,131.3585083
refurbishment_support_support_0_0025,refurbishment_support,-0.0025,ALMOST_LOCALLY_SOLVED,1.1126263262073965e-5,0,9.307953395355389e-9,0,support_expenditure,44.03160980279693,444.9807586669922,10.105938907523807,5.080084179924626e8,4.3207213494287467e8,2.5406150277193468e7,714640.297968449,696307.983917504,38807.613633034765,4.411815665781962e8,714630.2009089298,6.682700946321206e7,8.024456163109207e-14,44.03160980279693,-44.031609802796766,11.300397786,1,sensitivity_416,1.0,0.5,1.0,0.5,2.0,1.0,true,,131.3585083
refurbishment_support_support_0_005,refurbishment_support,-0.005,ALMOST_LOCALLY_SOLVED,1.7887549750623856e-5,0,0.0,0,support_expenditure,88.28429764777164,506.40324544906616,5.736051131872466,5.080083565699758e8,4.3207201318980557e8,2.5406366511931796e7,714648.3340239086,696316.0199727966,38808.19314660193,4.41181424904862e8,714638.238809729,6.6827006131612666e7,-6.876416301993223e-14,88.28429764777164,-88.28429764777178,5.470733315,1,sensitivity_416,1.0,0.5,1.0,0.5,2.0,1.0,true,,131.3585083
