scenario,instrument,wedge,termination_status,max_scaled_residual,scaled_residuals_above_tolerance,max_bound_violation,bound_violations_above_tolerance,fiscal_basis_kind,fiscal_basis_million_eur,primary_metal_market_demand_reduction_tonnes,primary_metal_market_demand_reduction_per_million_eur,primary_metal_market_demand_tonnes,primary_metal_domestic_demand_tonnes,primary_metal_ce_rise_demand_tonnes,recycled_metal_market_demand_tonnes,recycled_metal_domestic_demand_tonnes,recycled_metal_ce_rise_demand_tonnes,primary_metal_output_tonnes,recycled_metal_output_tonnes,external_metal_import_tonnes,tax_revenue_million_eur,support_expenditure_million_eur,household_transfer_million_eur,solver_elapsed_seconds,solver_attempts,sensitivity_profile,armington_elasticity,cet_transformation_elasticity,service_elasticity,eol_allocation_elasticity,eol_productivity_elasticity,material_substitution_elasticity,solver_valid,solver_message,profile_elapsed_seconds
virgin_metal_tax_tax_0_0025,virgin_metal_tax,0.0025,LOCALLY_INFEASIBLE,8.786144538672959e-5,0,2.34746782684283e-11,0,tax_revenue,62.673365118168164,387.15015095472336,6.177267651493852,5.0800847582307124e8,4.3207222733187914e8,2.540573138906279e7,714832.9534588405,696500.6394077743,38998.44454461389,4.4118201345056283e8,714822.8582943007,6.682684868473639e7,62.673365118168164,-3.597106735029717e-15,62.67336511816817,22.577896447,1,sensitivity_570,2.0,0.5,0.5,0.5,1.0,2.0,true,,187.474765439
virgin_metal_tax_tax_0_005,virgin_metal_tax,0.005,LOCALLY_INFEASIBLE,0.0001248003127442811,0,0.0,0,tax_revenue,125.36047958579655,-597.2273749113083,-4.764080170119057,5.080094602005971e8,4.320733065985276e8,2.5408340954025034e7,715100.4195887368,696768.105537711,39230.035494425305,4.411816954405775e8,715090.3240012524,6.682701101320911e7,125.36047958579655,4.30734145674507e-15,125.36047958579654,22.94226285,1,sensitivity_570,2.0,0.5,0.5,0.5,1.0,2.0,true,,187.474765439
virgin_metal_tax_tax_0_01,virgin_metal_tax,0.01,LOCALLY_INFEASIBLE,0.00026923273155629146,0,0.0,0,tax_revenue,250.70424525875012,2025.051576912403,8.077452277772007,5.080068379216453e8,4.320706760862215e8,2.540677336978022e7,715479.8677082696,697147.5536570501,39617.72577898664,4.411811918724194e8,715469.7720539516,6.6826957393155806e7,250.70424525875012,-2.6862035928410196e-14,250.70424525875015,22.291350569,1,sensitivity_570,2.0,0.5,0.5,0.5,1.0,2.0,true,,187.474765439
virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,0.000651760152576957,0,0.0,0,tax_revenue,501.3778768164525,4701.369454860687,9.376898487648655,5.0800416160376734e8,4.320683318920683e8,2.5405815501425672e7,716117.419298743,697785.1060634359,40380.46322507593,4.411794388324986e8,716104.53876048,6.682669045852668e7,501.3778768164525,8.838511231326728e-12,501.3778768164349,15.039243239,1,sensitivity_570,2.0,0.5,0.5,0.5,1.0,2.0,true,,187.474765439
recycling_support_support_0_0025,recycling_support,-0.0025,ALMOST_LOCALLY_SOLVED,1.0409954471376028e-6,0,0.0,0,support_expenditure,0.09740870809254701,34.201336085796356,351.1116896581979,5.080088287718861e8,4.3207257114807475e8,2.5406091141047504e7,714836.774847889,696504.4605429103,39002.3030856818,4.411819938109223e8,714827.9355177956,6.682684582429303e7,4.937342048143683e-13,0.09740870809254701,-0.09740870809155952,4.647874515,1,sensitivity_570,2.0,0.5,0.5,0.5,1.0,2.0,true,,187.474765439
recycling_support_support_0_005,recycling_support,-0.005,ALMOST_LOCALLY_SOLVED,6.66507506109192e-7,0,6.5534079941417265e-12,0,support_expenditure,0.19579789124858069,127.97246128320694,653.5946861691984,5.080087350007609e8,4.320724903088747e8,2.5406071822471276e7,715031.5253837326,696699.2113326822,39198.35510333687,4.411818860566046e8,715021.4300808776,6.682685698314393e7,4.164517985381626e-14,0.19579789124858069,-0.19579789124849745,5.760555989,1,sensitivity_570,2.0,0.5,0.5,0.5,1.0,2.0,true,,187.474765439
recycling_support_support_0_01,recycling_support,-0.01,ALMOST_LOCALLY_SOLVED,7.520311153941688e-7,0,0.0,0,support_expenditure,0.3955621453462645,245.90584635734558,621.6617268623776,5.0800861706737584e8,4.320723852939832e8,2.5405982839469735e7,715431.776067079,697099.4620160086,39594.97896923078,4.411817686817467e8,715421.6809589777,6.6826859394273594e7,4.5411882806828633e-17,0.3955621453462645,-0.39556214534626444,4.198908671,1,sensitivity_570,2.0,0.5,0.5,0.5,1.0,2.0,true,,187.474765439
recycling_support_support_0_02,recycling_support,-0.02,ALMOST_LOCALLY_SOLVED,1.51893325268689e-6,0,0.0,0,support_expenditure,0.8073559106466878,549.9366812705994,681.1576827747542,5.080083130365409e8,4.320721180667181e8,2.5405780233759593e7,716243.872668928,697911.5586179554,40406.53386565252,4.411814455536885e8,716233.7777443114,6.6826874423498765e7,1.0036673854268463e-14,0.8073559106466878,-0.8073559106466677,4.250919321,1,sensitivity_570,2.0,0.5,0.5,0.5,1.0,2.0,true,,187.474765439
refurbishment_support_support_0_0025,refurbishment_support,-0.0025,ALMOST_LOCALLY_SOLVED,1.2657902920700035e-5,0,9.981618622077825e-9,0,support_expenditure,43.98396353328704,41.38753616809845,0.9409687723294056,5.08008821585686e8,4.320725246193689e8,2.54066080386841e7,714640.5798229172,696308.2657719362,38808.599631008474,4.4118171211911863e8,714630.4843269249,6.682713236216965e7,-3.3889866282924364e-14,43.98396353328704,-43.98396353328711,4.623693163,1,sensitivity_570,2.0,0.5,0.5,0.5,1.0,2.0,true,,187.474765439
refurbishment_support_support_0_005,refurbishment_support,-0.005,ALMOST_LOCALLY_SOLVED,2.5153707705822538e-5,0,9.778868997444223e-9,0,support_expenditure,88.09291853893718,215.1743614077568,2.4425840916219554,5.080086477988608e8,4.320723130090653e8,2.540683027561007e7,714640.197687783,696307.8836367393,38808.7448184364,4.4118144071958417e8,714630.1025653223,6.68272123842576e7,-3.6185089871044986e-14,88.09291853893718,-88.09291853893725,5.413267242,1,sensitivity_570,2.0,0.5,0.5,0.5,1.0,2.0,true,,187.474765439
refurbishment_support_support_0_01,refurbishment_support,-0.01,LOCALLY_INFEASIBLE,4.1627353977613524e-5,0,0.0,0,support_expenditure,176.68816656319558,1321.6515330672264,7.480136099519234,5.080075413216891e8,4.3207129030705386e8,2.5406619815333646e7,714794.5741764313,696462.2601254489,38807.956243663386,4.411799971593328e8,714784.48022194,6.682744475639543e7,-2.08044222060531e-14,176.68816656319558,-176.68816656319564,21.241843569,1,sensitivity_570,2.0,0.5,0.5,0.5,1.0,2.0,true,,187.474765439
refurbishment_support_support_0_02,refurbishment_support,-0.02,LOCALLY_INFEASIBLE,8.803404409579279e-5,0,0.0,0,support_expenditure,355.4138788658642,724.9508337974548,2.039736985260096,5.080081380223884e8,4.320718626051339e8,2.5407322818766795e7,714784.8565309688,696452.5424780307,38808.96392233446,4.4117999689235616e8,714774.7811302334,6.682744679081035e7,3.647755151861082e-14,355.4138788658642,-355.4138788658641,15.729588881,1,sensitivity_570,2.0,0.5,0.5,0.5,1.0,2.0,true,,187.474765439
repair_support_support_0_0025,repair_support,-0.0025,ALMOST_LOCALLY_SOLVED,3.7791686835486605e-7,0,1.1997941072085082e-9,0,support_expenditure,0.6975665363817141,3.7340229749679565,5.352927326956333,5.080088592391992e8,4.3207259797605467e8,2.540616365615299e7,714640.8139632137,696308.4999120069,38807.726632161386,4.411820186858431e8,714630.719077879,6.682685197793586e7,-1.5151414365754748e-11,0.6975665363817141,-0.6975665364120169,3.484305949,1,sensitivity_570,2.0,0.5,0.5,0.5,1.0,2.0,true,,187.474765439
repair_support_support_0_005,repair_support,-0.005,ALMOST_LOCALLY_SOLVED,1.3544109088603481e-5,0,5.378519199315512e-9,0,support_expenditure,1.396888464303703,3.2572832107543945,2.3318133795156144,5.08008859715939e8,4.3207259761352795e8,2.54061734804224e7,714640.8397276507,696308.5256762909,38807.7506121367,4.41182015593799e8,714630.7454327809,6.6826853448964715e7,-1.574003118432444e-11,1.396888464303703,-1.3968884643351829,3.537697231,1,sensitivity_570,2.0,0.5,0.5,0.5,1.0,2.0,true,,187.474765439
repair_support_support_0_01,repair_support,-0.01,ALMOST_LOCALLY_SOLVED,1.2651002286645504e-5,0,5.43019477899755e-9,0,support_expenditure,2.800838093909045,45.55098384618759,16.263340585536472,5.0800881742223835e8,4.3207256063259923e8,2.540618272044978e7,714641.148028837,696308.8339777665,38807.84964246455,4.4118195340530777e8,714631.052918836,6.6826875947293706e7,-4.881473341332458e-16,2.800838093909045,-2.8008380939090465,4.602968193,1,sensitivity_570,2.0,0.5,0.5,0.5,1.0,2.0,true,,187.474765439
