scenario,instrument,wedge,termination_status,max_scaled_residual,scaled_residuals_above_tolerance,max_bound_violation,bound_violations_above_tolerance,fiscal_basis_kind,fiscal_basis_million_eur,primary_metal_market_demand_reduction_tonnes,primary_metal_market_demand_reduction_per_million_eur,primary_metal_market_demand_tonnes,primary_metal_domestic_demand_tonnes,primary_metal_ce_rise_demand_tonnes,recycled_metal_market_demand_tonnes,recycled_metal_domestic_demand_tonnes,recycled_metal_ce_rise_demand_tonnes,primary_metal_output_tonnes,recycled_metal_output_tonnes,external_metal_import_tonnes,tax_revenue_million_eur,support_expenditure_million_eur,household_transfer_million_eur,solver_elapsed_seconds,solver_attempts,sensitivity_profile,armington_elasticity,cet_transformation_elasticity,service_elasticity,eol_allocation_elasticity,eol_productivity_elasticity,material_substitution_elasticity,solver_valid,solver_message,profile_elapsed_seconds
virgin_metal_tax_tax_0_0025,virgin_metal_tax,0.0025,LOCALLY_INFEASIBLE,0.00012674801610257358,0,0.0,0,tax_revenue,62.67444070595798,22.869040071964264,0.36488622498054907,5.0800884010418195e8,4.320725834043334e8,2.5406142406446747e7,714737.3992703726,696405.0852197892,38903.31419858929,4.41182023198321e8,714727.3126233523,6.6826850059444584e7,62.67444070595798,6.775621527945491e-13,62.67444070595663,8.043016438,1,sensitivity_418,0.5,1.0,1.0,0.5,2.0,1.0,true,,126.875010559
virgin_metal_tax_tax_0_005,virgin_metal_tax,0.005,LOCALLY_INFEASIBLE,0.00026782378817880037,0,0.0,0,tax_revenue,125.34917381340861,-0.5919517278671265,-0.0047224222534429285,5.0800886356517375e8,4.3207260834212583e8,2.5406173926080223e7,714834.155212819,696501.8411619911,38999.04754050325,4.411820240468926e8,714824.0588617041,6.682684987094898e7,125.34917381340861,1.0253198324284767e-13,125.34917381340841,7.587804405,1,sensitivity_418,0.5,1.0,1.0,0.5,2.0,1.0,true,,126.875010559
virgin_metal_tax_tax_0_01,virgin_metal_tax,0.01,LOCALLY_INFEASIBLE,0.0003697786936304627,0,0.0,0,tax_revenue,250.67035457769504,1124.2701873779297,4.4850544424050085,5.0800773870303464e8,4.3207129200876665e8,2.5404445531041335e7,715046.2070557363,696713.8929772029,39186.00924551029,4.411819660019334e8,715036.2892700045,6.682685286329152e7,250.67035457769504,-1.2660669192026351e-12,250.6703545776976,7.746650985,1,sensitivity_418,0.5,1.0,1.0,0.5,2.0,1.0,true,,126.875010559
virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,0.0009343000019756964,0,0.0,0,tax_revenue,501.3326777214312,2033.7945052981377,4.056776259911445,5.080068291787167e8,4.3207030142929775e8,2.5403836686298024e7,715417.4036284878,697085.0895773035,39567.42332182196,4.4118193430535036e8,715407.3266057111,6.682685126722007e7,501.3326777214312,9.244654121007672e-13,501.3326777214293,19.469182788,1,sensitivity_418,0.5,1.0,1.0,0.5,2.0,1.0,true,,126.875010559
recycling_support_support_0_0025,recycling_support,-0.0025,ALMOST_LOCALLY_SOLVED,3.512296646576146e-7,0,9.904580954623441e-10,0,support_expenditure,0.0971652429986781,14.675313949584961,151.03460349277995,5.0800884829790807e8,4.3207258468572897e8,2.5406152903608825e7,714737.847675925,696405.5336248606,38904.87749660703,4.4118200852004415e8,714727.752508868,6.6826846912498124e7,-8.570788154803816e-15,0.0971652429986781,-0.09716524299869522,3.833630291,1,sensitivity_418,0.5,1.0,1.0,0.5,2.0,1.0,true,,126.875010559
recycling_support_support_0_005,recycling_support,-0.005,ALMOST_LOCALLY_SOLVED,6.786868053529732e-7,0,2.6396553823058535e-10,0,support_expenditure,0.19481882618560786,23.85447245836258,122.44439064444387,5.0800883911874956e8,4.3207256982517874e8,2.54061360686411e7,714835.5065877301,696503.1925233805,39002.54021755336,4.411820005615102e8,714825.4736448515,6.682684339673568e7,6.593369219774761e-15,0.19481882618560786,-0.19481882618559465,4.710154474,1,sensitivity_418,0.5,1.0,1.0,0.5,2.0,1.0,true,,126.875010559
recycling_support_support_0_01,recycling_support,-0.01,ALMOST_LOCALLY_SOLVED,3.217603294788934e-6,0,6.3556553790523204e-12,0,support_expenditure,0.3916065074172236,50.033160507678986,127.76386387872991,5.080088129400615e8,4.3207253400635666e8,2.5406060381726753e7,715032.6696680874,696700.3556170259,39199.40539693847,4.411819881968287e8,715022.5745200757,6.6826836203931056e7,2.0353147890625188e-16,0.3916065074172236,-0.3916065074172232,4.4418963,1,sensitivity_418,0.5,1.0,1.0,0.5,2.0,1.0,true,,126.875010559
recycling_support_support_0_02,recycling_support,-0.02,ALMOST_LOCALLY_SOLVED,1.3006524045038938e-5,0,9.637887351821988e-10,0,support_expenditure,0.7912082583857394,206.63097631931305,261.1587709421681,5.080086563422457e8,4.3207237223456514e8,2.54059554629919e7,715440.9762797585,697108.6622289628,39599.13272829999,4.41181853146785e8,715430.8801643092,6.6826808667060636e7,-9.316615809303106e-15,0.7912082583857394,-0.791208258385758,4.701858919,1,sensitivity_418,0.5,1.0,1.0,0.5,2.0,1.0,true,,126.875010559
refurbishment_support_support_0_0025,refurbishment_support,-0.0025,ALMOST_LOCALLY_SOLVED,1.1284072361763365e-5,0,9.891505611520834e-9,0,support_expenditure,44.03163247534022,-26.16038578748703,-0.5941270926563551,5.080088891336078e8,4.320725606329066e8,2.540627740923961e7,714640.7523686418,696308.4383181005,38807.90098257,4.4118202391130733e8,714630.655075886,6.682685147714558e7,2.3038959217644035e-15,44.03163247534022,-44.03163247534022,6.134935037,1,sensitivity_418,0.5,1.0,1.0,0.5,2.0,1.0,true,,126.875010559
refurbishment_support_support_0_005,refurbishment_support,-0.005,ALMOST_LOCALLY_SOLVED,1.9137349677129584e-5,0,6.831701355928269e-9,0,support_expenditure,88.28402494565583,239.7677304148674,2.7158676845834675,5.080086232054916e8,4.32072061005877e8,2.540640418454884e7,714664.6252228892,696332.3111716897,38808.386824936024,4.4118174863104606e8,714654.5306863762,6.682687575630335e7,3.218133294190643e-14,88.28402494565583,-88.28402494565576,3.688542733,1,sensitivity_418,0.5,1.0,1.0,0.5,2.0,1.0,true,,126.875010559
