scenario,instrument,wedge,termination_status,max_scaled_residual,scaled_residuals_above_tolerance,max_bound_violation,bound_violations_above_tolerance,fiscal_basis_kind,fiscal_basis_million_eur,primary_metal_market_demand_reduction_tonnes,primary_metal_market_demand_reduction_per_million_eur,primary_metal_market_demand_tonnes,primary_metal_domestic_demand_tonnes,primary_metal_ce_rise_demand_tonnes,recycled_metal_market_demand_tonnes,recycled_metal_domestic_demand_tonnes,recycled_metal_ce_rise_demand_tonnes,primary_metal_output_tonnes,recycled_metal_output_tonnes,external_metal_import_tonnes,tax_revenue_million_eur,support_expenditure_million_eur,household_transfer_million_eur,solver_elapsed_seconds,solver_attempts,sensitivity_profile,armington_elasticity,cet_transformation_elasticity,service_elasticity,eol_allocation_elasticity,eol_productivity_elasticity,material_substitution_elasticity,solver_valid,solver_message,profile_elapsed_seconds
virgin_metal_tax_tax_0_0025,virgin_metal_tax,0.0025,LOCALLY_INFEASIBLE,6.108529856603483e-5,0,0.0,0,tax_revenue,62.67272345885358,673.0490635633469,10.739106686583082,5.0800818992415845e8,4.320718785644476e8,2.5405364718106925e7,714826.433127286,696494.1190748975,38997.72066927222,4.4118198184403765e8,714816.3473751754,6.682684566215357e7,62.67272345885358,9.990878040587246e-14,62.67272345885338,11.618326202,1,sensitivity_551,1.0,0.5,1.0,2.0,0.5,2.0,true,,220.604596664
virgin_metal_tax_tax_0_005,virgin_metal_tax,0.005,LOCALLY_INFEASIBLE,0.00014444838749579,0,0.0,0,tax_revenue,125.34241603414841,1946.4604672789574,15.529144314153493,5.0800691651275474e8,4.3207068687557733e8,2.5404819814695615e7,715008.8457322868,696676.5316805003,39188.04779667848,4.411812909902456e8,714998.7552539727,6.682668877043015e7,125.34241603414841,1.1661410974847855e-13,125.34241603414819,41.555951092,1,sensitivity_551,1.0,0.5,1.0,2.0,0.5,2.0,true,,220.604596664
virgin_metal_tax_tax_0_01,virgin_metal_tax,0.01,LOCALLY_INFEASIBLE,0.0002748453717172908,0,0.0,0,tax_revenue,250.66168834851374,6352.161117374897,25.341571578912415,5.0800251081210464e8,4.3206632060414964e8,2.540216448595455e7,715414.1333068167,697081.8192538004,39571.1321089739,4.411787742728355e8,715404.0473064961,6.6826478856828645e7,250.66168834851374,1.8644357316743088e-14,250.66168834851368,45.444675167,1,sensitivity_551,1.0,0.5,1.0,2.0,0.5,2.0,true,,220.604596664
virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,0.0006083139434238514,0,0.0,0,tax_revenue,501.29845003146136,9220.171077013016,18.392578465850754,5.07999642802145e8,4.320639290951646e8,2.5401312368527316e7,715821.8938824916,697489.5799610743,40322.89237016107,4.411765861507982e8,715810.9966534823,6.682624102600658e7,501.29845003146136,5.560722638450282e-12,501.29845003145016,20.331060274,1,sensitivity_551,1.0,0.5,1.0,2.0,0.5,2.0,true,,220.604596664
recycling_support_support_0_0025,recycling_support,-0.0025,ALMOST_LOCALLY_SOLVED,3.431229449646356e-5,0,2.5315023605432437e-12,0,support_expenditure,0.09740883710957246,28.602198362350464,293.63042626385794,5.0800883437102365e8,4.320725772140485e8,2.5406139834515307e7,714835.6144480021,696503.3003969319,39002.315828772436,4.4118199107605034e8,714825.5193419199,6.6826852990717724e7,-1.7085477403314023e-16,0.09740883710957246,-0.09740883710957282,6.384121332,1,sensitivity_551,1.0,0.5,1.0,2.0,0.5,2.0,true,,220.604596664
recycling_support_support_0_005,recycling_support,-0.005,ALMOST_LOCALLY_SOLVED,3.5037372789759047e-6,0,3.0737344773832174e-12,0,support_expenditure,0.19579784957898966,95.21970570087433,486.3164018686547,5.080087677535163e8,4.3207251740945303e8,2.5406081484734107e7,715031.8862437339,696699.5721926636,39198.34316042716,4.4118192934316015e8,715021.7911362336,6.6826848839760914e7,-6.406683778689042e-18,0.19579784957898966,-0.19579784957898966,4.460417275,1,sensitivity_551,1.0,0.5,1.0,2.0,0.5,2.0,true,,220.604596664
recycling_support_support_0_01,recycling_support,-0.01,ALMOST_LOCALLY_SOLVED,3.1297203348454225e-6,0,3.4610763934822224e-9,0,support_expenditure,0.39555997091753964,360.77497857809067,912.061394233694,5.0800850219824344e8,4.3207228299085355e8,2.5405929635045994e7,715465.4926922563,697133.1786408274,39594.75468287205,4.411816794228692e8,715455.3991374695,6.682682928795731e7,7.519298752225714e-16,0.39555997091753964,-0.39555997091753814,4.929210419,1,sensitivity_551,1.0,0.5,1.0,2.0,0.5,2.0,true,,220.604596664
recycling_support_support_0_02,recycling_support,-0.02,ALMOST_LOCALLY_SOLVED,2.3591868837801455e-6,0,7.409971449873105e-10,0,support_expenditure,0.8073482156043807,572.973141849041,709.6976630091557,5.0800829000008017e8,4.320720920713572e8,2.5405676633670516e7,716277.5050647596,697945.1910137404,40406.13532992106,4.41181473743026e8,716267.4096063571,6.682682977754957e7,-6.606295738065175e-15,0.8073482156043807,-0.8073482156043941,4.36826397,1,sensitivity_551,1.0,0.5,1.0,2.0,0.5,2.0,true,,220.604596664
refurbishment_support_support_0_0025,refurbishment_support,-0.0025,ALMOST_LOCALLY_SOLVED,1.6052231514201132e-5,0,5.6749612525636854e-9,0,support_expenditure,44.03158970411925,584.4394912719727,13.273186255578166,5.0800827853373075e8,4.3207208875200325e8,2.540667534089882e7,714679.8673506192,696347.5532996206,38810.07215943288,4.411809526734926e8,714669.7726216008,6.682714836999952e7,-3.6154034499158905e-13,44.03158970411925,-44.031589704119966,9.959883801,1,sensitivity_551,1.0,0.5,1.0,2.0,0.5,2.0,true,,220.604596664
refurbishment_support_support_0_005,refurbishment_support,-0.005,ALMOST_LOCALLY_SOLVED,1.6950946065399742e-5,0,5.875920174710212e-9,0,support_expenditure,88.28379818319364,865.2629078626633,9.80092526226835,5.0800799771031415e8,4.3207169569678175e8,2.5406631542449664e7,714711.2564797852,696378.9424286805,38809.80885524195,4.411809739721867e8,714701.1612138117,6.682713310985253e7,-8.576885524166303e-14,88.28379818319364,-88.28379818319381,4.0299927,1,sensitivity_551,1.0,0.5,1.0,2.0,0.5,2.0,true,,220.604596664
