scenario,instrument,wedge,termination_status,max_scaled_residual,scaled_residuals_above_tolerance,max_bound_violation,bound_violations_above_tolerance,fiscal_basis_kind,fiscal_basis_million_eur,primary_metal_market_demand_reduction_tonnes,primary_metal_market_demand_reduction_per_million_eur,primary_metal_market_demand_tonnes,primary_metal_domestic_demand_tonnes,primary_metal_ce_rise_demand_tonnes,recycled_metal_market_demand_tonnes,recycled_metal_domestic_demand_tonnes,recycled_metal_ce_rise_demand_tonnes,primary_metal_output_tonnes,recycled_metal_output_tonnes,external_metal_import_tonnes,tax_revenue_million_eur,support_expenditure_million_eur,household_transfer_million_eur,solver_elapsed_seconds,solver_attempts,sensitivity_profile,armington_elasticity,cet_transformation_elasticity,service_elasticity,eol_allocation_elasticity,eol_productivity_elasticity,material_substitution_elasticity,solver_valid,solver_message,profile_elapsed_seconds
virgin_metal_tax_tax_0_0025,virgin_metal_tax,0.0025,LOCALLY_INFEASIBLE,0.00013359109774802036,0,0.0,0,tax_revenue,62.67449628165862,-611.8673180341721,-9.7626204331096,5.0800947484055924e8,4.320733780407452e8,2.5406489057476055e7,714598.7555956414,696266.4415447088,38989.161686975494,4.411820262794394e8,714588.6637125972,6.6826870576748855e7,62.67449628165862,8.753558722868918e-14,62.67449628165844,9.871929678,1,sensitivity_691,0.5,2.0,1.0,1.0,2.0,2.0,true,,232.008106807
virgin_metal_tax_tax_0_005,virgin_metal_tax,0.005,LOCALLY_INFEASIBLE,0.0002633810393376512,0,0.0,0,tax_revenue,125.34947035494667,-675.1698992848396,-5.386300375845149,5.080095381431405e8,4.3207344705130607e8,2.5406555344772838e7,714642.2994078395,696309.9853653699,39172.39817975225,4.411820263940487e8,714632.1338031541,6.6826870799514875e7,125.34947035494667,1.2120476824891605e-12,125.34947035494423,10.649717843,1,sensitivity_691,0.5,2.0,1.0,1.0,2.0,2.0,true,,232.008106807
virgin_metal_tax_tax_0_01,virgin_metal_tax,0.01,LOCALLY_INFEASIBLE,0.0005251912560165772,0,0.0,0,tax_revenue,250.71199215577576,1235.4204199314117,4.927647893140284,5.080076275528213e8,4.320721000109754e8,2.5407726476373293e7,715199.5650328572,696867.2509886846,39569.42878240258,4.411794966029866e8,715189.446562233,6.6826520103388116e7,250.71199215577576,2.0623239809319596e-13,250.71199215577533,17.344971441,1,sensitivity_691,0.5,2.0,1.0,1.0,2.0,2.0,true,,232.008106807
virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,0.0007313820102127222,0,0.0,0,tax_revenue,501.61857295451887,-3695.7241657972336,-7.367598340766222,5.08012558697407e8,4.3207961741016203e8,2.5421506737987507e7,715772.8812945067,697440.5672440408,40375.07522750563,4.4117964601006186e8,715762.7736865629,6.6827007680058174e7,501.61857295451887,-6.384422867272659e-14,501.618572954519,91.209352146,3,sensitivity_691,0.5,2.0,1.0,1.0,2.0,2.0,true,,232.008106807
recycling_support_support_0_0025,recycling_support,-0.0025,ALMOST_LOCALLY_SOLVED,4.0983628224466884e-7,0,0.0,0,support_expenditure,0.09740854752596351,23.57790231704712,242.05167735164727,5.080088393953389e8,4.320725657170298e8,2.5406111311672542e7,714833.962914991,696501.6488714769,39002.16253887868,4.41181999471045e8,714823.8464725192,6.682684606786676e7,1.671387488098466e-16,0.09740854752596351,-0.09740854752596317,2.827670331,1,sensitivity_691,0.5,2.0,1.0,1.0,2.0,2.0,true,,232.008106807
recycling_support_support_0_005,recycling_support,-0.005,ALMOST_LOCALLY_SOLVED,7.788982007150835e-7,0,3.1443051528118975e-11,0,support_expenditure,0.1957918580439759,93.08018946647644,475.4037803020907,5.0800876989305174e8,4.3207249156759524e8,2.5406021922592692e7,714996.5435452573,696664.2295005656,39196.22312746232,4.411819963371491e8,714986.413634862,6.682684572722989e7,2.298038771320466e-14,0.1957918580439759,-0.19579185804392993,2.480271248,1,sensitivity_691,0.5,2.0,1.0,1.0,2.0,2.0,true,,232.008106807
recycling_support_support_0_01,recycling_support,-0.01,ALMOST_LOCALLY_SOLVED,1.660134237746469e-6,0,8.365419361328124e-9,0,support_expenditure,0.3955584597018523,207.43880599737167,524.4200974837609,5.080086555344352e8,4.320723679278216e8,2.540593374145269e7,715424.2056097444,697091.8915586711,39594.401590097084,4.411818193229474e8,715414.1106055724,6.682681995485422e7,-1.1087905084391434e-14,0.3955584597018523,-0.3955584597018745,4.735757297,1,sensitivity_691,0.5,2.0,1.0,1.0,2.0,2.0,true,,232.008106807
recycling_support_support_0_02,recycling_support,-0.02,ALMOST_LOCALLY_SOLVED,3.3517596130794303e-6,0,7.222591583579153e-10,0,support_expenditure,0.8073313509755589,463.4782878756523,574.0868198857839,5.0800839949495333e8,4.320720545854738e8,2.540560488279311e7,716231.4031170894,697899.0890660464,40404.85556836377,4.411816192579466e8,716221.3079141565,6.682679047109653e7,1.9863750559102254e-15,0.8073313509755589,-0.8073313509755548,2.591540427,1,sensitivity_691,0.5,2.0,1.0,1.0,2.0,2.0,true,,232.008106807
refurbishment_support_support_0_0025,refurbishment_support,-0.0025,ALMOST_LOCALLY_SOLVED,1.1295287904921814e-5,0,0.0,0,support_expenditure,44.03155642948835,-16.01211053133011,-0.3636507956963031,5.0800887898535174e8,4.320722706317752e8,2.5406173955878902e7,714651.0076733265,696318.6936221323,38807.95315035845,4.411820280228377e8,714640.9137097569,6.6826863326122165e7,-3.8308614960673957e-13,44.03155642948835,-44.031556429489115,4.353985541,1,sensitivity_691,0.5,2.0,1.0,1.0,2.0,2.0,true,,232.008106807
refurbishment_support_support_0_005,refurbishment_support,-0.005,ALMOST_LOCALLY_SOLVED,1.7049348995614785e-5,0,0.0,0,support_expenditure,88.28375389847083,303.7767587900162,3.4409134792724068,5.080085591964824e8,4.320714300177451e8,2.5406083097733114e7,714630.6344379329,696298.3203881342,38805.536173278495,4.41182050096539e8,714620.5327736543,6.682687952523214e7,-5.497346632768248e-14,88.28375389847083,-88.28375389847095,12.718745877,1,sensitivity_691,0.5,2.0,1.0,1.0,2.0,2.0,true,,232.008106807
