scenario,instrument,wedge,termination_status,max_scaled_residual,scaled_residuals_above_tolerance,max_bound_violation,bound_violations_above_tolerance,fiscal_basis_kind,fiscal_basis_million_eur,primary_metal_market_demand_reduction_tonnes,primary_metal_market_demand_reduction_per_million_eur,primary_metal_market_demand_tonnes,primary_metal_domestic_demand_tonnes,primary_metal_ce_rise_demand_tonnes,recycled_metal_market_demand_tonnes,recycled_metal_domestic_demand_tonnes,recycled_metal_ce_rise_demand_tonnes,primary_metal_output_tonnes,recycled_metal_output_tonnes,external_metal_import_tonnes,tax_revenue_million_eur,support_expenditure_million_eur,household_transfer_million_eur,solver_elapsed_seconds,solver_attempts,sensitivity_profile,armington_elasticity,cet_transformation_elasticity,service_elasticity,eol_allocation_elasticity,eol_productivity_elasticity,material_substitution_elasticity,solver_valid,solver_message,profile_elapsed_seconds
virgin_metal_tax_tax_0_0025,virgin_metal_tax,0.0025,LOCALLY_INFEASIBLE,0.0001326740081515343,0,0.0,0,tax_revenue,62.67482214643224,32.347268879413605,0.5161126553153684,5.080088306259609e8,4.320725387589634e8,2.5406287828021415e7,714832.3700367609,696500.0559856517,38999.37408966648,4.4118204428289354e8,714822.2748492094,6.682685307283629e7,62.67482214643224,5.726791556578564e-14,62.67482214643213,7.374320762,1,sensitivity_710,1.0,2.0,0.5,2.0,2.0,2.0,true,,613.702484318
virgin_metal_tax_tax_0_005,virgin_metal_tax,0.005,LOCALLY_INFEASIBLE,0.00025461027210504916,0,0.0,0,tax_revenue,125.3489094104784,366.0587795972824,2.9203188230266495,5.0800849691445017e8,4.320723314103471e8,2.540615207034197e7,715046.2988868252,696713.9848365128,39192.27131931348,4.4118190395075893e8,715036.1886483507,6.682684569659546e7,125.3489094104784,2.1354748556373013e-13,125.34890941047797,10.659519392,1,sensitivity_710,1.0,2.0,0.5,2.0,2.0,2.0,true,,613.702484318
virgin_metal_tax_tax_0_01,virgin_metal_tax,0.01,LOCALLY_INFEASIBLE,0.0004445736268510192,0,0.0,0,tax_revenue,250.69358480715772,361.97919726371765,1.4439108904289064,5.080085009940325e8,4.320723535217156e8,2.540607453180287e7,715350.7726761316,697018.460752972,39571.887457955476,4.411818919349471e8,715308.7820984216,6.6826843670651056e7,250.69358480715772,9.747356420025318e-10,250.69358480520822,9.463703813,1,sensitivity_710,1.0,2.0,0.5,2.0,2.0,2.0,true,,613.702484318
virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,0.0010040449234565152,1,0.0,0,,,,,,,,,,,,,,,,,499.51538810700004,21,sensitivity_710,1.0,2.0,0.5,2.0,2.0,2.0,false,"Policy solve failed at virgin_metal_tax_tax_0_02: status LOCALLY_INFEASIBLE, scaled residuals above tolerance 1, bound violations above tolerance 0.",613.702484318
recycling_support_support_0_0025,recycling_support,-0.0025,ALMOST_LOCALLY_SOLVED,4.632118737639111e-6,0,6.902255198594177e-10,0,support_expenditure,0.09740944898969828,54.954745411872864,564.1623680438302,5.0800880801848435e8,4.320725368710637e8,2.540608748470103e7,714837.9467397976,696505.6320704136,39002.74920832239,4.411819673174453e8,714830.4930344226,6.682684696820635e7,-4.767434904558947e-13,0.09740944898969828,-0.09740944899065176,4.193664812,1,sensitivity_710,1.0,2.0,0.5,2.0,2.0,2.0,true,,613.702484318
recycling_support_support_0_005,recycling_support,-0.005,ALMOST_LOCALLY_SOLVED,1.0564474055930025e-5,0,0.0,0,support_expenditure,0.19579345059941972,71.11006885766983,363.1892110791605,5.080087918631609e8,4.3207250163703e8,2.5406041553006638e7,715026.4041735424,696694.0917460894,39197.07224087568,4.4118194915316445e8,715009.3176165905,6.682684924255447e7,9.505062346814313e-13,0.19579345059941972,-0.19579345059751874,4.690700976,1,sensitivity_710,1.0,2.0,0.5,2.0,2.0,2.0,true,,613.702484318
recycling_support_support_0_01,recycling_support,-0.01,ALMOST_LOCALLY_SOLVED,1.7794552769068162e-6,0,9.324041180324007e-10,0,support_expenditure,0.39555979677001796,214.61886793375015,542.56997219192,5.0800864835436183e8,4.3207234511552024e8,2.5405916208606787e7,715429.2152351635,697096.9011840905,39594.79063765978,4.411818172007075e8,715419.1201282485,6.682684418525934e7,5.305257009276897e-16,0.39555979677001796,-0.39555979677001707,4.913327817,1,sensitivity_710,1.0,2.0,0.5,2.0,2.0,2.0,true,,613.702484318
recycling_support_support_0_02,recycling_support,-0.02,ALMOST_LOCALLY_SOLVED,3.5944269147769603e-6,0,9.99963736663161e-9,0,support_expenditure,0.8073449689430374,438.5348170399666,543.1814576290592,5.080084244384127e8,4.3207207627153283e8,2.5405621142575603e7,716242.2801836089,697909.9661325699,40406.08310065949,4.411815865934543e8,716232.1849142242,6.6826840014248945e7,-8.956589934242895e-15,0.8073449689430374,-0.8073449689430553,3.974715699,1,sensitivity_710,1.0,2.0,0.5,2.0,2.0,2.0,true,,613.702484318
refurbishment_support_support_0_0025,refurbishment_support,-0.0025,ALMOST_LOCALLY_SOLVED,1.074758152559025e-5,0,9.980459420763019e-9,0,support_expenditure,43.98392860197669,-224.4801178574562,-5.103685027520888,5.080090874533476e8,4.3207250647075963e8,2.540617589527725e7,714642.7519389113,696310.4378878884,38807.150296724794,4.411821548867688e8,714632.6567919906,6.682694677842249e7,3.859108123025891e-13,43.98392860197669,-43.98392860197592,4.79934821,1,sensitivity_710,1.0,2.0,0.5,2.0,2.0,2.0,true,,613.702484318
refurbishment_support_support_0_005,refurbishment_support,-0.005,ALMOST_LOCALLY_SOLVED,2.147284594192313e-5,0,9.912045424223608e-9,0,support_expenditure,88.09274981785816,-324.84267872571945,-3.687507534926187,5.080091878159085e8,4.3207231956756383e8,2.5406276407943007e7,714650.7951718209,696318.4811207472,38806.810014471004,4.411821883184769e8,714640.7000528662,6.682701636282734e7,4.116746498017199e-15,88.09274981785816,-88.09274981785816,4.49562667,1,sensitivity_710,1.0,2.0,0.5,2.0,2.0,2.0,true,,613.702484318
refurbishment_support_support_0_01,refurbishment_support,-0.01,ALMOST_LOCALLY_SOLVED,4.273767122990575e-5,0,9.719068789020366e-9,0,support_expenditure,176.6878149868932,-506.4703767299652,-2.8664703152706683,5.080093694436065e8,4.320719959462203e8,2.5406716559141364e7,714686.2313517873,696353.9173007149,38806.9740317351,4.411822930336428e8,714676.1362788128,6.682708284578456e7,1.4148761307642026e-16,176.6878149868932,-176.6878149868932,5.445993933,1,sensitivity_710,1.0,2.0,0.5,2.0,2.0,2.0,true,,613.702484318
refurbishment_support_support_0_02,refurbishment_support,-0.02,ALMOST_LOCALLY_SOLVED,8.921913874288289e-5,0,9.99999981654338e-9,0,support_expenditure,355.40931435155824,-3512.969359397888,-9.884291765980517,5.0801237594258916e8,4.3207386334049374e8,2.5409396778977033e7,714692.1223306014,696359.8082791731,38812.04294087186,4.411842719504823e8,714682.0292371988,6.6827680069726035e7,-2.542055842770796e-13,355.40931435155824,-355.40931435155875,6.895680658,1,sensitivity_710,1.0,2.0,0.5,2.0,2.0,2.0,true,,613.702484318
repair_support_support_0_0025,repair_support,-0.0025,ALMOST_LOCALLY_SOLVED,3.2975185100259097e-6,0,0.0,0,support_expenditure,0.6975664244628628,0.33989065885543823,0.48725203354957836,5.080088626333391e8,4.320725930816554e8,2.540615427520448e7,714640.8198560353,696308.5058049635,38807.69868669396,4.4118202533976847e8,714630.7247411076,6.682685208602615e7,6.469049252674367e-16,0.6975664244628628,-0.6975664244628614,3.308773436,1,sensitivity_710,1.0,2.0,0.5,2.0,2.0,2.0,true,,613.702484318
repair_support_support_0_005,repair_support,-0.005,ALMOST_LOCALLY_SOLVED,4.2296151310979157e-7,0,5.2946069673529844e-11,0,support_expenditure,1.3968883476869882,-4.329625308513641,-3.0994784341087613,5.080088673028551e8,4.320725973377472e8,2.540616161285024e7,714640.8157331665,696308.5016821409,38807.71150925478,4.411820254597753e8,714630.7207871957,6.682685226243344e7,-1.1669440027070877e-11,1.3968883476869882,-1.396888347710327,3.996237414,1,sensitivity_710,1.0,2.0,0.5,2.0,2.0,2.0,true,,613.702484318
repair_support_support_0_01,repair_support,-0.01,ALMOST_LOCALLY_SOLVED,8.054909067025248e-7,0,1.9270537801752294e-12,0,support_expenditure,2.8008380943255426,-6.954582214355469,-2.48303614137688,5.08008869927812e8,4.320725907177376e8,2.5406166311889287e7,714640.82305196,696308.5090008961,38807.715496388664,4.411820239314925e8,714630.7279092842,6.6826856482156664e7,2.781516472188021e-16,2.8008380943255426,-2.8008380943255426,3.667013362,1,sensitivity_710,1.0,2.0,0.5,2.0,2.0,2.0,true,,613.702484318
