scenario,instrument,wedge,termination_status,max_scaled_residual,scaled_residuals_above_tolerance,max_bound_violation,bound_violations_above_tolerance,fiscal_basis_kind,fiscal_basis_million_eur,primary_metal_market_demand_reduction_tonnes,primary_metal_market_demand_reduction_per_million_eur,primary_metal_market_demand_tonnes,primary_metal_domestic_demand_tonnes,primary_metal_ce_rise_demand_tonnes,recycled_metal_market_demand_tonnes,recycled_metal_domestic_demand_tonnes,recycled_metal_ce_rise_demand_tonnes,primary_metal_output_tonnes,recycled_metal_output_tonnes,external_metal_import_tonnes,tax_revenue_million_eur,support_expenditure_million_eur,household_transfer_million_eur,solver_elapsed_seconds,solver_attempts,sensitivity_profile,armington_elasticity,cet_transformation_elasticity,service_elasticity,eol_allocation_elasticity,eol_productivity_elasticity,material_substitution_elasticity,solver_valid,solver_message,profile_elapsed_seconds
virgin_metal_tax_tax_0_0025,virgin_metal_tax,0.0025,LOCALLY_INFEASIBLE,0.000127569874684208,0,0.0,0,tax_revenue,62.67393041528935,232.53582215309143,3.71024795496732,5.0800863043740004e8,4.3207234629876006e8,2.540592377458544e7,714834.3321994353,696502.0181476168,38998.85564946154,4.411820077343176e8,714824.2419722583,6.682684909139594e7,62.67393041528935,7.88964273898952e-14,62.67393041528919,18.064211082,1,sensitivity_527,1.0,1.0,1.0,1.0,0.5,2.0,true,,166.656680069
virgin_metal_tax_tax_0_005,virgin_metal_tax,0.005,LOCALLY_INFEASIBLE,0.00022864056610327754,0,0.0,0,tax_revenue,125.34749464738977,353.5627797842026,2.8206609216944982,5.080085094104424e8,4.3207224225768024e8,2.540585190864563e7,715027.5506228465,696695.2365724735,39190.68026822545,4.411819276089558e8,715017.4532490168,6.682683954763301e7,125.34749464738977,-3.066290785348504e-16,125.34749464738977,21.648281638,1,sensitivity_527,1.0,1.0,1.0,1.0,0.5,2.0,true,,166.656680069
virgin_metal_tax_tax_0_01,virgin_metal_tax,0.01,LOCALLY_INFEASIBLE,0.00040846773957364265,0,0.0,0,tax_revenue,250.67684699502047,2876.0967462062836,11.473324244673524,5.08005986876476e8,4.320695044871252e8,2.5403856117506143e7,715403.4869285657,697071.1728618506,39573.55340547179,4.4118165052107346e8,715393.4527549703,6.682680839658822e7,250.67684699502047,-3.405587088427125e-13,250.67684699502115,14.775718919,1,sensitivity_527,1.0,1.0,1.0,1.0,0.5,2.0,true,,166.656680069
virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,0.0009164201758107792,0,0.0,0,tax_revenue,501.2252104802353,108964.88082760572,217.39704737358278,5.078998980923946e8,4.319891801022578e8,2.5397756459577203e7,838372.2958747327,820039.9825636686,40318.37810138374,4.4108886557097656e8,838248.8110628807,6.6813540004668266e7,501.2252104802353,2.027899430181878e-11,501.22521048019473,17.203129623,1,sensitivity_527,1.0,1.0,1.0,1.0,0.5,2.0,true,,166.656680069
recycling_support_support_0_0025,recycling_support,-0.0025,ALMOST_LOCALLY_SOLVED,2.5294406962750877e-7,0,9.98228715299017e-10,0,support_expenditure,0.09740873528662279,36.08256685733795,370.42434388626333,5.0800882689065534e8,4.320725655749359e8,2.5406122244882967e7,714836.2104543567,696503.8964207264,39002.27078675912,4.411819821832876e8,714826.0112625742,6.6826844364384346e7,-2.943233364964168e-14,0.09740873528662279,-0.09740873528668165,2.61625639,1,sensitivity_527,1.0,1.0,1.0,1.0,0.5,2.0,true,,166.656680069
recycling_support_support_0_005,recycling_support,-0.005,ALMOST_LOCALLY_SOLVED,5.708727753094638e-7,0,7.576049838917902e-9,0,support_expenditure,0.19579747002504413,92.64965230226517,473.1912638626766,5.080087703235699e8,4.3207250998857903e8,2.5406069383362874e7,715033.672791275,696701.3587993876,39198.25571156377,4.4118193160442287e8,715023.3188213896,6.682684939781776e7,-2.0312353468735366e-14,0.19579747002504413,-0.19579747002508477,2.836560235,1,sensitivity_527,1.0,1.0,1.0,1.0,0.5,2.0,true,,166.656680069
recycling_support_support_0_01,recycling_support,-0.01,ALMOST_LOCALLY_SOLVED,1.0139694571753566e-6,0,1.5792235166915818e-10,0,support_expenditure,0.3955559581401098,325.3767671585083,822.5808775284752,5.0800853759645504e8,4.3207229503989947e8,2.540591698628401e7,715450.8850058084,697118.5709547371,39594.354826171286,4.4118171495592684e8,715440.7899059709,6.682683223178261e7,1.0221268476417287e-14,0.3955559581401098,-0.39555595814008937,5.55798484,1,sensitivity_527,1.0,1.0,1.0,1.0,0.5,2.0,true,,166.656680069
recycling_support_support_0_02,recycling_support,-0.02,ALMOST_LOCALLY_SOLVED,2.0471031678681584e-6,0,1.3664402614238709e-11,0,support_expenditure,0.8073381737644516,556.6541740894318,689.4931915505346,5.080083063190481e8,4.320720691571587e8,2.5405647439884946e7,716260.0292909879,697927.7152333115,40405.639333638486,4.411814866236671e8,716249.9673942775,6.682681478825936e7,-2.4928212257733452e-14,0.8073381737644516,-0.8073381737645015,4.831456632,1,sensitivity_527,1.0,1.0,1.0,1.0,0.5,2.0,true,,166.656680069
refurbishment_support_support_0_0025,refurbishment_support,-0.0025,ALMOST_LOCALLY_SOLVED,8.983600232181097e-6,0,8.343249945657653e-9,0,support_expenditure,44.03163869001662,19.50746250152588,0.44303285278248894,5.080088434657597e8,4.320724312215076e8,2.5406323674360022e7,714641.0607272282,696308.7466763507,38808.14331023129,4.411819519722301e8,714630.9650418703,6.6826877249594405e7,2.244270450030144e-14,44.03163869001662,-44.03163869001657,4.683179257,1,sensitivity_527,1.0,1.0,1.0,1.0,0.5,2.0,true,,166.656680069
refurbishment_support_support_0_005,refurbishment_support,-0.005,ALMOST_LOCALLY_SOLVED,1.6694059884290394e-5,0,9.681812215522147e-9,0,support_expenditure,88.28428152199471,149.87324565649033,1.6976209476106077,5.0800871309997654e8,4.320721970508609e8,2.5406246578350995e7,714658.7729164016,696326.4588653102,38807.65009439082,4.411817062287948e8,714648.6778252528,6.6827027125940524e7,1.0099469973953507e-14,88.28428152199471,-88.2842815219947,5.683174837,1,sensitivity_527,1.0,1.0,1.0,1.0,0.5,2.0,true,,166.656680069
