scenario,instrument,wedge,termination_status,max_scaled_residual,scaled_residuals_above_tolerance,max_bound_violation,bound_violations_above_tolerance,fiscal_basis_kind,fiscal_basis_million_eur,primary_metal_market_demand_reduction_tonnes,primary_metal_market_demand_reduction_per_million_eur,primary_metal_market_demand_tonnes,primary_metal_domestic_demand_tonnes,primary_metal_ce_rise_demand_tonnes,recycled_metal_market_demand_tonnes,recycled_metal_domestic_demand_tonnes,recycled_metal_ce_rise_demand_tonnes,primary_metal_output_tonnes,recycled_metal_output_tonnes,external_metal_import_tonnes,tax_revenue_million_eur,support_expenditure_million_eur,household_transfer_million_eur,solver_elapsed_seconds,solver_attempts,sensitivity_profile,armington_elasticity,cet_transformation_elasticity,service_elasticity,eol_allocation_elasticity,eol_productivity_elasticity,material_substitution_elasticity,solver_valid,solver_message,profile_elapsed_seconds
virgin_metal_tax_tax_0_0025,virgin_metal_tax,0.0025,LOCALLY_INFEASIBLE,6.88186308182439e-5,0,0.0,0,tax_revenue,62.670886274708565,1581.990450143814,25.24282875479681,5.0800728098276824e8,4.3207105694246864e8,2.5404745221156366e7,714686.6059097736,696354.2918586828,38853.08214016505,4.4118195922958225e8,714676.5107876663,6.682684082151496e7,62.670886274708565,1.502173217601702e-14,62.67088627470853,16.712746764,1,sensitivity_021,2.0,0.5,2.0,0.5,0.5,0.5,true,,191.757150357
virgin_metal_tax_tax_0_005,virgin_metal_tax,0.005,ALMOST_LOCALLY_SOLVED,5.5425662588600914e-5,0,0.0,0,tax_revenue,125.33512318664935,2551.395056784153,20.356584745878532,5.080063115781616e8,4.320700825548089e8,2.5403598295549084e7,714729.8830512635,696397.567154355,38899.19763965537,4.411819456062585e8,714725.2914157573,6.6826838725108676e7,125.33512318664935,-6.063148962920376e-11,125.3351231867706,4.63287733,1,sensitivity_021,2.0,0.5,2.0,0.5,0.5,0.5,true,,191.757150357
virgin_metal_tax_tax_0_01,virgin_metal_tax,0.01,LOCALLY_INFEASIBLE,0.00022011172355341536,0,0.0,0,tax_revenue,250.63634645443207,5712.708572804928,22.792817776106347,5.080031502646456e8,4.320668963707478e8,2.5400191763690952e7,714818.0383046052,696485.7242536093,38986.14204771767,4.411818345799397e8,714807.9423491954,6.682682224948401e7,250.63634645443207,-1.283967790850118e-13,250.63634645443233,26.391495028,1,sensitivity_021,2.0,0.5,2.0,0.5,0.5,0.5,true,,191.757150357
virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,0.0005199741590058304,0,0.0,0,tax_revenue,501.1947349955214,9756.974417626858,19.467431990709247,5.0799910599880075e8,4.320629371598108e8,2.5396211066614598e7,715003.4006663159,696671.086614592,39168.44903400529,4.411817747563054e8,714993.3054860531,6.682681377194612e7,501.1947349955214,9.931488179332667e-14,501.19473499552123,29.721998522,1,sensitivity_021,2.0,0.5,2.0,0.5,0.5,0.5,true,,191.757150357
recycling_support_support_0_0025,recycling_support,-0.0025,ALMOST_LOCALLY_SOLVED,1.86051115615461e-7,0,1.0700023384166503e-11,0,support_expenditure,0.09704380185900355,9.066406011581421,93.42591528672942,5.0800885390681237e8,4.320725945855269e8,2.540616435691709e7,714689.3431583416,696357.029107307,38856.30397450692,4.4118200753001994e8,714679.2479188772,6.6826854004153214e7,3.57814212177476e-15,0.09704380185900355,-0.09704380185899637,4.054377521,1,sensitivity_021,2.0,0.5,2.0,0.5,0.5,0.5,true,,191.757150357
recycling_support_support_0_005,recycling_support,-0.005,ALMOST_LOCALLY_SOLVED,3.737092687239878e-7,0,5.536235434467841e-11,0,support_expenditure,0.1943314499648741,7.055023908615112,36.304076925738606,5.080088559181945e8,4.320725953561308e8,2.5406174775187004e7,714738.0677388939,696405.7536877898,38905.067905550764,4.4118200451313275e8,714727.9727259178,6.6826863478413485e7,2.144237918237461e-15,0.1943314499648741,-0.1943314499648698,4.225697977,1,sensitivity_021,2.0,0.5,2.0,0.5,0.5,0.5,true,,191.757150357
recycling_support_support_0_01,recycling_support,-0.01,ALMOST_LOCALLY_SOLVED,7.46582949608366e-7,0,1.7218630196342711e-10,0,support_expenditure,0.38964335466035305,35.75226700305939,91.7563884394337,5.080088272209514e8,4.32072568826413e8,2.5406149357938748e7,714836.0121089699,696503.6980578984,39003.10279907082,4.41181965619085e8,714825.9169955181,6.68268754739832e7,2.465567355837842e-16,0.38964335466035305,-0.3896433546603525,3.996977052,1,sensitivity_021,2.0,0.5,2.0,0.5,0.5,0.5,true,,191.757150357
recycling_support_support_0_02,recycling_support,-0.02,ALMOST_LOCALLY_SOLVED,7.478985236390113e-6,0,0.0,0,support_expenditure,0.783252402240114,1430.6616963744164,1826.5653476231948,5.08007432311522e8,4.32071347739083e8,2.540580133409203e7,715038.9239682355,696706.6099114632,39201.37143133672,4.411807863407321e8,715028.8493782061,6.682669972216779e7,-2.1351930584829246e-12,0.783252402240114,-0.7832524022443843,5.788121062,1,sensitivity_021,2.0,0.5,2.0,0.5,0.5,0.5,true,,191.757150357
refurbishment_support_support_0_0025,refurbishment_support,-0.0025,ALMOST_LOCALLY_SOLVED,7.600715681250487e-6,0,4.737646467967478e-9,0,support_expenditure,44.12699260540783,825.7047592997551,18.712010734186396,5.080080372684591e8,4.3207181440145004e8,2.540620196688818e7,714640.4455550585,696308.1315048427,38809.56950574106,4.4118126280913115e8,714630.3472247914,6.6826908184105985e7,6.478877162616166e-11,44.12699260540783,-44.12699260527825,4.309465797,1,sensitivity_021,2.0,0.5,2.0,0.5,0.5,0.5,true,,191.757150357
refurbishment_support_support_0_005,refurbishment_support,-0.005,ALMOST_LOCALLY_SOLVED,1.6372829551825346e-5,0,1.1113150591031825e-9,0,support_expenditure,88.66800431316132,2289.233227491379,25.818030361957515,5.080065737399909e8,4.3207052166691047e8,2.5406211449645862e7,715034.2155531618,696701.9015017257,38812.267522975,4.411792996781645e8,715024.1219789293,6.6827266511934005e7,1.932182593988825e-14,88.66800431316132,-88.66800431316128,4.678896713,1,sensitivity_021,2.0,0.5,2.0,0.5,0.5,0.5,true,,191.757150357
refurbishment_support_support_0_01,refurbishment_support,-0.01,ALMOST_LOCALLY_SOLVED,5.153740560867841e-5,0,0.0,0,support_expenditure,179.0065632916485,5668.577118039131,31.666867481297526,5.0800319439610034e8,4.3206747573895544e8,2.5405235515230857e7,715228.4644443784,696896.1503967909,38812.99939792241,4.411757043288826e8,715218.3555116423,6.68274728916685e7,-3.411563400908191e-13,179.0065632916485,-179.00656329164917,6.450795995,1,sensitivity_021,2.0,0.5,2.0,0.5,0.5,0.5,true,,191.757150357
refurbishment_support_support_0_02,refurbishment_support,-0.02,LOCALLY_INFEASIBLE,9.354062728325532e-5,0,0.0,0,support_expenditure,364.85059633748097,8397.382718384266,23.015949001264126,5.080004655905e8,4.3206477545229614e8,2.5403095815807004e7,714960.7196231682,696628.4055728358,38808.49411247627,4.4117449383744466e8,714950.6218087097,6.6827417545446396e7,-4.131019195863697e-14,364.85059633748097,-364.8505963374811,17.004818893,1,sensitivity_021,2.0,0.5,2.0,0.5,0.5,0.5,true,,191.757150357
repair_support_support_0_0025,repair_support,-0.0025,ALMOST_LOCALLY_SOLVED,1.7876254188031737e-7,0,0.0,0,support_expenditure,0.7001845722172247,1.6435154676437378,2.347260326572655,5.080088613297029e8,4.320726010964965e8,2.5406156088046804e7,714640.8038492961,696308.4897982692,38807.71264122933,4.411820225696789e8,714630.7078338162,6.682685002254013e7,-1.9437521891349198e-12,0.7001845722172247,-0.7001845722211123,4.036590441,1,sensitivity_021,2.0,0.5,2.0,0.5,0.5,0.5,true,,191.757150357
repair_support_support_0_005,repair_support,-0.005,ALMOST_LOCALLY_SOLVED,8.301648697775559e-7,0,3.230497762569379e-15,0,support_expenditure,1.4074070960852674,13.375839233398438,9.503887873383343,5.0800884959737915e8,4.320725899449106e8,2.5406197515507627e7,714642.3662455872,696310.0521945232,38807.869405198624,4.411819932202688e8,714632.271170846,6.6826848412668236e7,-7.415253524542344e-15,1.4074070960852674,-1.407407096085282,4.245887657,1,sensitivity_021,2.0,0.5,2.0,0.5,0.5,0.5,true,,191.757150357
repair_support_support_0_01,repair_support,-0.01,ALMOST_LOCALLY_SOLVED,7.605564877522989e-7,0,0.0,0,support_expenditure,2.8432862246126547,26.070022225379944,9.16897567318658,5.0800883690319616e8,4.320725765964042e8,2.5406189254032243e7,714643.6067310177,696311.2926799518,38807.86433814142,4.4118199319044864e8,714633.511645352,6.682684859822372e7,-1.612443716002323e-11,2.8432862246126547,-2.8432862246449035,4.351224262,1,sensitivity_021,2.0,0.5,2.0,0.5,0.5,0.5,true,,191.757150357
repair_support_support_0_02,repair_support,-0.02,ALMOST_LOCALLY_SOLVED,6.149240796560205e-6,0,0.0,0,support_expenditure,5.803091632986495,40.95790433883667,7.057945476169941,5.0800882201531404e8,4.320725621744735e8,2.540618027305111e7,714645.4733340476,696313.1592824556,38807.86582276724,4.411819931499177e8,714635.3800319775,6.682684859138251e7,-2.386722964264673e-10,5.803091632986495,-5.80309163346384,3.49519628,1,sensitivity_021,2.0,0.5,2.0,0.5,0.5,0.5,true,,191.757150357
reuse_support_support_0_0025,reuse_support,-0.0025,ALMOST_LOCALLY_SOLVED,5.267483339137125e-6,0,9.987132017247746e-9,0,support_expenditure,26.91075349484134,832.8167441487312,30.94735880615079,5.0800803015647423e8,4.3207185505790025e8,2.54061562027329e7,714639.7525379455,696307.4384869148,38809.202883652884,4.411811101904184e8,714629.6576604946,6.682684673584172e7,-5.869477992931494e-14,26.91075349484134,-26.910753494841458,7.0198385,1,sensitivity_021,2.0,0.5,2.0,0.5,0.5,0.5,true,,191.757150357
reuse_support_support_0_005,reuse_support,-0.005,ALMOST_LOCALLY_SOLVED,1.5078958549820107e-5,0,9.889806351683013e-9,0,support_expenditure,54.08071262097807,1947.8931585550308,36.018259822253846,5.080069150800598e8,4.3207085301208335e8,2.5405487696395986e7,714636.8006484715,696304.4865973146,38808.012342769835,4.41180003579745e8,714626.7058163416,6.682691173833399e7,2.8491531171434117e-13,54.08071262097807,-54.0807126209775,3.6766091,1,sensitivity_021,2.0,0.5,2.0,0.5,0.5,0.5,true,,191.757150357
reuse_support_support_0_01,reuse_support,-0.01,LOCALLY_INFEASIBLE,0.0001487101129845009,0,0.0,0,support_expenditure,109.209384259009,8099.232253432274,74.16242027538165,5.0800076374096495e8,4.3206544791133213e8,2.5395911366196007e7,714718.4133564455,696386.0993054309,38773.73486884806,4.411741241661923e8,714708.317713442,6.68266804144561e7,-1.5142382725189128e-15,109.209384259009,-109.209384259009,17.68377787,1,sensitivity_021,2.0,0.5,2.0,0.5,0.5,0.5,true,,191.757150357
reuse_support_support_0_02,reuse_support,-0.02,ALMOST_LOCALLY_SOLVED,0.000152505537786734,0,6.947430985465938e-10,0,support_expenditure,222.70408193503093,10976.616453826427,49.28789970283803,5.0799788635676455e8,4.320626374880954e8,2.5393238871564165e7,714714.7292889904,696382.4152373013,38768.76542046875,4.411741164786313e8,714704.6312409083,6.682667795352322e7,-1.4151646535428481e-12,222.70408193503093,-222.70408193503374,5.15118128,1,sensitivity_021,2.0,0.5,2.0,0.5,0.5,0.5,true,,191.757150357
