scenario,instrument,wedge,termination_status,max_scaled_residual,scaled_residuals_above_tolerance,max_bound_violation,bound_violations_above_tolerance,fiscal_basis_kind,fiscal_basis_million_eur,primary_metal_market_demand_reduction_tonnes,primary_metal_market_demand_reduction_per_million_eur,primary_metal_market_demand_tonnes,primary_metal_domestic_demand_tonnes,primary_metal_ce_rise_demand_tonnes,recycled_metal_market_demand_tonnes,recycled_metal_domestic_demand_tonnes,recycled_metal_ce_rise_demand_tonnes,primary_metal_output_tonnes,recycled_metal_output_tonnes,external_metal_import_tonnes,tax_revenue_million_eur,support_expenditure_million_eur,household_transfer_million_eur,solver_elapsed_seconds,solver_attempts,sensitivity_profile,armington_elasticity,cet_transformation_elasticity,service_elasticity,eol_allocation_elasticity,eol_productivity_elasticity,material_substitution_elasticity,solver_valid,solver_message,profile_elapsed_seconds
virgin_metal_tax_tax_0_0025,virgin_metal_tax,0.0025,LOCALLY_INFEASIBLE,8.675455326907929e-5,0,0.0,0,tax_revenue,62.6737946682388,225.02510648965836,3.590417776373996,5.080086379481142e8,4.320723946922658e8,2.5405924582782637e7,714833.6429569004,696501.3289058222,38998.85595003347,4.4118201382162744e8,714823.5481522831,6.6826848967387825e7,62.6737946682388,-3.246273919418211e-15,62.6737946682388,14.931601619,1,sensitivity_561,2.0,0.5,2.0,2.0,0.5,2.0,true,,370.504274859
virgin_metal_tax_tax_0_005,virgin_metal_tax,0.005,ALMOST_LOCALLY_SOLVED,5.332263579774836e-5,0,8.908000995806862e-9,0,tax_revenue,125.34376572546432,943.7897894978523,7.52961093864851,5.080079191834312e8,4.3207178284567297e8,2.5404959266624026e7,715017.6670076464,696685.3530353886,39193.1068355332,4.411807210787024e8,715007.0236658009,6.682667708046096e7,125.34376572546432,1.778727245083548e-12,125.34376572546077,7.56245028,1,sensitivity_561,2.0,0.5,2.0,2.0,0.5,2.0,true,,370.504274859
virgin_metal_tax_tax_0_01,virgin_metal_tax,0.01,LOCALLY_INFEASIBLE,0.0005617368614919151,0,0.0,0,tax_revenue,250.7312181432934,14036.33912396431,55.98161739852639,5.0799482663409674e8,4.320607957056461e8,2.5408965192260947e7,715540.7402411232,697208.4261885149,39624.6452432483,4.4116389308581764e8,715530.6454515216,6.682489416479055e7,250.7312181432934,3.382747280530479e-13,250.73121814329272,30.130424873,1,sensitivity_561,2.0,0.5,2.0,2.0,0.5,2.0,true,,370.504274859
virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,0.00036234886788629193,0,0.0,0,tax_revenue,501.3881937396291,62387.698384165764,124.42993106567582,5.0794647527483654e8,4.3202091800958234e8,2.540571804725133e7,717788.1202762787,699455.8062275099,40417.337703691,4.411249050794407e8,717778.0044012913,6.6818403761833526e7,501.3881937396291,-2.4740290998233924e-13,501.3881937396296,155.972280786,5,sensitivity_561,2.0,0.5,2.0,2.0,0.5,2.0,true,,370.504274859
recycling_support_support_0_0025,recycling_support,-0.0025,ALMOST_LOCALLY_SOLVED,1.009775332678189e-6,0,0.0,0,support_expenditure,0.09740893466121117,33.86519396305084,347.6600383818402,5.0800882910802674e8,4.3207257298073083e8,2.540614551434579e7,714835.2753182786,696502.961268416,39002.35480072103,4.411819826840269e8,714825.1770192017,6.6826857633307084e7,2.1092404396684467e-15,0.09740893466121117,-0.09740893466120695,4.649486157,1,sensitivity_561,2.0,0.5,2.0,2.0,0.5,2.0,true,,370.504274859
recycling_support_support_0_005,recycling_support,-0.005,ALMOST_LOCALLY_SOLVED,1.429010430764599e-5,0,0.0,0,support_expenditure,0.19579705729447114,119.4280641078949,609.9584220424709,5.080087435451566e8,4.3207248670600975e8,2.540603082474769e7,715032.1908199864,696699.8767665757,39198.189314663214,4.411819754308394e8,715022.110844608,6.68268566121225e7,-8.976520935171411e-15,0.19579705729447114,-0.19579705729448907,3.793520412,1,sensitivity_561,2.0,0.5,2.0,2.0,0.5,2.0,true,,370.504274859
recycling_support_support_0_01,recycling_support,-0.01,ALMOST_LOCALLY_SOLVED,1.7897137951417008e-5,0,1.479732239534365e-9,0,support_expenditure,0.3955616989692593,258.40734058618546,653.266838674053,5.080086045658801e8,4.3207237484259295e8,2.5405986622068606e7,715433.238755819,697100.9247047472,39594.92687998088,4.4118175173923963e8,715423.1436519563,6.682686473710798e7,-3.473694407719529e-16,0.3955616989692593,-0.39556169896925997,4.919957629,1,sensitivity_561,2.0,0.5,2.0,2.0,0.5,2.0,true,,370.504274859
recycling_support_support_0_02,recycling_support,-0.02,ALMOST_LOCALLY_SOLVED,2.839851161834326e-6,0,1.7629182220114044e-10,0,support_expenditure,0.8073537322567643,576.6787390708923,714.2826199105128,5.0800828629448164e8,4.320720931810869e8,2.5405774714255415e7,716247.1020487099,697914.7879975096,40406.41011760232,4.411814359449694e8,716237.0074684833,6.682686487434868e7,-4.980753774270521e-15,0.8073537322567643,-0.8073537322567741,4.447403085,1,sensitivity_561,2.0,0.5,2.0,2.0,0.5,2.0,true,,370.504274859
refurbishment_support_support_0_0025,refurbishment_support,-0.0025,ALMOST_LOCALLY_SOLVED,1.875967359041499e-5,0,4.59089802848886e-9,0,support_expenditure,44.12711620075968,1242.77618932724,28.16354877289363,5.080076201970314e8,4.3207147484333605e8,2.54060377489568e7,714640.029698911,696307.7156475941,38809.15211464163,4.411805763005875e8,714629.9351891949,6.682706671854844e7,-1.5530606903471184e-13,44.12711620075968,-44.12711620075999,12.639423332,1,sensitivity_561,2.0,0.5,2.0,2.0,0.5,2.0,true,,370.504274859
refurbishment_support_support_0_005,refurbishment_support,-0.005,ALMOST_LOCALLY_SOLVED,4.393236229115801e-5,0,6.963439066251796e-9,0,support_expenditure,88.66809173337637,2427.7365154623985,27.380046959424433,5.0800643523670524e8,4.320703936167276e8,2.540615516394571e7,714697.7678906288,696365.4538367435,38811.588784342355,4.411792029439769e8,714687.6844298008,6.6827107737772904e7,-2.0162081917300764e-13,88.66809173337637,-88.66809173337677,4.50367268,1,sensitivity_561,2.0,0.5,2.0,2.0,0.5,2.0,true,,370.504274859
refurbishment_support_support_0_01,refurbishment_support,-0.01,ALMOST_LOCALLY_SOLVED,8.85932593304266e-5,0,0.0,0,support_expenditure,179.00868818935686,4592.761594593525,25.65664069743511,5.080042702116261e8,4.3206840028665036e8,2.540600074495747e7,714764.3210647395,696432.0070116848,38814.70967851283,4.411768134331286e8,714754.2325450476,6.682736588881205e7,1.319546351401279e-13,179.00868818935686,-179.00868818935658,9.65141875,1,sensitivity_561,2.0,0.5,2.0,2.0,0.5,2.0,true,,370.504274859
