scenario,instrument,wedge,termination_status,max_scaled_residual,scaled_residuals_above_tolerance,max_bound_violation,bound_violations_above_tolerance,fiscal_basis_kind,fiscal_basis_million_eur,primary_metal_market_demand_reduction_tonnes,primary_metal_market_demand_reduction_per_million_eur,primary_metal_market_demand_tonnes,primary_metal_domestic_demand_tonnes,primary_metal_ce_rise_demand_tonnes,recycled_metal_market_demand_tonnes,recycled_metal_domestic_demand_tonnes,recycled_metal_ce_rise_demand_tonnes,primary_metal_output_tonnes,recycled_metal_output_tonnes,external_metal_import_tonnes,tax_revenue_million_eur,support_expenditure_million_eur,household_transfer_million_eur,solver_elapsed_seconds,solver_attempts,sensitivity_profile,armington_elasticity,cet_transformation_elasticity,service_elasticity,eol_allocation_elasticity,eol_productivity_elasticity,material_substitution_elasticity,solver_valid,solver_message,profile_elapsed_seconds
virgin_metal_tax_tax_0_0025,virgin_metal_tax,0.0025,LOCALLY_INFEASIBLE,9.882859923238119e-5,0,0.0,0,tax_revenue,62.6739209642782,661.9694764614105,10.562120037753955,5.080082010037463e8,4.320720133632406e8,2.5405863591795903e7,714824.6710042797,696492.3569529431,38999.363523735505,4.411815838296925e8,714814.579846144,6.6826799086903326e7,62.6739209642782,1.1751480158872824e-13,62.67392096427797,14.140804633,1,sensitivity_545,1.0,1.0,0.5,2.0,0.5,2.0,true,,695.346807232
virgin_metal_tax_tax_0_005,virgin_metal_tax,0.005,LOCALLY_INFEASIBLE,0.00020132597633337745,0,0.0,0,tax_revenue,125.34401572675233,1390.7562996149063,11.095514146018184,5.080074722169231e8,4.320712690773455e8,2.5405121385211777e7,715026.2085933029,696693.8945424833,39189.82012111467,4.411814798102401e8,715016.115516579,6.682678844197996e7,125.34401572675233,7.394317144639092e-15,125.3440157267523,57.48243272,1,sensitivity_545,1.0,1.0,0.5,2.0,0.5,2.0,true,,695.346807232
virgin_metal_tax_tax_0_01,virgin_metal_tax,0.01,LOCALLY_INFEASIBLE,0.0005259206176911153,0,0.0,0,tax_revenue,250.6203585095293,86731.84237760305,346.06862304965244,5.079221311308451e8,4.3199521706106704e8,2.539818012950531e7,719109.1403978401,700776.8263636248,39567.879032698664,4.4110637277102995e8,719098.9041490343,6.681719775156411e7,250.6203585095293,4.4343233492706005e-13,250.62035850952842,213.14211906299997,7,sensitivity_545,1.0,1.0,0.5,2.0,0.5,2.0,true,,695.346807232
virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,0.0007555996154304598,0,0.0,0,tax_revenue,501.18089855582616,103741.93863213062,206.99499707803585,5.079051210345906e8,4.3197976403427833e8,2.5394876685164247e7,719622.3666815879,701290.0526080197,40341.706115881214,4.410931048280637e8,719612.2301027311,6.6815445075417414e7,501.18089855582616,1.973493097996358e-12,501.1808985558222,320.17285696999994,11,sensitivity_545,1.0,1.0,0.5,2.0,0.5,2.0,true,,695.346807232
recycling_support_support_0_0025,recycling_support,-0.0025,ALMOST_LOCALLY_SOLVED,8.381626585012622e-7,0,0.0,0,support_expenditure,0.09740848482256534,41.91282021999359,430.27894640122975,5.080088210604025e8,4.3207255640005904e8,2.5406077739487052e7,714836.8670679942,696504.5528644914,39002.19553537051,4.411820019094488e8,714827.6886065383,6.68268470685656e7,3.3032005015940764e-13,0.09740848482256534,-0.09740848482190467,2.48655188,1,sensitivity_545,1.0,1.0,0.5,2.0,0.5,2.0,true,,695.346807232
recycling_support_support_0_005,recycling_support,-0.005,ALMOST_LOCALLY_SOLVED,1.5989379870112927e-6,0,5.087621108020129e-10,0,support_expenditure,0.19579750721550468,102.7201709151268,524.6245081254674,5.080087602530518e8,4.3207250043510187e8,2.540606953479279e7,715031.0229467601,696698.7088957014,39198.27166673004,4.4118192646810275e8,715020.9277871125,6.682685231619353e7,2.9484000879056823e-15,0.19579750721550468,-0.1957975072154988,3.349231945,1,sensitivity_545,1.0,1.0,0.5,2.0,0.5,2.0,true,,695.346807232
recycling_support_support_0_01,recycling_support,-0.01,ALMOST_LOCALLY_SOLVED,1.0133984167381982e-6,0,0.0,0,support_expenditure,0.3955612505263598,227.30641770362854,574.6427826314122,5.08008635666805e8,4.320723814182078e8,2.5405965058100075e7,715427.2560723679,697094.9420165339,39594.87775952249,4.4118180108493024e8,715417.1857843959,6.682684251597436e7,8.415906879283933e-15,0.3955612505263598,-0.39556125052634306,3.290982816,1,sensitivity_545,1.0,1.0,0.5,2.0,0.5,2.0,true,,695.346807232
recycling_support_support_0_02,recycling_support,-0.02,ALMOST_LOCALLY_SOLVED,3.2210882967537114e-6,0,2.746178470531771e-10,0,support_expenditure,0.8073518693408687,517.9220043420792,641.507159406117,5.080083450512184e8,4.320721029588838e8,2.5405722639427062e7,716246.6491040183,697914.3350529538,40406.30581580795,4.4118152612221915e8,716236.5540000888,6.682682853380206e7,-7.40757220826638e-15,0.8073518693408687,-0.8073518693408834,2.539954512,1,sensitivity_545,1.0,1.0,0.5,2.0,0.5,2.0,true,,695.346807232
refurbishment_support_support_0_0025,refurbishment_support,-0.0025,ALMOST_LOCALLY_SOLVED,9.540907313475511e-6,0,9.997711751450605e-9,0,support_expenditure,43.983935209504544,-95.48541152477264,-2.1709156097551516,5.0800895845863426e8,4.320725374758591e8,2.5406458329616427e7,714640.9430122146,696308.6289612717,38808.06150139906,4.411820458055511e8,714630.8475363271,6.6826903334822744e7,3.279882727492698e-14,43.983935209504544,-43.98393520950448,3.740253892,1,sensitivity_545,1.0,1.0,0.5,2.0,0.5,2.0,true,,695.346807232
refurbishment_support_support_0_005,refurbishment_support,-0.005,ALMOST_LOCALLY_SOLVED,1.9198793824030145e-5,0,8.294866163285638e-9,0,support_expenditure,88.09284514106699,-185.2074899673462,-2.1024123999033657,5.080090481807127e8,4.320724883124619e8,2.5406778554889318e7,714641.0728258367,696308.7587758678,38808.462658692384,4.411820446408572e8,714630.9737975239,6.682698223889262e7,4.9771292587563084e-14,88.09284514106699,-88.09284514106689,2.304585935,1,sensitivity_545,1.0,1.0,0.5,2.0,0.5,2.0,true,,695.346807232
refurbishment_support_support_0_01,refurbishment_support,-0.01,ALMOST_LOCALLY_SOLVED,3.795469170094298e-5,0,9.898129932096938e-9,0,support_expenditure,176.6883127823039,-224.82089269161224,-1.2724151878036893,5.080090877941154e8,4.320722564044846e8,2.5406589316123936e7,714643.9679182757,696311.6538672831,38806.21229614466,4.4118180382529444e8,714633.8726904034,6.682730256209551e7,-2.0646611771499123e-13,176.6883127823039,-176.6883127823043,2.858409309,1,sensitivity_545,1.0,1.0,0.5,2.0,0.5,2.0,true,,695.346807232
