scenario,instrument,wedge,termination_status,max_scaled_residual,scaled_residuals_above_tolerance,max_bound_violation,bound_violations_above_tolerance,fiscal_basis_kind,fiscal_basis_million_eur,primary_metal_market_demand_reduction_tonnes,primary_metal_market_demand_reduction_per_million_eur,primary_metal_market_demand_tonnes,primary_metal_domestic_demand_tonnes,primary_metal_ce_rise_demand_tonnes,recycled_metal_market_demand_tonnes,recycled_metal_domestic_demand_tonnes,recycled_metal_ce_rise_demand_tonnes,primary_metal_output_tonnes,recycled_metal_output_tonnes,external_metal_import_tonnes,tax_revenue_million_eur,support_expenditure_million_eur,household_transfer_million_eur,solver_elapsed_seconds,solver_attempts,sensitivity_profile,armington_elasticity,cet_transformation_elasticity,service_elasticity,eol_allocation_elasticity,eol_productivity_elasticity,material_substitution_elasticity,solver_valid,solver_message,profile_elapsed_seconds
virgin_metal_tax_tax_0_0025,virgin_metal_tax,0.0025,LOCALLY_INFEASIBLE,0.0001160953314399865,0,0.0,0,tax_revenue,62.67439201636493,53.134517788887024,0.8477867288287863,5.0800880983870226e8,4.320725495239478e8,2.5406122621113636e7,714689.694148238,696357.3800971606,38855.467472219854,4.411820227144854e8,714679.5988571085,6.682685003383648e7,62.67439201636493,2.0727074601459046e-13,62.67439201636452,11.996632327,1,sensitivity_095,1.0,1.0,1.0,0.5,1.0,0.5,true,,153.654664968
virgin_metal_tax_tax_0_005,virgin_metal_tax,0.005,LOCALLY_INFEASIBLE,0.0002537006191296598,0,0.0,0,tax_revenue,125.34653288991075,482.0137441754341,3.8454493559768164,5.080083809594759e8,4.3207209473170006e8,2.540564952542743e7,714736.3122827638,696403.9982334573,38902.32193372649,4.4118201439029264e8,714726.200356958,6.682684936251697e7,125.34653288991075,6.015089104143803e-13,125.34653288990955,12.171049058,1,sensitivity_095,1.0,1.0,1.0,0.5,1.0,0.5,true,,153.654664968
virgin_metal_tax_tax_0_01,virgin_metal_tax,0.01,LOCALLY_INFEASIBLE,0.00037670471275642317,0,0.0,0,tax_revenue,250.6708420670779,2748.2082882523537,10.963414275031441,5.080061147649318e8,4.3206953395445263e8,2.540327297517297e7,714841.1998462622,696508.8857874578,38994.180901043175,4.4118180222720563e8,714831.1160739725,6.682683074016045e7,250.6708420670779,1.0248467207756134e-12,250.67084206707585,20.215205217,1,sensitivity_095,1.0,1.0,1.0,0.5,1.0,0.5,true,,153.654664968
virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,0.0007983807136101584,0,0.0,0,tax_revenue,501.3385337096281,2824.644330739975,5.634205513466455,5.080060383288893e8,4.320694688763339e8,2.540319582128945e7,715014.7079670429,696682.3939128626,39183.87680256132,4.4118180290563506e8,715003.3270669158,6.682683070612072e7,501.3385337096281,2.9727847892654172e-12,501.3385337096221,11.48249972,1,sensitivity_095,1.0,1.0,1.0,0.5,1.0,0.5,true,,153.654664968
recycling_support_support_0_0025,recycling_support,-0.0025,ALMOST_LOCALLY_SOLVED,2.5009602966363786e-7,0,8.210331155997833e-11,0,support_expenditure,0.0970436623754878,7.797087669372559,80.34618107469551,5.080088551761324e8,4.3207259012634903e8,2.540614272405495e7,714689.3205113177,696357.0064602043,38856.24646983458,4.4118201527394366e8,714679.2256086066,6.6826849037060805e7,4.807643311545278e-14,0.0970436623754878,-0.09704366237539165,4.734860992,1,sensitivity_095,1.0,1.0,1.0,0.5,1.0,0.5,true,,153.654664968
recycling_support_support_0_005,recycling_support,-0.005,ALMOST_LOCALLY_SOLVED,5.003583994911409e-7,0,9.073109079915513e-10,0,support_expenditure,0.19433089997092995,16.886377692222595,86.89496984138208,5.0800884608684236e8,4.320725767365888e8,2.5406126159045555e7,714738.0262775326,696405.7122260381,38904.954707054145,4.41182010989185e8,714727.9329226802,6.682684848075721e7,-2.088104067156686e-15,0.19433089997092995,-0.19433089997093408,3.595200974,1,sensitivity_095,1.0,1.0,1.0,0.5,1.0,0.5,true,,153.654664968
recycling_support_support_0_01,recycling_support,-0.01,ALMOST_LOCALLY_SOLVED,1.0033861653768739e-6,0,2.174792440949145e-11,0,support_expenditure,0.38964140752270177,43.79761850833893,112.40493865064158,5.0800881917560154e8,4.320725428895646e8,2.5406084900614075e7,714836.0433760926,696503.7293250125,39002.90151570133,4.411820058055281e8,714825.9482582868,6.682684782124728e7,2.236565241251372e-15,0.38964140752270177,-0.38964140752269727,3.499515193,1,sensitivity_095,1.0,1.0,1.0,0.5,1.0,0.5,true,,153.654664968
recycling_support_support_0_02,recycling_support,-0.02,ALMOST_LOCALLY_SOLVED,2.0147354087540186e-6,0,0.0,0,support_expenditure,0.7832456354543258,112.5403293967247,143.68459178383432,5.0800875043289065e8,4.3207246409959e8,2.5405995330760438e7,715034.1016443953,696701.7875823968,39201.01762902918,4.4118199992006403e8,715024.0437933733,6.682684712193114e7,7.136231336494984e-14,0.7832456354543258,-0.783245635454183,2.821198081,1,sensitivity_095,1.0,1.0,1.0,0.5,1.0,0.5,true,,153.654664968
refurbishment_support_support_0_0025,refurbishment_support,-0.0025,ALMOST_LOCALLY_SOLVED,8.979356768250957e-6,0,9.976014192231924e-9,0,support_expenditure,44.03163589960562,58.145600855350494,1.3205414622324148,5.080088048276192e8,4.32072417017376e8,2.540626295304154e7,714640.5758933462,696308.2618423707,38807.94467007836,4.411818663215287e8,714630.4804764378,6.682694420583151e7,-4.214706191390669e-15,44.03163589960562,-44.03163589960562,4.191932006,1,sensitivity_095,1.0,1.0,1.0,0.5,1.0,0.5,true,,153.654664968
refurbishment_support_support_0_005,refurbishment_support,-0.005,ALMOST_LOCALLY_SOLVED,2.5029776058479507e-5,0,9.659396212029593e-9,0,support_expenditure,88.28401336123511,573.2156897187233,6.492859441870574,5.0800828975753033e8,4.320718302218376e8,2.5405826982646465e7,714639.7384160092,696307.4243650272,38806.372775970645,4.411813089737749e8,714629.6431123471,6.6826986599677e7,8.257922352128168e-14,88.28401336123511,-88.28401336123494,5.141940294,1,sensitivity_095,1.0,1.0,1.0,0.5,1.0,0.5,true,,153.654664968
