sensitivity_profile,stage,scenario,instrument,wedge,termination_status,primal_status,solver_valid,solver_elapsed_seconds,max_scaled_residual,scaled_residuals_above_tolerance,max_bound_violation,bound_violations_above_tolerance,worst_equation_block,worst_equation_tag,worst_equation_indices,worst_equation_scaled_residual,worst_bound_variable,worst_bound_violation,solver_message,armington_elasticity,cet_transformation_elasticity,service_elasticity,eol_allocation_elasticity,eol_productivity_elasticity,material_substitution_elasticity,target_profile,source_profile,continued_parameter,source_parameter_value,target_parameter_value,trial_fraction,trial_parameter_value,continuation_phase,continuation_path,attempt,trial_accepted
sensitivity_630,policy,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,21.339245638,0.0010616836716623723,1,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0010616836716623723,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,0.5,2.0,1.0,2.0,sensitivity_630,sensitivity_549,circular_routes.eol_productivity_elasticity,0.5,1.0,1.0,1.0,direct_target,parameter_only,1,false
sensitivity_630,policy,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,5.144653126,0.0010477390351241178,1,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0010477390351241178,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,0.5,2.0,1.0,2.0,sensitivity_630,sensitivity_549,circular_routes.eol_productivity_elasticity,0.5,1.0,0.5,0.75,parameter_bisection,parameter_only,2,false
sensitivity_630,policy,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,4.214553266,0.0010050113705943886,1,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0010050113705943886,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,0.5,2.0,1.0,2.0,sensitivity_630,sensitivity_549,circular_routes.eol_productivity_elasticity,0.5,1.0,0.25,0.625,parameter_bisection,parameter_only,3,false
sensitivity_630,policy,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,10.971830433,0.0010750887035579915,1,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0010750887035579915,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,0.5,2.0,1.0,2.0,sensitivity_630,sensitivity_549,circular_routes.eol_productivity_elasticity,0.5,1.0,0.125,0.5625,parameter_bisection,parameter_only,4,false
sensitivity_630,policy,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,3.586701014,0.0009993985218478274,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0009993985218478274,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,0.5,2.0,1.0,2.0,sensitivity_630,sensitivity_549,circular_routes.eol_productivity_elasticity,0.5,1.0,0.0625,0.53125,parameter_bisection,parameter_only,5,true
sensitivity_630,policy,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,5.473944079,0.001026127089538753,1,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.001026127089538753,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,0.5,2.0,1.0,2.0,sensitivity_630,sensitivity_549,circular_routes.eol_productivity_elasticity,0.5,1.0,0.1875,0.59375,parameter_bisection,parameter_only,6,false
sensitivity_630,policy,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,4.103355272,0.000999529532086596,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.000999529532086596,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,0.5,2.0,1.0,2.0,sensitivity_630,sensitivity_549,circular_routes.eol_productivity_elasticity,0.5,1.0,0.125,0.5625,parameter_bisection,parameter_only,7,true
sensitivity_630,policy,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,5.273753522,0.0010121236366165132,1,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0010121236366165132,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,0.5,2.0,1.0,2.0,sensitivity_630,sensitivity_549,circular_routes.eol_productivity_elasticity,0.5,1.0,0.25,0.625,parameter_bisection,parameter_only,8,false
sensitivity_630,policy,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,33.558724341,0.0010767810743534945,1,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0010767810743534945,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,0.5,2.0,1.0,2.0,sensitivity_630,sensitivity_549,circular_routes.eol_productivity_elasticity,0.5,1.0,0.1875,0.59375,parameter_bisection,parameter_only,9,false
sensitivity_630,policy,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,4.760009568,0.0009996554222038156,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0009996554222038156,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,0.5,2.0,1.0,2.0,sensitivity_630,sensitivity_549,circular_routes.eol_productivity_elasticity,0.5,1.0,0.15625,0.578125,parameter_bisection,parameter_only,10,true
