row_region	row_sector	column_region	column_sector	value_meur
DE	AGRI_FOOD	PL	REU_ELMA	0.21699289651933634
DE	AGRI_FOOD	PL	REU_OFMA	9.16014960196034e-6
DE	AGRI_FOOD	PL	REU_RATV	0.1655681889429859
DE	AGRI_FOOD	PL	TRADE	58.11768417477388
DE	AGRI_FOOD	PL	TRANSPORT	4.174707018628293
DE	AGRI_FOOD	PL	UTIL_WASTE	5.244292055615222
DE	AGRI_FOOD	REU	AGRI_FOOD	7869.254844044614
DE	AGRI_FOOD	REU	BASIC_METALS	11.65120540576754
DE	AGRI_FOOD	REU	CONSTRUCTION	44.32539351877921
DE	AGRI_FOOD	REU	EXTRACTIVE	5.724738796797946
DE	AGRI_FOOD	REU	INC_EE	0.10404855170762163
DE	AGRI_FOOD	REU	METAL_COMPONENTS	11.895763261084033
DE	AGRI_FOOD	REU	NEW_ELMA	8.509639880989305
DE	AGRI_FOOD	REU	NEW_OFMA	0.9549296209827526
DE	AGRI_FOOD	REU	NEW_RATV	17.107146629064566
DE	AGRI_FOOD	REU	OTHER_MANUFACTURING	900.0417336263598
DE	AGRI_FOOD	REU	OTHER_SERVICES	2625.541081881766
DE	AGRI_FOOD	REU	PUBLIC_SOCIAL	427.09626261962035
DE	AGRI_FOOD	REU	REC_EE	0.024042459258957063
DE	AGRI_FOOD	REU	REF_ELMA	2.424662817144883
DE	AGRI_FOOD	REU	REF_OFMA	0.38151100224762863
DE	AGRI_FOOD	REU	REF_RATV	6.905168794444978
DE	AGRI_FOOD	REU	REP_ELMA	0.0017413201268161945
DE	AGRI_FOOD	REU	REP_OFMA	0.0001398424700139916
DE	AGRI_FOOD	REU	REP_RATV	0.005587782228855916
DE	AGRI_FOOD	REU	REU_ELMA	0.3708969262052489
DE	AGRI_FOOD	REU	REU_OFMA	0.03179623731721939
DE	AGRI_FOOD	REU	REU_RATV	0.7090942102587695
DE	AGRI_FOOD	REU	TRADE	262.9495084980302
DE	AGRI_FOOD	REU	TRANSPORT	69.38531629297756
DE	AGRI_FOOD	REU	UTIL_WASTE	80.72030120528133
DE	AGRI_FOOD	ROW	AGRI_FOOD	2728.2184649226956
DE	AGRI_FOOD	ROW	BASIC_METALS	19.75682579217878
DE	AGRI_FOOD	ROW	CONSTRUCTION	52.798316651779565
DE	AGRI_FOOD	ROW	EXTRACTIVE	15.046309193842506
DE	AGRI_FOOD	ROW	INC_EE	0.013789239139889909
DE	AGRI_FOOD	ROW	METAL_COMPONENTS	8.869576225602431
DE	AGRI_FOOD	ROW	NEW_ELMA	9.287059824591402
DE	AGRI_FOOD	ROW	NEW_OFMA	4.261790620194711
DE	AGRI_FOOD	ROW	NEW_RATV	15.369406176475708
DE	AGRI_FOOD	ROW	OTHER_MANUFACTURING	523.3467624072655
DE	AGRI_FOOD	ROW	OTHER_SERVICES	912.2264303713092
DE	AGRI_FOOD	ROW	PUBLIC_SOCIAL	264.96743650312345
DE	AGRI_FOOD	ROW	REF_ELMA	1.251790512575741
DE	AGRI_FOOD	ROW	REF_OFMA	0.4357759454975091
DE	AGRI_FOOD	ROW	REF_RATV	1.589309549042264
DE	AGRI_FOOD	ROW	REP_ELMA	0.0038332020611388466
DE	AGRI_FOOD	ROW	REP_OFMA	0.0023458445919467387
DE	AGRI_FOOD	ROW	REP_RATV	0.008973199040277241
DE	AGRI_FOOD	ROW	REU_ELMA	0.26524861914447684
DE	AGRI_FOOD	ROW	REU_OFMA	0.10556149284106855
DE	AGRI_FOOD	ROW	REU_RATV	0.40045419211287214
DE	AGRI_FOOD	ROW	TRADE	130.1841946010693
DE	AGRI_FOOD	ROW	TRANSPORT	37.65450961020291
DE	AGRI_FOOD	ROW	UTIL_WASTE	16.57087689841743
DE	AGRI_FOOD	SK	AGRI_FOOD	72.66888858151601
DE	AGRI_FOOD	SK	BASIC_METALS	0.10626615641713469
DE	AGRI_FOOD	SK	CONSTRUCTION	0.4320397163399836
DE	AGRI_FOOD	SK	EXTRACTIVE	0.022962479437717745
DE	AGRI_FOOD	SK	METAL_COMPONENTS	0.4415093077743294
DE	AGRI_FOOD	SK	NEW_ELMA	0.303395015833535
DE	AGRI_FOOD	SK	NEW_RATV	0.2106317512703767
DE	AGRI_FOOD	SK	OTHER_MANUFACTURING	14.72451708799286
DE	AGRI_FOOD	SK	OTHER_SERVICES	17.884197273766837
DE	AGRI_FOOD	SK	PUBLIC_SOCIAL	4.185820955467278
DE	AGRI_FOOD	SK	REF_ELMA	0.15734528812090837
DE	AGRI_FOOD	SK	REF_RATV	0.2565649743361833
DE	AGRI_FOOD	SK	REU_ELMA	0.053986343685042605
DE	AGRI_FOOD	SK	REU_RATV	0.08460591827577472
DE	AGRI_FOOD	SK	TRADE	4.734227854922308
DE	AGRI_FOOD	SK	TRANSPORT	0.3094102435605651
DE	AGRI_FOOD	SK	UTIL_WASTE	0.4678197355629498
DE	BASIC_METALS	DE	AGRI_FOOD	192.27363606508226
DE	BASIC_METALS	DE	BASIC_METALS	14678.579115992006
DE	BASIC_METALS	DE	CONSTRUCTION	1598.8451150534204
DE	BASIC_METALS	DE	EXTRACTIVE	49.59971436733572
DE	BASIC_METALS	DE	INC_EE	0.0838322808935719
DE	BASIC_METALS	DE	METAL_COMPONENTS	7603.054095266574
DE	BASIC_METALS	DE	NEW_ELMA	1698.8763758562936
DE	BASIC_METALS	DE	NEW_OFMA	0.0007163265941707746
DE	BASIC_METALS	DE	NEW_RATV	592.5043199941672
DE	BASIC_METALS	DE	OTHER_MANUFACTURING	21018.925594973916
DE	BASIC_METALS	DE	OTHER_SERVICES	2007.4263028169305
DE	BASIC_METALS	DE	PUBLIC_SOCIAL	198.5767988816216
DE	BASIC_METALS	DE	REC_EE	0.22541606264064537
DE	BASIC_METALS	DE	REF_ELMA	51.81046732834723
DE	BASIC_METALS	DE	REF_RATV	37.51977416400299
DE	BASIC_METALS	DE	REP_ELMA	0.28285411839675034
DE	BASIC_METALS	DE	REP_RATV	0.7238544128528087
DE	BASIC_METALS	DE	REU_ELMA	2.0869803603508723
DE	BASIC_METALS	DE	REU_RATV	3.097154632183778
DE	BASIC_METALS	DE	TRADE	717.2832730125278
DE	BASIC_METALS	DE	TRANSPORT	250.13171930863956
DE	BASIC_METALS	DE	UTIL_WASTE	496.8409632121399
DE	BASIC_METALS	FR	AGRI_FOOD	15.948425317795884
DE	BASIC_METALS	FR	BASIC_METALS	650.551384486501
DE	BASIC_METALS	FR	CONSTRUCTION	437.3399400877323
DE	BASIC_METALS	FR	EXTRACTIVE	1.821717952027607
DE	BASIC_METALS	FR	INC_EE	0.32975272378201076
DE	BASIC_METALS	FR	METAL_COMPONENTS	726.5344930669092
DE	BASIC_METALS	FR	NEW_ELMA	135.53874805380153
DE	BASIC_METALS	FR	NEW_RATV	57.491116830540385
DE	BASIC_METALS	FR	OTHER_MANUFACTURING	823.3158254400319
DE	BASIC_METALS	FR	OTHER_SERVICES	337.5573842682538
DE	BASIC_METALS	FR	PUBLIC_SOCIAL	4.745189314686735
DE	BASIC_METALS	FR	REC_EE	0.3974556091507306
DE	BASIC_METALS	FR	REF_ELMA	0.6283401490316991
DE	BASIC_METALS	FR	REF_RATV	1.2545783430910824
DE	BASIC_METALS	FR	REP_ELMA	0.056756966392049524
DE	BASIC_METALS	FR	REP_RATV	0.058295593620172205
DE	BASIC_METALS	FR	REU_ELMA	0.0484007018917948
DE	BASIC_METALS	FR	REU_RATV	0.04430476796318138
DE	BASIC_METALS	FR	TRADE	23.647072976616204
DE	BASIC_METALS	FR	TRANSPORT	8.94189969103597
DE	BASIC_METALS	FR	UTIL_WASTE	118.57833618353592
DE	BASIC_METALS	IT	AGRI_FOOD	34.68839111505456
DE	BASIC_METALS	IT	BASIC_METALS	1601.2459195863373
DE	BASIC_METALS	IT	CONSTRUCTION	19.405461448949445
DE	BASIC_METALS	IT	EXTRACTIVE	4.499791140535816
DE	BASIC_METALS	IT	INC_EE	0.020602696802740607
DE	BASIC_METALS	IT	METAL_COMPONENTS	452.4834683833402
DE	BASIC_METALS	IT	NEW_ELMA	172.63006331505542
DE	BASIC_METALS	IT	NEW_OFMA	5.677487674788024
DE	BASIC_METALS	IT	NEW_RATV	19.78351011391061
DE	BASIC_METALS	IT	OTHER_MANUFACTURING	1163.4403306067506
DE	BASIC_METALS	IT	OTHER_SERVICES	18.731230064714303
DE	BASIC_METALS	IT	PUBLIC_SOCIAL	2.2275122063626585
DE	BASIC_METALS	IT	REC_EE	0.0580718213199317
DE	BASIC_METALS	IT	REF_ELMA	0.06080605749556926
DE	BASIC_METALS	IT	REF_OFMA	0.003227621634111258
DE	BASIC_METALS	IT	REF_RATV	0.013411504416910566
DE	BASIC_METALS	IT	REP_ELMA	4.64076366867845e-5
DE	BASIC_METALS	IT	REP_RATV	2.6741404477424255e-5
DE	BASIC_METALS	IT	REU_ELMA	0.00648762285539376
DE	BASIC_METALS	IT	REU_OFMA	0.0006270681016475779
DE	BASIC_METALS	IT	REU_RATV	0.0024376384648235076
DE	BASIC_METALS	IT	TRADE	2.553758970013209
DE	BASIC_METALS	IT	TRANSPORT	5.925112146412028
DE	BASIC_METALS	IT	UTIL_WASTE	7.272298623668454
DE	BASIC_METALS	PL	AGRI_FOOD	27.368690327922447
DE	BASIC_METALS	PL	BASIC_METALS	498.21089158524813
DE	BASIC_METALS	PL	CONSTRUCTION	143.93848261328193
DE	BASIC_METALS	PL	EXTRACTIVE	9.835061741210245
DE	BASIC_METALS	PL	INC_EE	0.3309492592836933
DE	BASIC_METALS	PL	METAL_COMPONENTS	807.3782589293269
DE	BASIC_METALS	PL	NEW_ELMA	201.40167563945164
DE	BASIC_METALS	PL	NEW_OFMA	0.5590877395780813
DE	BASIC_METALS	PL	NEW_RATV	21.6252744407781
DE	BASIC_METALS	PL	OTHER_MANUFACTURING	724.8230884392781
DE	BASIC_METALS	PL	OTHER_SERVICES	59.97350259749931
DE	BASIC_METALS	PL	PUBLIC_SOCIAL	6.045934194416601
DE	BASIC_METALS	PL	REC_EE	0.19381841927249216
DE	BASIC_METALS	PL	REF_ELMA	1.4394527322387065
DE	BASIC_METALS	PL	REF_OFMA	0.007673818483345011
DE	BASIC_METALS	PL	REF_RATV	0.6971843728374552
DE	BASIC_METALS	PL	REP_ELMA	0.0008899096385403221
DE	BASIC_METALS	PL	REU_ELMA	0.11177108235256379
DE	BASIC_METALS	PL	REU_OFMA	9.066250137682642e-6
DE	BASIC_METALS	PL	REU_RATV	0.06302688887730275
DE	BASIC_METALS	PL	TRADE	34.34906159934999
DE	BASIC_METALS	PL	TRANSPORT	21.709878626073827
DE	BASIC_METALS	PL	UTIL_WASTE	93.21274836631187
DE	BASIC_METALS	REU	AGRI_FOOD	73.07875854965745
DE	BASIC_METALS	REU	BASIC_METALS	4503.8142745209725
DE	BASIC_METALS	REU	CONSTRUCTION	1832.2104846747864
DE	BASIC_METALS	REU	EXTRACTIVE	50.824785235744514
DE	BASIC_METALS	REU	INC_EE	0.21649028811334314
DE	BASIC_METALS	REU	METAL_COMPONENTS	3878.8490013399273
DE	BASIC_METALS	REU	NEW_ELMA	936.8552748969655
DE	BASIC_METALS	REU	NEW_OFMA	14.82390229718793
DE	BASIC_METALS	REU	NEW_RATV	264.2002161440342
DE	BASIC_METALS	REU	OTHER_MANUFACTURING	5340.756268447654
DE	BASIC_METALS	REU	OTHER_SERVICES	303.66657230376603
DE	BASIC_METALS	REU	PUBLIC_SOCIAL	51.495966635633444
DE	BASIC_METALS	REU	REC_EE	0.057545222538649674
DE	BASIC_METALS	REU	REF_ELMA	3.0252279896503933
DE	BASIC_METALS	REU	REF_OFMA	0.2843357895107544
