value_added_region	value_added_code	column_region	column_sector	value_meur
FR	B2A3G	FR	CONSTRUCTION	36698.783
FR	B2A3G	FR	EXTRACTIVE	911.646
FR	B2A3G	FR	INC_EE	14.373222276384332
FR	B2A3G	FR	METAL_COMPONENTS	6324.411
FR	B2A3G	FR	NEW_ELMA	1416.7880999999998
FR	B2A3G	FR	NEW_OFMA	0.12561454737663133
FR	B2A3G	FR	NEW_RATV	2276.8182854526235
FR	B2A3G	FR	OTHER_MANUFACTURING	49881.01500000001
FR	B2A3G	FR	OTHER_SERVICES	403176.503113923
FR	B2A3G	FR	PUBLIC_SOCIAL	102909.09000000001
FR	B2A3G	FR	REC_EE	17.233572502363515
FR	B2A3G	FR	REF_ELMA	331.5328154983085
FR	B2A3G	FR	REF_OFMA	0.01914990028603474
FR	B2A3G	FR	REF_RATV	347.1002686106847
FR	B2A3G	FR	REP_ELMA	4.977459879548334
FR	B2A3G	FR	REP_OFMA	0.00028084226768598547
FR	B2A3G	FR	REP_RATV	5.090388205422041
FR	B2A3G	FR	REU_ELMA	115.29474329794155
FR	B2A3G	FR	REU_OFMA	0.0060180897275044715
FR	B2A3G	FR	REU_RATV	109.08049283490746
FR	B2A3G	FR	TRADE	68397.3152689179
FR	B2A3G	FR	TRANSPORT	25559.106
FR	B2A3G	FR	UTIL_WASTE	26311.289205221252
FR	D1	FR	AGRI_FOOD	33406.114
FR	D1	FR	BASIC_METALS	3973.67
FR	D1	FR	CONSTRUCTION	69954.098
FR	D1	FR	EXTRACTIVE	1051.725
FR	D1	FR	INC_EE	17.398780652219017
FR	D1	FR	METAL_COMPONENTS	14571.478
FR	D1	FR	NEW_ELMA	3587.9123
FR	D1	FR	NEW_OFMA	0.24865758521072023
FR	D1	FR	NEW_RATV	4507.026842414789
FR	D1	FR	OTHER_MANUFACTURING	68724.58720000001
FR	D1	FR	OTHER_SERVICES	418984.38189922547
FR	D1	FR	PUBLIC_SOCIAL	332484.652
FR	D1	FR	REC_EE	20.861233622984315
FR	D1	FR	REF_ELMA	664.7220203915814
FR	D1	FR	REF_OFMA	0.03973281723646995
FR	D1	FR	REF_RATV	720.1745873055742
FR	D1	FR	REP_ELMA	13.657097955404337
FR	D1	FR	REP_OFMA	0.000770571828326506
FR	D1	FR	REP_RATV	13.9669494149277
FR	D1	FR	REU_ELMA	160.36092915172958
FR	D1	FR	REU_OFMA	0.0085636739496512
FR	D1	FR	REU_RATV	155.2203136214734
FR	D1	FR	TRADE	129104.06213587079
FR	D1	FR	TRANSPORT	63275.198
FR	D1	FR	UTIL_WASTE	19601.286985724797
FR	D21X31	FR	AGRI_FOOD	2887.871
FR	D21X31	FR	BASIC_METALS	232.799
FR	D21X31	FR	CONSTRUCTION	2026.808
FR	D21X31	FR	EXTRACTIVE	78.797
FR	D21X31	FR	INC_EE	1.876771102418822
FR	D21X31	FR	METAL_COMPONENTS	199.976
FR	D21X31	FR	NEW_ELMA	67.6634
FR	D21X31	FR	NEW_OFMA	0.004251724122825621
FR	D21X31	FR	NEW_RATV	77.06434827587718
FR	D21X31	FR	OTHER_MANUFACTURING	5622.844
FR	D21X31	FR	OTHER_SERVICES	30927.33691983455
FR	D21X31	FR	PUBLIC_SOCIAL	18080.244
FR	D21X31	FR	REC_EE	2.250258866240233
FR	D21X31	FR	REF_ELMA	22.993338508965213
FR	D21X31	FR	REF_OFMA	0.00131352293421121
FR	D21X31	FR	REF_RATV	23.80817427146047
FR	D21X31	FR	REP_ELMA	0.1741003542763195
FR	D21X31	FR	REP_OFMA	9.823231022071411e-6
FR	D21X31	FR	REP_RATV	0.17805033318488442
FR	D21X31	FR	REU_ELMA	3.304808874190214
FR	D21X31	FR	REU_OFMA	0.0001717182110574329
FR	D21X31	FR	REU_RATV	3.1124672344559223
FR	D21X31	FR	TRADE	3175.0546455245467
FR	D21X31	FR	TRANSPORT	6072.393999999999
FR	D21X31	FR	UTIL_WASTE	2976.7999700313408
FR	D29X39	FR	AGRI_FOOD	-6008.245999999999
FR	D29X39	FR	BASIC_METALS	253.766
FR	D29X39	FR	CONSTRUCTION	1545.295
FR	D29X39	FR	EXTRACTIVE	79.241
FR	D29X39	FR	INC_EE	-0.15238950367620813
FR	D29X39	FR	METAL_COMPONENTS	580.805
FR	D29X39	FR	NEW_ELMA	171.40480000000002
FR	D29X39	FR	NEW_OFMA	0.006781294916277334
FR	D29X39	FR	NEW_RATV	122.91391870508372
FR	D29X39	FR	OTHER_MANUFACTURING	4580.5554999999995
FR	D29X39	FR	OTHER_SERVICES	42581.84821312255
FR	D29X39	FR	PUBLIC_SOCIAL	8471.518999999998
FR	D29X39	FR	REC_EE	-0.18271585241662067
FR	D29X39	FR	REF_ELMA	13.770424128107763
FR	D29X39	FR	REF_OFMA	0.0008717791649366258
FR	D29X39	FR	REF_RATV	15.801376393556032
FR	D29X39	FR	REP_ELMA	0.6210329172137418
FR	D29X39	FR	REP_OFMA	3.504042162039017e-5
FR	D29X39	FR	REP_RATV	0.6351228766208632
FR	D29X39	FR	REU_ELMA	5.266409358964342
FR	D29X39	FR	REU_OFMA	0.0002795444678091459
FR	D29X39	FR	REU_RATV	5.066865018401455
FR	D29X39	FR	TRADE	3214.156369820528
FR	D29X39	FR	TRANSPORT	104.58800000000011
FR	D29X39	FR	UTIL_WASTE	-4946.396894643908
IT	B2A3G	IT	AGRI_FOOD	42148.256
IT	B2A3G	IT	BASIC_METALS	2886.309
IT	B2A3G	IT	CONSTRUCTION	33309.886
IT	B2A3G	IT	EXTRACTIVE	2231.816
IT	B2A3G	IT	INC_EE	19.18987344334011
IT	B2A3G	IT	METAL_COMPONENTS	13258.153
IT	B2A3G	IT	NEW_ELMA	3170.594
IT	B2A3G	IT	NEW_OFMA	516.2568351174127
IT	B2A3G	IT	NEW_RATV	1797.6029648825875
IT	B2A3G	IT	OTHER_MANUFACTURING	72449.14120000001
IT	B2A3G	IT	OTHER_SERVICES	416460.2048343847
IT	B2A3G	IT	PUBLIC_SOCIAL	68145.06499999999
IT	B2A3G	IT	REC_EE	41.50652632730282
IT	B2A3G	IT	REF_ELMA	783.0829346821338
IT	B2A3G	IT	REF_OFMA	92.64451886164149
IT	B2A3G	IT	REF_RATV	322.58761619675533
IT	B2A3G	IT	REP_ELMA	9.316864364366378
IT	B2A3G	IT	REP_OFMA	2.3216736942950864
IT	B2A3G	IT	REP_RATV	8.08405280562646
IT	B2A3G	IT	REU_ELMA	292.3656725395847
IT	B2A3G	IT	REU_OFMA	35.80004251800386
IT	B2A3G	IT	REU_RATV	124.65551678100356
IT	B2A3G	IT	TRADE	101646.38927317192
IT	B2A3G	IT	TRANSPORT	39195.522
IT	B2A3G	IT	UTIL_WASTE	28648.981600229356
IT	D1	IT	AGRI_FOOD	22304.591
IT	D1	IT	BASIC_METALS	5421.732
IT	D1	IT	CONSTRUCTION	30247.532
IT	D1	IT	EXTRACTIVE	1165.311
IT	D1	IT	INC_EE	29.494064122119315
IT	D1	IT	METAL_COMPONENTS	16955.203
IT	D1	IT	NEW_ELMA	4649.1501
IT	D1	IT	NEW_OFMA	735.8177272088047
IT	D1	IT	NEW_RATV	2562.112572791195
IT	D1	IT	OTHER_MANUFACTURING	88834.9166
IT	D1	IT	OTHER_SERVICES	185073.12229749205
