row_region	row_sector	column_region	column_sector	value_meur	technical_coefficient
DE	AGRI_FOOD	DE	AGRI_FOOD	52184.40450645511	0.21974878763989486
DE	AGRI_FOOD	DE	BASIC_METALS	76.03510051668147	0.0008285398515175023
DE	AGRI_FOOD	DE	CONSTRUCTION	363.7210014985145	0.0012612953460549748
DE	AGRI_FOOD	DE	EXTRACTIVE	42.9026673083826	0.004010343922947724
DE	AGRI_FOOD	DE	INC_EE	0.0901500608558764	0.0011674751093696388
DE	AGRI_FOOD	DE	METAL_COMPONENTS	82.99714754531918	0.0006359642280456008
DE	AGRI_FOOD	DE	NEW_ELMA	63.65620966893893	0.0008730050341205238
DE	AGRI_FOOD	DE	NEW_OFMA	0.0019314589876401438	0.00081361161496687
DE	AGRI_FOOD	DE	NEW_RATV	64.14470062806966	0.0010407588671427779
DE	AGRI_FOOD	DE	OTHER_MANUFACTURING	4638.542508516316	0.003680451700188569
DE	AGRI_FOOD	DE	OTHER_SERVICES	12179.807315963413	0.0066993940524485845
DE	AGRI_FOOD	DE	PUBLIC_SOCIAL	9633.281769880998	0.012396370850632795
DE	AGRI_FOOD	DE	REC_EE	0.24273264135070508	0.0011719870170076917
DE	AGRI_FOOD	DE	REF_ELMA	5.819397915603201	0.0006410207061796785
DE	AGRI_FOOD	DE	REF_RATV	5.472407262046502	0.0006186416521267022
DE	AGRI_FOOD	DE	REP_ELMA	0.027205085896111255	0.0006534161957149349
DE	AGRI_FOOD	DE	REP_RATV	0.06854932940491104	0.000663352019749698
DE	AGRI_FOOD	DE	REU_ELMA	2.510456093710011	0.0007716313674384141
DE	AGRI_FOOD	DE	REU_RATV	3.3261162331882517	0.0007949593830585629
DE	AGRI_FOOD	DE	TRADE	327.43294864930067	0.0006793711098762021
DE	AGRI_FOOD	DE	TRANSPORT	683.5079786302242	0.0020268242615588466
DE	AGRI_FOOD	DE	UTIL_WASTE	227.71196166429294	0.001244751602915741
DE	AGRI_FOOD	FR	AGRI_FOOD	680.2130000969773	0.0029162700927982854
DE	AGRI_FOOD	FR	BASIC_METALS	3.0861954132971032	0.00012551683605745522
DE	AGRI_FOOD	FR	CONSTRUCTION	24.009986033513172	8.281684371239453e-5
DE	AGRI_FOOD	FR	EXTRACTIVE	0.8413523552490179	0.00016641988196238188
DE	AGRI_FOOD	FR	INC_EE	0.003375893291813167	3.986343422550022e-5
DE	AGRI_FOOD	FR	METAL_COMPONENTS	4.906840166430779	9.4870598368002e-5
DE	AGRI_FOOD	FR	NEW_ELMA	1.9574190368359263	0.00012952729263433522
DE	AGRI_FOOD	FR	NEW_RATV	1.634429858157772	9.913806627249538e-5
DE	AGRI_FOOD	FR	OTHER_MANUFACTURING	122.72764355170919	0.00027630901868229565
DE	AGRI_FOOD	FR	OTHER_SERVICES	499.0001415145199	0.0003294507049582995
DE	AGRI_FOOD	FR	PUBLIC_SOCIAL	117.52975531508882	0.00019773604412559896
DE	AGRI_FOOD	FR	REC_EE	0.004074579144404535	4.0128006383567116e-5
DE	AGRI_FOOD	FR	REF_ELMA	0.30064615859420674	0.00012792941839526704
DE	AGRI_FOOD	FR	REF_RATV	0.32113160238678395	0.00012739329309184515
DE	AGRI_FOOD	FR	REP_ELMA	0.0022601345076931484	5.861496687396325e-5
DE	AGRI_FOOD	FR	REP_RATV	0.002313963494814583	5.867966220467748e-5
DE	AGRI_FOOD	FR	REU_ELMA	0.053715076124935784	0.00011226472015878965
DE	AGRI_FOOD	FR	REU_RATV	0.05046473060383579	0.00011043872350893443
DE	AGRI_FOOD	FR	TRADE	48.21072140919102	0.0001246039281600251
DE	AGRI_FOOD	FR	TRANSPORT	14.30071909242237	7.191458732869534e-5
DE	AGRI_FOOD	FR	UTIL_WASTE	7.748299881404774	5.727827428661757e-5
DE	AGRI_FOOD	IT	AGRI_FOOD	2117.801472051004	0.011045052727552462
DE	AGRI_FOOD	IT	BASIC_METALS	2.3710333696586106	4.6839761606523354e-5
DE	AGRI_FOOD	IT	CONSTRUCTION	2.2720122539403222	1.2347866579457736e-5
DE	AGRI_FOOD	IT	EXTRACTIVE	0.7264331743486148	9.324484219359959e-5
DE	AGRI_FOOD	IT	INC_EE	0.0014264252588376972	1.1089472709982213e-5
DE	AGRI_FOOD	IT	METAL_COMPONENTS	1.7018204300195108	2.0934018360696244e-5
DE	AGRI_FOOD	IT	NEW_ELMA	1.3475329247582026	4.8678680120556855e-5
DE	AGRI_FOOD	IT	NEW_OFMA	0.3886798109484441	0.00011459545082731673
DE	AGRI_FOOD	IT	NEW_RATV	1.368383925910053	0.0001158658354882471
DE	AGRI_FOOD	IT	OTHER_MANUFACTURING	343.28057578419185	0.0005936772204447596
DE	AGRI_FOOD	IT	OTHER_SERVICES	38.755864298053716	3.818531651062394e-5
DE	AGRI_FOOD	IT	PUBLIC_SOCIAL	2.662870442224425	6.935960500745767e-6
DE	AGRI_FOOD	IT	REC_EE	0.003266913182753891	1.1742354592686841e-5
DE	AGRI_FOOD	IT	REF_ELMA	0.5651962706235938	0.0002054717651533172
DE	AGRI_FOOD	IT	REF_OFMA	0.06071087173599517	0.00018933340333679143
DE	AGRI_FOOD	IT	REF_RATV	0.23294227762880654	0.0002086320998432261
DE	AGRI_FOOD	IT	REU_ELMA	0.012128662557548752	1.5571881750440102e-5
DE	AGRI_FOOD	IT	REU_OFMA	0.0012039035255106446	1.2516483211225336e-5
DE	AGRI_FOOD	IT	REU_RATV	0.00461278133457934	1.3772904671829668e-5
DE	AGRI_FOOD	IT	TRADE	37.738997718074735	0.00011355888992361482
DE	AGRI_FOOD	IT	TRANSPORT	17.11008500448617	9.296812385273732e-5
DE	AGRI_FOOD	IT	UTIL_WASTE	21.661974668372544	0.00019432320505758866
DE	AGRI_FOOD	PL	AGRI_FOOD	907.3407027382518	0.010818878724119862
DE	AGRI_FOOD	PL	BASIC_METALS	0.41225532794416886	3.9656785700017045e-5
DE	AGRI_FOOD	PL	CONSTRUCTION	5.413492176068026	6.595522290056403e-5
DE	AGRI_FOOD	PL	EXTRACTIVE	0.5480061921251302	4.9585481112183466e-5
DE	AGRI_FOOD	PL	INC_EE	0.0030538121177759478	0.00010528436263681972
DE	AGRI_FOOD	PL	METAL_COMPONENTS	0.945132563293383	3.829575938585065e-5
DE	AGRI_FOOD	PL	NEW_ELMA	0.9875277495757885	0.00010825537315524471
DE	AGRI_FOOD	PL	NEW_OFMA	0.0080781437828802	5.038334725625455e-5
DE	AGRI_FOOD	PL	NEW_RATV	0.3456619667093828	5.66592429627689e-5
DE	AGRI_FOOD	PL	OTHER_MANUFACTURING	63.77481719864393	0.00039279124600583634
DE	AGRI_FOOD	PL	OTHER_SERVICES	95.10386015810283	0.0005104196001539733
DE	AGRI_FOOD	PL	PUBLIC_SOCIAL	21.95236326349634	0.0002783550990159265
DE	AGRI_FOOD	PL	REC_EE	0.0017666519862269657	0.00010123946659616628
DE	AGRI_FOOD	PL	REF_ELMA	0.4493787082963105	0.00042213278166392237
DE	AGRI_FOOD	PL	REF_OFMA	0.004668033567341978	0.0001533624660439516
DE	AGRI_FOOD	PL	REF_RATV	0.5946268800087664	0.0005134207106284441
DE	AGRI_FOOD	PL	REP_ELMA	0.00033482403756782434	2.153377167851092e-5
DE	AGRI_FOOD	PL	REU_ELMA	0.21699289651933634	0.0006253878654798778
DE	AGRI_FOOD	PL	REU_OFMA	9.16014960196034e-6	1.389207997458731e-6
DE	AGRI_FOOD	PL	REU_RATV	0.1655681889429859	0.0006599109573533062
DE	AGRI_FOOD	PL	TRADE	58.11768417477388	0.0005629443577886939
DE	AGRI_FOOD	PL	TRANSPORT	4.174707018628293	6.86211881666068e-5
DE	AGRI_FOOD	PL	UTIL_WASTE	5.244292055615222	0.00015573192359844587
DE	AGRI_FOOD	REU	AGRI_FOOD	7869.254844044614	0.006408216570240218
DE	AGRI_FOOD	REU	BASIC_METALS	11.65120540576754	4.481459110348061e-5
DE	AGRI_FOOD	REU	CONSTRUCTION	44.32539351877921	3.097254611092975e-5
DE	AGRI_FOOD	REU	EXTRACTIVE	5.724738796797946	1.8635834992181535e-5
DE	AGRI_FOOD	REU	INC_EE	0.10404855170762163	0.000282724012218546
DE	AGRI_FOOD	REU	METAL_COMPONENTS	11.895763261084033	4.4234317401198034e-5
DE	AGRI_FOOD	REU	NEW_ELMA	8.509639880989305	8.080785743392613e-5
DE	AGRI_FOOD	REU	NEW_OFMA	0.9549296209827526	9.606651825064761e-5
DE	AGRI_FOOD	REU	NEW_RATV	17.107146629064566	9.659549918713819e-5
DE	AGRI_FOOD	REU	OTHER_MANUFACTURING	900.0417336263598	0.00034701562712436166
DE	AGRI_FOOD	REU	OTHER_SERVICES	2625.541081881766	0.00042980356115772394
DE	AGRI_FOOD	REU	PUBLIC_SOCIAL	427.09626261962035	0.00017438070982304195
DE	AGRI_FOOD	REU	REC_EE	0.024042459258957063	0.00021943966580706723
DE	AGRI_FOOD	REU	REF_ELMA	2.424662817144883	0.00016437926280411192
DE	AGRI_FOOD	REU	REF_OFMA	0.38151100224762863	0.00016871595308120524
DE	AGRI_FOOD	REU	REF_RATV	6.905168794444978	0.00017150990276095806
DE	AGRI_FOOD	REU	REP_ELMA	0.0017413201268161945	2.1398126131695845e-5
DE	AGRI_FOOD	REU	REP_OFMA	0.0001398424700139916	1.0065665476901208e-5
DE	AGRI_FOOD	REU	REP_RATV	0.005587782228855916	2.25896081555511e-5
DE	AGRI_FOOD	REU	REU_ELMA	0.3708969262052489	8.754880049676589e-5
DE	AGRI_FOOD	REU	REU_OFMA	0.03179623731721939	5.939314286781001e-5
DE	AGRI_FOOD	REU	REU_RATV	0.7090942102587695	7.439270245671529e-5
DE	AGRI_FOOD	REU	TRADE	262.9495084980302	0.0001351606031117353
DE	AGRI_FOOD	REU	TRANSPORT	69.38531629297756	5.880122587940078e-5
DE	AGRI_FOOD	REU	UTIL_WASTE	80.72030120528133	0.00010553982924662866
DE	AGRI_FOOD	ROW	AGRI_FOOD	2728.2184649226956	0.00029749331168451334
DE	AGRI_FOOD	ROW	BASIC_METALS	19.75682579217878	6.956482206897232e-6
DE	AGRI_FOOD	ROW	CONSTRUCTION	52.798316651779565	7.790548214919222e-6
DE	AGRI_FOOD	ROW	EXTRACTIVE	15.046309193842506	4.123485792355497e-6
DE	AGRI_FOOD	ROW	INC_EE	0.013789239139889909	7.94553551296625e-6
DE	AGRI_FOOD	ROW	METAL_COMPONENTS	8.869576225602431	6.576525982006239e-6
DE	AGRI_FOOD	ROW	NEW_ELMA	9.287059824591402	9.36172724238803e-6
DE	AGRI_FOOD	ROW	NEW_OFMA	4.261790620194711	1.0471278714913238e-5
DE	AGRI_FOOD	ROW	NEW_RATV	15.369406176475708	1.0480049681662579e-5
DE	AGRI_FOOD	ROW	OTHER_MANUFACTURING	523.3467624072655	2.7036657399822703e-5
DE	AGRI_FOOD	ROW	OTHER_SERVICES	912.2264303713092	3.530451614515089e-5
DE	AGRI_FOOD	ROW	PUBLIC_SOCIAL	264.96743650312345	2.217474438039546e-5
DE	AGRI_FOOD	ROW	REF_ELMA	1.251790512575741	1.7512257953693793e-5
DE	AGRI_FOOD	ROW	REF_OFMA	0.4357759454975091	1.733344315867095e-5
DE	AGRI_FOOD	ROW	REF_RATV	1.589309549042264	1.7517753308076862e-5
DE	AGRI_FOOD	ROW	REP_ELMA	0.0038332020611388466	5.20809268554907e-6
DE	AGRI_FOOD	ROW	REP_OFMA	0.0023458445919467387	5.101632034160466e-6
DE	AGRI_FOOD	ROW	REP_RATV	0.008973199040277241	5.407611977765367e-6
DE	AGRI_FOOD	ROW	REU_ELMA	0.26524861914447684	1.3735256817493927e-5
DE	AGRI_FOOD	ROW	REU_OFMA	0.10556149284106855	1.1429484647991539e-5
DE	AGRI_FOOD	ROW	REU_RATV	0.40045419211287214	1.2014959086119738e-5
DE	AGRI_FOOD	ROW	TRADE	130.1841946010693	1.5762329835290647e-5
DE	AGRI_FOOD	ROW	TRANSPORT	37.65450961020291	8.93041345376164e-6
DE	AGRI_FOOD	ROW	UTIL_WASTE	16.57087689841743	6.153282006930925e-6
DE	AGRI_FOOD	SK	AGRI_FOOD	72.66888858151601	0.009951332431010072
DE	AGRI_FOOD	SK	BASIC_METALS	0.10626615641713469	2.780692249606568e-5
