row_region	row_sector	final_demand_region	final_demand_code	value_meur
DE	EXTRACTIVE	IT	P5M	0.053106340284337965
DE	EXTRACTIVE	PL	P3_S13	0.099799908634964
DE	EXTRACTIVE	PL	P3_S14	5.4152713548727895
DE	EXTRACTIVE	PL	P3_S15	0.0019103846837700928
DE	EXTRACTIVE	PL	P51G	2.2540906991626066
DE	EXTRACTIVE	PL	P5M	-18.66723754603035
DE	EXTRACTIVE	REU	P3_S13	2.0158045583234876
DE	EXTRACTIVE	REU	P3_S14	54.956547076392376
DE	EXTRACTIVE	REU	P3_S15	0.004238336967914465
DE	EXTRACTIVE	REU	P51G	62.292750653912826
DE	EXTRACTIVE	REU	P5M	-48.73723982984141
DE	EXTRACTIVE	ROW	P3_S13	4.828995001280799
DE	EXTRACTIVE	ROW	P3_S14	46.58137230607407
DE	EXTRACTIVE	ROW	P3_S15	0.029832063886243612
DE	EXTRACTIVE	ROW	P51G	50.69974242056852
DE	EXTRACTIVE	ROW	P5M	2.930434215774415
DE	EXTRACTIVE	SK	P3_S13	0.10422167015860981
DE	EXTRACTIVE	SK	P3_S14	0.5303257622837405
DE	EXTRACTIVE	SK	P51G	0.7938272417937908
DE	EXTRACTIVE	SK	P5M	-0.08161238642396237
DE	INC_EE	DE	P3_S13	1.7630825052505825
DE	INC_EE	DE	P3_S14	19.058831449385934
DE	INC_EE	DE	P3_S15	0.01633859588822014
DE	INC_EE	DE	P51G	1.2330102638237008
DE	INC_EE	DE	P5M	4.5783088389594884e-5
DE	INC_EE	FR	P3_S13	0.00032101311602735297
DE	INC_EE	FR	P3_S14	0.10626782585583286
DE	INC_EE	FR	P51G	0.0036888880284932104
DE	INC_EE	FR	P5M	0.00041778835095832305
DE	INC_EE	IT	P3_S13	3.125255714718664e-5
DE	INC_EE	IT	P3_S14	0.003996580460958323
DE	INC_EE	IT	P51G	0.0018537340480578608
DE	INC_EE	IT	P5M	1.2863865985214463e-5
DE	INC_EE	PL	P3_S13	2.5292768974216823e-5
DE	INC_EE	PL	P3_S14	0.002293026282352933
DE	INC_EE	PL	P3_S15	1.6218647793555176e-6
DE	INC_EE	PL	P51G	0.0012222722405222212
DE	INC_EE	PL	P5M	0.0013611569931463229
DE	INC_EE	REU	P3_S13	0.002552464749654649
DE	INC_EE	REU	P3_S14	0.09890009400435879
DE	INC_EE	REU	P3_S15	1.4362333726155037e-5
DE	INC_EE	REU	P51G	0.024395486770083966
DE	INC_EE	REU	P5M	0.06660116715757967
DE	INC_EE	ROW	P3_S13	0.048140158558223296
DE	INC_EE	ROW	P3_S14	0.10228281110952284
DE	INC_EE	ROW	P3_S15	0.001564208822586843
DE	INC_EE	ROW	P51G	0.03363750253702504
DE	INC_EE	ROW	P5M	0.0061901974716559015
DE	INC_EE	SK	P3_S13	2.666167561891349e-5
DE	INC_EE	SK	P3_S14	0.0009736038437191866
DE	INC_EE	SK	P51G	0.0003614263838922671
DE	INC_EE	SK	P5M	0.00011684715432491193
DE	METAL_COMPONENTS	DE	P3_S13	153.22637997316818
DE	METAL_COMPONENTS	DE	P3_S14	7428.295502275979
DE	METAL_COMPONENTS	DE	P3_S15	49.90417792169067
DE	METAL_COMPONENTS	DE	P51G	14328.038730821467
DE	METAL_COMPONENTS	DE	P5M	1934.031326273204
DE	METAL_COMPONENTS	FR	P3_S13	6.351133554429869
DE	METAL_COMPONENTS	FR	P3_S14	281.0048066767522
DE	METAL_COMPONENTS	FR	P51G	119.04118447488727
DE	METAL_COMPONENTS	FR	P5M	25.422951430248805
DE	METAL_COMPONENTS	IT	P3_S13	0.8395727530594658
DE	METAL_COMPONENTS	IT	P3_S14	164.86657687637913
DE	METAL_COMPONENTS	IT	P51G	100.99003095002027
DE	METAL_COMPONENTS	IT	P5M	0.31186656286478914
DE	METAL_COMPONENTS	PL	P3_S13	0.6255358763599309
DE	METAL_COMPONENTS	PL	P3_S14	133.06391414921634
DE	METAL_COMPONENTS	PL	P3_S15	0.013061298649994361
DE	METAL_COMPONENTS	PL	P51G	192.86581902548926
DE	METAL_COMPONENTS	PL	P5M	66.03273169321638
DE	METAL_COMPONENTS	REU	P3_S13	13.833699147336395
DE	METAL_COMPONENTS	REU	P3_S14	1302.3140251929403
DE	METAL_COMPONENTS	REU	P3_S15	0.034685332022265855
DE	METAL_COMPONENTS	REU	P51G	1696.0368324205422
DE	METAL_COMPONENTS	REU	P5M	-18.450058926630657
DE	METAL_COMPONENTS	ROW	P3_S13	31.257421665520784
DE	METAL_COMPONENTS	ROW	P3_S14	1140.9856360497604
DE	METAL_COMPONENTS	ROW	P3_S15	0.16054428224335476
DE	METAL_COMPONENTS	ROW	P51G	1527.4455350215128
DE	METAL_COMPONENTS	ROW	P5M	183.34146622705498
DE	METAL_COMPONENTS	SK	P3_S13	0.6589406408092019
DE	METAL_COMPONENTS	SK	P3_S14	13.984640084101104
DE	METAL_COMPONENTS	SK	P51G	13.642331316252587
DE	METAL_COMPONENTS	SK	P5M	14.234405072789656
DE	NEW_ELMA	DE	P3_S13	209.80866136511713
