row_account_id	column_account_id	row_type	column_type	flow_kind	note	value
ACT_CONSTRUCTION	COM_REP_ELMA	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	0.9124565283064686
ACT_CONSTRUCTION	COM_REP_OFMA	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	0.15787370432975448
ACT_CONSTRUCTION	COM_REP_RATV	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	2.762937576882075
ACT_CONSTRUCTION	COM_REU_ELMA	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	37.961040502374814
ACT_CONSTRUCTION	COM_REU_OFMA	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	7.545510823667045
ACT_CONSTRUCTION	COM_REU_RATV	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	143.819207043741
ACT_CONSTRUCTION	COM_TRADE	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	8243.178155712454
ACT_CONSTRUCTION	COM_TRANSPORT	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	2327.05636768326
ACT_CONSTRUCTION	COM_UTIL_WASTE	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	1071.8280291113804
ACT_EXTRACTIVE	CAP	activity	factor	aggregated_closed_sam_flow	eu_submatrix	0.0013140576702426188
ACT_EXTRACTIVE	COM_AGRI_FOOD	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	191.75011405320362
ACT_EXTRACTIVE	COM_BASIC_METALS	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	4174.561423909255
ACT_EXTRACTIVE	COM_CONSTRUCTION	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	2976.8361009535
ACT_EXTRACTIVE	COM_EXTRACTIVE	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	304092.2936422192
ACT_EXTRACTIVE	COM_INC_EE	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	0.7531193578604445
ACT_EXTRACTIVE	COM_METAL_COMPONENTS	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	702.513026461531
ACT_EXTRACTIVE	COM_NEW_ELMA	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	2.0704854274266213
ACT_EXTRACTIVE	COM_NEW_OFMA	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	0.21672017763877727
ACT_EXTRACTIVE	COM_NEW_RATV	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	3.6824897857807843
ACT_EXTRACTIVE	COM_OTHER_MANUFACTURING	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	14649.125256096406
ACT_EXTRACTIVE	COM_OTHER_SERVICES	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	9673.017890167588
ACT_EXTRACTIVE	COM_PUBLIC_SOCIAL	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	66.12592548887044
ACT_EXTRACTIVE	COM_REC_EE	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	0.34781454820440877
ACT_EXTRACTIVE	COM_REF_ELMA	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	49.645374627195
ACT_EXTRACTIVE	COM_REF_OFMA	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	4.856892919904871
ACT_EXTRACTIVE	COM_REF_RATV	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	86.95075402619938
ACT_EXTRACTIVE	COM_REP_ELMA	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	0.013996453046014492
ACT_EXTRACTIVE	COM_REP_OFMA	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	0.015924477516564936
ACT_EXTRACTIVE	COM_REP_RATV	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	0.013344230477107632
ACT_EXTRACTIVE	COM_REU_ELMA	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	8.89327248541682
ACT_EXTRACTIVE	COM_REU_OFMA	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	3.5761662162102548
ACT_EXTRACTIVE	COM_REU_RATV	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	63.0002638596923
ACT_EXTRACTIVE	COM_TRADE	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	1976.336379889718
ACT_EXTRACTIVE	COM_TRANSPORT	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	2368.41144208451
ACT_EXTRACTIVE	COM_UTIL_WASTE	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	1035.7358967065786
ACT_INC_EE	CAP	activity	factor	aggregated_closed_sam_flow	eu_submatrix	0.00018384464023313285
ACT_INC_EE	COM_AGRI_FOOD	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	2.21489504032625
ACT_INC_EE	COM_BASIC_METALS	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	4.7268921687536904
ACT_INC_EE	COM_CONSTRUCTION	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	5.635474696737272
ACT_INC_EE	COM_EXTRACTIVE	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	0.8500534751510481
ACT_INC_EE	COM_INC_EE	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	449.1104375178854
ACT_INC_EE	COM_METAL_COMPONENTS	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	0.5084050112000055
ACT_INC_EE	COM_NEW_ELMA	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	0.14322655165943693
ACT_INC_EE	COM_NEW_OFMA	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	0.02799946105949809
ACT_INC_EE	COM_NEW_RATV	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	0.013232232817738257
ACT_INC_EE	COM_OTHER_MANUFACTURING	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	3.120541002453301
ACT_INC_EE	COM_OTHER_SERVICES	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	22.988340419688704
ACT_INC_EE	COM_PUBLIC_SOCIAL	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	0.40202485471100236
ACT_INC_EE	COM_REC_EE	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	175.13534816161072
ACT_INC_EE	COM_REF_ELMA	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	0.14321808575556588
ACT_INC_EE	COM_REF_OFMA	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	0.05061241309713377
ACT_INC_EE	COM_REF_RATV	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	0.208052283583951
ACT_INC_EE	COM_REP_ELMA	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	0.024594546865001295
ACT_INC_EE	COM_REP_OFMA	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	0.032318360947192815
ACT_INC_EE	COM_REP_RATV	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	0.025152742178823108
ACT_INC_EE	COM_REU_ELMA	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	0.0310078889777545
ACT_INC_EE	COM_REU_OFMA	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	0.04426613635638926
ACT_INC_EE	COM_REU_RATV	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	0.04509760841599189
ACT_INC_EE	COM_TRADE	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	8.633091155535622
ACT_INC_EE	COM_TRANSPORT	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	2.1991626116537675
ACT_INC_EE	COM_UTIL_WASTE	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	13.838409723817604
ACT_METAL_COMPONENTS	CAP	activity	factor	aggregated_closed_sam_flow	eu_submatrix	0.22050518417381682
ACT_METAL_COMPONENTS	COM_AGRI_FOOD	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	183.38356420013204
ACT_METAL_COMPONENTS	COM_BASIC_METALS	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	13084.855851811075
ACT_METAL_COMPONENTS	COM_CONSTRUCTION	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	2567.292435344983
ACT_METAL_COMPONENTS	COM_EXTRACTIVE	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	36.42300945063201
ACT_METAL_COMPONENTS	COM_INC_EE	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	1.214238887456852
ACT_METAL_COMPONENTS	COM_METAL_COMPONENTS	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	486209.97977600654
ACT_METAL_COMPONENTS	COM_NEW_ELMA	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	2534.5636581143085
ACT_METAL_COMPONENTS	COM_NEW_OFMA	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	49.50219208769929
ACT_METAL_COMPONENTS	COM_NEW_RATV	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	693.1853782318261
ACT_METAL_COMPONENTS	COM_OTHER_MANUFACTURING	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	29774.156393661335
