label,ACT_AGRI_FOOD,ACT_EXTRACTIVE,ACT_BASIC_METALS,ACT_METAL_COMPONENTS,ACT_NEW_ELMA,ACT_NEW_OFMA,ACT_NEW_RATV,ACT_REP_ELMA,ACT_REP_OFMA,ACT_REP_RATV,ACT_REF_ELMA,ACT_REF_OFMA,ACT_REF_RATV,ACT_REU_ELMA,ACT_REU_OFMA,ACT_REU_RATV,ACT_REC_EE,ACT_INC_EE,ACT_CONSTRUCTION,ACT_UTIL_WASTE,ACT_TRADE,ACT_TRANSPORT,ACT_OTHER_MANUFACTURING,ACT_OTHER_SERVICES,ACT_PUBLIC_SOCIAL,COM_AGRI_FOOD,COM_EXTRACTIVE,COM_BASIC_METALS,COM_METAL_COMPONENTS,COM_NEW_ELMA,COM_NEW_OFMA,COM_NEW_RATV,COM_REP_ELMA,COM_REP_OFMA,COM_REP_RATV,COM_REF_ELMA,COM_REF_OFMA,COM_REF_RATV,COM_REU_ELMA,COM_REU_OFMA,COM_REU_RATV,COM_REC_EE,COM_INC_EE,COM_CONSTRUCTION,COM_UTIL_WASTE,COM_TRADE,COM_TRANSPORT,COM_OTHER_MANUFACTURING,COM_OTHER_SERVICES,COM_PUBLIC_SOCIAL,CAP,LAB,HH,GOV,INV,EXT
COM_REP_RATV,6.825043387197998,1.8439814027696442,3.223929358836802,2.0941963394556735,1.7327092911021045,0.09433523755274204,4.400720894670844,0.018565794222334606,0.0,0.0765535271484573,0.10676471265742284,0.0106669009049826,0.2959164126645543,0.11918710790973824,0.0,0.20552066078603903,0.0,0.0,5.302119523335411,5.652790032337357,24.842425569359886,13.639892006586132,37.800614556690455,90.57772830978216,54.875996082490474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.84692170971212,0.013338126444927398,11.499114900260109,21.717190147255067
COM_REF_ELMA,2069.063775930033,194.29520733746432,509.09589904398797,566.4464640631091,287.40805080968664,15.056143055577952,398.09342427241245,0.06466573234147704,0.0,0.20172630837617955,32.30739431378584,2.519493721784544,57.24128842361525,3.762939247551044,0.17269846929346758,6.446436097357086,0.337498706965292,0.27129712096587544,1679.7437319195694,749.3744039055387,2226.171049532571,871.2066773534708,5199.697760507221,3059.2409613455225,1242.703101101947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5981.630189751202,269.70141496856195,3083.845819494069,3993.3484450401334
COM_REF_OFMA,186.5774465030231,14.877789978771284,36.84822454204614,40.40808885131263,19.55012498652366,1.7370610053865172,30.75180656180928,0.0,0.0,0.012117279723518537,2.406121679784074,0.28213212343845734,5.387289814257812,0.20855832957215836,0.01227968094630112,0.3911965329532215,0.0009385245039903491,0.016201619071263596,142.20445005608323,57.52564982373376,208.61892040471417,59.9272802884628,404.19815358910716,267.0576760838471,96.4179089760524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,539.6941926973739,15.956300478736763,216.72329244456998,375.9010208244533
COM_REF_RATV,3925.2061647319124,294.0570891206609,811.1586945650447,929.8454837816707,470.94427926180157,32.0772563062307,742.4062668599022,0.14360900305234417,0.004224659868536165,0.4163778654690095,56.73258704000804,5.553438351780758,118.56804071504804,6.392655393342869,0.3314697189783743,11.06116175578903,0.3449601414441501,0.45740189005005916,3161.623740575597,1224.4212671200678,4264.312494307344,1239.424341778974,8923.692351695,5433.403971003053,2194.849160722938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10588.60392863896,439.9525962390188,4526.605639622227,8233.493753511628
COM_REU_ELMA,313.6815610753112,45.123819321077455,37.99582177081002,69.06996652393276,45.9074359830463,2.074133183163332,68.91429253386652,0.002596174186415466,0.0,0.04778567664627502,5.534718428598851,0.25007390826230047,7.046946670476044,5.592323474627989,0.14331077714647725,5.678369246133104,0.16323325417254644,0.08024046880345778,438.3012991538051,165.8378933569172,448.26849503422676,426.4856688415647,813.1746441195405,1299.1089448423888,404.4158787914622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5111.786276111364,174.13142020732542,178.10803300793896,370.5434889031741
COM_REU_OFMA,20.341178077900018,12.58169566044842,3.0244888966975454,4.998247928086401,2.3436821362400786,0.3364124847861022,5.814305000176635,0.0,0.0,0.0004521009317055855,0.3955030315975583,0.042789167346750805,0.8595032314379375,0.18588357082655632,0.030751815525915303,0.6717949347903872,0.0,0.005093169116282688,47.5655856434246,12.786105928481707,52.33180722614127,69.41211730370902,73.64876906285977,147.9512124406939,28.030525903725643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.61641303719983,4.370022378876673,14.071465266352057,62.605607579385186
COM_REU_RATV,497.4183664496943,220.51342397273422,65.84438596616266,109.03734890904296,69.4938980440985,5.863427099819788,158.1807640260045,0.031603692121905544,0.0,0.13430071966951504,8.831953352931077,0.853343734897822,18.112645056458334,5.679879317699897,0.6623507947077151,14.48434824465088,0.13665492718502575,0.19510160084324812,895.1933982629334,259.7509445320664,882.6246105399307,1210.7223499833228,1632.2074143114035,2801.699150044637,738.9340695769789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6970.938913514961,227.3088498921456,292.9278320646572,1119.601708694404
COM_REC_EE,32.45241051349767,3.203490011295959,70.27738182566313,20.026238172460076,2.3949606771581937,0.16645973162299413,1.2448919427457164,0.0,0.0,0.0,0.16653682571353182,0.0,0.15672569663873526,0.05774675914933195,0.0,0.07569800834350607,0.6550579335099382,0.34228518867687585,26.981163366097988,151.8898016512496,31.383264935182748,11.405449980041094,100.9100810442373,77.61691277725454,117.96913049036222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.86145188209017,39.9818953507041,-1.8974820218445878,21.07236394115704
COM_INC_EE,20.727158398381867,2.5096288436269716,83.6449639817624,16.882030875711934,1.4910920359651776,0.08625036663745476,0.9304605424202621,0.0,0.0,0.0,0.14475068494554133,0.009194265140066563,0.287218622230456,0.030019591950739284,0.0,0.06339205591611323,0.34150387474816574,0.30233417419651165,23.18279227776516,145.31179459732996,28.68769369639474,9.77055954094069,68.463005528765,80.92838542135357,83.45154144521418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.08327596545126,65.79378507101357,-6.109072183610808,26.10968742420458
COM_CONSTRUCTION,9685.787539824434,4157.4330783866635,3019.0090837347743,4188.489500496301,1138.8733079863314,28.933126258233937,812.3964707937272,1.123036329853171,0.09533115293331136,2.5799402439934207,228.82671107973144,21.428898127924924,427.31552395072174,83.55682275709091,4.322550504293915,121.2806297969489,18.452472963840574,15.336137571468244,420404.2864459636,32624.229615689776,24423.27107092725,20681.028646683848,23599.29817858089,186254.2124112043,66763.97663716215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50522.14526395249,5698.9411929742155,1.4250647235031065e6,11361.303868731487
COM_UTIL_WASTE,37119.988973693005,10099.5198665033,53595.892996233735,14322.725975794696,2449.7331636587146,134.8135113862268,2210.3651984372964,2.2894387741859203,0.2903505054886615,4.693300367819958,297.44589031991916,27.644160076310097,558.9301747308572,167.45445202566236,8.701500187335025,232.46416244086464,135.46161670347806,138.8528558660977,16690.257132435017,377881.09686876996,48088.359114369,25155.909125411246,105301.7273764413,114955.32926266956,72593.46373130682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311300.0676081966,29040.384228316445,-8059.158795496708,12227.361158906762
COM_TRADE,152649.21291058412,8375.156044122721,25537.093129166875,31753.924966487077,17738.50837844686,1124.2624034669611,25570.348847895842,11.34301071310698,0.8848481544799511,24.028455044971846,1958.6395586811684,190.2249683118,3812.280700925267,298.38081246489475,26.84609755215793,633.7180683531611,26.407052260595744,26.628014018792737,117978.35747398283,40185.21708101421,179231.48029684697,69109.48106808671,371022.11984642956,233199.59873864695,102001.58437626222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3987905724918973e6,45826.63422121945,186346.4765542124,280680.435008014
COM_TRANSPORT,65261.78363785494,17972.7074697132,19439.177990530257,12245.709559729452,6746.57555400496,234.33714128425336,6479.363636902746,3.549393031887675,0.3718708383611398,6.809011765755546,3505.03766481283,256.3780320924931,5953.2455886768585,450.0113300845089,21.239457542653852,696.2653937045674,23.155145509241848,21.665180657637325,31614.645052184125,26809.566152854455,261417.3179701993,451707.6716338348,177481.63493074515,149876.76329495443,60006.94987372672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351466.4040130438,67312.45831886218,11519.145444984195,230744.62628760232
COM_OTHER_MANUFACTURING,111102.36471585247,15789.062472794481,21813.468369305283,29439.73275117013,27484.75707009309,1227.056289076371,21601.979869434534,11.916849417029683,1.4468645056186697,20.906659331869488,1104.4783057067848,74.4841801516621,1629.2212814049233,218.0916365988012,17.869562009381077,405.3385329614003,30.494019540293344,29.140235673014114,278360.65593858977,38606.797865415145,112320.2570438364,111767.16581202636,1.210597553310919e6,220460.60195723752,136370.89173603972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,789657.3313243941,70812.15802551479,558838.1860165044,1.0188561870922138e6
COM_OTHER_SERVICES,175578.1233118398,37655.512184668165,35760.786911010946,56922.6650526487,26234.73278725887,1378.4363019478774,27744.286338117763,32.669115609197775,3.949814195811111,66.2484103662777,5425.644457366582,485.9912458335684,9725.424102668383,2223.3043516191633,136.8207350594025,3324.620778587135,135.95205535681993,109.66212732890027,268377.1979371227,148122.836350617,651434.7592338385,295594.1419074891,536925.6329420377,2.845040205251359e6,461580.5729133495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9854764898982113e6,222728.64781058746,908938.7368857097,573636.5642688709
COM_PUBLIC_SOCIAL,6236.1053926894265,3142.9796510252245,1661.8323924927606,2109.0770434121177,1152.104871491502,54.591299091609415,1210.9116837461352,0.8505165711394767,0.07675819713368114,1.7012744773347,137.36258070974256,14.403100561867516,270.8994866582302,42.34907909148349,2.99327140282074,70.50819842260962,5.583501863320338,5.501557746356664,11087.871297299302,15665.131525710814,16264.372125596967,15144.86405526241,22043.693127181457,82325.1469322116,159879.8859440311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,661664.4346779033,3.1031834199488573e6,5313.655783001218,18192.82635355209
CAP,443123.422,187178.194,52471.819,75759.62700000001,26850.75161158261,3261.8357269788985,66926.14480336898,54.15425672115779,6.427378733988845,112.77669609767432,6813.868848508528,620.9244186997105,12142.903790006434,2683.409822060586,239.59200193902032,4828.5545590773245,146.98777156065285,161.32719645642587,400184.446,287942.96103198297,745201.8784725467,371516.615,745748.8438580695,3.44587074475561e6,613793.829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAB,248283.162,54383.346999999994,56410.070999999996,142868.02200000003,50956.31882961267,2331.381982805668,52080.48977878945,62.58958502220996,4.707308268813887,131.0813754873495,8535.51006890769,666.8438633777035,15027.068727217847,2723.7051041958225,141.76581801703622,3993.3338930902955,147.77659505984337,139.54580874800098,464862.436,161700.36059619216,991144.4251659248,459726.867,846713.6104087923,2.588010101090491e6,2.317949938e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.493642039000002e6,8.468994458999999e6,0.0,0.0,0.0,-384962.159
GOV,-27895.261,-32735.458,-862.7989999999984,6981.689000000001,2813.0341340209807,-40.865357723189284,-363.1544314652154,3.236339325344752,0.3925869292494402,6.696999424407442,497.1839395975768,92.46981524837341,1732.3134652740569,187.26092097509968,16.481153690962703,319.87311807603294,8.928761913697576,-1.6903755631008266,44973.384,-20911.444386350595,93569.12189764432,48456.399999999994,58188.69865516741,304976.1437638146,179928.12099999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1380247640000002e6,26784.954999999998,1.7717268334398058e6,0.0
INV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.181693578732789e6,0.0,298500.16459871584,221600.38386378673
EXT,97121.45147299317,7867.192112862446,42550.404758236895,30709.408080126395,22353.874907333535,1794.01410551148,37991.42085455324,10.238700325285668,0.8240626013038848,19.479140120144486,1098.400187678086,106.09379183710543,2139.0600359707523,168.11568138111818,15.080186927209134,338.2366663820031,14.667830486222794,17.852854448898356,64857.9280482219,58650.362916650985,92895.46311556875,81295.1011967599,479683.997306528,278696.58326497406,64521.76048496066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,734768.2656186029,18630.494138247966,345333.28981508384,0.0
