product_region	product_sector	activity_region	activity_sector	value_meur
DE	TRADE	DE	TRANSPORT	1920.7669615777522
DE	TRADE	DE	UTIL_WASTE	659.4126598799463
DE	TRANSPORT	DE	AGRI_FOOD	135.74565454739033
DE	TRANSPORT	DE	CONSTRUCTION	117.54400116748681
DE	TRANSPORT	DE	EXTRACTIVE	5.028385627392715
DE	TRANSPORT	DE	OTHER_MANUFACTURING	531.9939379526386
DE	TRANSPORT	DE	OTHER_SERVICES	92.45243245997472
DE	TRANSPORT	DE	REF_ELMA	202.4131309040099
DE	TRANSPORT	DE	REF_OFMA	0.002186397335421579
DE	TRANSPORT	DE	REF_RATV	207.59961012600385
DE	TRANSPORT	DE	REU_ELMA	16.231394973771156
DE	TRANSPORT	DE	REU_RATV	26.77375885078484
DE	TRANSPORT	DE	TRADE	8339.378758697796
DE	TRANSPORT	DE	TRANSPORT	328904.3667606826
DE	TRANSPORT	DE	UTIL_WASTE	346.5254495026453
DE	UTIL_WASTE	DE	AGRI_FOOD	490.7780202363564
DE	UTIL_WASTE	DE	BASIC_METALS	890.026753820529
DE	UTIL_WASTE	DE	EXTRACTIVE	99.61275131635873
DE	UTIL_WASTE	DE	INC_EE	1.4172739035398116
DE	UTIL_WASTE	DE	METAL_COMPONENTS	9.944493078530304
DE	UTIL_WASTE	DE	NEW_ELMA	4.897960066330743
DE	UTIL_WASTE	DE	NEW_RATV	2.108488783323399
DE	UTIL_WASTE	DE	OTHER_MANUFACTURING	700.6885036416047
DE	UTIL_WASTE	DE	OTHER_SERVICES	3.6551060210811874
DE	UTIL_WASTE	DE	REC_EE	3.807447240590823
DE	UTIL_WASTE	DE	REF_ELMA	0.13168228619253675
DE	UTIL_WASTE	DE	REF_RATV	0.09013093071615458
DE	UTIL_WASTE	DE	UTIL_WASTE	161676.79719587666
FR	AGRI_FOOD	FR	AGRI_FOOD	233247.47300139602
FR	AGRI_FOOD	FR	OTHER_SERVICES	8.465372309614416
FR	AGRI_FOOD	FR	PUBLIC_SOCIAL	301.876116724953
FR	BASIC_METALS	FR	BASIC_METALS	24587.886612385442
FR	CONSTRUCTION	FR	CONSTRUCTION	289916.54214621644
FR	CONSTRUCTION	FR	OTHER_SERVICES	109.24792171361327
FR	CONSTRUCTION	FR	PUBLIC_SOCIAL	434.8466661289519
FR	EXTRACTIVE	FR	EXTRACTIVE	5055.5972473280235
FR	EXTRACTIVE	FR	PUBLIC_SOCIAL	0.9823165348053335
FR	INC_EE	FR	INC_EE	38.72364780610143
FR	INC_EE	FR	OTHER_SERVICES	1.1063104351994737
FR	INC_EE	FR	PUBLIC_SOCIAL	31.734425541511875
FR	INC_EE	FR	REC_EE	45.96305569564976
FR	METAL_COMPONENTS	FR	METAL_COMPONENTS	51721.37183874309
FR	METAL_COMPONENTS	FR	OTHER_SERVICES	9.39564018874483
FR	METAL_COMPONENTS	FR	PUBLIC_SOCIAL	9.98038460408339
FR	NEW_ELMA	FR	NEW_ELMA	15112.011771810585
FR	NEW_ELMA	FR	PUBLIC_SOCIAL	48.39975409491871
FR	NEW_OFMA	FR	NEW_OFMA	0.9095721926064188
FR	NEW_RATV	FR	NEW_RATV	16486.39145080041
FR	NEW_RATV	FR	OTHER_SERVICES	0.6147993976274185
FR	NEW_RATV	FR	PUBLIC_SOCIAL	65.26687874896984
FR	OTHER_MANUFACTURING	FR	OTHER_MANUFACTURING	444167.828159463
FR	OTHER_MANUFACTURING	FR	OTHER_SERVICES	0.2299592347656589
FR	OTHER_MANUFACTURING	FR	PUBLIC_SOCIAL	526.2966036501042
FR	OTHER_SERVICES	FR	OTHER_SERVICES	1.5134044452801703e6
FR	OTHER_SERVICES	FR	PUBLIC_SOCIAL	17306.73735016722
FR	PUBLIC_SOCIAL	FR	OTHER_SERVICES	740.2088290557057
FR	PUBLIC_SOCIAL	FR	PUBLIC_SOCIAL	563552.5525734711
FR	REC_EE	FR	INC_EE	45.962770193221786
FR	REC_EE	FR	OTHER_SERVICES	1.336041320303766
FR	REC_EE	FR	PUBLIC_SOCIAL	38.052604335990026
FR	REC_EE	FR	REC_EE	55.57642490882105
FR	REF_ELMA	FR	OTHER_SERVICES	0.5185903831811222
FR	REF_ELMA	FR	REF_ELMA	2350.092720421359
FR	REF_OFMA	FR	REF_OFMA	0.13907459791633411
FR	REF_RATV	FR	OTHER_SERVICES	1.1502925931482302
FR	REF_RATV	FR	REF_RATV	2520.7875528078266
FR	REP_ELMA	FR	REP_ELMA	38.55897900544743
FR	REP_OFMA	FR	REP_OFMA	0.002175605948139568
FR	REP_RATV	FR	REP_RATV	39.43380292203413
FR	REU_ELMA	FR	OTHER_SERVICES	0.12218673650898923
FR	REU_ELMA	FR	PUBLIC_SOCIAL	0.6441932029934011
FR	REU_ELMA	FR	REU_ELMA	478.46773948388807
FR	REU_OFMA	FR	REU_OFMA	0.025210294115346473
FR	REU_RATV	FR	OTHER_SERVICES	0.10100440899960911
FR	REU_RATV	FR	PUBLIC_SOCIAL	0.5641273399269544
FR	REU_RATV	FR	REU_RATV	456.9475408934093
FR	TRADE	FR	TRADE	386911.51933438296
FR	TRANSPORT	FR	OTHER_SERVICES	0.9016952363072614
FR	TRANSPORT	FR	PUBLIC_SOCIAL	644.3904396516458
FR	TRANSPORT	FR	TRANSPORT	198856.89172638266
FR	UTIL_WASTE	FR	OTHER_SERVICES	364.14138441926696
FR	UTIL_WASTE	FR	PUBLIC_SOCIAL	11414.344939543287
FR	UTIL_WASTE	FR	UTIL_WASTE	135274.6003456741
IT	AGRI_FOOD	IT	AGRI_FOOD	181390.4177796859
IT	AGRI_FOOD	IT	CONSTRUCTION	20.814938241390802
IT	AGRI_FOOD	IT	EXTRACTIVE	50.469409322674416
IT	AGRI_FOOD	IT	INC_EE	0.004141652894614027
IT	AGRI_FOOD	IT	METAL_COMPONENTS	25.07001692921698
IT	AGRI_FOOD	IT	NEW_ELMA	2.105676388402375
IT	AGRI_FOOD	IT	OTHER_MANUFACTURING	661.4789372671161
IT	AGRI_FOOD	IT	OTHER_SERVICES	44.481878773300764
IT	AGRI_FOOD	IT	PUBLIC_SOCIAL	310.9272139498001
IT	AGRI_FOOD	IT	REC_EE	0.010717673364446713
IT	AGRI_FOOD	IT	REF_ELMA	26.18530931529392
IT	AGRI_FOOD	IT	REF_OFMA	3.2386317409245313
IT	AGRI_FOOD	IT	REF_RATV	11.282031043960863
IT	AGRI_FOOD	IT	REU_ELMA	4.477867582417854
IT	AGRI_FOOD	IT	REU_OFMA	0.6026127909484051
IT	AGRI_FOOD	IT	REU_RATV	2.1034214151883956
IT	AGRI_FOOD	IT	TRADE	3067.347469124105
IT	AGRI_FOOD	IT	TRANSPORT	0.5078340587837503
IT	AGRI_FOOD	IT	UTIL_WASTE	1.2035443016896497
IT	BASIC_METALS	IT	BASIC_METALS	41889.189957435025
IT	BASIC_METALS	IT	CONSTRUCTION	5.671573883580942
IT	BASIC_METALS	IT	METAL_COMPONENTS	2759.883652571407
IT	BASIC_METALS	IT	NEW_ELMA	272.1583120305925
IT	BASIC_METALS	IT	OTHER_MANUFACTURING	1318.3685729093063
IT	BASIC_METALS	IT	OTHER_SERVICES	31.944104774089567
IT	BASIC_METALS	IT	REF_ELMA	11.268777040271639
IT	BASIC_METALS	IT	REF_OFMA	1.359499530076702
IT	BASIC_METALS	IT	REF_RATV	4.73980915862974
IT	BASIC_METALS	IT	TRADE	725.6132597889831
IT	CONSTRUCTION	IT	AGRI_FOOD	33.69821210452156
IT	CONSTRUCTION	IT	BASIC_METALS	18.54575421143618
IT	CONSTRUCTION	IT	CONSTRUCTION	167985.10337066
IT	CONSTRUCTION	IT	EXTRACTIVE	113.7088417412757
IT	CONSTRUCTION	IT	INC_EE	0.6494744216847155
IT	CONSTRUCTION	IT	METAL_COMPONENTS	57.62744934781826
IT	CONSTRUCTION	IT	NEW_ELMA	20.447808807003657
IT	CONSTRUCTION	IT	NEW_OFMA	3.644248997842943
IT	CONSTRUCTION	IT	NEW_RATV	12.691923484475236
IT	CONSTRUCTION	IT	OTHER_MANUFACTURING	433.41096968571725
IT	CONSTRUCTION	IT	OTHER_SERVICES	5737.70421805435
IT	CONSTRUCTION	IT	PUBLIC_SOCIAL	115.45164636840137
IT	CONSTRUCTION	IT	REC_EE	1.4048672933679673
IT	CONSTRUCTION	IT	REF_ELMA	2.71783084205629
IT	CONSTRUCTION	IT	REF_OFMA	0.3287867906601029
IT	CONSTRUCTION	IT	REF_RATV	1.146414470894347
IT	CONSTRUCTION	IT	REP_ELMA	0.11156116754809647
IT	CONSTRUCTION	IT	REP_OFMA	0.027767244120037476
