product_region	product_sector	use_region	use_code	value_meur
DE	AGRI_FOOD	ROW	METAL_COMPONENTS	4.703746079613524
DE	AGRI_FOOD	ROW	NEW_ELMA	1.6517515372406077
DE	AGRI_FOOD	ROW	NEW_OFMA	0.2933398854211442
DE	AGRI_FOOD	ROW	NEW_RATV	1.5546013015052351
DE	AGRI_FOOD	ROW	OTHER_MANUFACTURING	967.446232687576
DE	AGRI_FOOD	ROW	OTHER_SERVICES	3375.87605679162
DE	AGRI_FOOD	ROW	P3_S13	168.9350718073715
DE	AGRI_FOOD	ROW	P3_S14	22276.951613548168
DE	AGRI_FOOD	ROW	P3_S15	4.134279201148823
DE	AGRI_FOOD	ROW	P51G	50.469528218246445
DE	AGRI_FOOD	ROW	P5M	100.67171870204305
DE	AGRI_FOOD	ROW	PUBLIC_SOCIAL	626.4024518493012
DE	AGRI_FOOD	ROW	REC_EE	0.0005759316090597003
DE	AGRI_FOOD	ROW	REF_ELMA	2.7623513637434187
DE	AGRI_FOOD	ROW	REF_OFMA	0.8032363883781872
DE	AGRI_FOOD	ROW	REF_RATV	4.248378344231558
DE	AGRI_FOOD	ROW	REP_RATV	0.001658452071090383
DE	AGRI_FOOD	ROW	REU_ELMA	0.5486293732886414
DE	AGRI_FOOD	ROW	REU_OFMA	0.1601573014396844
DE	AGRI_FOOD	ROW	REU_RATV	0.8613459448898008
DE	AGRI_FOOD	ROW	TRADE	281.0234730921794
DE	AGRI_FOOD	ROW	TRANSPORT	50.52277695147712
DE	AGRI_FOOD	ROW	UTIL_WASTE	72.6284300785768
DE	AGRI_FOOD	SK	AGRI_FOOD	73.08062123560633
DE	AGRI_FOOD	SK	BASIC_METALS	0.0009261121920389435
DE	AGRI_FOOD	SK	CONSTRUCTION	0.1973665123680167
DE	AGRI_FOOD	SK	EXTRACTIVE	0.008454475714092061
DE	AGRI_FOOD	SK	METAL_COMPONENTS	0.18616986008565897
DE	AGRI_FOOD	SK	NEW_ELMA	0.00447955484816317
DE	AGRI_FOOD	SK	OTHER_MANUFACTURING	6.134824493347472
DE	AGRI_FOOD	SK	OTHER_SERVICES	17.231999767208578
DE	AGRI_FOOD	SK	P3_S14	389.2098606053184
DE	AGRI_FOOD	SK	P51G	6.239358065835193
DE	AGRI_FOOD	SK	P5M	-1.2818920742837232
DE	AGRI_FOOD	SK	PUBLIC_SOCIAL	3.965583413069746
DE	AGRI_FOOD	SK	REF_ELMA	0.11702000267243083
DE	AGRI_FOOD	SK	REF_RATV	0.1917087116994672
DE	AGRI_FOOD	SK	REU_ELMA	0.03374525284993166
DE	AGRI_FOOD	SK	REU_RATV	0.054690209372472105
DE	AGRI_FOOD	SK	TRADE	3.3686613512743424
DE	AGRI_FOOD	SK	TRANSPORT	0.13545437337774371
DE	AGRI_FOOD	SK	UTIL_WASTE	0.262953487671558
DE	BASIC_METALS	DE	AGRI_FOOD	91.03984834955189
DE	BASIC_METALS	DE	BASIC_METALS	15064.692143377262
DE	BASIC_METALS	DE	CONSTRUCTION	1347.3167943666804
DE	BASIC_METALS	DE	EXTRACTIVE	42.75748214518623
DE	BASIC_METALS	DE	METAL_COMPONENTS	7485.430913800947
DE	BASIC_METALS	DE	NEW_ELMA	1673.9116351334771
DE	BASIC_METALS	DE	NEW_RATV	577.2021438739486
DE	BASIC_METALS	DE	OTHER_MANUFACTURING	20352.448353864274
DE	BASIC_METALS	DE	OTHER_SERVICES	1410.3963251990733
DE	BASIC_METALS	DE	P51G	1179.121193140241
DE	BASIC_METALS	DE	P5M	-1812.4110999066131
DE	BASIC_METALS	DE	PUBLIC_SOCIAL	26.420591845447554
DE	BASIC_METALS	DE	REF_ELMA	49.68063489011987
DE	BASIC_METALS	DE	REF_RATV	35.48730485323336
DE	BASIC_METALS	DE	REP_ELMA	0.2729930426277141
DE	BASIC_METALS	DE	REP_RATV	0.7014970285416771
DE	BASIC_METALS	DE	REU_ELMA	0.8765893721707793
DE	BASIC_METALS	DE	REU_RATV	1.4490231479941131
DE	BASIC_METALS	DE	TRADE	566.7866033082943
DE	BASIC_METALS	DE	TRANSPORT	164.47008397969572
DE	BASIC_METALS	DE	UTIL_WASTE	265.1009292113161
DE	BASIC_METALS	FR	AGRI_FOOD	9.765093421360147
DE	BASIC_METALS	FR	BASIC_METALS	669.2742140426885
DE	BASIC_METALS	FR	CONSTRUCTION	437.6391088787925
DE	BASIC_METALS	FR	EXTRACTIVE	1.671940991201004
DE	BASIC_METALS	FR	INC_EE	0.33735079615939106
DE	BASIC_METALS	FR	METAL_COMPONENTS	744.2062101185926
DE	BASIC_METALS	FR	NEW_ELMA	138.1045388977609
DE	BASIC_METALS	FR	NEW_RATV	58.09276540535486
DE	BASIC_METALS	FR	OTHER_MANUFACTURING	797.7786521504265
DE	BASIC_METALS	FR	OTHER_SERVICES	330.10262634280633
DE	BASIC_METALS	FR	P3_S14	6.5966083646563884
DE	BASIC_METALS	FR	P51G	11.141420966596083
DE	BASIC_METALS	FR	P5M	12.097811988277424
DE	BASIC_METALS	FR	REC_EE	0.4065571311948279
DE	BASIC_METALS	FR	REF_ELMA	0.6122784929076658
DE	BASIC_METALS	FR	REF_RATV	1.2456975464383349
DE	BASIC_METALS	FR	REP_ELMA	0.05791898664292504
DE	BASIC_METALS	FR	REP_RATV	0.05947508259769245
DE	BASIC_METALS	FR	REU_ELMA	0.044932677239788846
DE	BASIC_METALS	FR	REU_RATV	0.041038449563154625
DE	BASIC_METALS	FR	TRADE	17.94044993902328
DE	BASIC_METALS	FR	TRANSPORT	6.510737464057352
DE	BASIC_METALS	FR	UTIL_WASTE	118.07429049569326
DE	BASIC_METALS	IT	AGRI_FOOD	32.79272564080278
DE	BASIC_METALS	IT	BASIC_METALS	1646.6424805584181
DE	BASIC_METALS	IT	CONSTRUCTION	18.328145392315324
DE	BASIC_METALS	IT	EXTRACTIVE	4.572023097557981
DE	BASIC_METALS	IT	INC_EE	0.018589123911489744
DE	BASIC_METALS	IT	METAL_COMPONENTS	460.1846138683131
DE	BASIC_METALS	IT	NEW_ELMA	173.83704632932185
DE	BASIC_METALS	IT	NEW_OFMA	5.620946039381264
DE	BASIC_METALS	IT	NEW_RATV	19.583319569610186
DE	BASIC_METALS	IT	OTHER_MANUFACTURING	1148.8706116506924
DE	BASIC_METALS	IT	OTHER_SERVICES	13.916303087613212
DE	BASIC_METALS	IT	P51G	0.5523723645026734
DE	BASIC_METALS	IT	REC_EE	0.05487156462585718
DE	BASIC_METALS	IT	REF_ELMA	0.017591672808084425
DE	BASIC_METALS	IT	REF_RATV	0.0028272660845141007
DE	BASIC_METALS	IT	TRADE	1.1850150994801236
DE	BASIC_METALS	IT	TRANSPORT	4.982860207587235
DE	BASIC_METALS	IT	UTIL_WASTE	6.361313185489193
DE	BASIC_METALS	PL	AGRI_FOOD	24.4162523176872
DE	BASIC_METALS	PL	BASIC_METALS	512.7137024740268
DE	BASIC_METALS	PL	CONSTRUCTION	138.35227360437509
DE	BASIC_METALS	PL	EXTRACTIVE	9.647697244603272
DE	BASIC_METALS	PL	INC_EE	0.33500585061305754
DE	BASIC_METALS	PL	METAL_COMPONENTS	828.1908367098949
DE	BASIC_METALS	PL	NEW_ELMA	204.69606873921003
DE	BASIC_METALS	PL	NEW_OFMA	0.5579919778316053
DE	BASIC_METALS	PL	NEW_RATV	21.589922759663757
DE	BASIC_METALS	PL	OTHER_MANUFACTURING	714.6763534431708
DE	BASIC_METALS	PL	OTHER_SERVICES	56.55995964883735
DE	BASIC_METALS	PL	P3_S14	13.270217863138905
DE	BASIC_METALS	PL	P5M	61.15053506692974
DE	BASIC_METALS	PL	PUBLIC_SOCIAL	4.103997030328413
DE	BASIC_METALS	PL	REC_EE	0.19551280688668604
DE	BASIC_METALS	PL	REF_ELMA	1.4053504875373912
DE	BASIC_METALS	PL	REF_OFMA	0.006987700751233459
DE	BASIC_METALS	PL	REF_RATV	0.6795573455666896
DE	BASIC_METALS	PL	REU_ELMA	0.10920330025520833
DE	BASIC_METALS	PL	REU_RATV	0.06158268128958182
DE	BASIC_METALS	PL	TRADE	33.11369412159841
DE	BASIC_METALS	PL	TRANSPORT	19.98612089077912
DE	BASIC_METALS	PL	UTIL_WASTE	94.32049644574012
DE	BASIC_METALS	ROW	AGRI_FOOD	118.37917598103658
DE	BASIC_METALS	ROW	BASIC_METALS	7202.746901917897
DE	BASIC_METALS	ROW	CONSTRUCTION	3058.021991749176
DE	BASIC_METALS	ROW	EXTRACTIVE	216.6926649175258
DE	BASIC_METALS	ROW	INC_EE	0.44317128470391665
