instrument,wedge_percent,region,outcome,factor,valid_parameter_configurations,median_absolute_change,lower_quartile_absolute_change,upper_quartile_absolute_change,median_change_percent,lower_quartile_change_percent,upper_quartile_change_percent
refurbishment_support,0.5,DE,Factor income,FAC_DE_CAP,729,-0.7071263471152633,-2.021683803992346,-0.3227302802260965,-5.788220179865455e-5,-0.00016548599892455206,-2.6417258080516442e-5
refurbishment_support,0.5,DE,Factor income,FAC_DE_LAB,729,-0.47389956982806325,-1.6589681135956198,-0.0005364005919545889,-2.859277484130152e-5,-0.00010009399619721708,-3.236377985326524e-8
refurbishment_support,0.5,DE,Household consumption,,729,8.390032285358757,7.2439942243508995,8.880145230330527,0.0005697834373180509,0.0004919537599747047,0.0006030679622157452
refurbishment_support,0.5,DE,Household disposable income,,729,-19.943584975320846,-22.160253694280982,-19.077937277033925,-0.0006927081283988227,-0.000769700526769009,-0.0006626412573860738
refurbishment_support,0.5,DE,Household utility,,729,-0.5944554749003146,-0.7372818540898152,-0.4199154634261504,-0.00024142718514443833,-0.00029943349873398964,-0.00017054096162643343
refurbishment_support,0.5,FR,Factor income,FAC_FR_CAP,729,0.8807267330121249,-2.0921549127670005,1.9846444049617276,0.0001146835448742992,-0.000272429271001318,0.0002584298252192214
refurbishment_support,0.5,FR,Factor income,FAC_FR_LAB,729,1.7047039899043739,-1.1377204668242484,3.135754559421912,0.0001463274205483706,-9.765900836527877e-5,0.0002691651329922535
refurbishment_support,0.5,FR,Household consumption,,729,2.4399924457538873,0.3245682551059872,3.8260261740069836,0.0002250310892743765,2.9933677917641117e-5,0.00035285963243034834
refurbishment_support,0.5,FR,Household disposable income,,729,-1.8024453716352582,-5.550880667055026,0.6855187141336501,-9.324815891326225e-5,-0.0002871706464429703,3.546479632645462e-5
refurbishment_support,0.5,FR,Household utility,,729,-0.5567740938568022,-0.9376140076201409,-0.3360004741989542,-0.0002842778437477688,-0.00047872717372247285,-0.00017155519870159898
refurbishment_support,0.5,IT,Factor income,FAC_IT_CAP,729,0.6919132675975561,-0.8788042647065595,0.888655561953783,8.360522414590279e-5,-0.00010618762635801716,0.00010737797773900875
refurbishment_support,0.5,IT,Factor income,FAC_IT_LAB,729,0.2736275828210637,-0.7343891604105011,0.49792575964238495,4.113291990892743e-5,-0.00011039665740736852,7.485042327012112e-5
refurbishment_support,0.5,IT,Household consumption,,729,3.2837667249841616,1.9039844174403697,3.549123527482152,0.00036042160249265053,0.00020897864323346727,0.0003895467907461973
refurbishment_support,0.5,IT,Household disposable income,,729,-6.126178903970867,-8.362054442754015,-5.681758493650705,-0.0004103753137263224,-0.0005601502615391567,-0.00038060485351050754
refurbishment_support,0.5,IT,Household utility,,729,-0.42862968565896153,-0.5894872840726748,-0.341500314330915,-0.00027590608174213376,-0.0003794490494405715,-0.00021982148412305114
refurbishment_support,0.5,PL,Factor income,FAC_PL_CAP,729,0.15781265159603208,-0.9250044352374971,0.2771761835901998,7.42448254541543e-5,-0.00043517925935859737,0.00013040080856915694
refurbishment_support,0.5,PL,Factor income,FAC_PL_LAB,729,0.10551243895315565,-0.7425372235593386,0.17325994570273906,6.386912075212509e-5,-0.00044947496301097,0.0001048782542012497
refurbishment_support,0.5,PL,Household consumption,,729,0.8265692076529376,-0.2785300108953379,0.9619040685356595,0.0003696913331756042,-0.00012457532909059845,0.0004302212013232197
refurbishment_support,0.5,PL,Household disposable income,,729,-1.5035390828852542,-3.3738848060602322,-1.2742741519468836,-0.00039801634521373147,-0.0008931336171919761,-0.00033732541211261414
refurbishment_support,0.5,PL,Household utility,,729,-0.09665337169280974,-0.2365511991774838,-0.06115687776400591,-0.0003001617591918041,-0.0007346212847051335,-0.00018992566627335403
refurbishment_support,0.5,REU,Factor income,FAC_REU_CAP,729,-0.1682115849107504,-4.504638495855033,2.617614203132689,-3.803718688116146e-6,-0.00010186205450455942,5.9191333750184305e-5
refurbishment_support,0.5,REU,Factor income,FAC_REU_LAB,729,2.4550078567117453,0.722725685685873,3.43158217985183,5.131535679633512e-5,1.5106642663192591e-5,7.17280245979896e-5
refurbishment_support,0.5,REU,Household consumption,,729,25.825598860159516,22.431381152942777,27.719311431981623,0.0004969581884575415,0.0004316437579144319,0.0005333986200702339
refurbishment_support,0.5,REU,Household disposable income,,729,-54.77152034081519,-60.721715960651636,-51.421444833278656,-0.0005949254401341415,-0.0006595561592551464,-0.0005585370920816576
refurbishment_support,0.5,REU,Household utility,,729,-2.4377235842403024,-2.872147223330103,-2.1061177861411124,-0.00027157538322739364,-0.0003199724890484044,-0.00023463273218959007
refurbishment_support,0.5,SK,Factor income,FAC_SK_CAP,729,-1.1917259189722245,-10.45220294912724,-0.24940145769505762,-0.0028668587511904635,-0.02514419551170393,-0.000599969120437762
refurbishment_support,0.5,SK,Factor income,FAC_SK_LAB,729,-2.380749013140303,-16.02271498071059,-0.30090890257633873,-0.00743880644337202,-0.05006402387112661,-0.0009402096023360009
refurbishment_support,0.5,SK,Household consumption,,729,-2.3122144617009326,-13.258876204316039,0.027917303748836275,-0.00596023504399072,-0.03417763357299083,7.196291472045117e-5
refurbishment_support,0.5,SK,Household disposable income,,729,-6.107977594787371,-26.8987797354348,-1.6527395407756558,-0.008301871955791426,-0.036560419817222654,-0.0022463789079409167
refurbishment_support,0.5,SK,Household utility,,729,-0.4359368660971086,-2.186720838852125,-0.042745775916046114,-0.006914200570293254,-0.03468260577743542,-0.0006779717229511517
refurbishment_support,1.0,DE,Factor income,FAC_DE_CAP,729,-1.5022131016012281,-4.900335606420413,-0.5904308322351426,-0.00012296444935051332,-0.00040111956741179075,-4.833002860164899e-5
refurbishment_support,1.0,DE,Factor income,FAC_DE_LAB,729,-0.9206870279740542,-3.462619240861386,0.10530226049013436,-5.554973789028063e-5,-0.0002089174555483448,6.353421729337716e-6
refurbishment_support,1.0,DE,Household consumption,,729,16.89871310419403,13.709331962512806,18.033108672127128,0.0011476245277231986,0.0009310274410507697,0.0012246635406534248
refurbishment_support,1.0,DE,Household disposable income,,729,-40.09610024606809,-46.12782655097544,-38.076226856559515,-0.0013926731122740504,-0.0016021753579767656,-0.0013225160809903092
refurbishment_support,1.0,DE,Household utility,,729,-1.1152041830064263,-1.4762376321887132,-0.6580628487863578,-0.00045291971919292026,-0.0005995468309941594,-0.00026726015309601185
refurbishment_support,1.0,FR,Factor income,FAC_FR_CAP,729,0.9757199942832813,-4.459064609836787,3.644710486405529,0.00012705306147358606,-0.0005806356467929584,0.00047459478968828937
refurbishment_support,1.0,FR,Factor income,FAC_FR_LAB,729,3.2344006828498095,-1.192945169750601,6.026617655064911,0.00027763266335141247,-0.00010239935529955636,0.0005173094105051661
refurbishment_support,1.0,FR,Household consumption,,729,4.545311542460695,0.006032355362549424,7.5025064900983125,0.0004191965468175832,5.563408610105822e-7,0.0006919272273784694
refurbishment_support,1.0,FR,Household disposable income,,729,-4.16018586512655,-12.437558647012338,1.009785610018298,-0.0002152240943169158,-0.0006434477646061106,5.224050088513437e-5
refurbishment_support,1.0,FR,Household utility,,729,-1.006476093782112,-1.688937689497834,-0.6231977755378466,-0.0005138867933708917,-0.0008623381904659306,-0.00031819246228052687
refurbishment_support,1.0,IT,Factor income,FAC_IT_CAP,729,1.249216306139715,-3.9590320432325825,1.804239018354565,0.00015094523283845323,-0.0004783775320797644,0.00021800970527097367
refurbishment_support,1.0,IT,Factor income,FAC_IT_LAB,729,0.5017794992309064,-2.7394745469791815,1.004304908681661,7.542973460828524e-5,-0.0004118100447893825,0.00015097159777613807
refurbishment_support,1.0,IT,Household consumption,,729,6.399775442201644,1.728608196717687,7.193522068671882,0.0007024303227832076,0.00018972959669446662,0.0007895508325695784
refurbishment_support,1.0,IT,Household disposable income,,729,-12.603769508190453,-20.33226408949122,-11.4049610379152,-0.0008442906985081269,-0.0013620005855147675,-0.0007639859261851877
refurbishment_support,1.0,IT,Household utility,,729,-0.8463355139247142,-1.3330776673101354,-0.6349143711850047,-0.0005447805490354536,-0.0008580932402757712,-0.0004086901636924991
refurbishment_support,1.0,PL,Factor income,FAC_PL_CAP,729,0.3168365682649892,-3.270050090854056,0.5517325365217403,0.00014905950486515397,-0.0015384336792101374,0.00025956908687513097
refurbishment_support,1.0,PL,Factor income,FAC_PL_LAB,729,0.20714129591942765,-1.9248161792638712,0.36054425322799943,0.000125387419465738,-0.0011651357716947037,0.0002182457791232503
refurbishment_support,1.0,PL,Household consumption,,729,1.657529250398511,-1.572009412193438,1.9344741890090518,0.000741346511217729,-0.0007030969094705867,0.0008652129008931954
refurbishment_support,1.0,PL,Household disposable income,,729,-3.0395325992722064,-8.439592729555443,-2.5697351685375907,-0.0008046240168308803,-0.0022341260640058014,-0.0006802594036820415
refurbishment_support,1.0,PL,Household utility,,729,-0.18384934867935954,-0.5508644383735373,-0.10879722061145003,-0.0005709531179239213,-0.0017107363768322688,-0.00033787507421576864
refurbishment_support,1.0,REU,Factor income,FAC_REU_CAP,729,-1.6194289987906814,-11.003842285834253,4.872513177804649,-3.661966772530188e-5,-0.00024882662252673926,0.00011018069559746562
refurbishment_support,1.0,REU,Factor income,FAC_REU_LAB,729,4.373498787172139,-1.4094645865261555,6.388012513518333,9.141626577621964e-5,-2.946107807809673e-5,0.00013352427384379998
refurbishment_support,1.0,REU,Household consumption,,729,50.825902114622295,43.728722169063985,55.13295900914818,0.0009780353353485412,0.0008414653487922821,0.0010609153956958653
refurbishment_support,1.0,REU,Household disposable income,,729,-112.14562238939106,-125.23810482025146,-104.39076592586935,-0.0012181199890684252,-0.001360329860585777,-0.001133887136580787
refurbishment_support,1.0,REU,Household utility,,729,-4.772487276582979,-5.641101335990243,-3.504438179312274,-0.000531680486444405,-0.0006284487162737704,-0.00039041306721411415
refurbishment_support,1.0,SK,Factor income,FAC_SK_CAP,729,-5.615645005389524,-27.544240053561225,-0.7671326980853337,-0.013509197686581997,-0.06626141497148509,-0.0018454420212179938
refurbishment_support,1.0,SK,Factor income,FAC_SK_LAB,729,-15.087776232856413,-45.47982259420678,-1.4159489188568841,-0.04714274642991536,-0.14210468867195922,-0.004424225268523405
refurbishment_support,1.0,SK,Household consumption,,729,-12.938439648030908,-39.56208799373417,-1.92856605561974,-0.03335163873683146,-0.10197987563813755,-0.004971297940467517
refurbishment_support,1.0,SK,Household disposable income,,729,-28.17676456879417,-78.63011180356261,-7.230703171167988,-0.03829743773134463,-0.10687287399282283,-0.009827863793847395
refurbishment_support,1.0,SK,Household utility,,729,-2.222856144871912,-6.525390926996806,-0.43689061254372064,-0.035255731779618965,-0.10349632062861304,-0.006929327517911278
refurbishment_support,2.0,DE,Factor income,FAC_DE_CAP,729,-5.477411976549774,-16.48666954273358,-1.4106341255828738,-0.0004483564594463709,-0.001349525070563855,-0.00011546820374348955
refurbishment_support,2.0,DE,Factor income,FAC_DE_LAB,729,-2.0230806907638907,-8.211797932395712,0.5808344022370875,-0.00012206276257634995,-0.0004954595958102438,3.5044697949954686e-5
refurbishment_support,2.0,DE,Household consumption,,729,32.715023207478225,23.324942664708942,36.47906797030009,0.002221740958910469,0.0015840422962169073,0.002477364571646296
refurbishment_support,2.0,DE,Household disposable income,,729,-83.5802394268103,-101.7074972493574,-77.46602886077017,-0.0029030242705119567,-0.003532645216492038,-0.002690657067560298
refurbishment_support,2.0,DE,Household utility,,729,-2.105494426272344,-3.1980038600740954,-0.8538595891732257,-0.0008551079334536836,-0.0012988105966190476,-0.00034677940708216574
refurbishment_support,2.0,FR,Factor income,FAC_FR_CAP,729,-1.4550895998254418,-15.05018506210763,6.590590899810195,-0.00018947401863050057,-0.0019597549492419157,0.0008581916488813231
refurbishment_support,2.0,FR,Factor income,FAC_FR_LAB,729,4.850126590114087,-2.909792775521055,11.877796726999804,0.00041632243337781985,-0.00024976915270685974,0.0010195596227584658
refurbishment_support,2.0,FR,Household consumption,,729,6.7195836280006915,-4.023288791067898,14.328781780553982,0.0006197212724792981,-0.0003710524025269633,0.0013214882602377333
refurbishment_support,2.0,FR,Household disposable income,,729,-13.264772136462852,-32.351193812908605,0.6623646742664278,-0.0006862430338296079,-0.0016736647385846319,3.426693944641945e-5
refurbishment_support,2.0,FR,Household utility,,729,-2.0298608705052175,-3.7998548539471813,-1.1923072972276714,-0.0010364068259318179,-0.0019401307574350257,-0.0006087685315829133
refurbishment_support,2.0,IT,Factor income,FAC_IT_CAP,729,1.4095588133204728,-19.643248128471896,3.696990576456301,0.00017031972944036693,-0.002373531827811181,0.0004467145526473839
refurbishment_support,2.0,IT,Factor income,FAC_IT_LAB,729,0.916552833863534,-10.673012594110332,2.2243498796597123,0.0001377803141045265,-0.001604414904711745,0.0003343742049180116
refurbishment_support,2.0,IT,Household consumption,,729,12.23545322404243,-6.3605737157631665,14.62342396331951,0.0013429460822751435,-0.0006981275966033872,0.0016050463813130922
refurbishment_support,2.0,IT,Household disposable income,,729,-26.90810812730342,-56.6445077334065,-23.087386425584555,-0.0018024976886101803,-0.0037944545851570227,-0.0015465584005813831
refurbishment_support,2.0,IT,Household utility,,729,-1.7197349535126705,-3.9240779140382074,-1.089654855109984,-0.0011069819672643844,-0.002525902889923859,-0.000701403592853095
refurbishment_support,2.0,PL,Factor income,FAC_PL_CAP,729,0.20143834812915884,-12.729146782396128,1.1730924306320958,9.476904953969717e-5,-0.005988577414360164,0.000551895186306892
refurbishment_support,2.0,PL,Factor income,FAC_PL_LAB,729,0.32131523097632453,-5.191657882358413,0.7705819426919334,0.00019449954423365572,-0.0031426306460738914,0.0004664510804282583
refurbishment_support,2.0,PL,Household consumption,,729,2.9514200414414518,-7.724463751306757,3.9693278500635643,0.0013200520897798205,-0.0034548435580806264,0.0017753215231637025
refurbishment_support,2.0,PL,Household disposable income,,729,-6.884360442229081,-24.791365385404788,-5.175289400562178,-0.0018224255116418067,-0.006562761657473339,-0.0013700008174661082
refurbishment_support,2.0,PL,Household utility,,729,-0.3739044145659136,-1.6342932140323683,-0.20670391528256005,-0.0011611783932625006,-0.005075377274145205,-0.0006419290890362799
refurbishment_support,2.0,REU,Factor income,FAC_REU_CAP,729,-8.963529675267637,-29.859534815885127,6.900478769093752,-0.00020268963850782946,-0.0006752048062801234,0.00015603848014518796
refurbishment_support,2.0,REU,Factor income,FAC_REU_LAB,729,6.842517358250916,-8.56127652619034,13.597159491851926,0.00014302447899310782,-0.00017895053099970722,0.000284212162023194
refurbishment_support,2.0,REU,Household consumption,,729,98.46896413248032,80.52712798118591,110.98486313503236,0.0018948237482774345,0.0015495716424784771,0.002135665346191012
refurbishment_support,2.0,REU,Household disposable income,,729,-233.1000889763236,-264.400140138343,-213.5506503842771,-0.002531921191271345,-0.0028719007390181047,-0.0023195761936254593
refurbishment_support,2.0,REU,Household utility,,729,-9.232817949727178,-11.555119863944128,-5.525027368450537,-0.0010285850656637638,-0.0012873018604638291,-0.0006155174584309566
refurbishment_support,2.0,SK,Factor income,FAC_SK_CAP,729,-8.848147386175697,-45.15830766929139,-1.330753158814332,-0.02128542172420123,-0.10863444981294537,-0.0032013076823148175
refurbishment_support,2.0,SK,Factor income,FAC_SK_LAB,729,-45.56138351853224,-102.93973964594261,-11.758184164023987,-0.14235953117954447,-0.3216419682249204,-0.036739217626433125
refurbishment_support,2.0,SK,Household consumption,,729,-35.498328727684566,-82.1194579682342,-9.410759629565291,-0.09150465338839954,-0.2116807413877451,-0.024258277190959566
refurbishment_support,2.0,SK,Household disposable income,,729,-75.40310101272189,-162.6935251745599,-25.488688347570132,-0.10248676912298656,-0.22113061049708765,-0.03464384464828148
refurbishment_support,2.0,SK,Household utility,,729,-6.022115667605249,-13.530120010095743,-1.7664451333321267,-0.09551409578155336,-0.21459521036786694,-0.02801679990507028
repair_support,0.25,DE,Factor income,FAC_DE_CAP,729,0.0023931211326271296,-0.01819477486424148,0.016872909385710955,1.9589019826153671e-7,-1.4893429366788403e-6,1.3811409375614138e-6
repair_support,0.25,DE,Factor income,FAC_DE_LAB,729,0.021717420546337962,0.009280831553041935,0.04696304886601865,1.3103225986306099e-6,5.599598392528266e-7,2.8335199429914417e-6
repair_support,0.25,DE,Household consumption,,729,0.08428845298476517,0.0685890894383192,0.1041502736043185,5.724193046415324e-6,4.658018683889372e-6,7.0730479781044485e-6
repair_support,0.25,DE,Household disposable income,,729,-0.12493426585569978,-0.15463138604536653,-0.08917331555858254,-4.339389411717798e-6,-5.370870791336305e-6,-3.097290712771543e-6
repair_support,0.25,DE,Household utility,,729,-0.001815897092455998,-0.004675227391999215,0.005356639856472611,-7.37493289328589e-7,-1.898757832703656e-6,2.1755010038347384e-6
repair_support,0.25,FR,Factor income,FAC_FR_CAP,729,0.0002603697357699275,-0.01180719689000398,0.010949979186989367,3.3903960396772346e-8,-1.5374702999686894e-6,1.425847975764493e-6
repair_support,0.25,FR,Factor income,FAC_FR_LAB,729,0.016221501166000962,0.009347667451947927,0.03133959602564573,1.3924120768800346e-6,8.023798116832769e-7,2.69011058496196e-6
repair_support,0.25,FR,Household consumption,,729,0.04488268052227795,0.03436433128081262,0.05367445992305875,4.139356458021779e-6,3.1692896894164235e-6,4.95018835165554e-6
repair_support,0.25,FR,Household disposable income,,729,-0.06668751919642091,-0.08434571931138635,-0.04416890093125403,-3.450028769535829e-6,-4.3635625034104375e-6,-2.285044949446968e-6
repair_support,0.25,FR,Household utility,,729,-0.0028828223003074527,-0.0048622584727127105,0.0021433974034152925,-1.4719120671770338e-6,-2.482573039259596e-6,1.0943763347835976e-6
repair_support,0.25,IT,Factor income,FAC_IT_CAP,729,0.015642392681911588,-0.005078691989183426,0.021623407723382115,1.8901006926580924e-6,-6.136682182661656e-7,2.6127983580384773e-6
repair_support,0.25,IT,Factor income,FAC_IT_LAB,729,0.005546980653889477,-0.008162459474988282,0.009973125765100121,8.338468974002546e-7,-1.2270173510786193e-6,1.4992047918499676e-6
repair_support,0.25,IT,Household consumption,,729,0.032919837976805866,0.011846080422401428,0.039008592488244176,3.613234968130453e-6,1.3002090729453141e-6,4.281528072399912e-6
repair_support,0.25,IT,Household disposable income,,729,-0.030696398811414838,-0.06553231156431139,-0.02114261477254331,-2.056264514959092e-6,-4.389823303978924e-6,-1.4162836747290065e-6
repair_support,0.25,IT,Household utility,,729,-0.0020129379408899695,-0.005006742663681507,0.001708416239125654,-1.295714782813524e-6,-3.2228069983156515e-6,1.099696185991257e-6
repair_support,0.25,PL,Factor income,FAC_PL_CAP,729,0.0016073366568889469,-0.0007071871659718454,0.0031372417288366705,7.561905102829658e-7,-3.327045529702721e-7,1.4759524170834702e-6
repair_support,0.25,PL,Factor income,FAC_PL_LAB,729,0.0010230948391836137,-0.0008612078963778913,0.0021110932575538754,6.193029795780165e-7,-5.213090671903848e-7,1.2778935974561055e-6
repair_support,0.25,PL,Household consumption,,729,0.009283396095270291,0.007039945223368704,0.010802607372170314,4.152091618159766e-6,3.1486858100021875e-6,4.831574034318747e-6
repair_support,0.25,PL,Household disposable income,,729,-0.016037688998039812,-0.02018302131909877,-0.013409861014224589,-4.245491476326368e-6,-5.342842412460704e-6,-3.549853762749277e-6
repair_support,0.25,PL,Household utility,,729,-0.00026945672289002687,-0.0006767340564692859,0.0001637399400351569,-8.368109932656101e-7,-2.1016306139887952e-6,5.085023687233766e-7
repair_support,0.25,REU,Factor income,FAC_REU_CAP,729,0.08631470520049334,0.02783054392784834,0.1545990714803338,1.9518088330006982e-6,6.293238369848028e-7,3.4959029586782788e-6
repair_support,0.25,REU,Factor income,FAC_REU_LAB,729,0.09300901554524899,0.03297352325171232,0.1733839577063918,1.9441040910834576e-6,6.892230938682545e-7,3.6241267530512964e-6
repair_support,0.25,REU,Household consumption,,729,0.26823030039668083,0.21130471117794514,0.3605008199810982,5.1615160946890145e-6,4.066105380425922e-6,6.937064089304417e-6
repair_support,0.25,REU,Household disposable income,,729,-0.2201517429202795,-0.3229151237756014,-0.07658207044005394,-2.3912769216348663e-6,-3.507487485245876e-6,-8.318305148335109e-7
repair_support,0.25,REU,Household utility,,729,-0.006868342403322458,-0.01586863910779357,0.004718077485449612,-7.651699037487682e-7,-1.7678508649861042e-6,5.256189460901604e-7
repair_support,0.25,SK,Factor income,FAC_SK_CAP,729,0.000790909216448199,-2.6753223210107535e-5,0.0013905436935601756,1.9026396696068242e-6,-6.435851639190505e-8,3.345141943945789e-6
repair_support,0.25,SK,Factor income,FAC_SK_LAB,729,0.0003360812879691366,-0.0006238397145352792,0.0009206798204104416,1.0501080274625252e-6,-1.9492281057773333e-6,2.876724485588902e-6
repair_support,0.25,SK,Household consumption,,729,0.0010470815395819955,5.500309634953737e-5,0.001630323393328581,2.699080119942735e-6,1.4178242887030204e-7,4.202512693328909e-6
repair_support,0.25,SK,Household disposable income,,729,0.0001781670725904405,-0.0017376485338900238,0.0012887006741948426,2.421620250196303e-7,-2.361785943844565e-6,1.7515827161711653e-6
repair_support,0.25,SK,Household utility,,729,-4.9997621317743324e-5,-0.00018734197510639206,9.50465073401574e-6,-7.929900146168883e-7,-2.9713476694099947e-6,1.5074903417187496e-7
repair_support,0.5,DE,Factor income,FAC_DE_CAP,729,-0.0028302448336035013,-0.0388291678391397,0.013580121798440814,-2.316711904057711e-7,-3.178382106358968e-6,1.1116080649733648e-6
repair_support,0.5,DE,Factor income,FAC_DE_LAB,729,0.017373796086758375,-0.0006614814046770334,0.025915122125297785,1.0482496108602885e-6,-3.991054238026504e-8,1.5635913157088434e-6
repair_support,0.5,DE,Household consumption,,729,0.149863641243428,0.1250267473515123,0.16368762985803187,1.0177531829765486e-5,8.490809979831528e-6,1.1116345827595759e-5
repair_support,0.5,DE,Household disposable income,,729,-0.2891514780931175,-0.33483717404305935,-0.26405811635777354,-1.004320835313403e-5,-1.1630027020563032e-5,-9.1716310681609e-6
repair_support,0.5,DE,Household utility,,729,-0.007685343123739585,-0.01182658231118694,-0.004293582460377365,-3.1212611130291248e-6,-4.803149433097025e-6,-1.7437597454515276e-6
repair_support,0.5,FR,Factor income,FAC_FR_CAP,729,-0.016691673430614173,-0.05791991367004812,0.00839622423518449,-2.1735008228698442e-6,-7.542022706471531e-6,1.0933116059403366e-6
repair_support,0.5,FR,Factor income,FAC_FR_LAB,729,0.011326879262924194,-0.01827147603034973,0.020978392800316215,9.722702799002352e-7,-1.5683766641766883e-6,1.8007314606595671e-6
repair_support,0.5,FR,Household consumption,,729,0.06597915454767644,0.0205027109477669,0.08759016986005008,6.0850028628208696e-6,1.8908859269987793e-6,8.078103425370801e-6
repair_support,0.5,FR,Household disposable income,,729,-0.1774605039972812,-0.2447200631722808,-0.1407531234435737,-9.1807860244955e-6,-1.2660408853112125e-5,-7.28175723316536e-6
repair_support,0.5,FR,Household utility,,729,-0.008891337463865057,-0.015574956603813916,-0.005593252863036469,-4.53974110891624e-6,-7.952264892798766e-6,-2.855804321687759e-6
repair_support,0.5,IT,Factor income,FAC_IT_CAP,729,0.020398723077960312,-0.03664793213829398,0.0318035091040656,2.4648173334572637e-6,-4.428240827857915e-6,3.842879782469784e-6
repair_support,0.5,IT,Factor income,FAC_IT_LAB,729,-0.000801200745627284,-0.0436859984183684,0.018074263934977353,-1.2044007318987875e-7,-6.567074326233085e-6,2.7170040505288375e-6
repair_support,0.5,IT,Household consumption,,729,0.0514721890212968,-0.006986625725403428,0.0706302342005074,5.6495148423824745e-6,-7.668421818538968e-7,7.752274849842968e-6
repair_support,0.5,IT,Household disposable income,,729,-0.0873278952203691,-0.18192506302148104,-0.05533098406158388,-5.8498475084009975e-6,-1.2186642927329046e-5,-3.7064653675294166e-6
repair_support,0.5,IT,Household utility,,729,-0.007394217565888539,-0.017746217374224216,-0.004259467590600252,-4.759608735491024e-6,-1.1423122255144289e-5,-2.741790997101352e-6
repair_support,0.5,PL,Factor income,FAC_PL_CAP,729,0.0011021144746337086,-0.0029404598171822727,0.0036666784435510635,5.185027687745597e-7,-1.3833740430648399e-6,1.7250321712649798e-6
repair_support,0.5,PL,Factor income,FAC_PL_LAB,729,0.00019021658226847649,-0.0029438322235364467,0.0018597786838654429,1.1514249867400281e-7,-1.7819697623396143e-6,1.125767070815361e-6
repair_support,0.5,PL,Household consumption,,729,0.016135651705553755,0.011561821651412174,0.018581528682261705,7.216831374293816e-6,5.171140203050629e-6,8.310774279580327e-6
repair_support,0.5,PL,Household disposable income,,729,-0.03634132363367826,-0.043826325912959874,-0.03227146569406614,-9.620262604170823e-6,-1.1601689814809038e-5,-8.542891220235586e-6
repair_support,0.5,PL,Household utility,,729,-0.0013374939335335512,-0.002003723056986928,-0.0007058717310428619,-4.15365263483799e-6,-6.222659667061824e-6,-2.1921190833054287e-6
repair_support,0.5,REU,Factor income,FAC_REU_CAP,729,0.08613021578639746,0.016988050192594528,0.13992148637771606,1.9476370285847495e-6,3.841457413644799e-7,3.1640030791224386e-6
repair_support,0.5,REU,Factor income,FAC_REU_LAB,729,0.12591210287064314,0.03930188622325659,0.1621979782357812,2.631854910814979e-6,8.215005539720831e-7,3.3903138442981876e-6
repair_support,0.5,REU,Household consumption,,729,0.46465619653463364,0.3905985103920102,0.506315621547401,8.941310632870308e-6,7.5162295051109816e-6,9.742956801492635e-6
repair_support,0.5,REU,Household disposable income,,729,-0.5875688642263412,-0.7186699826270342,-0.5080408956855536,-6.382142817734915e-6,-7.806156430681711e-6,-5.518314109162617e-6
repair_support,0.5,REU,Household utility,,729,-0.02812302520032972,-0.04022893973160535,-0.01787677383981645,-3.133054705492119e-6,-4.481718023763222e-6,-1.9915677633855226e-6
repair_support,0.5,SK,Factor income,FAC_SK_CAP,729,0.0007873923386796378,-0.007579087890917435,0.0027055448153987527,1.8941793420366664e-6,-1.8232526546592587e-5,6.508555958056736e-6
repair_support,0.5,SK,Factor income,FAC_SK_LAB,729,-7.479917985619977e-5,-0.011885585608979454,0.0019687209751282353,-2.337149435666221e-7,-3.713729180350029e-5,6.1513978133344015e-6
repair_support,0.5,SK,Household consumption,,729,0.0008845454649417661,-0.00967256679723505,0.0032756051296018995,2.28010808195028e-6,-2.4933142044598756e-5,8.443583757795138e-6
repair_support,0.5,SK,Household disposable income,,729,-0.0017648466600803658,-0.02200394609826617,0.002477320871548727,-2.3987532311441558e-6,-2.99074350175643e-5,3.36713754267707e-6
repair_support,0.5,SK,Household utility,,729,-0.00037620123111992143,-0.002241188688458351,-8.528401758667314e-5,-5.966760255894612e-6,-3.5546496092578314e-5,-1.3526518376404802e-6
repair_support,1.0,DE,Factor income,FAC_DE_CAP,729,-0.03774799546226859,-0.08646240248344839,0.0032619209960103035,-3.0898821685866664e-6,-7.077425765754333e-6,2.6700627139831193e-7
repair_support,1.0,DE,Factor income,FAC_DE_LAB,729,0.010457859141752124,-0.04039037344045937,0.02866405458189547,6.309759088198114e-7,-2.436956956803226e-6,1.7294484124487424e-6
repair_support,1.0,DE,Household consumption,,729,0.2774897024501115,0.22454760153777897,0.307863166090101,1.8844866277687585e-5,1.5249465066904676e-5,2.090758736469312e-5
repair_support,1.0,DE,Household disposable income,,729,-0.6318931565620005,-0.7270527114160359,-0.5728375827893615,-2.1947785534609238e-5,-2.5252998575359474e-5,-1.9896585811675235e-5
repair_support,1.0,DE,Household utility,,729,-0.018852234876248986,-0.026843966508749872,-0.011470344819827005,-7.656489328520089e-6,-1.0902184513324312e-5,-4.658470111577834e-6
repair_support,1.0,FR,Factor income,FAC_FR_CAP,729,-0.06763087306171656,-0.17789424350485206,-0.005671812454238534,-8.806532122615934e-6,-2.3164441015921567e-5,-7.385532126389835e-7
repair_support,1.0,FR,Factor income,FAC_FR_LAB,729,-0.0020308878738433123,-0.08206854271702468,0.024774317629635334,-1.7432620898615558e-7,-7.0445533271954216e-6,2.1265639172975686e-6
