region	product_code	product_sector	share
FR	CPA_C24	BASIC_METALS	1.0
FR	CPA_C25	METAL_COMPONENTS	1.0
FR	CPA_C26_DES	NEW_OFMA	1.0
FR	CPA_C26_MON	NEW_RATV	1.0
FR	CPA_C26_OFMA_res	OTHER_MANUFACTURING	1.0
FR	CPA_C26_RATV_c	NEW_RATV	1.0
FR	CPA_C26_RATV_res	OTHER_MANUFACTURING	1.0
FR	CPA_C27_BAT	NEW_ELMA	1.0
FR	CPA_C27_ELMA_c	NEW_ELMA	1.0
FR	CPA_C27_ELMA_res	OTHER_MANUFACTURING	1.0
FR	CPA_C27_HPP	NEW_ELMA	1.0
FR	CPA_C28	OTHER_MANUFACTURING	1.0
FR	CPA_C29	OTHER_MANUFACTURING	1.0
FR	CPA_C30	OTHER_MANUFACTURING	1.0
FR	CPA_C31_32	OTHER_MANUFACTURING	1.0
FR	CPA_C33_ELMA	REF_ELMA	1.0
FR	CPA_C33_OFMA	REF_OFMA	1.0
FR	CPA_C33_RATV	REF_RATV	1.0
FR	CPA_C33_res	OTHER_SERVICES	1.0
FR	CPA_D35	UTIL_WASTE	1.0
FR	CPA_E36	UTIL_WASTE	1.0
FR	CPA_E37-39_ELMA	INC_EE	0.4200311841816537
FR	CPA_E37-39_ELMA	REC_EE	0.5799688158183463
FR	CPA_E37-39_OFMA	INC_EE	0.5148237015611533
FR	CPA_E37-39_OFMA	REC_EE	0.4851762984388466
FR	CPA_E37-39_RATV	INC_EE	0.48757882815862946
FR	CPA_E37-39_RATV	REC_EE	0.5124211718413705
FR	CPA_E37-39_res	UTIL_WASTE	1.0
FR	CPA_F	CONSTRUCTION	1.0
FR	CPA_G45	TRADE	1.0
FR	CPA_G46_ELMA	REF_ELMA	1.0
FR	CPA_G46_OFMA	REF_OFMA	1.0
FR	CPA_G46_RATV	REF_RATV	1.0
FR	CPA_G46_res	TRADE	1.0
FR	CPA_G47_ELMA	REU_ELMA	1.0
FR	CPA_G47_OFMA	REU_OFMA	1.0
FR	CPA_G47_RATV	REU_RATV	1.0
FR	CPA_G47_res	TRADE	1.0
FR	CPA_H49	TRANSPORT	1.0
FR	CPA_H50	TRANSPORT	1.0
FR	CPA_H51	TRANSPORT	1.0
FR	CPA_H52	TRANSPORT	1.0
FR	CPA_H53	TRANSPORT	1.0
FR	CPA_I	OTHER_SERVICES	1.0
