region	product_code	product_sector	share
PL	C26_PRI	NEW_OFMA	1.0
PL	C26_RATV_c	NEW_RATV	1.0
PL	C26_RATV_res	OTHER_MANUFACTURING	1.0
PL	C27_BAT	NEW_ELMA	1.0
PL	C27_ELMA_c	NEW_ELMA	1.0
PL	C27_ELMA_res	OTHER_MANUFACTURING	1.0
PL	C27_HPP	NEW_ELMA	1.0
PL	C28	OTHER_MANUFACTURING	1.0
PL	C29	OTHER_MANUFACTURING	1.0
PL	C30	OTHER_MANUFACTURING	1.0
PL	C31_32	OTHER_MANUFACTURING	1.0
PL	C33_ELMA	REF_ELMA	1.0
PL	C33_OFMA	REF_OFMA	1.0
PL	C33_RATV	REF_RATV	1.0
PL	C33_res	OTHER_SERVICES	1.0
PL	D35	UTIL_WASTE	1.0
PL	E36	UTIL_WASTE	1.0
PL	E37-E39_ELMA	INC_EE	0.609295872891159
PL	E37-E39_ELMA	REC_EE	0.390704127108841
PL	E37-E39_OFMA	INC_EE	0.675349135668555
PL	E37-E39_OFMA	REC_EE	0.32465086433144497
PL	E37-E39_RATV	INC_EE	0.6934610631277653
PL	E37-E39_RATV	REC_EE	0.30653893687223466
PL	E37-E39_res	UTIL_WASTE	1.0
PL	F	CONSTRUCTION	1.0
PL	G45	TRADE	1.0
PL	G46_ELMA	REF_ELMA	1.0
PL	G46_OFMA	REF_OFMA	1.0
PL	G46_RATV	REF_RATV	1.0
PL	G46_res	TRADE	1.0
PL	G47_ELMA	REU_ELMA	1.0
PL	G47_OFMA	REU_OFMA	1.0
PL	G47_RATV	REU_RATV	1.0
PL	G47_res	TRADE	1.0
PL	H49	TRANSPORT	1.0
PL	H50	TRANSPORT	1.0
PL	H51	TRANSPORT	1.0
PL	H52	TRANSPORT	1.0
PL	H53	TRANSPORT	1.0
PL	I	OTHER_SERVICES	1.0
PL	J58	OTHER_SERVICES	1.0
PL	J59_60	OTHER_SERVICES	1.0
PL	J61	OTHER_SERVICES	1.0
PL	J62_63	OTHER_SERVICES	1.0
PL	K64	OTHER_SERVICES	1.0
PL	K65	OTHER_SERVICES	1.0
PL	K66	OTHER_SERVICES	1.0
PL	L	OTHER_SERVICES	1.0
PL	M69_70	OTHER_SERVICES	1.0
PL	M71	OTHER_SERVICES	1.0
PL	M72	OTHER_SERVICES	1.0
PL	M73	OTHER_SERVICES	1.0
PL	M74_75	OTHER_SERVICES	1.0
PL	N77_ELMA	REU_ELMA	1.0
PL	N77_OFMA	REU_OFMA	1.0
PL	N77_RATV	REU_RATV	1.0
PL	N77_res	OTHER_SERVICES	1.0
PL	N78	OTHER_SERVICES	1.0
PL	N79	OTHER_SERVICES	1.0
PL	N80-82	OTHER_SERVICES	1.0
PL	O84	PUBLIC_SOCIAL	1.0
PL	P3_S13	P3_S13	1.0
PL	P3_S14	P3_S14	1.0
PL	P3_S15	P3_S15	1.0
PL	P51G	P51G	1.0
PL	P5M	P5M	1.0
PL	P85	PUBLIC_SOCIAL	1.0
PL	Q86	PUBLIC_SOCIAL	1.0
PL	Q87_88	PUBLIC_SOCIAL	1.0
PL	R90-92	OTHER_SERVICES	1.0
PL	R93	OTHER_SERVICES	1.0
PL	S94	OTHER_SERVICES	1.0
PL	S95_ELMA	REP_ELMA	1.0
PL	S95_OFMA	REP_OFMA	1.0
PL	S95_RATV	REP_RATV	1.0
PL	S95_res	OTHER_SERVICES	1.0
PL	S96	OTHER_SERVICES	1.0
PL	T	OTHER_SERVICES	1.0
REU	A01	AGRI_FOOD	1.0
REU	A02	AGRI_FOOD	1.0
REU	A03	AGRI_FOOD	1.0
REU	B	EXTRACTIVE	1.0
REU	C10-12	AGRI_FOOD	1.0
REU	C13-15	OTHER_MANUFACTURING	1.0
REU	C16	OTHER_MANUFACTURING	1.0
REU	C17	OTHER_MANUFACTURING	1.0
REU	C18	OTHER_MANUFACTURING	1.0
REU	C19	OTHER_MANUFACTURING	1.0
REU	C20	OTHER_MANUFACTURING	1.0
REU	C21	OTHER_MANUFACTURING	1.0
REU	C22	OTHER_MANUFACTURING	1.0
REU	C23	OTHER_MANUFACTURING	1.0
REU	C24	BASIC_METALS	1.0
REU	C25	METAL_COMPONENTS	1.0
REU	C26_DES	NEW_OFMA	1.0
REU	C26_LAP	NEW_OFMA	1.0
REU	C26_MOB	NEW_RATV	1.0
REU	C26_MON	NEW_RATV	1.0
REU	C26_OFMA_c	NEW_OFMA	1.0
REU	C26_OFMA_res	OTHER_MANUFACTURING	1.0
REU	C26_PRI	NEW_OFMA	1.0
REU	C26_RATV_c	NEW_RATV	1.0
REU	C26_RATV_res	OTHER_MANUFACTURING	1.0
REU	C27_BAT	NEW_ELMA	1.0
REU	C27_ELMA_c	NEW_ELMA	1.0
REU	C27_ELMA_res	OTHER_MANUFACTURING	1.0
REU	C27_HPP	NEW_ELMA	1.0
REU	C27_PV	NEW_ELMA	1.0
REU	C28	OTHER_MANUFACTURING	1.0
REU	C29	OTHER_MANUFACTURING	1.0
REU	C30	OTHER_MANUFACTURING	1.0
REU	C31_32	OTHER_MANUFACTURING	1.0
REU	C33_ELMA	REF_ELMA	1.0
REU	C33_OFMA	REF_OFMA	1.0
REU	C33_RATV	REF_RATV	1.0
REU	C33_res	OTHER_SERVICES	1.0
REU	D35	UTIL_WASTE	1.0
REU	E36	UTIL_WASTE	1.0
REU	E37-E39_ELMA	INC_EE	0.7573381394134041
REU	E37-E39_ELMA	REC_EE	0.24266186058659586
REU	E37-E39_OFMA	INC_EE	0.7312376307564808
REU	E37-E39_OFMA	REC_EE	0.2687623692435192
REU	E37-E39_RATV	INC_EE	0.7871611616782779
REU	E37-E39_RATV	REC_EE	0.2128388383217222
REU	E37-E39_res	UTIL_WASTE	1.0
REU	F	CONSTRUCTION	1.0
REU	G45	TRADE	1.0
REU	G46_ELMA	REF_ELMA	1.0
REU	G46_OFMA	REF_OFMA	1.0
REU	G46_RATV	REF_RATV	1.0
REU	G46_res	TRADE	1.0
REU	G47_ELMA	REU_ELMA	1.0
REU	G47_OFMA	REU_OFMA	1.0
REU	G47_RATV	REU_RATV	1.0
REU	G47_res	TRADE	1.0
REU	H49	TRANSPORT	1.0
REU	H50	TRANSPORT	1.0
REU	H51	TRANSPORT	1.0
REU	H52	TRANSPORT	1.0
REU	H53	TRANSPORT	1.0
REU	I	OTHER_SERVICES	1.0
REU	J58	OTHER_SERVICES	1.0
REU	J59_60	OTHER_SERVICES	1.0
REU	J61	OTHER_SERVICES	1.0
REU	J62_63	OTHER_SERVICES	1.0
REU	K64	OTHER_SERVICES	1.0
REU	K65	OTHER_SERVICES	1.0
REU	K66	OTHER_SERVICES	1.0
REU	L	OTHER_SERVICES	1.0
REU	M69_70	OTHER_SERVICES	1.0
REU	M71	OTHER_SERVICES	1.0
REU	M72	OTHER_SERVICES	1.0
REU	M73	OTHER_SERVICES	1.0
REU	M74_75	OTHER_SERVICES	1.0
REU	N77_ELMA	REU_ELMA	1.0
REU	N77_OFMA	REU_OFMA	1.0
REU	N77_RATV	REU_RATV	1.0
REU	N77_res	OTHER_SERVICES	1.0
REU	N78	OTHER_SERVICES	1.0
REU	N79	OTHER_SERVICES	1.0
REU	N80-82	OTHER_SERVICES	1.0
REU	O84	PUBLIC_SOCIAL	1.0
REU	P3_S13	P3_S13	1.0
REU	P3_S14	P3_S14	1.0
REU	P3_S15	P3_S15	1.0
REU	P51G	P51G	1.0
REU	P5M	P5M	1.0
REU	P85	PUBLIC_SOCIAL	1.0
REU	Q86	PUBLIC_SOCIAL	1.0
REU	Q87_88	PUBLIC_SOCIAL	1.0
REU	R90-92	OTHER_SERVICES	1.0
REU	R93	OTHER_SERVICES	1.0
REU	S94	OTHER_SERVICES	1.0
REU	S95_ELMA	REP_ELMA	1.0
REU	S95_OFMA	REP_OFMA	1.0
REU	S95_RATV	REP_RATV	1.0
REU	S95_res	OTHER_SERVICES	1.0
REU	S96	OTHER_SERVICES	1.0
REU	T	OTHER_SERVICES	1.0
ROW	A01	AGRI_FOOD	1.0
ROW	A02	AGRI_FOOD	1.0
ROW	A03	AGRI_FOOD	1.0
ROW	B	EXTRACTIVE	1.0
ROW	C10-12	AGRI_FOOD	1.0
ROW	C13-15	OTHER_MANUFACTURING	1.0
ROW	C16	OTHER_MANUFACTURING	1.0
ROW	C17	OTHER_MANUFACTURING	1.0
ROW	C18	OTHER_MANUFACTURING	1.0
ROW	C19	OTHER_MANUFACTURING	1.0
ROW	C20	OTHER_MANUFACTURING	1.0
ROW	C21	OTHER_MANUFACTURING	1.0
ROW	C22	OTHER_MANUFACTURING	1.0
ROW	C23	OTHER_MANUFACTURING	1.0
ROW	C24	BASIC_METALS	1.0
ROW	C25	METAL_COMPONENTS	1.0
ROW	C26_DES	NEW_OFMA	1.0
ROW	C26_LAP	NEW_OFMA	1.0
ROW	C26_MOB	NEW_RATV	1.0
ROW	C26_MON	NEW_RATV	1.0
ROW	C26_OFMA_c	NEW_OFMA	1.0
ROW	C26_OFMA_res	OTHER_MANUFACTURING	1.0
ROW	C26_PRI	NEW_OFMA	1.0
ROW	C26_RATV_c	NEW_RATV	1.0
ROW	C26_RATV_res	OTHER_MANUFACTURING	1.0
ROW	C27_BAT	NEW_ELMA	1.0
ROW	C27_ELMA_c	NEW_ELMA	1.0
ROW	C27_ELMA_res	OTHER_MANUFACTURING	1.0
ROW	C27_HPP	NEW_ELMA	1.0
ROW	C27_PV	NEW_ELMA	1.0
ROW	C28	OTHER_MANUFACTURING	1.0
ROW	C29	OTHER_MANUFACTURING	1.0
ROW	C30	OTHER_MANUFACTURING	1.0
ROW	C31_32	OTHER_MANUFACTURING	1.0
ROW	C33_ELMA	REF_ELMA	1.0
ROW	C33_OFMA	REF_OFMA	1.0
ROW	C33_RATV	REF_RATV	1.0
ROW	C33_res	OTHER_SERVICES	1.0
ROW	D35	UTIL_WASTE	1.0
ROW	E36	UTIL_WASTE	1.0
ROW	E37-E39_ELMA	INC_EE	0.9997012863157045
ROW	E37-E39_ELMA	REC_EE	0.0002987136842954083
ROW	E37-E39_OFMA	INC_EE	0.9895609241906178
ROW	E37-E39_OFMA	REC_EE	0.010439075809382171
ROW	E37-E39_RATV	INC_EE	0.9975834417452512
ROW	E37-E39_RATV	REC_EE	0.002416558254748959
ROW	E37-E39_res	UTIL_WASTE	1.0
ROW	F	CONSTRUCTION	1.0
ROW	G45	TRADE	1.0
ROW	G46_ELMA	REF_ELMA	1.0
ROW	G46_OFMA	REF_OFMA	1.0
ROW	G46_RATV	REF_RATV	1.0
ROW	G46_res	TRADE	1.0
ROW	G47_ELMA	REU_ELMA	1.0
ROW	G47_OFMA	REU_OFMA	1.0
ROW	G47_RATV	REU_RATV	1.0
ROW	G47_res	TRADE	1.0
ROW	H49	TRANSPORT	1.0
ROW	H50	TRANSPORT	1.0
ROW	H51	TRANSPORT	1.0
ROW	H52	TRANSPORT	1.0
ROW	H53	TRANSPORT	1.0
ROW	I	OTHER_SERVICES	1.0
ROW	J58	OTHER_SERVICES	1.0
ROW	J59_60	OTHER_SERVICES	1.0
ROW	J61	OTHER_SERVICES	1.0
ROW	J62_63	OTHER_SERVICES	1.0
ROW	K64	OTHER_SERVICES	1.0
ROW	K65	OTHER_SERVICES	1.0
ROW	K66	OTHER_SERVICES	1.0
