sensitivity_profile,stage,scenario,instrument,wedge,termination_status,primal_status,solver_valid,solver_elapsed_seconds,max_scaled_residual,scaled_residuals_above_tolerance,max_bound_violation,bound_violations_above_tolerance,worst_equation_block,worst_equation_tag,worst_equation_indices,worst_equation_scaled_residual,worst_bound_variable,worst_bound_violation,solver_message,armington_elasticity,cet_transformation_elasticity,service_elasticity,eol_allocation_elasticity,eol_productivity_elasticity,material_substitution_elasticity,target_profile,source_profile,continued_parameter,source_parameter_value,target_parameter_value,trial_fraction,trial_parameter_value,continuation_phase,continuation_path,attempt,trial_accepted
sensitivity_396,policy,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,42.453791903,0.0012427602334249555,1,0.0,0,material_composite_production_SK,eqpzs,IND_SK_NEW_ELMA,0.0012427602334249555,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,1.0,2.0,1.0,1.0,sensitivity_396,sensitivity_315,circular_routes.eol_productivity_elasticity,0.5,1.0,1.0,1.0,direct_target,diagonal_tax_parameter,1,false
sensitivity_396,policy,virgin_metal_tax_tax_0_01,virgin_metal_tax,0.01,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,29.967924308,0.0005326326735034526,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0005326326735034526,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,1.0,2.0,1.0,1.0,sensitivity_396,sensitivity_315,circular_routes.eol_productivity_elasticity,0.5,1.0,0.5,0.75,parameter_bisection,diagonal_tax_parameter,2,true
sensitivity_396,policy,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,36.126775722,0.0012546794624910262,1,0.0,0,material_composite_production_SK,eqpzs,IND_SK_NEW_ELMA,0.0012546794624910262,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,1.0,2.0,1.0,1.0,sensitivity_396,sensitivity_315,circular_routes.eol_productivity_elasticity,0.5,1.0,1.0,1.0,parameter_bisection,diagonal_tax_parameter,3,false
sensitivity_396,policy,virgin_metal_tax_tax_0_015,virgin_metal_tax,0.015,OTHER_ERROR,NEARLY_FEASIBLE_POINT,false,46.387194602,0.00038487317845969926,0,9.98882525600177e-9,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.00038487317845969926,F_FAC_SK_CAP_IND_SK_REF_OFMA,9.98882525600177e-9,,2.0,2.0,1.0,2.0,1.0,1.0,sensitivity_396,sensitivity_315,circular_routes.eol_productivity_elasticity,0.5,1.0,0.75,0.875,parameter_bisection,diagonal_tax_parameter,4,false
sensitivity_396,policy,virgin_metal_tax_tax_0_0125,virgin_metal_tax,0.0125,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,31.227715885,0.0005873174026682637,0,0.0,0,material_composite_production_SK,eqpzs,IND_SK_NEW_ELMA,0.0005873174026682637,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,1.0,2.0,1.0,1.0,sensitivity_396,sensitivity_315,circular_routes.eol_productivity_elasticity,0.5,1.0,0.625,0.8125,parameter_bisection,diagonal_tax_parameter,5,true
sensitivity_396,policy,virgin_metal_tax_tax_0_0175,virgin_metal_tax,0.0175,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,58.1078197,0.001074545881729172,1,0.0,0,material_composite_production_SK,eqpzs,IND_SK_NEW_ELMA,0.001074545881729172,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,1.0,2.0,1.0,1.0,sensitivity_396,sensitivity_315,circular_routes.eol_productivity_elasticity,0.5,1.0,0.875,0.9375,parameter_bisection,diagonal_tax_parameter,6,false
sensitivity_396,policy,virgin_metal_tax_tax_0_015,virgin_metal_tax,0.015,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,29.333775859,0.0009313562690292931,0,0.0,0,material_composite_production_SK,eqpzs,IND_SK_NEW_ELMA,0.0009313562690292931,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,1.0,2.0,1.0,1.0,sensitivity_396,sensitivity_315,circular_routes.eol_productivity_elasticity,0.5,1.0,0.75,0.875,parameter_bisection,diagonal_tax_parameter,7,true
sensitivity_396,policy,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,23.862202996,0.0012560343258136708,1,0.0,0,material_composite_production_SK,eqpzs,IND_SK_NEW_ELMA,0.0012560343258136708,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,1.0,2.0,1.0,1.0,sensitivity_396,sensitivity_315,circular_routes.eol_productivity_elasticity,0.5,1.0,1.0,1.0,parameter_bisection,diagonal_tax_parameter,8,false
sensitivity_396,policy,virgin_metal_tax_tax_0_0175,virgin_metal_tax,0.0175,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,23.459213058,0.0010824343377501267,1,0.0,0,material_composite_production_SK,eqpzs,IND_SK_NEW_ELMA,0.0010824343377501267,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,1.0,2.0,1.0,1.0,sensitivity_396,sensitivity_315,circular_routes.eol_productivity_elasticity,0.5,1.0,0.875,0.9375,parameter_bisection,diagonal_tax_parameter,9,false
sensitivity_396,policy,virgin_metal_tax_tax_0_01625,virgin_metal_tax,0.01625,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,49.11666872,0.0010191805594915726,1,0.0,0,material_composite_production_SK,eqpzs,IND_SK_NEW_ELMA,0.0010191805594915726,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,1.0,2.0,1.0,1.0,sensitivity_396,sensitivity_315,circular_routes.eol_productivity_elasticity,0.5,1.0,0.8125,0.90625,parameter_bisection,diagonal_tax_parameter,10,false
