sensitivity_profile,stage,scenario,instrument,wedge,termination_status,primal_status,solver_valid,solver_elapsed_seconds,max_scaled_residual,scaled_residuals_above_tolerance,max_bound_violation,bound_violations_above_tolerance,worst_equation_block,worst_equation_tag,worst_equation_indices,worst_equation_scaled_residual,worst_bound_variable,worst_bound_violation,solver_message,armington_elasticity,cet_transformation_elasticity,service_elasticity,eol_allocation_elasticity,eol_productivity_elasticity,material_substitution_elasticity,target_profile,source_profile,continued_parameter,source_parameter_value,target_parameter_value,trial_fraction,trial_parameter_value,continuation_phase,continuation_path,attempt,trial_accepted
sensitivity_684,policy,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,91.831465208,0.0011374900043926717,1,0.0,0,material_composite_production_SK,eqpzs,IND_SK_NEW_ELMA,0.0011374900043926717,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,0.5,1.0,2.0,2.0,sensitivity_684,sensitivity_681,trade.cet_transformation_elasticity,1.0,2.0,1.0,2.0,direct_target,diagonal_tax_parameter,1,false
sensitivity_684,policy,virgin_metal_tax_tax_0_01,virgin_metal_tax,0.01,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,56.826765971,0.0004696745681384007,0,0.0,0,material_composite_production_SK,eqpzs,IND_SK_NEW_ELMA,0.0004696745681384007,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,0.5,1.0,2.0,2.0,sensitivity_684,sensitivity_681,trade.cet_transformation_elasticity,1.0,2.0,0.5,1.5,parameter_bisection,diagonal_tax_parameter,2,true
sensitivity_684,policy,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,37.135906178,0.0011159226910064657,1,0.0,0,material_composite_production_SK,eqpzs,IND_SK_NEW_ELMA,0.0011159226910064657,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,0.5,1.0,2.0,2.0,sensitivity_684,sensitivity_681,trade.cet_transformation_elasticity,1.0,2.0,1.0,2.0,parameter_bisection,diagonal_tax_parameter,3,false
sensitivity_684,policy,virgin_metal_tax_tax_0_015,virgin_metal_tax,0.015,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,17.827418704,0.0007632151771665985,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0007632151771665985,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,0.5,1.0,2.0,2.0,sensitivity_684,sensitivity_681,trade.cet_transformation_elasticity,1.0,2.0,0.75,1.75,parameter_bisection,diagonal_tax_parameter,4,true
sensitivity_684,policy,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,45.922523462,0.0029010643858906615,1,0.0,0,observed_physical_flow_links,quantity_link,physical_SK_OFMA_REP_route_input_mass,0.0029010643858906615,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,0.5,1.0,2.0,2.0,sensitivity_684,sensitivity_681,trade.cet_transformation_elasticity,1.0,2.0,1.0,2.0,parameter_bisection,diagonal_tax_parameter,5,false
sensitivity_684,policy,virgin_metal_tax_tax_0_0175,virgin_metal_tax,0.0175,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,29.092056043,0.02794488606426504,1,0.0,0,observed_physical_flow_links,quantity_link,physical_SK_OFMA_REP_route_input_mass,0.02794488606426504,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,0.5,1.0,2.0,2.0,sensitivity_684,sensitivity_681,trade.cet_transformation_elasticity,1.0,2.0,0.875,1.875,parameter_bisection,diagonal_tax_parameter,6,false
sensitivity_684,policy,virgin_metal_tax_tax_0_01625,virgin_metal_tax,0.01625,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,23.342689919,0.033283370408234925,1,0.0,0,observed_physical_flow_links,quantity_link,physical_SK_OFMA_REP_route_input_mass,0.033283370408234925,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,0.5,1.0,2.0,2.0,sensitivity_684,sensitivity_681,trade.cet_transformation_elasticity,1.0,2.0,0.8125,1.8125,parameter_bisection,diagonal_tax_parameter,7,false
sensitivity_684,policy,virgin_metal_tax_tax_0_015625,virgin_metal_tax,0.015625,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,17.06161115,0.0008889632305714157,0,0.0,0,material_composite_production_SK,eqpzs,IND_SK_NEW_ELMA,0.0008889632305714157,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,0.5,1.0,2.0,2.0,sensitivity_684,sensitivity_681,trade.cet_transformation_elasticity,1.0,2.0,0.78125,1.78125,parameter_bisection,diagonal_tax_parameter,8,true
sensitivity_684,policy,virgin_metal_tax_tax_0_016875,virgin_metal_tax,0.016875,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,6.424848357,0.0008132397939840663,0,0.0,0,material_composite_production_SK,eqpzs,IND_SK_NEW_ELMA,0.0008132397939840663,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,0.5,1.0,2.0,2.0,sensitivity_684,sensitivity_681,trade.cet_transformation_elasticity,1.0,2.0,0.84375,1.84375,parameter_bisection,diagonal_tax_parameter,9,true
sensitivity_684,policy,virgin_metal_tax_tax_0_019375,virgin_metal_tax,0.019375,OTHER_ERROR,NEARLY_FEASIBLE_POINT,false,40.319290403,0.0068652612806976415,1,9.82612716190268e-9,0,eu_wide_eol_allocation,eu_wide_eol_allocation,OFMA|EOL_FR_OFMA_REP,0.0068652612806976415,F_FAC_SK_CAP_IND_SK_REP_OFMA,9.82612716190268e-9,,2.0,2.0,0.5,1.0,2.0,2.0,sensitivity_684,sensitivity_681,trade.cet_transformation_elasticity,1.0,2.0,0.96875,1.96875,parameter_bisection,diagonal_tax_parameter,10,false
