sensitivity_profile,stage,scenario,instrument,wedge,termination_status,primal_status,solver_valid,solver_elapsed_seconds,max_scaled_residual,scaled_residuals_above_tolerance,max_bound_violation,bound_violations_above_tolerance,worst_equation_block,worst_equation_tag,worst_equation_indices,worst_equation_scaled_residual,worst_bound_variable,worst_bound_violation,solver_message,armington_elasticity,cet_transformation_elasticity,service_elasticity,eol_allocation_elasticity,eol_productivity_elasticity,material_substitution_elasticity,target_profile,source_profile,continued_parameter,source_parameter_value,target_parameter_value,trial_fraction,trial_parameter_value,continuation_phase,continuation_path,attempt,trial_accepted
sensitivity_727,policy,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,25.001882025,0.0010394965390372324,1,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0010394965390372324,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,2.0,2.0,2.0,2.0,2.0,sensitivity_727,sensitivity_484,circular_metal.material_substitution_elasticity,1.0,2.0,1.0,2.0,direct_target,diagonal_tax_parameter,1,false
sensitivity_727,policy,virgin_metal_tax_tax_0_01,virgin_metal_tax,0.01,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,8.877952864,0.0005006860606888708,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0005006860606888708,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,2.0,2.0,2.0,2.0,2.0,sensitivity_727,sensitivity_484,circular_metal.material_substitution_elasticity,1.0,2.0,0.5,1.5,parameter_bisection,diagonal_tax_parameter,2,true
sensitivity_727,policy,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,15.694036254,0.7192978009506099,74,0.0,0,observed_physical_flow_links,quantity_link,physical_SK_OFMA_REP_route_input_mass,0.7192978009506099,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,2.0,2.0,2.0,2.0,2.0,sensitivity_727,sensitivity_484,circular_metal.material_substitution_elasticity,1.0,2.0,1.0,2.0,parameter_bisection,diagonal_tax_parameter,3,false
sensitivity_727,policy,virgin_metal_tax_tax_0_015,virgin_metal_tax,0.015,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,20.351657918,0.008739572678614027,3,0.0,0,eu_wide_eol_allocation,eu_wide_eol_allocation,OFMA|EOL_REU_OFMA_REF,0.008739572678614027,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,2.0,2.0,2.0,2.0,2.0,sensitivity_727,sensitivity_484,circular_metal.material_substitution_elasticity,1.0,2.0,0.75,1.75,parameter_bisection,diagonal_tax_parameter,4,false
sensitivity_727,policy,virgin_metal_tax_tax_0_0125,virgin_metal_tax,0.0125,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,12.090245901,0.0006061533572617739,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0006061533572617739,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,2.0,2.0,2.0,2.0,2.0,sensitivity_727,sensitivity_484,circular_metal.material_substitution_elasticity,1.0,2.0,0.625,1.625,parameter_bisection,diagonal_tax_parameter,5,true
sensitivity_727,policy,virgin_metal_tax_tax_0_0175,virgin_metal_tax,0.0175,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,34.844925366,0.0009316876298628429,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0009316876298628429,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,2.0,2.0,2.0,2.0,2.0,sensitivity_727,sensitivity_484,circular_metal.material_substitution_elasticity,1.0,2.0,0.875,1.875,parameter_bisection,diagonal_tax_parameter,6,true
sensitivity_727,policy,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,15.48204911,0.001067748292372328,1,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.001067748292372328,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,2.0,2.0,2.0,2.0,2.0,sensitivity_727,sensitivity_484,circular_metal.material_substitution_elasticity,1.0,2.0,1.0,2.0,parameter_bisection,diagonal_tax_parameter,7,false
sensitivity_727,policy,virgin_metal_tax_tax_0_01875,virgin_metal_tax,0.01875,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,13.284373874,0.000995169358490311,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.000995169358490311,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,2.0,2.0,2.0,2.0,2.0,sensitivity_727,sensitivity_484,circular_metal.material_substitution_elasticity,1.0,2.0,0.9375,1.9375,parameter_bisection,diagonal_tax_parameter,8,true
sensitivity_727,policy,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,11.462057907,0.0010616252714676921,1,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0010616252714676921,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,2.0,2.0,2.0,2.0,2.0,sensitivity_727,sensitivity_484,circular_metal.material_substitution_elasticity,1.0,2.0,1.0,2.0,parameter_bisection,diagonal_tax_parameter,9,false
sensitivity_727,policy,virgin_metal_tax_tax_0_019375,virgin_metal_tax,0.019375,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,30.345185769,0.058492880089971,18,0.0,0,eu_wide_eol_allocation,eu_wide_eol_allocation,OFMA|EOL_REU_OFMA_REF,0.058492880089971,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,2.0,2.0,2.0,2.0,2.0,sensitivity_727,sensitivity_484,circular_metal.material_substitution_elasticity,1.0,2.0,0.96875,1.96875,parameter_bisection,diagonal_tax_parameter,10,false
