sensitivity_profile,stage,scenario,instrument,wedge,termination_status,primal_status,solver_valid,solver_elapsed_seconds,max_scaled_residual,scaled_residuals_above_tolerance,max_bound_violation,bound_violations_above_tolerance,worst_equation_block,worst_equation_tag,worst_equation_indices,worst_equation_scaled_residual,worst_bound_variable,worst_bound_violation,solver_message,armington_elasticity,cet_transformation_elasticity,service_elasticity,eol_allocation_elasticity,eol_productivity_elasticity,material_substitution_elasticity,target_profile,source_profile,continued_parameter,source_parameter_value,target_parameter_value,trial_fraction,trial_parameter_value,continuation_phase,continuation_path,attempt,trial_accepted
sensitivity_710,policy,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,OTHER_ERROR,NEARLY_FEASIBLE_POINT,false,44.351797811,0.0004958398579236745,0,9.978671632892083e-9,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0004958398579236745,Z_IND_FR_NEW_OFMA,9.978671632892083e-9,,1.0,2.0,0.5,2.0,2.0,2.0,sensitivity_710,sensitivity_656,circular_routes.eol_allocation_elasticity,0.5,2.0,1.0,2.0,direct_target,diagonal_tax_parameter,1,false
sensitivity_710,policy,virgin_metal_tax_tax_0_01,virgin_metal_tax,0.01,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,20.126412895,0.0005300294438375097,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0005300294438375097,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,0.5,2.0,2.0,2.0,sensitivity_710,sensitivity_656,circular_routes.eol_allocation_elasticity,0.5,2.0,0.5,1.25,parameter_bisection,diagonal_tax_parameter,2,true
sensitivity_710,policy,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,30.001223038,0.10479033756543499,1,0.0,0,observed_physical_flow_links,quantity_link,physical_SK_OFMA_REP_route_input_mass,0.10479033756543499,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,0.5,2.0,2.0,2.0,sensitivity_710,sensitivity_656,circular_routes.eol_allocation_elasticity,0.5,2.0,1.0,2.0,parameter_bisection,diagonal_tax_parameter,3,false
sensitivity_710,policy,virgin_metal_tax_tax_0_015,virgin_metal_tax,0.015,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,113.604325287,0.0008101429627870305,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0008101429627870305,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,0.5,2.0,2.0,2.0,sensitivity_710,sensitivity_656,circular_routes.eol_allocation_elasticity,0.5,2.0,0.75,1.625,parameter_bisection,diagonal_tax_parameter,4,true
sensitivity_710,policy,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,15.513640084,0.0010602459418104226,1,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0010602459418104226,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,0.5,2.0,2.0,2.0,sensitivity_710,sensitivity_656,circular_routes.eol_allocation_elasticity,0.5,2.0,1.0,2.0,parameter_bisection,diagonal_tax_parameter,5,false
sensitivity_710,policy,virgin_metal_tax_tax_0_0175,virgin_metal_tax,0.0175,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,14.438041993,0.0009380470396088691,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0009380470396088691,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,0.5,2.0,2.0,2.0,sensitivity_710,sensitivity_656,circular_routes.eol_allocation_elasticity,0.5,2.0,0.875,1.8125,parameter_bisection,diagonal_tax_parameter,6,true
sensitivity_710,policy,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,8.735727352,0.001039565510560836,1,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.001039565510560836,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,0.5,2.0,2.0,2.0,sensitivity_710,sensitivity_656,circular_routes.eol_allocation_elasticity,0.5,2.0,1.0,2.0,parameter_bisection,diagonal_tax_parameter,7,false
sensitivity_710,policy,virgin_metal_tax_tax_0_01875,virgin_metal_tax,0.01875,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,11.605066864,0.0010095166058539107,1,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0010095166058539107,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,0.5,2.0,2.0,2.0,sensitivity_710,sensitivity_656,circular_routes.eol_allocation_elasticity,0.5,2.0,0.9375,1.90625,parameter_bisection,diagonal_tax_parameter,8,false
sensitivity_710,policy,virgin_metal_tax_tax_0_018125,virgin_metal_tax,0.018125,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,6.533734681,0.0009793103707836925,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0009793103707836925,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,0.5,2.0,2.0,2.0,sensitivity_710,sensitivity_656,circular_routes.eol_allocation_elasticity,0.5,2.0,0.90625,1.859375,parameter_bisection,diagonal_tax_parameter,9,true
sensitivity_710,policy,virgin_metal_tax_tax_0_019375,virgin_metal_tax,0.019375,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,6.17832024,0.0009649351095669667,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0009649351095669667,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,0.5,2.0,2.0,2.0,sensitivity_710,sensitivity_656,circular_routes.eol_allocation_elasticity,0.5,2.0,0.96875,1.953125,parameter_bisection,diagonal_tax_parameter,10,true
sensitivity_710,policy,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,37.666334057,0.0010671348792959945,1,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0010671348792959945,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,0.5,2.0,2.0,2.0,sensitivity_710,sensitivity_656,circular_routes.eol_allocation_elasticity,0.5,2.0,1.0,2.0,parameter_bisection,diagonal_tax_parameter,11,false
sensitivity_710,policy,virgin_metal_tax_tax_0_0196875,virgin_metal_tax,0.0196875,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,7.217516091,0.0010600995330505292,1,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0010600995330505292,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,0.5,2.0,2.0,2.0,sensitivity_710,sensitivity_656,circular_routes.eol_allocation_elasticity,0.5,2.0,0.984375,1.9765625,parameter_bisection,diagonal_tax_parameter,12,false
sensitivity_710,policy,virgin_metal_tax_tax_0_01953125,virgin_metal_tax,0.01953125,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,7.328856721,0.001050657379376596,1,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.001050657379376596,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,0.5,2.0,2.0,2.0,sensitivity_710,sensitivity_656,circular_routes.eol_allocation_elasticity,0.5,2.0,0.9765625,1.96484375,parameter_bisection,diagonal_tax_parameter,13,false
sensitivity_710,policy,virgin_metal_tax_tax_0_019453125,virgin_metal_tax,0.019453125,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,10.620686617,0.0010225740402747263,1,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0010225740402747263,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,0.5,2.0,2.0,2.0,sensitivity_710,sensitivity_656,circular_routes.eol_allocation_elasticity,0.5,2.0,0.97265625,1.958984375,parameter_bisection,diagonal_tax_parameter,14,false
sensitivity_710,policy,virgin_metal_tax_tax_0_0194140625,virgin_metal_tax,0.0194140625,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,8.169501954,0.0010122811507519147,1,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0010122811507519147,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,0.5,2.0,2.0,2.0,sensitivity_710,sensitivity_656,circular_routes.eol_allocation_elasticity,0.5,2.0,0.970703125,1.9560546875,parameter_bisection,diagonal_tax_parameter,15,false
sensitivity_710,policy,virgin_metal_tax_tax_0_01939453125,virgin_metal_tax,0.01939453125,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,11.087251101,0.0010488084534941988,1,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0010488084534941988,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,0.5,2.0,2.0,2.0,sensitivity_710,sensitivity_656,circular_routes.eol_allocation_elasticity,0.5,2.0,0.9697265625,1.95458984375,parameter_bisection,diagonal_tax_parameter,16,false
sensitivity_710,policy,virgin_metal_tax_tax_0_019384765625,virgin_metal_tax,0.019384765625,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,2.865528814,0.0009688008788623081,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0009688008788623081,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,0.5,2.0,2.0,2.0,sensitivity_710,sensitivity_656,circular_routes.eol_allocation_elasticity,0.5,2.0,0.96923828125,1.953857421875,parameter_bisection,diagonal_tax_parameter,17,true
sensitivity_710,policy,virgin_metal_tax_tax_0_019404296875,virgin_metal_tax,0.019404296875,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,3.337093996,0.0009740610315915887,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0009740610315915887,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,0.5,2.0,2.0,2.0,sensitivity_710,sensitivity_656,circular_routes.eol_allocation_elasticity,0.5,2.0,0.97021484375,1.955322265625,parameter_bisection,diagonal_tax_parameter,18,true
sensitivity_710,policy,virgin_metal_tax_tax_0_019443359375,virgin_metal_tax,0.019443359375,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,4.740228583,0.0009775163987967295,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0009775163987967295,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,0.5,2.0,2.0,2.0,sensitivity_710,sensitivity_656,circular_routes.eol_allocation_elasticity,0.5,2.0,0.97216796875,1.958251953125,parameter_bisection,diagonal_tax_parameter,19,true
sensitivity_710,policy,virgin_metal_tax_tax_0_019521484375000002,virgin_metal_tax,0.019521484375000002,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,4.674142594,0.0009709428801432107,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0009709428801432107,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,0.5,2.0,2.0,2.0,sensitivity_710,sensitivity_656,circular_routes.eol_allocation_elasticity,0.5,2.0,0.97607421875,1.964111328125,parameter_bisection,diagonal_tax_parameter,20,true
sensitivity_710,policy,virgin_metal_tax_tax_0_019677734375000002,virgin_metal_tax,0.019677734375000002,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,7.930966955,0.0010630597261889196,1,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0010630597261889196,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,0.5,2.0,2.0,2.0,sensitivity_710,sensitivity_656,circular_routes.eol_allocation_elasticity,0.5,2.0,0.98388671875,1.975830078125,parameter_bisection,diagonal_tax_parameter,21,false
sensitivity_710,policy,virgin_metal_tax_tax_0_019599609375,virgin_metal_tax,0.019599609375,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,13.676530587,0.0010411423011709164,1,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0010411423011709164,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,0.5,2.0,2.0,2.0,sensitivity_710,sensitivity_656,circular_routes.eol_allocation_elasticity,0.5,2.0,0.97998046875,1.969970703125,parameter_bisection,diagonal_tax_parameter,22,false
sensitivity_710,policy,virgin_metal_tax_tax_0_019560546875,virgin_metal_tax,0.019560546875,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,6.687841406,0.0010434296189136827,1,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0010434296189136827,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,0.5,2.0,2.0,2.0,sensitivity_710,sensitivity_656,circular_routes.eol_allocation_elasticity,0.5,2.0,0.97802734375,1.967041015625,parameter_bisection,diagonal_tax_parameter,23,false
sensitivity_710,policy,virgin_metal_tax_tax_0_019541015625,virgin_metal_tax,0.019541015625,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,2.852672368,0.000937798168226589,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.000937798168226589,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,0.5,2.0,2.0,2.0,sensitivity_710,sensitivity_656,circular_routes.eol_allocation_elasticity,0.5,2.0,0.97705078125,1.965576171875,parameter_bisection,diagonal_tax_parameter,24,true
