sensitivity_profile,stage,scenario,instrument,wedge,termination_status,primal_status,solver_valid,solver_elapsed_seconds,max_scaled_residual,scaled_residuals_above_tolerance,max_bound_violation,bound_violations_above_tolerance,worst_equation_block,worst_equation_tag,worst_equation_indices,worst_equation_scaled_residual,worst_bound_variable,worst_bound_violation,solver_message,armington_elasticity,cet_transformation_elasticity,service_elasticity,eol_allocation_elasticity,eol_productivity_elasticity,material_substitution_elasticity,target_profile,source_profile,continued_parameter,source_parameter_value,target_parameter_value,trial_fraction,trial_parameter_value,continuation_phase,continuation_path,attempt,trial_accepted
sensitivity_386,policy,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,29.857049247,0.0010166295311943019,1,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0010166295311943019,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,0.5,2.0,1.0,1.0,sensitivity_386,sensitivity_332,circular_routes.eol_allocation_elasticity,0.5,2.0,1.0,2.0,direct_target,diagonal_tax_parameter,1,false
sensitivity_386,policy,virgin_metal_tax_tax_0_01,virgin_metal_tax,0.01,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,7.694299329,0.0005316147126043225,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0005316147126043225,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,0.5,2.0,1.0,1.0,sensitivity_386,sensitivity_332,circular_routes.eol_allocation_elasticity,0.5,2.0,0.5,1.25,parameter_bisection,diagonal_tax_parameter,2,true
sensitivity_386,policy,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,32.026236598,0.0010679242974837022,1,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0010679242974837022,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,0.5,2.0,1.0,1.0,sensitivity_386,sensitivity_332,circular_routes.eol_allocation_elasticity,0.5,2.0,1.0,2.0,parameter_bisection,diagonal_tax_parameter,3,false
sensitivity_386,policy,virgin_metal_tax_tax_0_015,virgin_metal_tax,0.015,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,13.207940232,0.0007629132625924795,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0007629132625924795,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,0.5,2.0,1.0,1.0,sensitivity_386,sensitivity_332,circular_routes.eol_allocation_elasticity,0.5,2.0,0.75,1.625,parameter_bisection,diagonal_tax_parameter,4,true
sensitivity_386,policy,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,23.454495106,0.0010791761960354807,1,9.81185348771484e-9,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0010791761960354807,F_FAC_FR_CAP_IND_FR_REP_OFMA,9.81185348771484e-9,,1.0,2.0,0.5,2.0,1.0,1.0,sensitivity_386,sensitivity_332,circular_routes.eol_allocation_elasticity,0.5,2.0,1.0,2.0,parameter_bisection,diagonal_tax_parameter,5,false
sensitivity_386,policy,virgin_metal_tax_tax_0_0175,virgin_metal_tax,0.0175,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,51.082250029,0.010715644789796142,1,0.0,0,observed_physical_flow_links,quantity_link,physical_SK_OFMA_REP_route_input_mass,0.010715644789796142,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,0.5,2.0,1.0,1.0,sensitivity_386,sensitivity_332,circular_routes.eol_allocation_elasticity,0.5,2.0,0.875,1.8125,parameter_bisection,diagonal_tax_parameter,6,false
sensitivity_386,policy,virgin_metal_tax_tax_0_01625,virgin_metal_tax,0.01625,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,25.840523479,0.0008560498311409592,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0008560498311409592,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,0.5,2.0,1.0,1.0,sensitivity_386,sensitivity_332,circular_routes.eol_allocation_elasticity,0.5,2.0,0.8125,1.71875,parameter_bisection,diagonal_tax_parameter,7,true
sensitivity_386,policy,virgin_metal_tax_tax_0_01875,virgin_metal_tax,0.01875,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,33.390538392,0.0009993823793812417,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0009993823793812417,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,0.5,2.0,1.0,1.0,sensitivity_386,sensitivity_332,circular_routes.eol_allocation_elasticity,0.5,2.0,0.9375,1.90625,parameter_bisection,diagonal_tax_parameter,8,true
sensitivity_386,policy,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,48.223314005,0.0010072421309085255,1,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0010072421309085255,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,0.5,2.0,1.0,1.0,sensitivity_386,sensitivity_332,circular_routes.eol_allocation_elasticity,0.5,2.0,1.0,2.0,parameter_bisection,diagonal_tax_parameter,9,false
sensitivity_386,policy,virgin_metal_tax_tax_0_019375,virgin_metal_tax,0.019375,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,45.208987499,0.0064314669676026615,1,0.0,0,observed_physical_flow_links,quantity_link,physical_SK_OFMA_REP_route_input_mass,0.0064314669676026615,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,0.5,2.0,1.0,1.0,sensitivity_386,sensitivity_332,circular_routes.eol_allocation_elasticity,0.5,2.0,0.96875,1.953125,parameter_bisection,diagonal_tax_parameter,10,false
