sensitivity_profile,stage,scenario,instrument,wedge,termination_status,primal_status,solver_valid,solver_elapsed_seconds,max_scaled_residual,scaled_residuals_above_tolerance,max_bound_violation,bound_violations_above_tolerance,worst_equation_block,worst_equation_tag,worst_equation_indices,worst_equation_scaled_residual,worst_bound_variable,worst_bound_violation,solver_message,armington_elasticity,cet_transformation_elasticity,service_elasticity,eol_allocation_elasticity,eol_productivity_elasticity,material_substitution_elasticity,declared_wedge,source_wedge,trial_wedge,continuation_phase,attempt,trial_accepted
sensitivity_081,baseline,baseline,,0.0,ALMOST_LOCALLY_SOLVED,NEARLY_FEASIBLE_POINT,true,53.815635857,5.062308874315136e-7,0,0.0,0,observed_physical_flow_links,quantity_link,physical_SK_OFMA_REP_route_input_mass,5.062308874315136e-7,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,2.0,2.0,0.5,0.5,0.0,0.0,0.0,baseline,1,true
sensitivity_081,direct_target,virgin_metal_tax_tax_0_0025,virgin_metal_tax,0.0025,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,10.143831374,0.00013453220658432574,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.00013453220658432574,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,2.0,2.0,0.5,0.5,0.0025,0.0,0.0025,direct_target,1,true
sensitivity_081,direct_target,virgin_metal_tax_tax_0_005,virgin_metal_tax,0.005,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,10.610695497,0.00025117793801066046,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.00025117793801066046,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,2.0,2.0,0.5,0.5,0.005,0.0025,0.005,direct_target,1,true
sensitivity_081,direct_target,virgin_metal_tax_tax_0_01,virgin_metal_tax,0.01,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,9.967616046,0.0006302112926658276,0,0.0,0,material_composite_production_SK,eqpzs,IND_SK_NEW_ELMA,0.0006302112926658276,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,2.0,2.0,0.5,0.5,0.01,0.005,0.01,direct_target,1,true
sensitivity_081,direct_target,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,6.357198248,0.0010880947795831597,1,0.0,0,material_composite_production_SK,eqpzs,IND_SK_NEW_ELMA,0.0010880947795831597,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,2.0,2.0,0.5,0.5,0.02,0.01,0.02,direct_target,1,false
sensitivity_081,continuation_trial,virgin_metal_tax_tax_0_015,virgin_metal_tax,0.015,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,21.728352072,0.0009142877189439735,0,0.0,0,material_composite_production_SK,eqpzs,IND_SK_NEW_ELMA,0.0009142877189439735,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,2.0,2.0,0.5,0.5,0.02,0.01,0.015,continuation_trial,2,true
sensitivity_081,continuation_trial,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,9.694372763,0.0010005880478387574,1,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0010005880478387574,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,2.0,2.0,0.5,0.5,0.02,0.015,0.02,continuation_trial,3,false
sensitivity_081,continuation_trial,virgin_metal_tax_tax_0_0175,virgin_metal_tax,0.0175,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,13.077021823,0.0009337412045266058,0,0.0,0,material_composite_production_SK,eqpzs,IND_SK_NEW_ELMA,0.0009337412045266058,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,2.0,2.0,0.5,0.5,0.02,0.015,0.0175,continuation_trial,4,true
sensitivity_081,continuation_trial,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,9.666066208,0.0010076865048266326,1,0.0,0,material_composite_production_SK,eqpzs,IND_SK_NEW_ELMA,0.0010076865048266326,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,2.0,2.0,0.5,0.5,0.02,0.0175,0.02,continuation_trial,5,false
sensitivity_081,continuation_trial,virgin_metal_tax_tax_0_018750000000000003,virgin_metal_tax,0.018750000000000003,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,31.046587767,0.0011496905934615942,1,0.0,0,material_composite_production_SK,eqpzs,IND_SK_NEW_ELMA,0.0011496905934615942,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,2.0,2.0,0.5,0.5,0.02,0.0175,0.018750000000000003,continuation_trial,6,false
