sensitivity_profile,stage,scenario,instrument,wedge,termination_status,primal_status,solver_valid,solver_elapsed_seconds,max_scaled_residual,scaled_residuals_above_tolerance,max_bound_violation,bound_violations_above_tolerance,worst_equation_block,worst_equation_tag,worst_equation_indices,worst_equation_scaled_residual,worst_bound_variable,worst_bound_violation,solver_message,armington_elasticity,cet_transformation_elasticity,service_elasticity,eol_allocation_elasticity,eol_productivity_elasticity,material_substitution_elasticity,declared_wedge,source_wedge,trial_wedge,continuation_phase,attempt,trial_accepted
sensitivity_493,baseline,baseline,,0.0,ALMOST_LOCALLY_SOLVED,NEARLY_FEASIBLE_POINT,true,3.501398169,5.054580157759503e-7,0,0.0,0,observed_physical_flow_links,quantity_link,physical_SK_OFMA_REP_route_input_mass,5.054580157759503e-7,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,2.0,0.5,0.5,0.5,2.0,0.0,0.0,0.0,baseline,1,true
sensitivity_493,direct_target,virgin_metal_tax_tax_0_0025,virgin_metal_tax,0.0025,ALMOST_LOCALLY_SOLVED,NEARLY_FEASIBLE_POINT,true,7.432179975,6.0535078716061896e-5,0,9.727465358151296e-9,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,6.0535078716061896e-5,F_FAC_SK_LAB_IND_SK_REP_OFMA,9.727465358151296e-9,,0.5,2.0,0.5,0.5,0.5,2.0,0.0025,0.0,0.0025,direct_target,1,true
sensitivity_493,direct_target,virgin_metal_tax_tax_0_005,virgin_metal_tax,0.005,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,25.972730578,0.02846999242814141,1,0.0,0,observed_physical_flow_links,quantity_link,physical_SK_OFMA_REP_route_input_mass,0.02846999242814141,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,2.0,0.5,0.5,0.5,2.0,0.005,0.0025,0.005,direct_target,1,false
sensitivity_493,continuation_trial,virgin_metal_tax_tax_0_00375,virgin_metal_tax,0.00375,ALMOST_LOCALLY_SOLVED,NEARLY_FEASIBLE_POINT,true,9.629497579,9.066696350756853e-5,0,9.660354293408384e-9,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,9.066696350756853e-5,F_FAC_SK_LAB_IND_SK_REP_OFMA,9.660354293408384e-9,,0.5,2.0,0.5,0.5,0.5,2.0,0.005,0.0025,0.00375,continuation_trial,2,true
sensitivity_493,continuation_trial,virgin_metal_tax_tax_0_005,virgin_metal_tax,0.005,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,21.660889626,0.0002618375553355978,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0002618375553355978,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,2.0,0.5,0.5,0.5,2.0,0.005,0.00375,0.005,continuation_trial,3,true
sensitivity_493,direct_target,virgin_metal_tax_tax_0_01,virgin_metal_tax,0.01,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,12.246837969,0.0005333502847862936,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0005333502847862936,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,2.0,0.5,0.5,0.5,2.0,0.01,0.005,0.01,direct_target,1,true
sensitivity_493,direct_target,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,20.113364635,0.007143940000829296,1,0.0,0,observed_physical_flow_links,quantity_link,physical_SK_OFMA_REP_route_input_mass,0.007143940000829296,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,2.0,0.5,0.5,0.5,2.0,0.02,0.01,0.02,direct_target,1,false
sensitivity_493,continuation_trial,virgin_metal_tax_tax_0_015,virgin_metal_tax,0.015,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,14.976602384,0.0007953235496985789,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0007953235496985789,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,2.0,0.5,0.5,0.5,2.0,0.02,0.01,0.015,continuation_trial,2,true
sensitivity_493,continuation_trial,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,13.452538357,0.0010635563287146876,1,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0010635563287146876,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,2.0,0.5,0.5,0.5,2.0,0.02,0.015,0.02,continuation_trial,3,false
sensitivity_493,continuation_trial,virgin_metal_tax_tax_0_0175,virgin_metal_tax,0.0175,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,9.314317413,0.0009204353637901619,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0009204353637901619,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,2.0,0.5,0.5,0.5,2.0,0.02,0.015,0.0175,continuation_trial,4,true
