sensitivity_profile,stage,scenario,instrument,wedge,termination_status,primal_status,solver_valid,solver_elapsed_seconds,max_scaled_residual,scaled_residuals_above_tolerance,max_bound_violation,bound_violations_above_tolerance,worst_equation_block,worst_equation_tag,worst_equation_indices,worst_equation_scaled_residual,worst_bound_variable,worst_bound_violation,solver_message,armington_elasticity,cet_transformation_elasticity,service_elasticity,eol_allocation_elasticity,eol_productivity_elasticity,material_substitution_elasticity,declared_wedge,source_wedge,trial_wedge,continuation_phase,attempt,trial_accepted
sensitivity_729,baseline,baseline,,0.0,ALMOST_LOCALLY_SOLVED,NEARLY_FEASIBLE_POINT,true,3.581133112,5.06237158082179e-7,0,0.0,0,observed_physical_flow_links,quantity_link,physical_SK_OFMA_REP_route_input_mass,5.06237158082179e-7,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,baseline,1,true
sensitivity_729,direct_target,virgin_metal_tax_tax_0_0025,virgin_metal_tax,0.0025,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,14.419812401,0.0190344799068769,1,0.0,0,observed_physical_flow_links,quantity_link,physical_SK_OFMA_REP_route_input_mass,0.0190344799068769,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,2.0,2.0,2.0,2.0,0.0025,0.0,0.0025,direct_target,1,false
sensitivity_729,continuation_trial,virgin_metal_tax_tax_0_00125,virgin_metal_tax,0.00125,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,5.723848783,5.1628873941278464e-5,0,0.0,0,material_composite_production_SK,eqpzs,IND_SK_NEW_ELMA,5.1628873941278464e-5,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,2.0,2.0,2.0,2.0,0.0025,0.0,0.00125,continuation_trial,2,true
sensitivity_729,continuation_trial,virgin_metal_tax_tax_0_0025,virgin_metal_tax,0.0025,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,8.99424453,0.00015583929035623,0,0.0,0,material_composite_production_SK,eqpzs,IND_SK_NEW_ELMA,0.00015583929035623,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,2.0,2.0,2.0,2.0,0.0025,0.00125,0.0025,continuation_trial,3,true
sensitivity_729,direct_target,virgin_metal_tax_tax_0_005,virgin_metal_tax,0.005,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,20.774945502,0.00025991644163059213,0,0.0,0,material_composite_production_SK,eqpzs,IND_SK_NEW_ELMA,0.00025991644163059213,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,2.0,2.0,2.0,2.0,0.005,0.0025,0.005,direct_target,1,true
sensitivity_729,direct_target,virgin_metal_tax_tax_0_01,virgin_metal_tax,0.01,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,18.6076597,0.0006236511412982537,0,0.0,0,material_composite_production_SK,eqpzs,IND_SK_NEW_ELMA,0.0006236511412982537,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,2.0,2.0,2.0,2.0,0.01,0.005,0.01,direct_target,1,true
sensitivity_729,direct_target,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,35.087818181,0.001157499975152465,1,0.0,0,material_composite_production_SK,eqpzs,IND_SK_NEW_ELMA,0.001157499975152465,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,2.0,2.0,2.0,2.0,0.02,0.01,0.02,direct_target,1,false
sensitivity_729,continuation_trial,virgin_metal_tax_tax_0_015,virgin_metal_tax,0.015,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,17.420636977,0.000808786533382122,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.000808786533382122,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,2.0,2.0,2.0,2.0,0.02,0.01,0.015,continuation_trial,2,true
sensitivity_729,continuation_trial,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,15.589600734,0.0010734161157975874,1,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0010734161157975874,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,2.0,2.0,2.0,2.0,0.02,0.015,0.02,continuation_trial,3,false
sensitivity_729,continuation_trial,virgin_metal_tax_tax_0_0175,virgin_metal_tax,0.0175,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,14.324674638,0.00089442934002959,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.00089442934002959,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,2.0,2.0,2.0,2.0,0.02,0.015,0.0175,continuation_trial,4,true
