sensitivity_profile,stage,scenario,instrument,wedge,termination_status,primal_status,solver_valid,solver_elapsed_seconds,max_scaled_residual,scaled_residuals_above_tolerance,max_bound_violation,bound_violations_above_tolerance,worst_equation_block,worst_equation_tag,worst_equation_indices,worst_equation_scaled_residual,worst_bound_variable,worst_bound_violation,solver_message,armington_elasticity,cet_transformation_elasticity,service_elasticity,eol_allocation_elasticity,eol_productivity_elasticity,material_substitution_elasticity,declared_wedge,source_wedge,trial_wedge,continuation_phase,attempt,trial_accepted
sensitivity_627,baseline,baseline,,0.0,ALMOST_LOCALLY_SOLVED,NEARLY_FEASIBLE_POINT,true,3.062758447,5.082075157369914e-7,0,0.0,0,observed_physical_flow_links,quantity_link,physical_SK_OFMA_REP_route_input_mass,5.082075157369914e-7,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,1.0,0.5,2.0,1.0,2.0,0.0,0.0,0.0,baseline,1,true
sensitivity_627,direct_target,virgin_metal_tax_tax_0_0025,virgin_metal_tax,0.0025,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,29.586019883,0.004026873668543374,1,0.0,0,observed_physical_flow_links,quantity_link,physical_SK_OFMA_REP_route_input_mass,0.004026873668543374,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,1.0,0.5,2.0,1.0,2.0,0.0025,0.0,0.0025,direct_target,1,false
sensitivity_627,continuation_trial,virgin_metal_tax_tax_0_00125,virgin_metal_tax,0.00125,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,18.36750909,6.601972438269321e-5,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,6.601972438269321e-5,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,1.0,0.5,2.0,1.0,2.0,0.0025,0.0,0.00125,continuation_trial,2,true
sensitivity_627,continuation_trial,virgin_metal_tax_tax_0_0025,virgin_metal_tax,0.0025,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,11.815943221,0.00013442398747309792,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.00013442398747309792,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,1.0,0.5,2.0,1.0,2.0,0.0025,0.00125,0.0025,continuation_trial,3,true
sensitivity_627,direct_target,virgin_metal_tax_tax_0_005,virgin_metal_tax,0.005,TIME_LIMIT,NEARLY_FEASIBLE_POINT,false,123.562043438,0.022993308406391577,4,0.0,0,eu_wide_eol_allocation,eu_wide_eol_allocation,OFMA|EOL_SK_OFMA_REF,0.022993308406391577,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,1.0,0.5,2.0,1.0,2.0,0.005,0.0025,0.005,direct_target,1,false
sensitivity_627,continuation_trial,virgin_metal_tax_tax_0_00375,virgin_metal_tax,0.00375,ALMOST_LOCALLY_SOLVED,NEARLY_FEASIBLE_POINT,true,12.494360568,5.660263351214834e-5,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,5.660263351214834e-5,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,1.0,0.5,2.0,1.0,2.0,0.005,0.0025,0.00375,continuation_trial,2,true
sensitivity_627,continuation_trial,virgin_metal_tax_tax_0_005,virgin_metal_tax,0.005,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,40.82810876,0.0023667839359173826,1,0.0,0,observed_physical_flow_links,quantity_link,physical_SK_OFMA_REP_route_input_mass,0.0023667839359173826,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,1.0,0.5,2.0,1.0,2.0,0.005,0.00375,0.005,continuation_trial,3,false
sensitivity_627,continuation_trial,virgin_metal_tax_tax_0_004375,virgin_metal_tax,0.004375,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,25.677506594,0.00019931041251064485,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.00019931041251064485,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,1.0,0.5,2.0,1.0,2.0,0.005,0.00375,0.004375,continuation_trial,4,true
sensitivity_627,continuation_trial,virgin_metal_tax_tax_0_005,virgin_metal_tax,0.005,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,23.433372627,0.0002527730949103413,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0002527730949103413,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,1.0,0.5,2.0,1.0,2.0,0.005,0.004375,0.005,continuation_trial,5,true
sensitivity_627,direct_target,virgin_metal_tax_tax_0_01,virgin_metal_tax,0.01,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,28.768179498,0.0005312350811066402,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0005312350811066402,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,1.0,0.5,2.0,1.0,2.0,0.01,0.005,0.01,direct_target,1,true
sensitivity_627,direct_target,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,27.611113123,0.0010745326984260561,1,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0010745326984260561,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,1.0,0.5,2.0,1.0,2.0,0.02,0.01,0.02,direct_target,1,false
sensitivity_627,continuation_trial,virgin_metal_tax_tax_0_015,virgin_metal_tax,0.015,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,20.833765081,0.000793353831614052,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.000793353831614052,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,1.0,0.5,2.0,1.0,2.0,0.02,0.01,0.015,continuation_trial,2,true
sensitivity_627,continuation_trial,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,29.549845914,0.0010401646221467145,1,0.0,0,common_eu_trade,eu_cet_quantity,NEW_ELMA|SK,0.0010401646221467145,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,1.0,0.5,2.0,1.0,2.0,0.02,0.015,0.02,continuation_trial,3,false
sensitivity_627,continuation_trial,virgin_metal_tax_tax_0_0175,virgin_metal_tax,0.0175,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,23.374444782,0.0009923960576458462,0,0.0,0,common_eu_trade,eu_cet_quantity,NEW_ELMA|SK,0.0009923960576458462,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,1.0,0.5,2.0,1.0,2.0,0.02,0.015,0.0175,continuation_trial,4,true
sensitivity_627,continuation_trial,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,26.771383865,0.0010970309188778739,1,0.0,0,common_eu_trade,eu_cet_quantity,NEW_ELMA|SK,0.0010970309188778739,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,1.0,0.5,2.0,1.0,2.0,0.02,0.0175,0.02,continuation_trial,5,false
sensitivity_627,continuation_trial,virgin_metal_tax_tax_0_018750000000000003,virgin_metal_tax,0.018750000000000003,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,32.710551013,0.0010233334350777793,1,0.0,0,common_eu_trade,eu_cet_quantity,NEW_ELMA|SK,0.0010233334350777793,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,1.0,0.5,2.0,1.0,2.0,0.02,0.0175,0.018750000000000003,continuation_trial,6,false
