sensitivity_profile,stage,scenario,instrument,wedge,termination_status,primal_status,solver_valid,solver_elapsed_seconds,max_scaled_residual,scaled_residuals_above_tolerance,max_bound_violation,bound_violations_above_tolerance,worst_equation_block,worst_equation_tag,worst_equation_indices,worst_equation_scaled_residual,worst_bound_variable,worst_bound_violation,solver_message,armington_elasticity,cet_transformation_elasticity,service_elasticity,eol_allocation_elasticity,eol_productivity_elasticity,material_substitution_elasticity,declared_wedge,source_wedge,trial_wedge,continuation_phase,attempt,trial_accepted
sensitivity_395,baseline,baseline,,0.0,ALMOST_LOCALLY_SOLVED,NEARLY_FEASIBLE_POINT,true,4.198501702,5.041717037190807e-7,0,0.0,0,observed_physical_flow_links,quantity_link,physical_SK_OFMA_REP_route_input_mass,5.041717037190807e-7,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,baseline,1,true
sensitivity_395,direct_target,virgin_metal_tax_tax_0_0025,virgin_metal_tax,0.0025,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,12.212777328,0.00013266009813628354,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.00013266009813628354,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,1.0,2.0,1.0,1.0,0.0025,0.0,0.0025,direct_target,1,true
sensitivity_395,direct_target,virgin_metal_tax_tax_0_005,virgin_metal_tax,0.005,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,19.426638436,0.00026992144007154106,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.00026992144007154106,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,1.0,2.0,1.0,1.0,0.005,0.0025,0.005,direct_target,1,true
sensitivity_395,direct_target,virgin_metal_tax_tax_0_01,virgin_metal_tax,0.01,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,38.294079234,0.0005326780792064278,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0005326780792064278,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,1.0,2.0,1.0,1.0,0.01,0.005,0.01,direct_target,1,true
sensitivity_395,direct_target,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,85.387797496,0.001078127229062309,1,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.001078127229062309,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,1.0,2.0,1.0,1.0,0.02,0.01,0.02,direct_target,1,false
sensitivity_395,continuation_trial,virgin_metal_tax_tax_0_015,virgin_metal_tax,0.015,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,23.757742701,0.0008095650797724785,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0008095650797724785,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,1.0,2.0,1.0,1.0,0.02,0.01,0.015,continuation_trial,2,true
sensitivity_395,continuation_trial,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,57.926976894,0.0025072197184844436,1,0.0,0,observed_physical_flow_links,quantity_link,physical_SK_OFMA_REP_route_input_mass,0.0025072197184844436,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,1.0,2.0,1.0,1.0,0.02,0.015,0.02,continuation_trial,3,false
sensitivity_395,continuation_trial,virgin_metal_tax_tax_0_0175,virgin_metal_tax,0.0175,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,25.844374238,0.0013857031238204143,1,0.0,0,observed_physical_flow_links,quantity_link,physical_SK_OFMA_REP_route_input_mass,0.0013857031238204143,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,1.0,2.0,1.0,1.0,0.02,0.015,0.0175,continuation_trial,4,false
sensitivity_395,continuation_trial,virgin_metal_tax_tax_0_01625,virgin_metal_tax,0.01625,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,44.237253388,0.0008742399746581864,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0008742399746581864,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,1.0,2.0,1.0,1.0,0.02,0.015,0.01625,continuation_trial,5,true
sensitivity_395,continuation_trial,virgin_metal_tax_tax_0_018750000000000003,virgin_metal_tax,0.018750000000000003,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,16.966901704,0.0008083781473656737,0,0.0,0,material_composite_production_SK,eqpzs,IND_SK_NEW_ELMA,0.0008083781473656737,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,1.0,2.0,1.0,1.0,0.02,0.01625,0.018750000000000003,continuation_trial,6,true
