sensitivity_profile,stage,scenario,instrument,wedge,termination_status,primal_status,solver_valid,solver_elapsed_seconds,max_scaled_residual,scaled_residuals_above_tolerance,max_bound_violation,bound_violations_above_tolerance,worst_equation_block,worst_equation_tag,worst_equation_indices,worst_equation_scaled_residual,worst_bound_variable,worst_bound_violation,solver_message,armington_elasticity,cet_transformation_elasticity,service_elasticity,eol_allocation_elasticity,eol_productivity_elasticity,material_substitution_elasticity,declared_wedge,source_wedge,trial_wedge,continuation_phase,attempt,trial_accepted
sensitivity_710,baseline,baseline,,0.0,ALMOST_LOCALLY_SOLVED,NEARLY_FEASIBLE_POINT,true,3.030484523,5.082089838959192e-7,0,0.0,0,observed_physical_flow_links,quantity_link,physical_SK_OFMA_REP_route_input_mass,5.082089838959192e-7,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,0.5,2.0,2.0,2.0,0.0,0.0,0.0,baseline,1,true
sensitivity_710,direct_target,virgin_metal_tax_tax_0_0025,virgin_metal_tax,0.0025,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,12.473026787,0.0001326740081515343,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0001326740081515343,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,0.5,2.0,2.0,2.0,0.0025,0.0,0.0025,direct_target,1,true
sensitivity_710,direct_target,virgin_metal_tax_tax_0_005,virgin_metal_tax,0.005,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,16.580182795,0.00025461027210504916,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.00025461027210504916,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,0.5,2.0,2.0,2.0,0.005,0.0025,0.005,direct_target,1,true
sensitivity_710,direct_target,virgin_metal_tax_tax_0_01,virgin_metal_tax,0.01,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,15.57427932,0.0004445736268510192,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0004445736268510192,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,0.5,2.0,2.0,2.0,0.01,0.005,0.01,direct_target,1,true
sensitivity_710,direct_target,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,38.382152317,0.0010613701734736303,1,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0010613701734736303,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,0.5,2.0,2.0,2.0,0.02,0.01,0.02,direct_target,1,false
sensitivity_710,continuation_trial,virgin_metal_tax_tax_0_015,virgin_metal_tax,0.015,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,71.39524535,0.0008025340330053421,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0008025340330053421,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,0.5,2.0,2.0,2.0,0.02,0.01,0.015,continuation_trial,2,true
sensitivity_710,continuation_trial,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,32.935859114,0.0010766430365463098,1,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0010766430365463098,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,0.5,2.0,2.0,2.0,0.02,0.015,0.02,continuation_trial,3,false
sensitivity_710,continuation_trial,virgin_metal_tax_tax_0_0175,virgin_metal_tax,0.0175,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,114.945926965,0.000946439570416957,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.000946439570416957,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,0.5,2.0,2.0,2.0,0.02,0.015,0.0175,continuation_trial,4,true
sensitivity_710,continuation_trial,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,20.112995513,0.0010823830085761044,1,8.723126133505401e-9,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0010823830085761044,F_FAC_FR_CAP_IND_FR_REU_OFMA,8.723126133505401e-9,,1.0,2.0,0.5,2.0,2.0,2.0,0.02,0.0175,0.02,continuation_trial,5,false
sensitivity_710,continuation_trial,virgin_metal_tax_tax_0_018750000000000003,virgin_metal_tax,0.018750000000000003,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,24.394086265,0.0010127334553151623,1,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0010127334553151623,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,0.5,2.0,2.0,2.0,0.02,0.0175,0.018750000000000003,continuation_trial,6,false
sensitivity_710,continuation_trial,virgin_metal_tax_tax_0_018125000000000002,virgin_metal_tax,0.018125000000000002,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,16.208244863,0.0009574030111763054,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0009574030111763054,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,0.5,2.0,2.0,2.0,0.02,0.0175,0.018125000000000002,continuation_trial,7,true
sensitivity_710,continuation_trial,virgin_metal_tax_tax_0_019375000000000003,virgin_metal_tax,0.019375000000000003,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,31.315267316,0.001040442576741074,1,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.001040442576741074,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,0.5,2.0,2.0,2.0,0.02,0.018125000000000002,0.019375000000000003,continuation_trial,8,false
sensitivity_710,continuation_trial,virgin_metal_tax_tax_0_018750000000000003,virgin_metal_tax,0.018750000000000003,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,21.825058569,0.0010056561844487,1,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0010056561844487,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,0.5,2.0,2.0,2.0,0.02,0.018125000000000002,0.018750000000000003,continuation_trial,9,false
sensitivity_710,continuation_trial,virgin_metal_tax_tax_0_018437500000000002,virgin_metal_tax,0.018437500000000002,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,15.328878041,0.0009806375691744362,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0009806375691744362,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,0.5,2.0,2.0,2.0,0.02,0.018125000000000002,0.018437500000000002,continuation_trial,10,true
sensitivity_710,continuation_trial,virgin_metal_tax_tax_0_019062500000000003,virgin_metal_tax,0.019062500000000003,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,10.693078316,0.0010257348450641857,1,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0010257348450641857,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,0.5,2.0,2.0,2.0,0.02,0.018437500000000002,0.019062500000000003,continuation_trial,11,false
sensitivity_710,continuation_trial,virgin_metal_tax_tax_0_018750000000000003,virgin_metal_tax,0.018750000000000003,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,20.004090755,0.0010137568639638772,1,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0010137568639638772,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,0.5,2.0,2.0,2.0,0.02,0.018437500000000002,0.018750000000000003,continuation_trial,12,false
sensitivity_710,continuation_trial,virgin_metal_tax_tax_0_018593750000000003,virgin_metal_tax,0.018593750000000003,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,14.325899217,0.0010058178029597187,1,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0010058178029597187,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,0.5,2.0,2.0,2.0,0.02,0.018437500000000002,0.018593750000000003,continuation_trial,13,false
sensitivity_710,continuation_trial,virgin_metal_tax_tax_0_018515625,virgin_metal_tax,0.018515625,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,4.257682385,0.0009521140796945327,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0009521140796945327,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,0.5,2.0,2.0,2.0,0.02,0.018437500000000002,0.018515625,continuation_trial,14,true
sensitivity_710,continuation_trial,virgin_metal_tax_tax_0_018671875,virgin_metal_tax,0.018671875,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,6.614379466,0.0010006797426473923,1,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0010006797426473923,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,0.5,2.0,2.0,2.0,0.02,0.018515625,0.018671875,continuation_trial,15,false
sensitivity_710,continuation_trial,virgin_metal_tax_tax_0_01859375,virgin_metal_tax,0.01859375,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,9.07788951,0.0010038707463788654,1,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0010038707463788654,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,0.5,2.0,2.0,2.0,0.02,0.018515625,0.01859375,continuation_trial,16,false
sensitivity_710,continuation_trial,virgin_metal_tax_tax_0_0185546875,virgin_metal_tax,0.0185546875,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,6.57572783,0.0009726051415556158,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0009726051415556158,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,0.5,2.0,2.0,2.0,0.02,0.018515625,0.0185546875,continuation_trial,17,true
sensitivity_710,continuation_trial,virgin_metal_tax_tax_0_0186328125,virgin_metal_tax,0.0186328125,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,8.555846395,0.0009614413704156499,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0009614413704156499,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,0.5,2.0,2.0,2.0,0.02,0.0185546875,0.0186328125,continuation_trial,18,true
sensitivity_710,continuation_trial,virgin_metal_tax_tax_0_0187890625,virgin_metal_tax,0.0187890625,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,16.656352414,0.0010146489754963017,1,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0010146489754963017,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,0.5,2.0,2.0,2.0,0.02,0.0186328125,0.0187890625,continuation_trial,19,false
sensitivity_710,continuation_trial,virgin_metal_tax_tax_0_018710937499999997,virgin_metal_tax,0.018710937499999997,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,20.915207621,0.0010121987663281873,1,9.130805044635127e-9,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0010121987663281873,F_FAC_FR_CAP_IND_FR_REU_OFMA,9.130805044635127e-9,,1.0,2.0,0.5,2.0,2.0,2.0,0.02,0.0186328125,0.018710937499999997,continuation_trial,20,false
sensitivity_710,continuation_trial,virgin_metal_tax_tax_0_018671874999999998,virgin_metal_tax,0.018671874999999998,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,9.032500887,0.0010040449234565152,1,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0010040449234565152,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,0.5,2.0,2.0,2.0,0.02,0.0186328125,0.018671874999999998,continuation_trial,21,false
sensitivity_710,predictor_target,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,47.072621388,0.0010696130277985105,1,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0010696130277985105,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,0.5,2.0,2.0,2.0,0.02,0.0186328125,0.02,predictor_target,22,false
