sensitivity_profile,stage,scenario,instrument,wedge,termination_status,primal_status,solver_valid,solver_elapsed_seconds,max_scaled_residual,scaled_residuals_above_tolerance,max_bound_violation,bound_violations_above_tolerance,worst_equation_block,worst_equation_tag,worst_equation_indices,worst_equation_scaled_residual,worst_bound_variable,worst_bound_violation,solver_message,armington_elasticity,cet_transformation_elasticity,service_elasticity,eol_allocation_elasticity,eol_productivity_elasticity,material_substitution_elasticity,declared_wedge,source_wedge,trial_wedge,continuation_phase,attempt,trial_accepted
sensitivity_396,baseline,baseline,,0.0,ALMOST_LOCALLY_SOLVED,NEARLY_FEASIBLE_POINT,true,4.144490374,5.041716778508842e-7,0,0.0,0,observed_physical_flow_links,quantity_link,physical_SK_OFMA_REP_route_input_mass,5.041716778508842e-7,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,baseline,1,true
sensitivity_396,direct_target,virgin_metal_tax_tax_0_0025,virgin_metal_tax,0.0025,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,15.138583901,0.00013456539804201917,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.00013456539804201917,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,1.0,2.0,1.0,1.0,0.0025,0.0,0.0025,direct_target,1,true
sensitivity_396,direct_target,virgin_metal_tax_tax_0_005,virgin_metal_tax,0.005,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,10.709531077,0.0002634052232046713,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0002634052232046713,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,1.0,2.0,1.0,1.0,0.005,0.0025,0.005,direct_target,1,true
sensitivity_396,direct_target,virgin_metal_tax_tax_0_01,virgin_metal_tax,0.01,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,31.14692278,0.0006119927371049938,0,0.0,0,material_composite_production_SK,eqpzs,IND_SK_NEW_ELMA,0.0006119927371049938,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,1.0,2.0,1.0,1.0,0.01,0.005,0.01,direct_target,1,true
sensitivity_396,direct_target,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,38.290683707,0.0031554642838154123,1,0.0,0,observed_physical_flow_links,quantity_link,physical_SK_OFMA_REP_route_input_mass,0.0031554642838154123,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,1.0,2.0,1.0,1.0,0.02,0.01,0.02,direct_target,1,false
sensitivity_396,continuation_trial,virgin_metal_tax_tax_0_015,virgin_metal_tax,0.015,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,30.656146346,0.0009360426569012814,0,0.0,0,material_composite_production_SK,eqpzs,IND_SK_NEW_ELMA,0.0009360426569012814,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,1.0,2.0,1.0,1.0,0.02,0.01,0.015,continuation_trial,2,true
sensitivity_396,continuation_trial,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,23.62320397,0.001219743364531456,1,0.0,0,material_composite_production_SK,eqpzs,IND_SK_NEW_ELMA,0.001219743364531456,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,1.0,2.0,1.0,1.0,0.02,0.015,0.02,continuation_trial,3,false
sensitivity_396,continuation_trial,virgin_metal_tax_tax_0_0175,virgin_metal_tax,0.0175,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,65.156727785,0.001976624320205622,1,0.0,0,observed_physical_flow_links,quantity_link,physical_SK_OFMA_REP_route_input_mass,0.001976624320205622,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,1.0,2.0,1.0,1.0,0.02,0.015,0.0175,continuation_trial,4,false
sensitivity_396,continuation_trial,virgin_metal_tax_tax_0_01625,virgin_metal_tax,0.01625,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,27.107317984,0.0007970111069642849,0,0.0,0,material_composite_production_SK,eqpzs,IND_SK_NEW_ELMA,0.0007970111069642849,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,1.0,2.0,1.0,1.0,0.02,0.015,0.01625,continuation_trial,5,true
sensitivity_396,continuation_trial,virgin_metal_tax_tax_0_018750000000000003,virgin_metal_tax,0.018750000000000003,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,41.339071797,0.0011724649268880505,1,0.0,0,material_composite_production_SK,eqpzs,IND_SK_NEW_ELMA,0.0011724649268880505,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,1.0,2.0,1.0,1.0,0.02,0.01625,0.018750000000000003,continuation_trial,6,false
