sensitivity_profile,stage,scenario,instrument,wedge,termination_status,primal_status,solver_valid,solver_elapsed_seconds,max_scaled_residual,scaled_residuals_above_tolerance,max_bound_violation,bound_violations_above_tolerance,worst_equation_block,worst_equation_tag,worst_equation_indices,worst_equation_scaled_residual,worst_bound_variable,worst_bound_violation,solver_message,armington_elasticity,cet_transformation_elasticity,service_elasticity,eol_allocation_elasticity,eol_productivity_elasticity,material_substitution_elasticity,declared_wedge,source_wedge,trial_wedge,continuation_phase,attempt,trial_accepted
sensitivity_189,baseline,baseline,,0.0,ALMOST_LOCALLY_SOLVED,NEARLY_FEASIBLE_POINT,true,2.277980827,4.768446663083736e-7,0,0.0,0,observed_physical_flow_links,quantity_link,physical_SK_OFMA_REP_route_input_mass,4.768446663083736e-7,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,2.0,0.5,2.0,0.5,0.0,0.0,0.0,baseline,1,true
sensitivity_189,direct_target,virgin_metal_tax_tax_0_0025,virgin_metal_tax,0.0025,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,12.126052858,0.0001345007740697346,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0001345007740697346,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,2.0,0.5,2.0,0.5,0.0025,0.0,0.0025,direct_target,1,true
sensitivity_189,direct_target,virgin_metal_tax_tax_0_005,virgin_metal_tax,0.005,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,12.548491426,0.00026863233718221746,0,0.0,0,material_composite_production_SK,eqpzs,IND_SK_NEW_ELMA,0.00026863233718221746,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,2.0,0.5,2.0,0.5,0.005,0.0025,0.005,direct_target,1,true
sensitivity_189,direct_target,virgin_metal_tax_tax_0_01,virgin_metal_tax,0.01,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,15.615791668,0.0005425582268338003,0,0.0,0,material_composite_production_SK,eqpzs,IND_SK_NEW_ELMA,0.0005425582268338003,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,2.0,0.5,2.0,0.5,0.01,0.005,0.01,direct_target,1,true
sensitivity_189,direct_target,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,15.701772293,0.001037289376290329,1,0.0,0,material_composite_production_SK,eqpzs,IND_SK_NEW_ELMA,0.001037289376290329,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,2.0,0.5,2.0,0.5,0.02,0.01,0.02,direct_target,1,false
sensitivity_189,continuation_trial,virgin_metal_tax_tax_0_015,virgin_metal_tax,0.015,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,13.08789983,0.0007550139219261176,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0007550139219261176,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,2.0,0.5,2.0,0.5,0.02,0.01,0.015,continuation_trial,2,true
sensitivity_189,continuation_trial,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,18.514596498,0.001057052704135919,1,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.001057052704135919,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,2.0,0.5,2.0,0.5,0.02,0.015,0.02,continuation_trial,3,false
sensitivity_189,continuation_trial,virgin_metal_tax_tax_0_0175,virgin_metal_tax,0.0175,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,9.103513341,0.0007930789640848701,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0007930789640848701,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,2.0,0.5,2.0,0.5,0.02,0.015,0.0175,continuation_trial,4,true
sensitivity_189,continuation_trial,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,14.670923632,0.0010781674035167388,1,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0010781674035167388,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,2.0,0.5,2.0,0.5,0.02,0.0175,0.02,continuation_trial,5,false
sensitivity_189,continuation_trial,virgin_metal_tax_tax_0_018750000000000003,virgin_metal_tax,0.018750000000000003,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,11.162031047,0.0009656316416631894,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0009656316416631894,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,2.0,0.5,2.0,0.5,0.02,0.0175,0.018750000000000003,continuation_trial,6,true
sensitivity_189,continuation_trial,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,12.217500183,0.0010373688649816248,1,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0010373688649816248,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,2.0,0.5,2.0,0.5,0.02,0.018750000000000003,0.02,continuation_trial,7,false
sensitivity_189,continuation_trial,virgin_metal_tax_tax_0_019375000000000003,virgin_metal_tax,0.019375000000000003,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,9.977872332,0.0009118216994055128,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0009118216994055128,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,2.0,0.5,2.0,0.5,0.02,0.018750000000000003,0.019375000000000003,continuation_trial,8,true
sensitivity_189,continuation_trial,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,10.71132706,0.0010300250134899214,1,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0010300250134899214,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,2.0,0.5,2.0,0.5,0.02,0.019375000000000003,0.02,continuation_trial,9,false
sensitivity_189,continuation_trial,virgin_metal_tax_tax_0_019687500000000004,virgin_metal_tax,0.019687500000000004,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,11.415993857,0.0009371882348674365,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0009371882348674365,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,2.0,0.5,2.0,0.5,0.02,0.019375000000000003,0.019687500000000004,continuation_trial,10,true
sensitivity_189,continuation_trial,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,8.197168104,0.0010413341340684834,1,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0010413341340684834,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,2.0,0.5,2.0,0.5,0.02,0.019687500000000004,0.02,continuation_trial,11,false
sensitivity_189,continuation_trial,virgin_metal_tax_tax_0_01984375,virgin_metal_tax,0.01984375,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,6.064789583,0.001003169379875879,1,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.001003169379875879,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,2.0,0.5,2.0,0.5,0.02,0.019687500000000004,0.01984375,continuation_trial,12,false
sensitivity_189,continuation_trial,virgin_metal_tax_tax_0_019765625000000002,virgin_metal_tax,0.019765625000000002,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,7.532547337,0.0010250364446057203,1,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0010250364446057203,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,2.0,0.5,2.0,0.5,0.02,0.019687500000000004,0.019765625000000002,continuation_trial,13,false
sensitivity_189,continuation_trial,virgin_metal_tax_tax_0_019726562500000003,virgin_metal_tax,0.019726562500000003,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,7.225580953,0.001023750514026256,1,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.001023750514026256,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,2.0,0.5,2.0,0.5,0.02,0.019687500000000004,0.019726562500000003,continuation_trial,14,false
sensitivity_189,predictor_target,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,6.474048776,0.0009885243905727314,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0009885243905727314,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,2.0,0.5,2.0,0.5,0.02,0.019687500000000004,0.02,predictor_target,15,true
