sensitivity_profile,stage,scenario,instrument,wedge,termination_status,primal_status,solver_valid,solver_elapsed_seconds,max_scaled_residual,scaled_residuals_above_tolerance,max_bound_violation,bound_violations_above_tolerance,worst_equation_block,worst_equation_tag,worst_equation_indices,worst_equation_scaled_residual,worst_bound_variable,worst_bound_violation,solver_message,armington_elasticity,cet_transformation_elasticity,service_elasticity,eol_allocation_elasticity,eol_productivity_elasticity,material_substitution_elasticity,declared_wedge,source_wedge,trial_wedge,continuation_phase,attempt,trial_accepted
sensitivity_718,baseline,baseline,,0.0,ALMOST_LOCALLY_SOLVED,NEARLY_FEASIBLE_POINT,true,3.81950057,5.041744476352861e-7,0,0.0,0,observed_physical_flow_links,quantity_link,physical_SK_OFMA_REP_route_input_mass,5.041744476352861e-7,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,2.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,baseline,1,true
sensitivity_718,direct_target,virgin_metal_tax_tax_0_0025,virgin_metal_tax,0.0025,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,12.716811827,0.0001337280962236953,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0001337280962236953,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,2.0,1.0,2.0,2.0,2.0,0.0025,0.0,0.0025,direct_target,1,true
sensitivity_718,direct_target,virgin_metal_tax_tax_0_005,virgin_metal_tax,0.005,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,36.162506699,0.000472478640797247,0,0.0,0,observed_physical_flow_links,quantity_link,physical_SK_OFMA_REP_route_input_mass,0.000472478640797247,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,2.0,1.0,2.0,2.0,2.0,0.005,0.0025,0.005,direct_target,1,true
sensitivity_718,direct_target,virgin_metal_tax_tax_0_01,virgin_metal_tax,0.01,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,17.418632694,0.0004238590538467868,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0004238590538467868,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,2.0,1.0,2.0,2.0,2.0,0.01,0.005,0.01,direct_target,1,true
sensitivity_718,direct_target,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,48.283204274,0.001062911857362181,1,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.001062911857362181,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,2.0,1.0,2.0,2.0,2.0,0.02,0.01,0.02,direct_target,1,false
sensitivity_718,continuation_trial,virgin_metal_tax_tax_0_015,virgin_metal_tax,0.015,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,17.281681303,0.000787038581341104,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.000787038581341104,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,2.0,1.0,2.0,2.0,2.0,0.02,0.01,0.015,continuation_trial,2,true
sensitivity_718,continuation_trial,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,47.391916673,0.0010825481894396471,1,3.340796510564412e-10,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0010825481894396471,X_IND_SK_REP_OFMA_IND_SK_REP_OFMA,3.340796510564412e-10,,0.5,2.0,1.0,2.0,2.0,2.0,0.02,0.015,0.02,continuation_trial,3,false
sensitivity_718,continuation_trial,virgin_metal_tax_tax_0_0175,virgin_metal_tax,0.0175,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,24.823507953,0.0009350013595464945,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0009350013595464945,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,2.0,1.0,2.0,2.0,2.0,0.02,0.015,0.0175,continuation_trial,4,true
sensitivity_718,continuation_trial,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,7.511451441,0.001021585484237364,1,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.001021585484237364,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,2.0,1.0,2.0,2.0,2.0,0.02,0.0175,0.02,continuation_trial,5,false
sensitivity_718,continuation_trial,virgin_metal_tax_tax_0_018750000000000003,virgin_metal_tax,0.018750000000000003,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,7.798994526,0.0009706518502288208,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0009706518502288208,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,2.0,1.0,2.0,2.0,2.0,0.02,0.0175,0.018750000000000003,continuation_trial,6,true
