sensitivity_profile,stage,scenario,instrument,wedge,termination_status,primal_status,solver_valid,solver_elapsed_seconds,max_scaled_residual,scaled_residuals_above_tolerance,max_bound_violation,bound_violations_above_tolerance,worst_equation_block,worst_equation_tag,worst_equation_indices,worst_equation_scaled_residual,worst_bound_variable,worst_bound_violation,solver_message,armington_elasticity,cet_transformation_elasticity,service_elasticity,eol_allocation_elasticity,eol_productivity_elasticity,material_substitution_elasticity,declared_wedge,source_wedge,trial_wedge,continuation_phase,attempt,trial_accepted
sensitivity_646,baseline,baseline,,0.0,ALMOST_LOCALLY_SOLVED,NEARLY_FEASIBLE_POINT,true,3.026304363,5.06231530694734e-7,0,0.0,0,observed_physical_flow_links,quantity_link,physical_SK_OFMA_REP_route_input_mass,5.06231530694734e-7,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,2.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,baseline,1,true
sensitivity_646,direct_target,virgin_metal_tax_tax_0_0025,virgin_metal_tax,0.0025,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,17.88510671,0.00013412325608452846,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.00013412325608452846,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,2.0,2.0,2.0,1.0,2.0,0.0025,0.0,0.0025,direct_target,1,true
sensitivity_646,direct_target,virgin_metal_tax_tax_0_005,virgin_metal_tax,0.005,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,9.763727344,0.00020885079524690653,0,0.0,0,material_composite_production_SK,eqpzs,IND_SK_NEW_ELMA,0.00020885079524690653,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,2.0,2.0,2.0,1.0,2.0,0.005,0.0025,0.005,direct_target,1,true
sensitivity_646,direct_target,virgin_metal_tax_tax_0_01,virgin_metal_tax,0.01,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,11.258905664,0.00047949335011099325,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.00047949335011099325,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,2.0,2.0,2.0,1.0,2.0,0.01,0.005,0.01,direct_target,1,true
sensitivity_646,direct_target,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,19.397683189,0.0010073060601420991,1,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0010073060601420991,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,2.0,2.0,2.0,1.0,2.0,0.02,0.01,0.02,direct_target,1,false
sensitivity_646,continuation_trial,virgin_metal_tax_tax_0_015,virgin_metal_tax,0.015,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,15.184924289,0.0007687126472449846,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0007687126472449846,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,2.0,2.0,2.0,1.0,2.0,0.02,0.01,0.015,continuation_trial,2,true
sensitivity_646,continuation_trial,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,16.422614741,0.001023085810772928,1,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.001023085810772928,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,2.0,2.0,2.0,1.0,2.0,0.02,0.015,0.02,continuation_trial,3,false
sensitivity_646,continuation_trial,virgin_metal_tax_tax_0_0175,virgin_metal_tax,0.0175,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,16.11179106,0.0008798811910856186,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0008798811910856186,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,2.0,2.0,2.0,1.0,2.0,0.02,0.015,0.0175,continuation_trial,4,true
sensitivity_646,continuation_trial,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,17.910770929,0.0010267617577822685,1,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0010267617577822685,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,2.0,2.0,2.0,1.0,2.0,0.02,0.0175,0.02,continuation_trial,5,false
sensitivity_646,continuation_trial,virgin_metal_tax_tax_0_018750000000000003,virgin_metal_tax,0.018750000000000003,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,47.016936554,0.0008977942601778865,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0008977942601778865,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,2.0,2.0,2.0,1.0,2.0,0.02,0.0175,0.018750000000000003,continuation_trial,6,true
sensitivity_646,continuation_trial,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,33.598604209,0.013951838005168304,1,0.0,0,observed_physical_flow_links,quantity_link,physical_SK_OFMA_REP_route_input_mass,0.013951838005168304,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,2.0,2.0,2.0,1.0,2.0,0.02,0.018750000000000003,0.02,continuation_trial,7,false
sensitivity_646,continuation_trial,virgin_metal_tax_tax_0_019375000000000003,virgin_metal_tax,0.019375000000000003,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,29.153790585,0.0010162015430540405,1,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0010162015430540405,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,2.0,2.0,2.0,1.0,2.0,0.02,0.018750000000000003,0.019375000000000003,continuation_trial,8,false
sensitivity_646,continuation_trial,virgin_metal_tax_tax_0_019062500000000003,virgin_metal_tax,0.019062500000000003,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,19.698833505,0.001027603185697945,1,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.001027603185697945,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,2.0,2.0,2.0,1.0,2.0,0.02,0.018750000000000003,0.019062500000000003,continuation_trial,9,false
sensitivity_646,continuation_trial,virgin_metal_tax_tax_0_018906250000000003,virgin_metal_tax,0.018906250000000003,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,23.603663306,0.0009997435270930888,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0009997435270930888,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,2.0,2.0,2.0,1.0,2.0,0.02,0.018750000000000003,0.018906250000000003,continuation_trial,10,true
sensitivity_646,continuation_trial,virgin_metal_tax_tax_0_019218750000000003,virgin_metal_tax,0.019218750000000003,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,13.826924895,0.0010188778792761255,1,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0010188778792761255,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,2.0,2.0,2.0,1.0,2.0,0.02,0.018906250000000003,0.019218750000000003,continuation_trial,11,false
sensitivity_646,continuation_trial,virgin_metal_tax_tax_0_019062500000000003,virgin_metal_tax,0.019062500000000003,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,18.470699123,0.001006014747876871,1,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.001006014747876871,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,2.0,2.0,2.0,1.0,2.0,0.02,0.018906250000000003,0.019062500000000003,continuation_trial,12,false
sensitivity_646,continuation_trial,virgin_metal_tax_tax_0_018984375,virgin_metal_tax,0.018984375,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,7.492472901,0.000999161846465535,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.000999161846465535,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,2.0,2.0,2.0,1.0,2.0,0.02,0.018906250000000003,0.018984375,continuation_trial,13,true
sensitivity_646,continuation_trial,virgin_metal_tax_tax_0_019140625,virgin_metal_tax,0.019140625,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,9.586155655,0.0010173440943835876,1,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0010173440943835876,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,2.0,2.0,2.0,1.0,2.0,0.02,0.018984375,0.019140625,continuation_trial,14,false
sensitivity_646,continuation_trial,virgin_metal_tax_tax_0_0190625,virgin_metal_tax,0.0190625,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,29.756155711,0.0010287335669569853,1,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0010287335669569853,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,2.0,2.0,2.0,1.0,2.0,0.02,0.018984375,0.0190625,continuation_trial,15,false
sensitivity_646,continuation_trial,virgin_metal_tax_tax_0_0190234375,virgin_metal_tax,0.0190234375,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,7.480648458,0.0009793041886058118,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0009793041886058118,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,2.0,2.0,2.0,1.0,2.0,0.02,0.018984375,0.0190234375,continuation_trial,16,true
sensitivity_646,continuation_trial,virgin_metal_tax_tax_0_0191015625,virgin_metal_tax,0.0191015625,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,11.875269631,0.0010201106873162225,1,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0010201106873162225,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,2.0,2.0,2.0,1.0,2.0,0.02,0.0190234375,0.0191015625,continuation_trial,17,false
sensitivity_646,continuation_trial,virgin_metal_tax_tax_0_0190625,virgin_metal_tax,0.0190625,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,15.561923317,0.0010138412492519677,1,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0010138412492519677,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,2.0,2.0,2.0,1.0,2.0,0.02,0.0190234375,0.0190625,continuation_trial,18,false
