sensitivity_profile,stage,scenario,instrument,wedge,termination_status,primal_status,solver_valid,solver_elapsed_seconds,max_scaled_residual,scaled_residuals_above_tolerance,max_bound_violation,bound_violations_above_tolerance,worst_equation_block,worst_equation_tag,worst_equation_indices,worst_equation_scaled_residual,worst_bound_variable,worst_bound_violation,solver_message,armington_elasticity,cet_transformation_elasticity,service_elasticity,eol_allocation_elasticity,eol_productivity_elasticity,material_substitution_elasticity,declared_wedge,source_wedge,trial_wedge,continuation_phase,attempt,trial_accepted
sensitivity_688,baseline,baseline,,0.0,ALMOST_LOCALLY_SOLVED,NEARLY_FEASIBLE_POINT,true,2.89615471,5.156131736017144e-7,0,0.0,0,observed_physical_flow_links,quantity_link,physical_SK_OFMA_REP_route_input_mass,5.156131736017144e-7,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,baseline,1,true
sensitivity_688,direct_target,virgin_metal_tax_tax_0_0025,virgin_metal_tax,0.0025,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,14.846204318,8.192524931155544e-5,0,0.0,0,common_eu_trade,eu_cet_quantity,NEW_ELMA|REU,8.192524931155544e-5,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,1.0,1.0,1.0,2.0,2.0,0.0025,0.0,0.0025,direct_target,1,true
sensitivity_688,direct_target,virgin_metal_tax_tax_0_005,virgin_metal_tax,0.005,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,22.969847225,0.0002207177541981853,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0002207177541981853,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,1.0,1.0,1.0,2.0,2.0,0.005,0.0025,0.005,direct_target,1,true
sensitivity_688,direct_target,virgin_metal_tax_tax_0_01,virgin_metal_tax,0.01,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,28.249975841,0.00044741812366273364,0,0.0,0,common_eu_trade,eu_cet_quantity,NEW_ELMA|SK,0.00044741812366273364,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,1.0,1.0,1.0,2.0,2.0,0.01,0.005,0.01,direct_target,1,true
sensitivity_688,direct_target,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,60.15611086,0.06750919594432725,3,0.0,0,observed_physical_flow_links,quantity_link,physical_SK_OFMA_REP_route_input_mass,0.06750919594432725,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,1.0,1.0,1.0,2.0,2.0,0.02,0.01,0.02,direct_target,1,false
sensitivity_688,continuation_trial,virgin_metal_tax_tax_0_015,virgin_metal_tax,0.015,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,96.644448794,0.04104840311248448,1,0.0,0,observed_physical_flow_links,quantity_link,physical_SK_OFMA_REP_route_input_mass,0.04104840311248448,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,1.0,1.0,1.0,2.0,2.0,0.02,0.01,0.015,continuation_trial,2,false
sensitivity_688,continuation_trial,virgin_metal_tax_tax_0_0125,virgin_metal_tax,0.0125,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,21.916398286,0.0005467556662011204,0,0.0,0,common_eu_trade,eu_cet_quantity,NEW_ELMA|SK,0.0005467556662011204,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,1.0,1.0,1.0,2.0,2.0,0.02,0.01,0.0125,continuation_trial,3,true
sensitivity_688,continuation_trial,virgin_metal_tax_tax_0_0175,virgin_metal_tax,0.0175,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,28.715513627,0.0007263749746141618,0,0.0,0,common_eu_trade,eu_cet_quantity,NEW_ELMA|SK,0.0007263749746141618,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,1.0,1.0,1.0,2.0,2.0,0.02,0.0125,0.0175,continuation_trial,4,true
sensitivity_688,continuation_trial,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,53.927879765,0.04411610719989634,3,0.0,0,observed_physical_flow_links,quantity_link,physical_SK_OFMA_REP_route_input_mass,0.04411610719989634,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,1.0,1.0,1.0,2.0,2.0,0.02,0.0175,0.02,continuation_trial,5,false
sensitivity_688,continuation_trial,virgin_metal_tax_tax_0_018750000000000003,virgin_metal_tax,0.018750000000000003,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,16.531045761,0.023165012027335008,1,0.0,0,observed_physical_flow_links,quantity_link,physical_SK_OFMA_REP_route_input_mass,0.023165012027335008,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,1.0,1.0,1.0,2.0,2.0,0.02,0.0175,0.018750000000000003,continuation_trial,6,false
