sensitivity_profile,stage,scenario,instrument,wedge,termination_status,primal_status,solver_valid,solver_elapsed_seconds,max_scaled_residual,scaled_residuals_above_tolerance,max_bound_violation,bound_violations_above_tolerance,worst_equation_block,worst_equation_tag,worst_equation_indices,worst_equation_scaled_residual,worst_bound_variable,worst_bound_violation,solver_message,armington_elasticity,cet_transformation_elasticity,service_elasticity,eol_allocation_elasticity,eol_productivity_elasticity,material_substitution_elasticity,declared_wedge,source_wedge,trial_wedge,continuation_phase,attempt,trial_accepted
sensitivity_346,baseline,baseline,,0.0,ALMOST_LOCALLY_SOLVED,NEARLY_FEASIBLE_POINT,true,3.712281408,4.768469678007037e-7,0,0.0,0,observed_physical_flow_links,quantity_link,physical_SK_OFMA_REP_route_input_mass,4.768469678007037e-7,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,1.0,2.0,0.5,1.0,1.0,0.0,0.0,0.0,baseline,1,true
sensitivity_346,direct_target,virgin_metal_tax_tax_0_0025,virgin_metal_tax,0.0025,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,10.155026037,0.00013061082416976344,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.00013061082416976344,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,1.0,2.0,0.5,1.0,1.0,0.0025,0.0,0.0025,direct_target,1,true
sensitivity_346,direct_target,virgin_metal_tax_tax_0_005,virgin_metal_tax,0.005,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,13.342157205,0.0002682766824124716,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0002682766824124716,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,1.0,2.0,0.5,1.0,1.0,0.005,0.0025,0.005,direct_target,1,true
sensitivity_346,direct_target,virgin_metal_tax_tax_0_01,virgin_metal_tax,0.01,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,9.388500323,0.0005156869532338959,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0005156869532338959,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,1.0,2.0,0.5,1.0,1.0,0.01,0.005,0.01,direct_target,1,true
sensitivity_346,direct_target,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,13.037721114,0.0010584448947064118,1,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0010584448947064118,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,1.0,2.0,0.5,1.0,1.0,0.02,0.01,0.02,direct_target,1,false
sensitivity_346,continuation_trial,virgin_metal_tax_tax_0_015,virgin_metal_tax,0.015,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,12.566000069,0.0005343030011966068,0,9.838692427152846e-9,0,common_eu_trade,eu_cet_quantity,NEW_ELMA|SK,0.0005343030011966068,Y_IND_SK_NEW_OFMA,9.838692427152846e-9,,0.5,1.0,2.0,0.5,1.0,1.0,0.02,0.01,0.015,continuation_trial,2,true
sensitivity_346,continuation_trial,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,41.354549214,0.11072024112694874,2,0.0,0,common_eu_trade,eu_cet_quantity,NEW_OFMA|SK,0.11072024112694874,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,1.0,2.0,0.5,1.0,1.0,0.02,0.015,0.02,continuation_trial,3,false
sensitivity_346,continuation_trial,virgin_metal_tax_tax_0_0175,virgin_metal_tax,0.0175,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,38.127937618,0.000901019516368588,0,2.2148262625096595e-9,0,common_eu_trade,eu_cet_quantity,NEW_ELMA|REU,0.000901019516368588,Y_IND_SK_NEW_OFMA,2.2148262625096595e-9,,0.5,1.0,2.0,0.5,1.0,1.0,0.02,0.015,0.0175,continuation_trial,4,true
sensitivity_346,continuation_trial,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,16.339447623,0.0010625158527425265,1,0.0,0,common_eu_trade,eu_cet_quantity,NEW_ELMA|SK,0.0010625158527425265,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,1.0,2.0,0.5,1.0,1.0,0.02,0.0175,0.02,continuation_trial,5,false
sensitivity_346,continuation_trial,virgin_metal_tax_tax_0_018750000000000003,virgin_metal_tax,0.018750000000000003,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,25.9103255,0.0009949837879953119,0,0.0,0,common_eu_trade,eu_cet_quantity,NEW_ELMA|SK,0.0009949837879953119,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,1.0,2.0,0.5,1.0,1.0,0.02,0.0175,0.018750000000000003,continuation_trial,6,true
sensitivity_346,continuation_trial,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,20.736548593,0.0010793575794397704,1,0.0,0,common_eu_trade,eu_cet_quantity,NEW_ELMA|SK,0.0010793575794397704,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,1.0,2.0,0.5,1.0,1.0,0.02,0.018750000000000003,0.02,continuation_trial,7,false
sensitivity_346,continuation_trial,virgin_metal_tax_tax_0_019375000000000003,virgin_metal_tax,0.019375000000000003,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,24.106046514,0.0010663364048545416,1,0.0,0,common_eu_trade,eu_cet_quantity,NEW_ELMA|SK,0.0010663364048545416,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,1.0,2.0,0.5,1.0,1.0,0.02,0.018750000000000003,0.019375000000000003,continuation_trial,8,false
sensitivity_346,continuation_trial,virgin_metal_tax_tax_0_019062500000000003,virgin_metal_tax,0.019062500000000003,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,16.156249692,0.001023424432534985,1,0.0,0,common_eu_trade,eu_cet_quantity,NEW_ELMA|SK,0.001023424432534985,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,1.0,2.0,0.5,1.0,1.0,0.02,0.018750000000000003,0.019062500000000003,continuation_trial,9,false
sensitivity_346,continuation_trial,virgin_metal_tax_tax_0_018906250000000003,virgin_metal_tax,0.018906250000000003,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,22.651806924,0.0010463323776395204,2,7.031139380724402e-9,0,common_eu_trade,eu_cet_quantity,NEW_ELMA|SK,0.0010463323776395204,Y_IND_SK_NEW_OFMA,7.031139380724402e-9,,0.5,1.0,2.0,0.5,1.0,1.0,0.02,0.018750000000000003,0.018906250000000003,continuation_trial,10,false
sensitivity_346,continuation_trial,virgin_metal_tax_tax_0_018828125,virgin_metal_tax,0.018828125,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,15.577758828,0.0010271440275069314,1,0.0,0,common_eu_trade,eu_cet_quantity,NEW_ELMA|SK,0.0010271440275069314,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,1.0,2.0,0.5,1.0,1.0,0.02,0.018750000000000003,0.018828125,continuation_trial,11,false
sensitivity_346,continuation_trial,virgin_metal_tax_tax_0_018789062500000002,virgin_metal_tax,0.018789062500000002,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,18.363076862,0.001006233279462696,1,0.0,0,common_eu_trade,eu_cet_quantity,NEW_ELMA|SK,0.001006233279462696,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,1.0,2.0,0.5,1.0,1.0,0.02,0.018750000000000003,0.018789062500000002,continuation_trial,12,false
sensitivity_346,predictor_target,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,INVALID_MODEL,FEASIBLE_POINT,false,3.588449236,0.8773835388469177,9,0.0,0,production_SK,eqpzs,IND_SK_NEW_OFMA,0.8773835388469177,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,1.0,2.0,0.5,1.0,1.0,0.02,0.018750000000000003,0.02,predictor_target,13,false
