sensitivity_profile,stage,scenario,instrument,wedge,termination_status,primal_status,solver_valid,solver_elapsed_seconds,max_scaled_residual,scaled_residuals_above_tolerance,max_bound_violation,bound_violations_above_tolerance,worst_equation_block,worst_equation_tag,worst_equation_indices,worst_equation_scaled_residual,worst_bound_variable,worst_bound_violation,solver_message,armington_elasticity,cet_transformation_elasticity,service_elasticity,eol_allocation_elasticity,eol_productivity_elasticity,material_substitution_elasticity,declared_wedge,source_wedge,trial_wedge,continuation_phase,attempt,trial_accepted
sensitivity_716,baseline,baseline,,0.0,ALMOST_LOCALLY_SOLVED,NEARLY_FEASIBLE_POINT,true,3.05846061,5.041744712830365e-7,0,0.0,0,observed_physical_flow_links,quantity_link,physical_SK_OFMA_REP_route_input_mass,5.041744712830365e-7,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,baseline,1,true
sensitivity_716,direct_target,virgin_metal_tax_tax_0_0025,virgin_metal_tax,0.0025,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,8.943810446,0.00012883107552075224,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.00012883107552075224,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,1.0,1.0,2.0,2.0,2.0,0.0025,0.0,0.0025,direct_target,1,true
sensitivity_716,direct_target,virgin_metal_tax_tax_0_005,virgin_metal_tax,0.005,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,12.526648528,0.0001924526342954591,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0001924526342954591,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,1.0,1.0,2.0,2.0,2.0,0.005,0.0025,0.005,direct_target,1,true
sensitivity_716,direct_target,virgin_metal_tax_tax_0_01,virgin_metal_tax,0.01,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,16.026244589,0.05721966408095036,1,0.0,0,observed_physical_flow_links,quantity_link,physical_SK_OFMA_REP_route_input_mass,0.05721966408095036,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,1.0,1.0,2.0,2.0,2.0,0.01,0.005,0.01,direct_target,1,false
sensitivity_716,continuation_trial,virgin_metal_tax_tax_0_0075,virgin_metal_tax,0.0075,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,22.675784722,0.0002955709608463142,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0002955709608463142,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,1.0,1.0,2.0,2.0,2.0,0.01,0.005,0.0075,continuation_trial,2,true
sensitivity_716,continuation_trial,virgin_metal_tax_tax_0_01,virgin_metal_tax,0.01,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,21.442698913,0.07905765958230115,5,0.0,0,observed_physical_flow_links,quantity_link,physical_SK_OFMA_REP_route_input_mass,0.07905765958230115,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,1.0,1.0,2.0,2.0,2.0,0.01,0.0075,0.01,continuation_trial,3,false
sensitivity_716,continuation_trial,virgin_metal_tax_tax_0_00875,virgin_metal_tax,0.00875,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,19.302773992,0.0003721706893992094,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0003721706893992094,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,1.0,1.0,2.0,2.0,2.0,0.01,0.0075,0.00875,continuation_trial,4,true
sensitivity_716,continuation_trial,virgin_metal_tax_tax_0_01,virgin_metal_tax,0.01,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,16.801627266,0.000457258027735441,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.000457258027735441,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,1.0,1.0,2.0,2.0,2.0,0.01,0.00875,0.01,continuation_trial,5,true
sensitivity_716,direct_target,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,25.520086749,0.0010930368513515365,2,0.0,0,material_composite_production_DE,eqpzs,IND_DE_NEW_ELMA,0.0010930368513515365,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,1.0,1.0,2.0,2.0,2.0,0.02,0.01,0.02,direct_target,1,false
sensitivity_716,continuation_trial,virgin_metal_tax_tax_0_015,virgin_metal_tax,0.015,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,24.307229601,0.0007617510052633398,0,0.0,0,common_eu_trade,eu_cet_quantity,NEW_ELMA|SK,0.0007617510052633398,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,1.0,1.0,2.0,2.0,2.0,0.02,0.01,0.015,continuation_trial,2,true
