sensitivity_profile,stage,scenario,instrument,wedge,termination_status,primal_status,solver_valid,solver_elapsed_seconds,max_scaled_residual,scaled_residuals_above_tolerance,max_bound_violation,bound_violations_above_tolerance,worst_equation_block,worst_equation_tag,worst_equation_indices,worst_equation_scaled_residual,worst_bound_variable,worst_bound_violation,solver_message,armington_elasticity,cet_transformation_elasticity,service_elasticity,eol_allocation_elasticity,eol_productivity_elasticity,material_substitution_elasticity,declared_wedge,source_wedge,trial_wedge,continuation_phase,attempt,trial_accepted
sensitivity_251,baseline,baseline,,0.0,ALMOST_LOCALLY_SOLVED,NEARLY_FEASIBLE_POINT,true,3.803037628,5.054579410579407e-7,0,0.0,0,observed_physical_flow_links,quantity_link,physical_SK_OFMA_REP_route_input_mass,5.054579410579407e-7,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,0.5,0.5,0.5,1.0,0.0,0.0,0.0,baseline,1,true
sensitivity_251,direct_target,virgin_metal_tax_tax_0_0025,virgin_metal_tax,0.0025,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,14.608990143,0.0003607018958107222,0,0.0,0,observed_physical_flow_links,quantity_link,physical_SK_OFMA_REP_route_input_mass,0.0003607018958107222,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,0.5,0.5,0.5,1.0,0.0025,0.0,0.0025,direct_target,1,true
sensitivity_251,direct_target,virgin_metal_tax_tax_0_005,virgin_metal_tax,0.005,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,12.35108014,0.00025915670114362577,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.00025915670114362577,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,0.5,0.5,0.5,1.0,0.005,0.0025,0.005,direct_target,1,true
sensitivity_251,direct_target,virgin_metal_tax_tax_0_01,virgin_metal_tax,0.01,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,13.412529143,0.0003882025185192317,0,0.0,0,material_composite_production_SK,eqpzs,IND_SK_NEW_ELMA,0.0003882025185192317,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,0.5,0.5,0.5,1.0,0.01,0.005,0.01,direct_target,1,true
sensitivity_251,direct_target,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,13.848867173,0.0010251832932929306,1,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0010251832932929306,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,0.5,0.5,0.5,1.0,0.02,0.01,0.02,direct_target,1,false
sensitivity_251,continuation_trial,virgin_metal_tax_tax_0_015,virgin_metal_tax,0.015,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,18.189126172,0.0007715100005204478,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0007715100005204478,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,0.5,0.5,0.5,1.0,0.02,0.01,0.015,continuation_trial,2,true
sensitivity_251,continuation_trial,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,13.506473662,0.040536146918976335,1,0.0,0,observed_physical_flow_links,quantity_link,physical_SK_OFMA_REP_route_input_mass,0.040536146918976335,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,0.5,0.5,0.5,1.0,0.02,0.015,0.02,continuation_trial,3,false
sensitivity_251,continuation_trial,virgin_metal_tax_tax_0_0175,virgin_metal_tax,0.0175,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,13.672182169,0.0009282194052822046,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0009282194052822046,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,0.5,0.5,0.5,1.0,0.02,0.015,0.0175,continuation_trial,4,true
sensitivity_251,continuation_trial,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,20.106470181,0.0010790774429528804,1,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0010790774429528804,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,0.5,0.5,0.5,1.0,0.02,0.0175,0.02,continuation_trial,5,false
sensitivity_251,continuation_trial,virgin_metal_tax_tax_0_018750000000000003,virgin_metal_tax,0.018750000000000003,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,11.899939746,0.0009904216956598821,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0009904216956598821,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,0.5,0.5,0.5,1.0,0.02,0.0175,0.018750000000000003,continuation_trial,6,true
sensitivity_251,continuation_trial,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,10.787390165,0.0010054336537260733,1,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0010054336537260733,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,0.5,0.5,0.5,1.0,0.02,0.018750000000000003,0.02,continuation_trial,7,false
sensitivity_251,continuation_trial,virgin_metal_tax_tax_0_019375000000000003,virgin_metal_tax,0.019375000000000003,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,11.550764392,0.0010026049127024317,1,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0010026049127024317,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,0.5,0.5,0.5,1.0,0.02,0.018750000000000003,0.019375000000000003,continuation_trial,8,false
sensitivity_251,continuation_trial,virgin_metal_tax_tax_0_019062500000000003,virgin_metal_tax,0.019062500000000003,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,11.217746517,0.0010115918551473202,1,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0010115918551473202,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,0.5,0.5,0.5,1.0,0.02,0.018750000000000003,0.019062500000000003,continuation_trial,9,false
sensitivity_251,continuation_trial,virgin_metal_tax_tax_0_018906250000000003,virgin_metal_tax,0.018906250000000003,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,10.810199927,0.0010119548922812305,1,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0010119548922812305,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,0.5,0.5,0.5,1.0,0.02,0.018750000000000003,0.018906250000000003,continuation_trial,10,false
sensitivity_251,continuation_trial,virgin_metal_tax_tax_0_018828125,virgin_metal_tax,0.018828125,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,9.449139026,0.0008260449045967011,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0008260449045967011,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,0.5,0.5,0.5,1.0,0.02,0.018750000000000003,0.018828125,continuation_trial,11,true
sensitivity_251,continuation_trial,virgin_metal_tax_tax_0_018984375,virgin_metal_tax,0.018984375,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,7.645456815,0.0008443053418424329,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0008443053418424329,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,0.5,0.5,0.5,1.0,0.02,0.018828125,0.018984375,continuation_trial,12,true
sensitivity_251,continuation_trial,virgin_metal_tax_tax_0_019296875,virgin_metal_tax,0.019296875,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,6.705233624,0.0009398401681409707,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0009398401681409707,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,0.5,0.5,0.5,1.0,0.02,0.018984375,0.019296875,continuation_trial,13,true
sensitivity_251,continuation_trial,virgin_metal_tax_tax_0_019921875,virgin_metal_tax,0.019921875,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,10.432647118,0.0008715812655218924,0,0.0,0,material_composite_production_SK,eqpzs,IND_SK_NEW_ELMA,0.0008715812655218924,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,0.5,0.5,0.5,1.0,0.02,0.019296875,0.019921875,continuation_trial,14,true
sensitivity_251,continuation_trial,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,9.223976218,0.0010184310632174176,1,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0010184310632174176,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,0.5,0.5,0.5,1.0,0.02,0.019921875,0.02,continuation_trial,15,false
sensitivity_251,continuation_trial,virgin_metal_tax_tax_0_019960937499999998,virgin_metal_tax,0.019960937499999998,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,5.232190232,0.0010255696115516466,1,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0010255696115516466,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,0.5,0.5,0.5,1.0,0.02,0.019921875,0.019960937499999998,continuation_trial,16,false
sensitivity_251,predictor_target,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,2.753281102,0.0008877340057305005,0,0.0,0,material_composite_production_SK,eqpzs,IND_SK_NEW_ELMA,0.0008877340057305005,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,0.5,0.5,0.5,1.0,0.02,0.019921875,0.02,predictor_target,17,true
