sensitivity_profile,stage,scenario,instrument,wedge,termination_status,primal_status,solver_valid,solver_elapsed_seconds,max_scaled_residual,scaled_residuals_above_tolerance,max_bound_violation,bound_violations_above_tolerance,worst_equation_block,worst_equation_tag,worst_equation_indices,worst_equation_scaled_residual,worst_bound_variable,worst_bound_violation,solver_message,armington_elasticity,cet_transformation_elasticity,service_elasticity,eol_allocation_elasticity,eol_productivity_elasticity,material_substitution_elasticity,declared_wedge,source_wedge,trial_wedge,continuation_phase,attempt,trial_accepted
sensitivity_630,baseline,baseline,,0.0,ALMOST_LOCALLY_SOLVED,NEARLY_FEASIBLE_POINT,true,3.022938345,5.082075026363597e-7,0,0.0,0,observed_physical_flow_links,quantity_link,physical_SK_OFMA_REP_route_input_mass,5.082075026363597e-7,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,0.5,2.0,1.0,2.0,0.0,0.0,0.0,baseline,1,true
sensitivity_630,direct_target,virgin_metal_tax_tax_0_0025,virgin_metal_tax,0.0025,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,19.734916386,0.009112945845014764,1,0.0,0,observed_physical_flow_links,quantity_link,physical_SK_OFMA_REP_route_input_mass,0.009112945845014764,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,0.5,2.0,1.0,2.0,0.0025,0.0,0.0025,direct_target,1,false
sensitivity_630,continuation_trial,virgin_metal_tax_tax_0_00125,virgin_metal_tax,0.00125,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,9.558873689,8.184421946189069e-5,0,0.0,0,eu_wide_eol_allocation,eu_wide_eol_allocation,OFMA|EOL_SK_OFMA_REP,8.184421946189069e-5,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,0.5,2.0,1.0,2.0,0.0025,0.0,0.00125,continuation_trial,2,true
sensitivity_630,continuation_trial,virgin_metal_tax_tax_0_0025,virgin_metal_tax,0.0025,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,31.255008492,0.0035874931981947356,1,0.0,0,observed_physical_flow_links,quantity_link,physical_SK_OFMA_REP_route_input_mass,0.0035874931981947356,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,0.5,2.0,1.0,2.0,0.0025,0.00125,0.0025,continuation_trial,3,false
sensitivity_630,continuation_trial,virgin_metal_tax_tax_0_001875,virgin_metal_tax,0.001875,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,28.375396937,0.00010056678575742772,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.00010056678575742772,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,0.5,2.0,1.0,2.0,0.0025,0.00125,0.001875,continuation_trial,4,true
sensitivity_630,continuation_trial,virgin_metal_tax_tax_0_0025,virgin_metal_tax,0.0025,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,13.438415139,0.00013471268408637993,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.00013471268408637993,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,0.5,2.0,1.0,2.0,0.0025,0.001875,0.0025,continuation_trial,5,true
sensitivity_630,direct_target,virgin_metal_tax_tax_0_005,virgin_metal_tax,0.005,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,84.959917967,0.0003081893061909202,0,0.0,0,material_composite_production_SK,eqpzs,IND_SK_NEW_ELMA,0.0003081893061909202,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,0.5,2.0,1.0,2.0,0.005,0.0025,0.005,direct_target,1,true
sensitivity_630,direct_target,virgin_metal_tax_tax_0_01,virgin_metal_tax,0.01,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,24.127238332,0.0005663762428926855,0,0.0,0,material_composite_production_SK,eqpzs,IND_SK_NEW_ELMA,0.0005663762428926855,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,0.5,2.0,1.0,2.0,0.01,0.005,0.01,direct_target,1,true
sensitivity_630,direct_target,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,87.840530096,0.006368390426510384,3,0.0,0,observed_physical_flow_links,quantity_link,physical_SK_OFMA_REP_route_input_mass,0.006368390426510384,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,0.5,2.0,1.0,2.0,0.02,0.01,0.02,direct_target,1,false
sensitivity_630,continuation_trial,virgin_metal_tax_tax_0_015,virgin_metal_tax,0.015,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,55.932995571,0.024239640912107285,1,0.0,0,observed_physical_flow_links,quantity_link,physical_SK_OFMA_REP_route_input_mass,0.024239640912107285,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,0.5,2.0,1.0,2.0,0.02,0.01,0.015,continuation_trial,2,false
