sensitivity_profile,stage,scenario,instrument,wedge,termination_status,primal_status,solver_valid,solver_elapsed_seconds,max_scaled_residual,scaled_residuals_above_tolerance,max_bound_violation,bound_violations_above_tolerance,worst_equation_block,worst_equation_tag,worst_equation_indices,worst_equation_scaled_residual,worst_bound_variable,worst_bound_violation,solver_message,armington_elasticity,cet_transformation_elasticity,service_elasticity,eol_allocation_elasticity,eol_productivity_elasticity,material_substitution_elasticity,declared_wedge,source_wedge,trial_wedge,continuation_phase,attempt,trial_accepted
sensitivity_383,baseline,baseline,,0.0,ALMOST_LOCALLY_SOLVED,NEARLY_FEASIBLE_POINT,true,2.053880041,5.082075076323633e-7,0,0.0,0,observed_physical_flow_links,quantity_link,physical_SK_OFMA_REP_route_input_mass,5.082075076323633e-7,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,1.0,0.5,2.0,1.0,1.0,0.0,0.0,0.0,baseline,1,true
sensitivity_383,direct_target,virgin_metal_tax_tax_0_0025,virgin_metal_tax,0.0025,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,22.172789199,0.00012243142129009232,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.00012243142129009232,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,1.0,0.5,2.0,1.0,1.0,0.0025,0.0,0.0025,direct_target,1,true
sensitivity_383,direct_target,virgin_metal_tax_tax_0_005,virgin_metal_tax,0.005,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,14.969766911,0.00018130254872735567,0,0.0,0,common_eu_trade,eu_cet_quantity,NEW_ELMA|SK,0.00018130254872735567,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,1.0,0.5,2.0,1.0,1.0,0.005,0.0025,0.005,direct_target,1,true
sensitivity_383,direct_target,virgin_metal_tax_tax_0_01,virgin_metal_tax,0.01,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,34.442138888,0.0004057835879749394,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0004057835879749394,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,1.0,0.5,2.0,1.0,1.0,0.01,0.005,0.01,direct_target,1,true
sensitivity_383,direct_target,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,28.130681608,0.0011128202657610495,1,0.0,0,common_eu_trade,eu_cet_quantity,NEW_ELMA|SK,0.0011128202657610495,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,1.0,0.5,2.0,1.0,1.0,0.02,0.01,0.02,direct_target,1,false
sensitivity_383,continuation_trial,virgin_metal_tax_tax_0_015,virgin_metal_tax,0.015,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,35.155459518,0.0017937408882495731,1,0.0,0,observed_physical_flow_links,quantity_link,physical_SK_OFMA_REP_route_input_mass,0.0017937408882495731,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,1.0,0.5,2.0,1.0,1.0,0.02,0.01,0.015,continuation_trial,2,false
sensitivity_383,continuation_trial,virgin_metal_tax_tax_0_0125,virgin_metal_tax,0.0125,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,41.973892556,0.0007335995444667348,0,0.0,0,common_eu_trade,eu_cet_quantity,NEW_ELMA|SK,0.0007335995444667348,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,1.0,0.5,2.0,1.0,1.0,0.02,0.01,0.0125,continuation_trial,3,true
sensitivity_383,continuation_trial,virgin_metal_tax_tax_0_0175,virgin_metal_tax,0.0175,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,55.133759298,0.0009239511451113418,0,0.0,0,common_eu_trade,eu_cet_quantity,NEW_ELMA|SK,0.0009239511451113418,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,1.0,0.5,2.0,1.0,1.0,0.02,0.0125,0.0175,continuation_trial,4,true
sensitivity_383,continuation_trial,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,19.308672486,0.0010126055487732842,1,0.0,0,common_eu_trade,eu_cet_quantity,NEW_ELMA|SK,0.0010126055487732842,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,1.0,0.5,2.0,1.0,1.0,0.02,0.0175,0.02,continuation_trial,5,false
sensitivity_383,continuation_trial,virgin_metal_tax_tax_0_018750000000000003,virgin_metal_tax,0.018750000000000003,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,26.725608729,0.0009891981481707785,0,0.0,0,common_eu_trade,eu_cet_quantity,NEW_ELMA|SK,0.0009891981481707785,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,1.0,0.5,2.0,1.0,1.0,0.02,0.0175,0.018750000000000003,continuation_trial,6,true
sensitivity_383,continuation_trial,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,46.046421161,0.003281126495261355,1,0.0,0,observed_physical_flow_links,quantity_link,physical_SK_OFMA_REP_route_input_mass,0.003281126495261355,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,1.0,0.5,2.0,1.0,1.0,0.02,0.018750000000000003,0.02,continuation_trial,7,false
sensitivity_383,continuation_trial,virgin_metal_tax_tax_0_019375000000000003,virgin_metal_tax,0.019375000000000003,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,109.403795432,0.0009693496047519528,0,0.0,0,common_eu_trade,eu_cet_quantity,NEW_ELMA|SK,0.0009693496047519528,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,1.0,0.5,2.0,1.0,1.0,0.02,0.018750000000000003,0.019375000000000003,continuation_trial,8,true
sensitivity_383,continuation_trial,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,74.260582967,0.0010038255462166239,1,0.0,0,common_eu_trade,eu_cet_quantity,NEW_ELMA|SK,0.0010038255462166239,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,1.0,0.5,2.0,1.0,1.0,0.02,0.019375000000000003,0.02,continuation_trial,9,false
sensitivity_383,continuation_trial,virgin_metal_tax_tax_0_019687500000000004,virgin_metal_tax,0.019687500000000004,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,77.982080041,0.001092000656299441,2,8.720158953344084e-9,0,material_composite_production_DE,eqpzs,IND_DE_NEW_ELMA,0.001092000656299441,F_FAC_SK_CAP_IND_SK_REF_OFMA,8.720158953344084e-9,,1.0,1.0,0.5,2.0,1.0,1.0,0.02,0.019375000000000003,0.019687500000000004,continuation_trial,10,false
sensitivity_383,continuation_trial,virgin_metal_tax_tax_0_019531250000000003,virgin_metal_tax,0.019531250000000003,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,21.14674238,0.0010020049063023215,2,0.0,0,common_eu_trade,eu_cet_quantity,NEW_ELMA|SK,0.0010020049063023215,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,1.0,0.5,2.0,1.0,1.0,0.02,0.019375000000000003,0.019531250000000003,continuation_trial,11,false
sensitivity_383,continuation_trial,virgin_metal_tax_tax_0_019453125,virgin_metal_tax,0.019453125,TIME_LIMIT,NEARLY_FEASIBLE_POINT,false,124.326481894,0.0018832394319527879,3,4.362522757651288e-9,0,eu_wide_eol_allocation,eu_wide_eol_allocation,OFMA|EOL_SK_OFMA_REP,0.0018832394319527879,F_FAC_SK_CAP_IND_SK_REF_OFMA,4.362522757651288e-9,,1.0,1.0,0.5,2.0,1.0,1.0,0.02,0.019375000000000003,0.019453125,continuation_trial,12,false
sensitivity_383,continuation_trial,virgin_metal_tax_tax_0_019414062500000002,virgin_metal_tax,0.019414062500000002,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,30.884526788,0.00106614394214255,2,0.0,0,material_composite_production_DE,eqpzs,IND_DE_NEW_ELMA,0.00106614394214255,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,1.0,0.5,2.0,1.0,1.0,0.02,0.019375000000000003,0.019414062500000002,continuation_trial,13,false
