sensitivity_profile,stage,scenario,instrument,wedge,termination_status,primal_status,solver_valid,solver_elapsed_seconds,max_scaled_residual,scaled_residuals_above_tolerance,max_bound_violation,bound_violations_above_tolerance,worst_equation_block,worst_equation_tag,worst_equation_indices,worst_equation_scaled_residual,worst_bound_variable,worst_bound_violation,solver_message,armington_elasticity,cet_transformation_elasticity,service_elasticity,eol_allocation_elasticity,eol_productivity_elasticity,material_substitution_elasticity,declared_wedge,source_wedge,trial_wedge,continuation_phase,attempt,trial_accepted
sensitivity_675,baseline,baseline,,0.0,ALMOST_LOCALLY_SOLVED,NEARLY_FEASIBLE_POINT,true,2.452062835,4.768447026126665e-7,0,0.0,0,observed_physical_flow_links,quantity_link,physical_SK_OFMA_REP_route_input_mass,4.768447026126665e-7,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,2.0,0.5,2.0,2.0,0.0,0.0,0.0,baseline,1,true
sensitivity_675,direct_target,virgin_metal_tax_tax_0_0025,virgin_metal_tax,0.0025,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,9.568882037,0.00013493475689774215,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.00013493475689774215,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,2.0,0.5,2.0,2.0,0.0025,0.0,0.0025,direct_target,1,true
sensitivity_675,direct_target,virgin_metal_tax_tax_0_005,virgin_metal_tax,0.005,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,7.329035015,0.00026902857209687436,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.00026902857209687436,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,2.0,0.5,2.0,2.0,0.005,0.0025,0.005,direct_target,1,true
sensitivity_675,direct_target,virgin_metal_tax_tax_0_01,virgin_metal_tax,0.01,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,7.776065544,0.0006172743116179547,0,0.0,0,material_composite_production_SK,eqpzs,IND_SK_NEW_ELMA,0.0006172743116179547,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,2.0,0.5,2.0,2.0,0.01,0.005,0.01,direct_target,1,true
sensitivity_675,direct_target,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,21.021611188,0.001068611203202674,1,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.001068611203202674,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,2.0,0.5,2.0,2.0,0.02,0.01,0.02,direct_target,1,false
sensitivity_675,continuation_trial,virgin_metal_tax_tax_0_015,virgin_metal_tax,0.015,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,17.573465508,0.0008086343300287568,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0008086343300287568,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,2.0,0.5,2.0,2.0,0.02,0.01,0.015,continuation_trial,2,true
sensitivity_675,continuation_trial,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,10.359288169,0.001239658541991484,1,0.0,0,material_composite_production_SK,eqpzs,IND_SK_NEW_ELMA,0.001239658541991484,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,2.0,0.5,2.0,2.0,0.02,0.015,0.02,continuation_trial,3,false
sensitivity_675,continuation_trial,virgin_metal_tax_tax_0_0175,virgin_metal_tax,0.0175,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,10.160319276,0.0008687969020622077,0,0.0,0,material_composite_production_SK,eqpzs,IND_SK_NEW_ELMA,0.0008687969020622077,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,2.0,0.5,2.0,2.0,0.02,0.015,0.0175,continuation_trial,4,true
sensitivity_675,continuation_trial,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,14.814982255,0.001245213536059886,1,0.0,0,material_composite_production_SK,eqpzs,IND_SK_NEW_ELMA,0.001245213536059886,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,2.0,0.5,2.0,2.0,0.02,0.0175,0.02,continuation_trial,5,false
sensitivity_675,continuation_trial,virgin_metal_tax_tax_0_018750000000000003,virgin_metal_tax,0.018750000000000003,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,7.775128595,0.002632782490038843,1,0.0,0,observed_physical_flow_links,quantity_link,physical_SK_OFMA_REP_route_input_mass,0.002632782490038843,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,2.0,0.5,2.0,2.0,0.02,0.0175,0.018750000000000003,continuation_trial,6,false
sensitivity_675,continuation_trial,virgin_metal_tax_tax_0_018125000000000002,virgin_metal_tax,0.018125000000000002,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,7.387129912,0.0011124836036261465,1,0.0,0,material_composite_production_SK,eqpzs,IND_SK_NEW_ELMA,0.0011124836036261465,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,2.0,0.5,2.0,2.0,0.02,0.0175,0.018125000000000002,continuation_trial,7,false
sensitivity_675,continuation_trial,virgin_metal_tax_tax_0_017812500000000002,virgin_metal_tax,0.017812500000000002,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,10.653288584,0.0009105131671964806,0,0.0,0,material_composite_production_SK,eqpzs,IND_SK_NEW_ELMA,0.0009105131671964806,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,2.0,0.5,2.0,2.0,0.02,0.0175,0.017812500000000002,continuation_trial,8,true
sensitivity_675,continuation_trial,virgin_metal_tax_tax_0_018437500000000002,virgin_metal_tax,0.018437500000000002,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,11.940067782,0.0011646806799558984,1,0.0,0,material_composite_production_SK,eqpzs,IND_SK_NEW_ELMA,0.0011646806799558984,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,2.0,0.5,2.0,2.0,0.02,0.017812500000000002,0.018437500000000002,continuation_trial,9,false
sensitivity_675,continuation_trial,virgin_metal_tax_tax_0_018125000000000002,virgin_metal_tax,0.018125000000000002,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,5.696718721,0.0009364764752078925,0,0.0,0,material_composite_production_SK,eqpzs,IND_SK_NEW_ELMA,0.0009364764752078925,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,2.0,0.5,2.0,2.0,0.02,0.017812500000000002,0.018125000000000002,continuation_trial,10,true
sensitivity_675,continuation_trial,virgin_metal_tax_tax_0_018750000000000003,virgin_metal_tax,0.018750000000000003,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,7.051081139,0.0009339680049692545,0,0.0,0,material_composite_production_SK,eqpzs,IND_SK_NEW_ELMA,0.0009339680049692545,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,2.0,0.5,2.0,2.0,0.02,0.018125000000000002,0.018750000000000003,continuation_trial,11,true
sensitivity_675,continuation_trial,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,6.713278462,0.0011716008239111009,1,0.0,0,material_composite_production_SK,eqpzs,IND_SK_NEW_ELMA,0.0011716008239111009,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,2.0,0.5,2.0,2.0,0.02,0.018750000000000003,0.02,continuation_trial,12,false
sensitivity_675,continuation_trial,virgin_metal_tax_tax_0_019375000000000003,virgin_metal_tax,0.019375000000000003,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,12.183434958,0.0009594793542282432,0,0.0,0,material_composite_production_SK,eqpzs,IND_SK_NEW_ELMA,0.0009594793542282432,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,2.0,0.5,2.0,2.0,0.02,0.018750000000000003,0.019375000000000003,continuation_trial,13,true
sensitivity_675,continuation_trial,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,13.133228157,0.0012616780272699524,2,0.0,0,material_composite_production_SK,eqpzs,IND_SK_NEW_ELMA,0.0012616780272699524,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,2.0,0.5,2.0,2.0,0.02,0.019375000000000003,0.02,continuation_trial,14,false
sensitivity_675,continuation_trial,virgin_metal_tax_tax_0_019687500000000004,virgin_metal_tax,0.019687500000000004,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,9.524530369,0.0012465777066780204,2,0.0,0,material_composite_production_SK,eqpzs,IND_SK_NEW_ELMA,0.0012465777066780204,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,2.0,0.5,2.0,2.0,0.02,0.019375000000000003,0.019687500000000004,continuation_trial,15,false
sensitivity_675,continuation_trial,virgin_metal_tax_tax_0_019531250000000003,virgin_metal_tax,0.019531250000000003,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,5.120759921,0.0009347037893864263,0,0.0,0,material_composite_production_SK,eqpzs,IND_SK_NEW_ELMA,0.0009347037893864263,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,2.0,0.5,2.0,2.0,0.02,0.019375000000000003,0.019531250000000003,continuation_trial,16,true
sensitivity_675,continuation_trial,virgin_metal_tax_tax_0_01984375,virgin_metal_tax,0.01984375,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,6.609687589,0.000936686738528425,0,0.0,0,material_composite_production_SK,eqpzs,IND_SK_NEW_ELMA,0.000936686738528425,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,2.0,0.5,2.0,2.0,0.02,0.019531250000000003,0.01984375,continuation_trial,17,true
sensitivity_675,continuation_trial,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,7.334399441,0.0010441187524646844,1,0.0,0,material_composite_production_SK,eqpzs,IND_SK_NEW_ELMA,0.0010441187524646844,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,2.0,0.5,2.0,2.0,0.02,0.01984375,0.02,continuation_trial,18,false
sensitivity_675,continuation_trial,virgin_metal_tax_tax_0_019921875,virgin_metal_tax,0.019921875,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,6.841320999,0.001056405755027856,1,0.0,0,material_composite_production_SK,eqpzs,IND_SK_NEW_ELMA,0.001056405755027856,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,2.0,0.5,2.0,2.0,0.02,0.01984375,0.019921875,continuation_trial,19,false
sensitivity_675,continuation_trial,virgin_metal_tax_tax_0_0198828125,virgin_metal_tax,0.0198828125,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,6.539393976,0.0009478251456178644,0,0.0,0,material_composite_production_SK,eqpzs,IND_SK_NEW_ELMA,0.0009478251456178644,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,2.0,0.5,2.0,2.0,0.02,0.01984375,0.0198828125,continuation_trial,20,true
sensitivity_675,continuation_trial,virgin_metal_tax_tax_0_019960937499999998,virgin_metal_tax,0.019960937499999998,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,6.088206972,0.0010219069481867127,1,0.0,0,material_composite_production_SK,eqpzs,IND_SK_NEW_ELMA,0.0010219069481867127,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,2.0,0.5,2.0,2.0,0.02,0.0198828125,0.019960937499999998,continuation_trial,21,false
sensitivity_675,continuation_trial,virgin_metal_tax_tax_0_019921875,virgin_metal_tax,0.019921875,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,12.455639235,0.0012572474612262408,2,0.0,0,material_composite_production_SK,eqpzs,IND_SK_NEW_ELMA,0.0012572474612262408,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,2.0,0.5,2.0,2.0,0.02,0.0198828125,0.019921875,continuation_trial,22,false
sensitivity_675,predictor_target,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,9.961697735,0.012719496111608608,1,0.0,0,observed_physical_flow_links,quantity_link,physical_SK_OFMA_REP_route_input_mass,0.012719496111608608,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,2.0,0.5,2.0,2.0,0.02,0.0198828125,0.02,predictor_target,23,false
