sensitivity_profile,stage,scenario,instrument,wedge,termination_status,primal_status,solver_valid,solver_elapsed_seconds,max_scaled_residual,scaled_residuals_above_tolerance,max_bound_violation,bound_violations_above_tolerance,worst_equation_block,worst_equation_tag,worst_equation_indices,worst_equation_scaled_residual,worst_bound_variable,worst_bound_violation,solver_message,armington_elasticity,cet_transformation_elasticity,service_elasticity,eol_allocation_elasticity,eol_productivity_elasticity,material_substitution_elasticity,declared_wedge,source_wedge,trial_wedge,continuation_phase,attempt,trial_accepted
sensitivity_548,baseline,baseline,,0.0,ALMOST_LOCALLY_SOLVED,NEARLY_FEASIBLE_POINT,true,2.902408398,5.082076662832336e-7,0,0.0,0,observed_physical_flow_links,quantity_link,physical_SK_OFMA_REP_route_input_mass,5.082076662832336e-7,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,0.5,2.0,0.5,2.0,0.0,0.0,0.0,baseline,1,true
sensitivity_548,direct_target,virgin_metal_tax_tax_0_0025,virgin_metal_tax,0.0025,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,15.004827188,0.00013355766785660972,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.00013355766785660972,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,0.5,2.0,0.5,2.0,0.0025,0.0,0.0025,direct_target,1,true
sensitivity_548,direct_target,virgin_metal_tax_tax_0_005,virgin_metal_tax,0.005,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,28.72708704,0.00026296171645301403,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.00026296171645301403,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,0.5,2.0,0.5,2.0,0.005,0.0025,0.005,direct_target,1,true
sensitivity_548,direct_target,virgin_metal_tax_tax_0_01,virgin_metal_tax,0.01,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,9.575647613,0.00052066101290138,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.00052066101290138,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,0.5,2.0,0.5,2.0,0.01,0.005,0.01,direct_target,1,true
sensitivity_548,direct_target,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,18.858418501,0.0010532899686203079,1,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0010532899686203079,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,0.5,2.0,0.5,2.0,0.02,0.01,0.02,direct_target,1,false
sensitivity_548,continuation_trial,virgin_metal_tax_tax_0_015,virgin_metal_tax,0.015,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,40.399260303,0.028955165768791424,1,0.0,0,observed_physical_flow_links,quantity_link,physical_SK_OFMA_REP_route_input_mass,0.028955165768791424,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,0.5,2.0,0.5,2.0,0.02,0.01,0.015,continuation_trial,2,false
sensitivity_548,continuation_trial,virgin_metal_tax_tax_0_0125,virgin_metal_tax,0.0125,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,25.316364024,0.0006617948943330454,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0006617948943330454,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,0.5,2.0,0.5,2.0,0.02,0.01,0.0125,continuation_trial,3,true
sensitivity_548,continuation_trial,virgin_metal_tax_tax_0_0175,virgin_metal_tax,0.0175,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,53.606264385,0.003547581552803769,1,0.0,0,observed_physical_flow_links,quantity_link,physical_SK_OFMA_REP_route_input_mass,0.003547581552803769,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,0.5,2.0,0.5,2.0,0.02,0.0125,0.0175,continuation_trial,4,false
sensitivity_548,continuation_trial,virgin_metal_tax_tax_0_015000000000000001,virgin_metal_tax,0.015000000000000001,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,36.051879128,0.0007728089985464814,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0007728089985464814,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,0.5,2.0,0.5,2.0,0.02,0.0125,0.015000000000000001,continuation_trial,5,true
sensitivity_548,continuation_trial,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,34.206476798,0.0010674709416810257,1,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0010674709416810257,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,0.5,2.0,0.5,2.0,0.02,0.015000000000000001,0.02,continuation_trial,6,false
sensitivity_548,continuation_trial,virgin_metal_tax_tax_0_0175,virgin_metal_tax,0.0175,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,14.475835219,0.000937610814619183,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.000937610814619183,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,0.5,2.0,0.5,2.0,0.02,0.015000000000000001,0.0175,continuation_trial,7,true
sensitivity_548,continuation_trial,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,33.643145599,0.0010017477562141996,1,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0010017477562141996,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,0.5,2.0,0.5,2.0,0.02,0.0175,0.02,continuation_trial,8,false
sensitivity_548,continuation_trial,virgin_metal_tax_tax_0_018750000000000003,virgin_metal_tax,0.018750000000000003,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,50.397854587,0.11792655765340476,1,0.0,0,observed_physical_flow_links,quantity_link,physical_SK_OFMA_REP_route_input_mass,0.11792655765340476,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,0.5,2.0,0.5,2.0,0.02,0.0175,0.018750000000000003,continuation_trial,9,false
sensitivity_548,continuation_trial,virgin_metal_tax_tax_0_018125000000000002,virgin_metal_tax,0.018125000000000002,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,15.567216045,0.0009783093414500454,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0009783093414500454,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,0.5,2.0,0.5,2.0,0.02,0.0175,0.018125000000000002,continuation_trial,10,true
sensitivity_548,continuation_trial,virgin_metal_tax_tax_0_019375000000000003,virgin_metal_tax,0.019375000000000003,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,16.321084163,0.000821584602723413,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.000821584602723413,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,0.5,2.0,0.5,2.0,0.02,0.018125000000000002,0.019375000000000003,continuation_trial,11,true
sensitivity_548,continuation_trial,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,14.540711127,0.0010531198958436683,1,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0010531198958436683,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,0.5,2.0,0.5,2.0,0.02,0.019375000000000003,0.02,continuation_trial,12,false
sensitivity_548,continuation_trial,virgin_metal_tax_tax_0_019687500000000004,virgin_metal_tax,0.019687500000000004,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,28.753570154,0.0010347229268460323,1,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0010347229268460323,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,0.5,2.0,0.5,2.0,0.02,0.019375000000000003,0.019687500000000004,continuation_trial,13,false
sensitivity_548,continuation_trial,virgin_metal_tax_tax_0_019531250000000003,virgin_metal_tax,0.019531250000000003,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,25.467371186,0.0010377003937281915,1,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0010377003937281915,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,0.5,2.0,0.5,2.0,0.02,0.019375000000000003,0.019531250000000003,continuation_trial,14,false
sensitivity_548,continuation_trial,virgin_metal_tax_tax_0_019453125,virgin_metal_tax,0.019453125,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,31.900310355,0.0010178685296423629,1,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0010178685296423629,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,0.5,2.0,0.5,2.0,0.02,0.019375000000000003,0.019453125,continuation_trial,15,false
sensitivity_548,continuation_trial,virgin_metal_tax_tax_0_019414062500000002,virgin_metal_tax,0.019414062500000002,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,60.121349787,0.001045333742877963,1,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.001045333742877963,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,0.5,2.0,0.5,2.0,0.02,0.019375000000000003,0.019414062500000002,continuation_trial,16,false
