sensitivity_profile,stage,scenario,instrument,wedge,termination_status,primal_status,solver_valid,solver_elapsed_seconds,max_scaled_residual,scaled_residuals_above_tolerance,max_bound_violation,bound_violations_above_tolerance,worst_equation_block,worst_equation_tag,worst_equation_indices,worst_equation_scaled_residual,worst_bound_variable,worst_bound_violation,solver_message,armington_elasticity,cet_transformation_elasticity,service_elasticity,eol_allocation_elasticity,eol_productivity_elasticity,material_substitution_elasticity,declared_wedge,source_wedge,trial_wedge,continuation_phase,attempt,trial_accepted
sensitivity_517,baseline,baseline,,0.0,ALMOST_LOCALLY_SOLVED,NEARLY_FEASIBLE_POINT,true,1.807254712,5.065250536784305e-7,0,0.0,0,observed_physical_flow_links,quantity_link,physical_SK_OFMA_REP_route_input_mass,5.065250536784305e-7,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,1.0,0.5,1.0,0.5,2.0,0.0,0.0,0.0,baseline,1,true
sensitivity_517,direct_target,virgin_metal_tax_tax_0_0025,virgin_metal_tax,0.0025,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,10.756121752,9.548762898969887e-5,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,9.548762898969887e-5,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,1.0,0.5,1.0,0.5,2.0,0.0025,0.0,0.0025,direct_target,1,true
sensitivity_517,direct_target,virgin_metal_tax_tax_0_005,virgin_metal_tax,0.005,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,22.129840085,0.009067889523297623,1,0.0,0,observed_physical_flow_links,quantity_link,physical_SK_OFMA_REP_route_input_mass,0.009067889523297623,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,1.0,0.5,1.0,0.5,2.0,0.005,0.0025,0.005,direct_target,1,false
sensitivity_517,continuation_trial,virgin_metal_tax_tax_0_00375,virgin_metal_tax,0.00375,ALMOST_LOCALLY_SOLVED,NEARLY_FEASIBLE_POINT,true,6.056603628,5.4030887974954034e-5,0,9.64380461842751e-9,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,5.4030887974954034e-5,F_FAC_SK_LAB_IND_SK_REP_OFMA,9.64380461842751e-9,,0.5,1.0,0.5,1.0,0.5,2.0,0.005,0.0025,0.00375,continuation_trial,2,true
sensitivity_517,continuation_trial,virgin_metal_tax_tax_0_005,virgin_metal_tax,0.005,ALMOST_LOCALLY_SOLVED,NEARLY_FEASIBLE_POINT,true,3.284911372,7.075702328351863e-5,0,9.786591658959954e-9,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,7.075702328351863e-5,F_FAC_SK_LAB_IND_SK_REP_OFMA,9.786591658959954e-9,,0.5,1.0,0.5,1.0,0.5,2.0,0.005,0.00375,0.005,continuation_trial,3,true
sensitivity_517,direct_target,virgin_metal_tax_tax_0_01,virgin_metal_tax,0.01,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,11.635069653,0.0004314008883188336,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0004314008883188336,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,1.0,0.5,1.0,0.5,2.0,0.01,0.005,0.01,direct_target,1,true
sensitivity_517,direct_target,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,TIME_LIMIT,NEARLY_FEASIBLE_POINT,false,123.725041652,0.09338986023829142,6,0.0,0,eu_wide_eol_allocation,eu_wide_eol_allocation,OFMA|EOL_SK_OFMA_REP,0.09338986023829142,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,1.0,0.5,1.0,0.5,2.0,0.02,0.01,0.02,direct_target,1,false
sensitivity_517,continuation_trial,virgin_metal_tax_tax_0_015,virgin_metal_tax,0.015,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,19.827340562,0.006154745464178157,1,0.0,0,observed_physical_flow_links,quantity_link,physical_SK_OFMA_REP_route_input_mass,0.006154745464178157,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,1.0,0.5,1.0,0.5,2.0,0.02,0.01,0.015,continuation_trial,2,false
sensitivity_517,continuation_trial,virgin_metal_tax_tax_0_0125,virgin_metal_tax,0.0125,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,34.838788341,0.47940025582448675,50,0.0,0,observed_physical_flow_links,quantity_link,physical_SK_OFMA_REP_route_input_mass,0.47940025582448675,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,1.0,0.5,1.0,0.5,2.0,0.02,0.01,0.0125,continuation_trial,3,false
sensitivity_517,continuation_trial,virgin_metal_tax_tax_0_01125,virgin_metal_tax,0.01125,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,34.499965052,0.0005326441078601605,0,0.0,0,common_eu_trade,eu_cet_quantity,NEW_ELMA|SK,0.0005326441078601605,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,1.0,0.5,1.0,0.5,2.0,0.02,0.01,0.01125,continuation_trial,4,true
sensitivity_517,continuation_trial,virgin_metal_tax_tax_0_01375,virgin_metal_tax,0.01375,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,11.20952777,0.00044404250203311513,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.00044404250203311513,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,1.0,0.5,1.0,0.5,2.0,0.02,0.01125,0.01375,continuation_trial,5,true
sensitivity_517,continuation_trial,virgin_metal_tax_tax_0_01875,virgin_metal_tax,0.01875,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,19.513060606,0.0009949293673264302,0,0.0,0,common_eu_trade,eu_cet_quantity,NEW_ELMA|SK,0.0009949293673264302,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,1.0,0.5,1.0,0.5,2.0,0.02,0.01375,0.01875,continuation_trial,6,true
sensitivity_517,continuation_trial,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,17.614984846,0.0010001640559912093,1,0.0,0,common_eu_trade,eu_cet_quantity,NEW_ELMA|SK,0.0010001640559912093,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,1.0,0.5,1.0,0.5,2.0,0.02,0.01875,0.02,continuation_trial,7,false
sensitivity_517,continuation_trial,virgin_metal_tax_tax_0_019375,virgin_metal_tax,0.019375,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,16.71733044,0.0009301701218863584,0,0.0,0,common_eu_trade,eu_cet_quantity,NEW_ELMA|SK,0.0009301701218863584,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,1.0,0.5,1.0,0.5,2.0,0.02,0.01875,0.019375,continuation_trial,8,true
sensitivity_517,continuation_trial,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,14.872012286,0.016188655784495465,1,0.0,0,observed_physical_flow_links,quantity_link,physical_SK_OFMA_REP_route_input_mass,0.016188655784495465,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,1.0,0.5,1.0,0.5,2.0,0.02,0.019375,0.02,continuation_trial,9,false
sensitivity_517,continuation_trial,virgin_metal_tax_tax_0_0196875,virgin_metal_tax,0.0196875,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,20.929246463,0.0009814739355358834,0,0.0,0,common_eu_trade,eu_cet_quantity,NEW_ELMA|SK,0.0009814739355358834,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,1.0,0.5,1.0,0.5,2.0,0.02,0.019375,0.0196875,continuation_trial,10,true
sensitivity_517,continuation_trial,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,24.563829051,0.005417776827517688,4,8.892333051486926e-9,0,regional_composite_market,regional_composite_market,IND_IT_OTHER_SERVICES|IT,0.005417776827517688,Y_IND_SK_NEW_OFMA,8.892333051486926e-9,,0.5,1.0,0.5,1.0,0.5,2.0,0.02,0.0196875,0.02,continuation_trial,11,false
sensitivity_517,continuation_trial,virgin_metal_tax_tax_0_01984375,virgin_metal_tax,0.01984375,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,32.174294832,0.00107912774297092,2,0.0,0,material_composite_production_DE,eqpzs,IND_DE_NEW_ELMA,0.00107912774297092,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,1.0,0.5,1.0,0.5,2.0,0.02,0.0196875,0.01984375,continuation_trial,12,false
sensitivity_517,continuation_trial,virgin_metal_tax_tax_0_019765625000000002,virgin_metal_tax,0.019765625000000002,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,21.849697422,0.0009554979635040413,0,0.0,0,common_eu_trade,eu_cet_quantity,NEW_ELMA|SK,0.0009554979635040413,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,1.0,0.5,1.0,0.5,2.0,0.02,0.0196875,0.019765625000000002,continuation_trial,13,true
sensitivity_517,continuation_trial,virgin_metal_tax_tax_0_019921875000000002,virgin_metal_tax,0.019921875000000002,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,13.571077653,0.0011035527185317973,2,8.753083570001937e-9,0,material_composite_production_DE,eqpzs,IND_DE_NEW_ELMA,0.0011035527185317973,Y_IND_SK_REF_OFMA,8.753083570001937e-9,,0.5,1.0,0.5,1.0,0.5,2.0,0.02,0.019765625000000002,0.019921875000000002,continuation_trial,14,false
sensitivity_517,continuation_trial,virgin_metal_tax_tax_0_01984375,virgin_metal_tax,0.01984375,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,35.11550877,0.0011003146487496007,2,0.0,0,material_composite_production_DE,eqpzs,IND_DE_NEW_ELMA,0.0011003146487496007,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,1.0,0.5,1.0,0.5,2.0,0.02,0.019765625000000002,0.01984375,continuation_trial,15,false
sensitivity_517,continuation_trial,virgin_metal_tax_tax_0_0198046875,virgin_metal_tax,0.0198046875,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,34.974894415,0.0010967863178962256,2,9.374356477021159e-9,0,material_composite_production_DE,eqpzs,IND_DE_NEW_ELMA,0.0010967863178962256,F_FAC_SK_CAP_IND_SK_REP_OFMA,9.374356477021159e-9,,0.5,1.0,0.5,1.0,0.5,2.0,0.02,0.019765625000000002,0.0198046875,continuation_trial,16,false
sensitivity_517,predictor_target,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,49.349517197,0.36970277826586817,5,0.0,0,regional_government_demand,regional_government_demand,IND_SK_REF_OFMA|SK,0.36970277826586817,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,1.0,0.5,1.0,0.5,2.0,0.02,0.019765625000000002,0.02,predictor_target,17,false
