sensitivity_profile,stage,scenario,instrument,wedge,termination_status,primal_status,solver_valid,solver_elapsed_seconds,max_scaled_residual,scaled_residuals_above_tolerance,max_bound_violation,bound_violations_above_tolerance,worst_equation_block,worst_equation_tag,worst_equation_indices,worst_equation_scaled_residual,worst_bound_variable,worst_bound_violation,solver_message,armington_elasticity,cet_transformation_elasticity,service_elasticity,eol_allocation_elasticity,eol_productivity_elasticity,material_substitution_elasticity,declared_wedge,source_wedge,trial_wedge,continuation_phase,attempt,trial_accepted
sensitivity_455,baseline,baseline,,0.0,ALMOST_LOCALLY_SOLVED,NEARLY_FEASIBLE_POINT,true,3.131272077,4.878792508877794e-7,0,0.0,0,observed_physical_flow_links,quantity_link,physical_SK_OFMA_REP_route_input_mass,4.878792508877794e-7,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,baseline,1,true
sensitivity_455,direct_target,virgin_metal_tax_tax_0_0025,virgin_metal_tax,0.0025,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,17.004027951,0.00013006434594686755,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.00013006434594686755,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,1.0,2.0,1.0,2.0,1.0,0.0025,0.0,0.0025,direct_target,1,true
sensitivity_455,direct_target,virgin_metal_tax_tax_0_005,virgin_metal_tax,0.005,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,14.713809212,0.0002627257173394293,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0002627257173394293,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,1.0,2.0,1.0,2.0,1.0,0.005,0.0025,0.005,direct_target,1,true
sensitivity_455,direct_target,virgin_metal_tax_tax_0_01,virgin_metal_tax,0.01,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,25.91374089,0.0003994214072113969,0,0.0,0,common_eu_trade,eu_cet_quantity,NEW_ELMA|SK,0.0003994214072113969,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,1.0,2.0,1.0,2.0,1.0,0.01,0.005,0.01,direct_target,1,true
sensitivity_455,direct_target,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,61.797034013,0.0011197639540696499,2,0.0,0,regional_composite_market,regional_composite_market,IND_IT_OTHER_SERVICES|IT,0.0011197639540696499,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,1.0,2.0,1.0,2.0,1.0,0.02,0.01,0.02,direct_target,1,false
sensitivity_455,continuation_trial,virgin_metal_tax_tax_0_015,virgin_metal_tax,0.015,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,20.160700326,0.10166983213636838,1,0.0,0,observed_physical_flow_links,quantity_link,physical_SK_OFMA_REP_route_input_mass,0.10166983213636838,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,1.0,2.0,1.0,2.0,1.0,0.02,0.01,0.015,continuation_trial,2,false
sensitivity_455,continuation_trial,virgin_metal_tax_tax_0_0125,virgin_metal_tax,0.0125,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,31.426689629,0.003266986042842368,1,0.0,0,observed_physical_flow_links,quantity_link,physical_SK_OFMA_REP_route_input_mass,0.003266986042842368,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,1.0,2.0,1.0,2.0,1.0,0.02,0.01,0.0125,continuation_trial,3,false
sensitivity_455,continuation_trial,virgin_metal_tax_tax_0_01125,virgin_metal_tax,0.01125,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,16.229926071,0.0005057853349114371,0,0.0,0,common_eu_trade,eu_cet_quantity,NEW_ELMA|SK,0.0005057853349114371,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,1.0,2.0,1.0,2.0,1.0,0.02,0.01,0.01125,continuation_trial,4,true
sensitivity_455,continuation_trial,virgin_metal_tax_tax_0_01375,virgin_metal_tax,0.01375,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,12.587913537,0.0006330248100017782,0,0.0,0,common_eu_trade,eu_cet_quantity,NEW_ELMA|SK,0.0006330248100017782,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,1.0,2.0,1.0,2.0,1.0,0.02,0.01125,0.01375,continuation_trial,5,true
sensitivity_455,continuation_trial,virgin_metal_tax_tax_0_01875,virgin_metal_tax,0.01875,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,16.462495449,0.0009864666617297457,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0009864666617297457,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,1.0,2.0,1.0,2.0,1.0,0.02,0.01375,0.01875,continuation_trial,6,true
