sensitivity_profile,stage,scenario,instrument,wedge,termination_status,primal_status,solver_valid,solver_elapsed_seconds,max_scaled_residual,scaled_residuals_above_tolerance,max_bound_violation,bound_violations_above_tolerance,worst_equation_block,worst_equation_tag,worst_equation_indices,worst_equation_scaled_residual,worst_bound_variable,worst_bound_violation,solver_message,armington_elasticity,cet_transformation_elasticity,service_elasticity,eol_allocation_elasticity,eol_productivity_elasticity,material_substitution_elasticity,declared_wedge,source_wedge,trial_wedge,continuation_phase,attempt,trial_accepted
sensitivity_357,baseline,baseline,,0.0,ALMOST_LOCALLY_SOLVED,NEARLY_FEASIBLE_POINT,true,2.692094369,5.065250974212177e-7,0,0.0,0,observed_physical_flow_links,quantity_link,physical_SK_OFMA_REP_route_input_mass,5.065250974212177e-7,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,baseline,1,true
sensitivity_357,direct_target,virgin_metal_tax_tax_0_0025,virgin_metal_tax,0.0025,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,76.318943116,0.00012834645549897328,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.00012834645549897328,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,1.0,0.5,1.0,1.0,1.0,0.0025,0.0,0.0025,direct_target,1,true
sensitivity_357,direct_target,virgin_metal_tax_tax_0_005,virgin_metal_tax,0.005,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,38.395149484,0.003951183073937159,1,0.0,0,observed_physical_flow_links,quantity_link,physical_SK_OFMA_REP_route_input_mass,0.003951183073937159,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,1.0,0.5,1.0,1.0,1.0,0.005,0.0025,0.005,direct_target,1,false
sensitivity_357,continuation_trial,virgin_metal_tax_tax_0_00375,virgin_metal_tax,0.00375,ALMOST_LOCALLY_SOLVED,NEARLY_FEASIBLE_POINT,true,4.692012223,5.75742424286346e-5,0,0.0,0,common_eu_trade,eu_cet_quantity,NEW_ELMA|REU,5.75742424286346e-5,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,1.0,0.5,1.0,1.0,1.0,0.005,0.0025,0.00375,continuation_trial,2,true
sensitivity_357,continuation_trial,virgin_metal_tax_tax_0_005,virgin_metal_tax,0.005,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,13.616500015,0.00018398935675911776,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.00018398935675911776,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,1.0,0.5,1.0,1.0,1.0,0.005,0.00375,0.005,continuation_trial,3,true
sensitivity_357,direct_target,virgin_metal_tax_tax_0_01,virgin_metal_tax,0.01,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,11.637342149,0.0004358857595160679,0,0.0,0,common_eu_trade,eu_cet_quantity,NEW_ELMA|SK,0.0004358857595160679,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,1.0,0.5,1.0,1.0,1.0,0.01,0.005,0.01,direct_target,1,true
sensitivity_357,direct_target,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,20.421214512,0.001124553407813886,1,0.0,0,common_eu_trade,eu_cet_quantity,NEW_ELMA|SK,0.001124553407813886,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,1.0,0.5,1.0,1.0,1.0,0.02,0.01,0.02,direct_target,1,false
sensitivity_357,continuation_trial,virgin_metal_tax_tax_0_015,virgin_metal_tax,0.015,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,16.230104873,0.0008012103816388962,0,0.0,0,common_eu_trade,eu_cet_quantity,NEW_ELMA|SK,0.0008012103816388962,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,1.0,0.5,1.0,1.0,1.0,0.02,0.01,0.015,continuation_trial,2,true
sensitivity_357,continuation_trial,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,21.47664625,0.00101544271579817,1,0.0,0,common_eu_trade,eu_cet_quantity,NEW_ELMA|SK,0.00101544271579817,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,1.0,0.5,1.0,1.0,1.0,0.02,0.015,0.02,continuation_trial,3,false
sensitivity_357,continuation_trial,virgin_metal_tax_tax_0_0175,virgin_metal_tax,0.0175,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,26.612675003,0.0009170642607477835,0,0.0,0,common_eu_trade,eu_cet_quantity,NEW_ELMA|SK,0.0009170642607477835,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,1.0,0.5,1.0,1.0,1.0,0.02,0.015,0.0175,continuation_trial,4,true
