sensitivity_profile,stage,scenario,instrument,wedge,termination_status,primal_status,solver_valid,solver_elapsed_seconds,max_scaled_residual,scaled_residuals_above_tolerance,max_bound_violation,bound_violations_above_tolerance,worst_equation_block,worst_equation_tag,worst_equation_indices,worst_equation_scaled_residual,worst_bound_variable,worst_bound_violation,solver_message,armington_elasticity,cet_transformation_elasticity,service_elasticity,eol_allocation_elasticity,eol_productivity_elasticity,material_substitution_elasticity,declared_wedge,source_wedge,trial_wedge,continuation_phase,attempt,trial_accepted
sensitivity_477,baseline,baseline,,0.0,ALMOST_LOCALLY_SOLVED,NEARLY_FEASIBLE_POINT,true,1.708142023,5.041743867950643e-7,0,0.0,0,observed_physical_flow_links,quantity_link,physical_SK_OFMA_REP_route_input_mass,5.041743867950643e-7,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,baseline,1,true
sensitivity_477,direct_target,virgin_metal_tax_tax_0_0025,virgin_metal_tax,0.0025,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,7.462611102,0.00013434001543566332,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.00013434001543566332,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,1.0,2.0,2.0,1.0,0.0025,0.0,0.0025,direct_target,1,true
sensitivity_477,direct_target,virgin_metal_tax_tax_0_005,virgin_metal_tax,0.005,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,51.251116923,0.0007452640680750418,0,0.0,0,regional_composite_market,regional_composite_market,IND_IT_OTHER_SERVICES|IT,0.0007452640680750418,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,1.0,2.0,2.0,1.0,0.005,0.0025,0.005,direct_target,1,true
sensitivity_477,direct_target,virgin_metal_tax_tax_0_01,virgin_metal_tax,0.01,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,14.43970455,0.0007547517102159251,0,0.0,0,regional_composite_market,regional_composite_market,IND_IT_OTHER_SERVICES|IT,0.0007547517102159251,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,1.0,2.0,2.0,1.0,0.01,0.005,0.01,direct_target,1,true
sensitivity_477,direct_target,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,23.021364169,0.001060116857436899,1,0.0,0,material_composite_production_SK,eqpzs,IND_SK_NEW_ELMA,0.001060116857436899,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,1.0,2.0,2.0,1.0,0.02,0.01,0.02,direct_target,1,false
sensitivity_477,continuation_trial,virgin_metal_tax_tax_0_015,virgin_metal_tax,0.015,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,26.977209602,0.0007671935767145088,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0007671935767145088,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,1.0,2.0,2.0,1.0,0.02,0.01,0.015,continuation_trial,2,true
sensitivity_477,continuation_trial,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,21.57705888,0.0010784835112011004,1,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0010784835112011004,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,1.0,2.0,2.0,1.0,0.02,0.015,0.02,continuation_trial,3,false
sensitivity_477,continuation_trial,virgin_metal_tax_tax_0_0175,virgin_metal_tax,0.0175,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,53.430156302,0.13157703795026932,4,0.0,0,eu_wide_eol_allocation,eu_wide_eol_allocation,OFMA|EOL_REU_OFMA_REF,0.13157703795026932,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,1.0,2.0,2.0,1.0,0.02,0.015,0.0175,continuation_trial,4,false
sensitivity_477,continuation_trial,virgin_metal_tax_tax_0_01625,virgin_metal_tax,0.01625,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,10.201002218,0.0008699381964947239,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0008699381964947239,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,1.0,2.0,2.0,1.0,0.02,0.015,0.01625,continuation_trial,5,true
sensitivity_477,continuation_trial,virgin_metal_tax_tax_0_018750000000000003,virgin_metal_tax,0.018750000000000003,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,15.188837712,0.0010053725279026704,1,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0010053725279026704,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,1.0,2.0,2.0,1.0,0.02,0.01625,0.018750000000000003,continuation_trial,6,false
sensitivity_477,continuation_trial,virgin_metal_tax_tax_0_0175,virgin_metal_tax,0.0175,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,10.698517806,0.0009397547307129495,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0009397547307129495,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,1.0,2.0,2.0,1.0,0.02,0.01625,0.0175,continuation_trial,7,true
sensitivity_477,continuation_trial,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,13.879943855,0.0010767237826742049,1,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0010767237826742049,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,1.0,2.0,2.0,1.0,0.02,0.0175,0.02,continuation_trial,8,false
sensitivity_477,continuation_trial,virgin_metal_tax_tax_0_018750000000000003,virgin_metal_tax,0.018750000000000003,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,29.272689499,0.0010117800741785699,1,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0010117800741785699,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,1.0,2.0,2.0,1.0,0.02,0.0175,0.018750000000000003,continuation_trial,9,false
sensitivity_477,continuation_trial,virgin_metal_tax_tax_0_018125000000000002,virgin_metal_tax,0.018125000000000002,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,19.44772184,0.0009781276127031058,0,9.693629227354798e-9,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0009781276127031058,F_FAC_FR_CAP_IND_FR_REU_OFMA,9.693629227354798e-9,,2.0,2.0,1.0,2.0,2.0,1.0,0.02,0.0175,0.018125000000000002,continuation_trial,10,true
